s,C,m
Time,HGL Temp,HGL Height
 0.000E+00, 2.800E+01, 2.130E+00
 1.000E+01, 2.801E+01, 2.130E+00
 2.004E+01, 2.806E+01, 2.130E+00
 3.004E+01, 6.957E+01, 1.978E+00
 4.001E+01, 6.461E+01, 1.318E+00
 5.001E+01, 6.272E+01, 1.012E+00
 6.002E+01, 6.836E+01, 1.072E+00
 7.005E+01, 7.447E+01, 1.134E+00
 8.001E+01, 7.798E+01, 1.235E+00
 9.000E+01, 8.010E+01, 1.234E+00
 1.000E+02, 8.462E+01, 1.151E+00
 1.100E+02, 8.992E+01, 1.060E+00
 1.200E+02, 9.181E+01, 9.739E-01
 1.300E+02, 9.091E+01, 1.035E+00
 1.400E+02, 9.459E+01, 1.048E+00
 1.500E+02, 9.674E+01, 9.963E-01
 1.600E+02, 9.722E+01, 9.678E-01
 1.701E+02, 1.013E+02, 8.676E-01
 1.800E+02, 1.023E+02, 8.756E-01
 1.900E+02, 1.012E+02, 9.176E-01
 2.000E+02, 1.007E+02, 9.000E-01
 2.100E+02, 9.931E+01, 8.846E-01
 2.200E+02, 9.990E+01, 8.231E-01
 2.301E+02, 9.731E+01, 7.767E-01
 2.400E+02, 9.931E+01, 7.194E-01
 2.500E+02, 9.760E+01, 6.815E-01
 2.600E+02, 9.917E+01, 6.812E-01
 2.701E+02, 9.843E+01, 7.102E-01
 2.800E+02, 9.912E+01, 6.774E-01
 2.900E+02, 9.813E+01, 5.689E-01
 3.000E+02, 9.504E+01, 5.680E-01
 3.100E+02, 9.966E+01, 6.119E-01
 3.200E+02, 1.005E+02, 6.025E-01
 3.300E+02, 1.010E+02, 4.948E-01
 3.401E+02, 1.020E+02, 4.490E-01
 3.500E+02, 1.009E+02, 5.391E-01
 3.600E+02, 1.001E+02, 6.054E-01
 3.700E+02, 1.030E+02, 6.599E-01
 3.800E+02, 1.051E+02, 6.281E-01
 3.900E+02, 1.043E+02, 5.573E-01
 4.000E+02, 1.043E+02, 4.930E-01
 4.100E+02, 1.046E+02, 5.007E-01
 4.200E+02, 1.069E+02, 5.871E-01
 4.300E+02, 1.105E+02, 6.124E-01
 4.401E+02, 1.133E+02, 6.245E-01
 4.501E+02, 1.141E+02, 6.056E-01
 4.600E+02, 1.126E+02, 5.913E-01
 4.700E+02, 1.121E+02, 5.737E-01
 4.800E+02, 1.136E+02, 5.556E-01
 4.900E+02, 1.154E+02, 5.867E-01
