s,C,m
 1.430E+03, 1.293E+02, 1.032E+00
 1.440E+03, 1.263E+02, 1.001E+00
 1.450E+03, 1.262E+02, 9.878E-01
 1.460E+03, 1.275E+02, 9.893E-01
 1.470E+03, 1.293E+02, 1.007E+00
 1.480E+03, 1.273E+02, 1.039E+00
 1.490E+03, 1.270E+02, 1.028E+00
 1.500E+03, 1.343E+02, 9.501E-01
 1.510E+03, 1.294E+02, 9.926E-01
 1.520E+03, 1.244E+02, 1.084E+00
 1.530E+03, 1.242E+02, 9.575E-01
 1.540E+03, 1.237E+02, 8.995E-01
 1.550E+03, 1.255E+02, 9.896E-01
 1.560E+03, 1.256E+02, 1.052E+00
 1.570E+03, 1.273E+02, 1.033E+00
 1.580E+03, 1.243E+02, 1.004E+00
 1.590E+03, 1.229E+02, 1.043E+00
 1.600E+03, 1.257E+02, 1.009E+00
 1.610E+03, 1.303E+02, 1.074E+00
 1.620E+03, 1.274E+02, 1.019E+00
 1.630E+03, 1.262E+02, 1.020E+00
 1.640E+03, 1.249E+02, 1.027E+00
 1.650E+03, 1.290E+02, 1.013E+00
 1.660E+03, 1.277E+02, 1.051E+00
 1.670E+03, 1.275E+02, 9.671E-01
 1.680E+03, 1.244E+02, 9.632E-01
 1.690E+03, 1.231E+02, 1.024E+00
 1.700E+03, 1.295E+02, 1.033E+00
 1.710E+03, 1.284E+02, 9.863E-01
 1.720E+03, 1.293E+02, 9.928E-01
 1.730E+03, 1.282E+02, 9.563E-01
 1.740E+03, 1.307E+02, 1.054E+00
 1.750E+03, 1.314E+02, 1.044E+00
 1.760E+03, 1.248E+02, 9.949E-01
 1.770E+03, 1.260E+02, 9.469E-01
 1.780E+03, 1.276E+02, 9.811E-01
 1.790E+03, 1.261E+02, 9.863E-01
 1.800E+03, 1.259E+02, 9.765E-01
