s,C,m
Time,HGL Temp,HGL Height
 0.000E+00, 2.000E+01, 2.130E+00
 1.002E+01, 2.000E+01, 2.130E+00
 2.003E+01, 2.001E+01, 2.130E+00
 3.004E+01, 2.003E+01, 2.130E+00
 4.004E+01, 4.611E+01, 1.923E+00
 5.002E+01, 6.487E+01, 1.199E+00
 6.003E+01, 7.591E+01, 6.596E-01
 7.003E+01, 7.467E+01, 7.648E-01
 8.004E+01, 7.785E+01, 1.085E+00
 9.003E+01, 8.155E+01, 1.302E+00
 1.000E+02, 8.409E+01, 1.361E+00
 1.100E+02, 8.873E+01, 1.357E+00
 1.200E+02, 9.090E+01, 1.277E+00
 1.300E+02, 1.044E+02, 1.137E+00
 1.400E+02, 1.109E+02, 1.091E+00
 1.500E+02, 1.122E+02, 1.182E+00
 1.600E+02, 1.090E+02, 1.333E+00
 1.700E+02, 1.111E+02, 1.345E+00
 1.800E+02, 1.115E+02, 1.197E+00
 1.900E+02, 1.158E+02, 1.011E+00
 2.000E+02, 1.208E+02, 1.024E+00
 2.100E+02, 1.213E+02, 1.158E+00
 2.200E+02, 1.240E+02, 1.131E+00
 2.300E+02, 1.205E+02, 1.081E+00
 2.400E+02, 1.230E+02, 1.047E+00
 2.500E+02, 1.287E+02, 1.008E+00
 2.600E+02, 1.305E+02, 1.022E+00
 2.700E+02, 1.318E+02, 1.037E+00
 2.800E+02, 1.271E+02, 1.091E+00
 2.900E+02, 1.344E+02, 1.084E+00
 3.000E+02, 1.408E+02, 1.096E+00
 3.100E+02, 1.434E+02, 1.079E+00
 3.200E+02, 1.437E+02, 1.103E+00
 3.300E+02, 1.479E+02, 1.120E+00
 3.400E+02, 1.445E+02, 1.175E+00
 3.500E+02, 1.466E+02, 1.160E+00
 3.600E+02, 1.510E+02, 1.101E+00
 3.700E+02, 1.503E+02, 1.063E+00
 3.800E+02, 1.493E+02, 1.092E+00
 3.900E+02, 1.497E+02, 1.175E+00
 4.000E+02, 1.536E+02, 1.166E+00
 4.100E+02, 1.575E+02, 1.170E+00
 4.200E+02, 1.577E+02, 1.145E+00
 4.300E+02, 1.611E+02, 1.096E+00
