s,C,m
 1.250E+03, 1.048E+02, 5.521E-01
 1.260E+03, 1.049E+02, 5.864E-01
 1.270E+03, 1.062E+02, 5.804E-01
 1.280E+03, 1.047E+02, 5.963E-01
 1.290E+03, 1.053E+02, 6.309E-01
 1.300E+03, 1.050E+02, 5.876E-01
 1.310E+03, 1.066E+02, 5.729E-01
 1.320E+03, 1.063E+02, 5.658E-01
 1.330E+03, 1.039E+02, 5.519E-01
 1.340E+03, 1.031E+02, 5.445E-01
 1.350E+03, 1.016E+02, 5.206E-01
 1.360E+03, 1.059E+02, 5.843E-01
 1.370E+03, 1.046E+02, 5.567E-01
 1.380E+03, 1.043E+02, 5.526E-01
 1.390E+03, 1.040E+02, 5.733E-01
 1.400E+03, 1.047E+02, 5.990E-01
 1.410E+03, 1.048E+02, 5.920E-01
 1.420E+03, 1.055E+02, 5.556E-01
 1.430E+03, 1.018E+02, 5.539E-01
 1.440E+03, 1.041E+02, 5.798E-01
 1.450E+03, 1.042E+02, 5.470E-01
 1.460E+03, 1.054E+02, 5.680E-01
 1.470E+03, 1.052E+02, 5.711E-01
 1.480E+03, 1.043E+02, 5.390E-01
 1.490E+03, 1.057E+02, 5.772E-01
 1.500E+03, 1.031E+02, 5.800E-01
 1.510E+03, 1.066E+02, 5.800E-01
 1.520E+03, 1.021E+02, 5.791E-01
 1.530E+03, 1.016E+02, 5.519E-01
 1.540E+03, 1.052E+02, 5.506E-01
 1.550E+03, 1.045E+02, 5.712E-01
 1.560E+03, 1.039E+02, 5.663E-01
 1.570E+03, 1.056E+02, 5.619E-01
 1.580E+03, 1.045E+02, 5.582E-01
 1.590E+03, 1.014E+02, 6.320E-01
 1.600E+03, 1.024E+02, 6.134E-01
 1.610E+03, 1.073E+02, 5.895E-01
 1.620E+03, 1.073E+02, 5.882E-01
 1.630E+03, 1.093E+02, 6.099E-01
 1.640E+03, 1.085E+02, 6.040E-01
 1.650E+03, 1.064E+02, 6.091E-01
 1.660E+03, 1.076E+02, 5.878E-01
 1.670E+03, 1.049E+02, 5.753E-01
 1.680E+03, 1.074E+02, 5.883E-01
 1.690E+03, 1.070E+02, 7.049E-01
 1.700E+03, 1.062E+02, 7.665E-01
 1.710E+03, 1.066E+02, 7.435E-01
 1.720E+03, 1.067E+02, 6.480E-01
 1.730E+03, 1.082E+02, 5.160E-01
 1.740E+03, 1.103E+02, 5.134E-01
 1.750E+03, 1.092E+02, 5.461E-01
 1.760E+03, 1.087E+02, 6.244E-01
 1.770E+03, 1.034E+02, 7.023E-01
 1.780E+03, 1.058E+02, 7.012E-01
 1.790E+03, 1.066E+02, 6.021E-01
 1.800E+03, 1.067E+02, 5.268E-01
