m,C,m,C,m/s
Room_z,TC_Room,Door_z,TC_Door,BP_Door
 2.000E-02, 6.044E+01, 2.000E-02, 2.386E+01,-1.568E+00
 6.860E-02, 6.062E+01, 6.865E-02, 2.345E+01,-1.553E+00
 1.172E-01, 6.351E+01, 1.173E-01, 2.338E+01,-1.543E+00
 1.658E-01, 6.875E+01, 1.659E-01, 2.339E+01,-1.510E+00
 2.144E-01, 7.801E+01, 2.146E-01, 2.342E+01,-1.507E+00
 2.630E-01, 9.148E+01, 2.632E-01, 2.349E+01,-1.457E+00
 3.116E-01, 1.002E+02, 3.119E-01, 2.356E+01,-1.412E+00
 3.602E-01, 1.096E+02, 3.605E-01, 2.361E+01,-1.379E+00
 4.088E-01, 1.197E+02, 4.092E-01, 2.366E+01,-1.329E+00
 4.574E-01, 1.374E+02, 4.578E-01, 2.370E+01,-1.270E+00
 5.060E-01, 1.584E+02, 5.065E-01, 2.375E+01,-1.205E+00
 5.547E-01, 1.699E+02, 5.551E-01, 2.381E+01,-1.128E+00
 6.033E-01, 1.749E+02, 6.038E-01, 2.390E+01,-1.051E+00
 6.519E-01, 1.785E+02, 6.524E-01, 2.400E+01,-9.749E-01
 7.005E-01, 1.814E+02, 7.011E-01, 2.417E+01,-8.836E-01
 7.491E-01, 1.832E+02, 7.497E-01, 2.462E+01,-7.824E-01
 7.977E-01, 1.845E+02, 7.984E-01, 2.750E+01,-6.526E-01
 8.463E-01, 1.849E+02, 8.470E-01, 4.050E+01,-4.829E-01
 8.949E-01, 1.853E+02, 8.957E-01, 6.682E+01,-1.742E-01
 9.435E-01, 1.859E+02, 9.443E-01, 1.086E+02, 3.499E-01
 9.921E-01, 1.867E+02, 9.930E-01, 1.462E+02, 8.889E-01
 1.041E+00, 1.882E+02, 1.042E+00, 1.688E+02, 1.256E+00
 1.089E+00, 1.886E+02, 1.090E+00, 1.788E+02, 1.530E+00
 1.138E+00, 1.888E+02, 1.139E+00, 1.824E+02, 1.692E+00
 1.187E+00, 1.892E+02, 1.188E+00, 1.838E+02, 1.804E+00
 1.235E+00, 1.895E+02, 1.236E+00, 1.848E+02, 1.923E+00
 1.284E+00, 1.898E+02, 1.285E+00, 1.856E+02, 2.040E+00
 1.332E+00, 1.903E+02, 1.334E+00, 1.863E+02, 2.150E+00
 1.381E+00, 1.908E+02, 1.382E+00, 1.869E+02, 2.236E+00
 1.430E+00, 1.916E+02, 1.431E+00, 1.873E+02, 2.306E+00
 1.478E+00, 1.920E+02, 1.479E+00, 1.875E+02, 2.366E+00
 1.527E+00, 1.917E+02, 1.528E+00, 1.878E+02, 2.439E+00
 1.575E+00, 1.916E+02, 1.577E+00, 1.886E+02, 2.561E+00
 1.624E+00, 1.920E+02, 1.625E+00, 1.895E+02, 2.706E+00
 1.673E+00, 1.926E+02, 1.674E+00, 1.904E+02, 2.938E+00
 1.721E+00, 1.930E+02, 1.723E+00, 1.911E+02, 3.118E+00
 1.770E+00, 1.935E+02, 1.771E+00, 1.912E+02, 2.908E+00
 1.818E+00, 1.941E+02, 1.820E+00, 1.900E+02, 1.590E+00
 1.867E+00, 1.949E+02,NaN,NaN,NaN
 1.916E+00, 1.958E+02,NaN,NaN,NaN
 1.964E+00, 1.964E+02,NaN,NaN,NaN
 2.013E+00, 1.970E+02,NaN,NaN,NaN
 2.061E+00, 1.975E+02,NaN,NaN,NaN
 2.110E+00, 1.963E+02,NaN,NaN,NaN
