m,C,m,C,m/s
Room_z,TC_Room,Door_z,TC_Door,BP_Door
 2.000E-02, 3.802E+01, 2.000E-02, 2.433E+01,-7.583E-01
 6.860E-02, 3.750E+01, 6.865E-02, 2.391E+01,-7.816E-01
 1.172E-01, 3.782E+01, 1.173E-01, 2.382E+01,-7.723E-01
 1.658E-01, 3.854E+01, 1.659E-01, 2.385E+01,-7.779E-01
 2.144E-01, 3.927E+01, 2.146E-01, 2.390E+01,-7.671E-01
 2.630E-01, 3.963E+01, 2.632E-01, 2.395E+01,-7.588E-01
 3.116E-01, 4.052E+01, 3.119E-01, 2.399E+01,-7.603E-01
 3.602E-01, 4.175E+01, 3.605E-01, 2.402E+01,-7.556E-01
 4.088E-01, 4.270E+01, 4.092E-01, 2.404E+01,-7.531E-01
 4.574E-01, 4.422E+01, 4.578E-01, 2.404E+01,-7.414E-01
 5.060E-01, 4.562E+01, 5.065E-01, 2.404E+01,-7.261E-01
 5.547E-01, 4.792E+01, 5.551E-01, 2.404E+01,-7.105E-01
 6.033E-01, 5.035E+01, 6.038E-01, 2.405E+01,-6.851E-01
 6.519E-01, 5.333E+01, 6.524E-01, 2.407E+01,-6.652E-01
 7.005E-01, 5.732E+01, 7.011E-01, 2.409E+01,-6.386E-01
 7.491E-01, 6.205E+01, 7.497E-01, 2.412E+01,-6.148E-01
 7.977E-01, 6.665E+01, 7.984E-01, 2.415E+01,-5.967E-01
 8.463E-01, 7.274E+01, 8.470E-01, 2.445E+01,-5.694E-01
 8.949E-01, 7.935E+01, 8.957E-01, 2.686E+01,-5.221E-01
 9.435E-01, 8.608E+01, 9.443E-01, 3.340E+01,-3.647E-01
 9.921E-01, 9.222E+01, 9.930E-01, 4.357E+01,-1.446E-01
 1.041E+00, 9.688E+01, 1.042E+00, 5.852E+01, 2.573E-01
 1.089E+00, 1.011E+02, 1.090E+00, 7.692E+01, 5.867E-01
 1.138E+00, 1.055E+02, 1.139E+00, 9.005E+01, 7.219E-01
 1.187E+00, 1.095E+02, 1.188E+00, 9.560E+01, 8.076E-01
 1.235E+00, 1.117E+02, 1.236E+00, 9.873E+01, 8.821E-01
 1.284E+00, 1.135E+02, 1.285E+00, 1.015E+02, 9.166E-01
 1.332E+00, 1.151E+02, 1.334E+00, 1.041E+02, 9.601E-01
 1.381E+00, 1.168E+02, 1.382E+00, 1.063E+02, 1.029E+00
 1.430E+00, 1.175E+02, 1.431E+00, 1.077E+02, 1.100E+00
 1.478E+00, 1.178E+02, 1.479E+00, 1.090E+02, 1.182E+00
 1.527E+00, 1.181E+02, 1.528E+00, 1.097E+02, 1.256E+00
 1.575E+00, 1.182E+02, 1.577E+00, 1.102E+02, 1.332E+00
 1.624E+00, 1.182E+02, 1.625E+00, 1.107E+02, 1.440E+00
 1.673E+00, 1.180E+02, 1.674E+00, 1.115E+02, 1.608E+00
 1.721E+00, 1.182E+02, 1.723E+00, 1.132E+02, 1.824E+00
 1.770E+00, 1.182E+02, 1.771E+00, 1.146E+02, 1.775E+00
 1.818E+00, 1.183E+02, 1.820E+00, 1.136E+02, 7.182E-01
 1.867E+00, 1.183E+02,NaN,NaN,NaN
 1.916E+00, 1.183E+02,NaN,NaN,NaN
 1.964E+00, 1.184E+02,NaN,NaN,NaN
 2.013E+00, 1.189E+02,NaN,NaN,NaN
 2.061E+00, 1.192E+02,NaN,NaN,NaN
 2.110E+00, 1.191E+02,NaN,NaN,NaN
