s,C,m
Time,HGL Temp,HGL Height
 0.000E+00, 1.300E+01, 2.130E+00
 1.004E+01, 1.300E+01, 2.130E+00
 2.001E+01, 1.302E+01, 2.130E+00
 3.005E+01, 1.468E+01, 2.124E+00
 4.006E+01, 3.710E+01, 1.700E+00
 5.000E+01, 4.341E+01, 1.277E+00
 6.005E+01, 4.996E+01, 1.319E+00
 7.003E+01, 5.405E+01, 1.302E+00
 8.005E+01, 5.528E+01, 1.303E+00
 9.004E+01, 5.915E+01, 1.038E+00
 1.000E+02, 6.386E+01, 1.021E+00
 1.101E+02, 6.352E+01, 1.104E+00
 1.200E+02, 6.578E+01, 1.155E+00
 1.300E+02, 6.978E+01, 1.224E+00
 1.401E+02, 7.746E+01, 1.133E+00
 1.500E+02, 7.920E+01, 1.074E+00
 1.600E+02, 7.918E+01, 1.108E+00
 1.700E+02, 8.350E+01, 1.020E+00
 1.800E+02, 7.777E+01, 9.098E-01
 1.900E+02, 8.352E+01, 9.009E-01
 2.000E+02, 8.661E+01, 9.822E-01
 2.100E+02, 8.797E+01, 1.002E+00
 2.200E+02, 9.019E+01, 9.422E-01
 2.300E+02, 9.183E+01, 8.868E-01
 2.401E+02, 9.193E+01, 8.426E-01
 2.501E+02, 9.072E+01, 8.481E-01
 2.600E+02, 1.015E+02, 7.973E-01
 2.700E+02, 9.944E+01, 8.540E-01
 2.800E+02, 1.018E+02, 9.099E-01
 2.900E+02, 1.080E+02, 9.036E-01
 3.000E+02, 1.016E+02, 9.261E-01
 3.100E+02, 1.033E+02, 9.250E-01
 3.200E+02, 1.032E+02, 8.396E-01
 3.300E+02, 1.079E+02, 7.546E-01
 3.400E+02, 1.049E+02, 7.644E-01
 3.500E+02, 1.121E+02, 8.107E-01
 3.600E+02, 1.142E+02, 9.031E-01
 3.700E+02, 1.041E+02, 9.639E-01
 3.800E+02, 1.149E+02, 8.919E-01
 3.900E+02, 1.140E+02, 8.664E-01
 4.000E+02, 1.202E+02, 7.964E-01
 4.100E+02, 1.184E+02, 8.430E-01
 4.200E+02, 1.155E+02, 9.456E-01
 4.300E+02, 1.245E+02, 9.488E-01
 4.400E+02, 1.164E+02, 9.501E-01
 4.500E+02, 1.162E+02, 9.319E-01
 4.600E+02, 1.177E+02, 8.253E-01
 4.700E+02, 1.244E+02, 8.374E-01
 4.800E+02, 1.290E+02, 8.939E-01
 4.900E+02, 1.243E+02, 9.407E-01
 5.000E+02, 1.274E+02, 9.900E-01
 5.101E+02, 1.320E+02, 9.939E-01
 5.200E+02, 1.305E+02, 9.599E-01
 5.300E+02, 1.324E+02, 9.263E-01
 5.400E+02, 1.234E+02, 8.991E-01
 5.500E+02, 1.258E+02, 8.790E-01
 5.600E+02, 1.243E+02, 9.836E-01
 5.700E+02, 1.233E+02, 9.941E-01
 5.800E+02, 1.292E+02, 9.712E-01
 5.900E+02, 1.344E+02, 9.437E-01
 6.000E+02, 1.293E+02, 9.936E-01
 6.100E+02, 1.352E+02, 9.267E-01
 6.200E+02, 1.295E+02, 9.570E-01
 6.300E+02, 1.310E+02, 9.478E-01
 6.400E+02, 1.328E+02, 9.828E-01
 6.500E+02, 1.341E+02, 1.016E+00
 6.600E+02, 1.320E+02, 9.669E-01
 6.700E+02, 1.369E+02, 9.765E-01
 6.800E+02, 1.408E+02, 9.990E-01
 6.900E+02, 1.346E+02, 9.840E-01
 7.000E+02, 1.306E+02, 1.029E+00
 7.101E+02, 1.362E+02, 1.056E+00
 7.200E+02, 1.435E+02, 1.008E+00
 7.300E+02, 1.419E+02, 9.671E-01
 7.400E+02, 1.386E+02, 1.041E+00
 7.500E+02, 1.372E+02, 1.003E+00
 7.600E+02, 1.435E+02, 9.857E-01
 7.700E+02, 1.350E+02, 1.013E+00
 7.800E+02, 1.361E+02, 1.004E+00
 7.900E+02, 1.396E+02, 1.019E+00
 8.000E+02, 1.461E+02, 9.790E-01
 8.101E+02, 1.434E+02, 9.815E-01
 8.200E+02, 1.372E+02, 1.029E+00
 8.300E+02, 1.395E+02, 1.080E+00
 8.400E+02, 1.380E+02, 1.030E+00
 8.501E+02, 1.365E+02, 9.765E-01
 8.600E+02, 1.417E+02, 9.825E-01
 8.700E+02, 1.409E+02, 9.569E-01
 8.800E+02, 1.435E+02, 1.005E+00
 8.900E+02, 1.418E+02, 1.058E+00
 9.000E+02, 1.356E+02, 1.031E+00
 9.100E+02, 1.414E+02, 9.611E-01
 9.200E+02, 1.402E+02, 9.794E-01
 9.300E+02, 1.442E+02, 1.030E+00
 9.400E+02, 1.384E+02, 1.062E+00
 9.500E+02, 1.404E+02, 1.025E+00
 9.600E+02, 1.394E+02, 1.029E+00
 9.700E+02, 1.398E+02, 1.003E+00
 9.800E+02, 1.439E+02, 1.011E+00
 9.900E+02, 1.422E+02, 9.742E-01
 1.000E+03, 1.421E+02, 1.048E+00
 1.010E+03, 1.369E+02, 1.037E+00
 1.020E+03, 1.397E+02, 9.883E-01
 1.030E+03, 1.345E+02, 9.638E-01
 1.040E+03, 1.416E+02, 9.812E-01
 1.050E+03, 1.438E+02, 9.764E-01
 1.060E+03, 1.401E+02, 9.959E-01
 1.070E+03, 1.430E+02, 1.073E+00
 1.080E+03, 1.356E+02, 1.040E+00
 1.090E+03, 1.352E+02, 9.625E-01
 1.100E+03, 1.373E+02, 9.676E-01
 1.110E+03, 1.414E+02, 9.323E-01
 1.120E+03, 1.435E+02, 9.450E-01
 1.130E+03, 1.415E+02, 1.068E+00
 1.140E+03, 1.427E+02, 1.030E+00
 1.150E+03, 1.392E+02, 1.010E+00
 1.160E+03, 1.367E+02, 9.569E-01
 1.170E+03, 1.467E+02, 9.974E-01
 1.180E+03, 1.461E+02, 1.035E+00
 1.190E+03, 1.398E+02, 9.918E-01
 1.200E+03, 1.415E+02, 1.020E+00
 1.210E+03, 1.455E+02, 1.023E+00
 1.220E+03, 1.372E+02, 1.002E+00
 1.230E+03, 1.395E+02, 9.815E-01
 1.240E+03, 1.434E+02, 9.204E-01
 1.250E+03, 1.375E+02, 9.018E-01
 1.260E+03, 1.387E+02, 9.682E-01
 1.270E+03, 1.463E+02, 9.940E-01
 1.280E+03, 1.482E+02, 1.025E+00
 1.290E+03, 1.445E+02, 1.097E+00
 1.300E+03, 1.403E+02, 1.031E+00
 1.310E+03, 1.416E+02, 9.631E-01
 1.320E+03, 1.443E+02, 1.001E+00
 1.330E+03, 1.406E+02, 1.005E+00
 1.340E+03, 1.370E+02, 1.070E+00
 1.350E+03, 1.441E+02, 1.027E+00
 1.360E+03, 1.473E+02, 9.930E-01
 1.370E+03, 1.403E+02, 1.012E+00
 1.380E+03, 1.440E+02, 9.855E-01
 1.390E+03, 1.406E+02, 1.053E+00
 1.400E+03, 1.413E+02, 9.885E-01
 1.410E+03, 1.360E+02, 9.751E-01
 1.420E+03, 1.324E+02, 9.744E-01
 1.430E+03, 1.441E+02, 9.700E-01
 1.440E+03, 1.393E+02, 9.821E-01
 1.450E+03, 1.413E+02, 9.532E-01
 1.460E+03, 1.450E+02, 1.026E+00
 1.470E+03, 1.462E+02, 1.045E+00
 1.480E+03, 1.415E+02, 9.561E-01
 1.490E+03, 1.494E+02, 9.708E-01
