s,C,m
Time,HGL Temp,HGL Height
 0.000E+00, 2.000E+01, 2.130E+00
 1.002E+01, 2.001E+01, 2.130E+00
 2.001E+01, 2.005E+01, 2.130E+00
 3.001E+01, 5.226E+01, 1.961E+00
 4.002E+01, 5.340E+01, 1.262E+00
 5.001E+01, 5.518E+01, 9.710E-01
 6.005E+01, 5.804E+01, 9.592E-01
 7.000E+01, 6.211E+01, 1.219E+00
 8.001E+01, 6.529E+01, 1.394E+00
 9.003E+01, 6.708E+01, 1.292E+00
 1.000E+02, 6.905E+01, 1.144E+00
 1.100E+02, 7.443E+01, 1.040E+00
 1.200E+02, 7.863E+01, 9.883E-01
 1.300E+02, 8.572E+01, 9.823E-01
 1.401E+02, 8.311E+01, 8.579E-01
 1.500E+02, 8.100E+01, 9.511E-01
 1.600E+02, 8.603E+01, 9.255E-01
 1.701E+02, 8.705E+01, 8.648E-01
 1.800E+02, 9.423E+01, 8.488E-01
 1.900E+02, 9.401E+01, 8.887E-01
 2.001E+02, 9.527E+01, 8.529E-01
 2.100E+02, 9.627E+01, 8.381E-01
 2.200E+02, 9.330E+01, 7.589E-01
 2.300E+02, 9.377E+01, 6.733E-01
 2.400E+02, 9.640E+01, 6.998E-01
 2.501E+02, 9.360E+01, 8.006E-01
 2.601E+02, 9.260E+01, 7.218E-01
 2.701E+02, 9.431E+01, 6.319E-01
 2.801E+02, 9.242E+01, 5.594E-01
 2.900E+02, 9.032E+01, 5.159E-01
 3.000E+02, 9.073E+01, 5.458E-01
 3.101E+02, 9.082E+01, 5.742E-01
 3.200E+02, 9.063E+01, 5.610E-01
 3.300E+02, 9.262E+01, 5.450E-01
 3.400E+02, 9.508E+01, 4.999E-01
 3.501E+02, 9.711E+01, 4.807E-01
 3.601E+02, 9.440E+01, 5.578E-01
 3.700E+02, 9.518E+01, 5.406E-01
 3.800E+02, 9.687E+01, 5.170E-01
 3.901E+02, 9.959E+01, 5.013E-01
 4.000E+02, 1.022E+02, 4.901E-01
 4.101E+02, 1.029E+02, 5.303E-01
 4.200E+02, 1.009E+02, 5.812E-01
 4.301E+02, 1.011E+02, 5.360E-01
