s,C,m
Time,HGL Temp,HGL Height
 0.000E+00, 1.800E+01, 2.130E+00
 1.002E+01, 1.800E+01, 2.130E+00
 2.000E+01, 1.802E+01, 2.130E+00
 3.001E+01, 2.349E+01, 2.106E+00
 4.003E+01, 4.407E+01, 1.695E+00
 5.004E+01, 4.498E+01, 1.368E+00
 6.001E+01, 5.497E+01, 1.467E+00
 7.001E+01, 6.168E+01, 1.295E+00
 8.003E+01, 6.218E+01, 1.174E+00
 9.001E+01, 6.587E+01, 9.665E-01
 1.001E+02, 6.615E+01, 1.017E+00
 1.100E+02, 7.034E+01, 1.188E+00
 1.200E+02, 7.343E+01, 1.122E+00
 1.300E+02, 7.932E+01, 1.144E+00
 1.401E+02, 8.623E+01, 1.148E+00
 1.500E+02, 8.673E+01, 1.107E+00
 1.600E+02, 9.296E+01, 1.054E+00
 1.700E+02, 8.906E+01, 1.032E+00
 1.800E+02, 9.216E+01, 9.575E-01
 1.900E+02, 8.845E+01, 9.826E-01
 2.000E+02, 9.344E+01, 9.978E-01
 2.101E+02, 9.519E+01, 9.493E-01
 2.200E+02, 9.569E+01, 9.895E-01
 2.300E+02, 1.006E+02, 9.928E-01
 2.400E+02, 9.324E+01, 9.953E-01
 2.500E+02, 1.015E+02, 9.264E-01
 2.600E+02, 1.035E+02, 9.490E-01
 2.700E+02, 1.049E+02, 8.721E-01
 2.800E+02, 1.091E+02, 8.978E-01
 2.900E+02, 1.056E+02, 9.889E-01
 3.000E+02, 1.053E+02, 9.619E-01
 3.100E+02, 1.092E+02, 8.730E-01
 3.200E+02, 1.088E+02, 8.563E-01
 3.300E+02, 1.077E+02, 8.627E-01
 3.401E+02, 1.124E+02, 9.203E-01
 3.500E+02, 1.163E+02, 9.605E-01
 3.600E+02, 1.111E+02, 9.594E-01
 3.700E+02, 1.184E+02, 8.987E-01
 3.800E+02, 1.159E+02, 9.726E-01
 3.900E+02, 1.135E+02, 8.886E-01
 4.001E+02, 1.160E+02, 8.633E-01
 4.100E+02, 1.211E+02, 8.914E-01
 4.200E+02, 1.161E+02, 9.668E-01
 4.300E+02, 1.233E+02, 9.497E-01
 4.400E+02, 1.243E+02, 9.366E-01
 4.500E+02, 1.198E+02, 9.525E-01
 4.600E+02, 1.183E+02, 9.524E-01
 4.700E+02, 1.226E+02, 9.493E-01
 4.800E+02, 1.233E+02, 9.169E-01
 4.900E+02, 1.235E+02, 9.091E-01
 5.001E+02, 1.301E+02, 9.239E-01
 5.100E+02, 1.259E+02, 9.983E-01
 5.200E+02, 1.224E+02, 1.015E+00
 5.300E+02, 1.268E+02, 9.864E-01
 5.400E+02, 1.274E+02, 8.975E-01
 5.500E+02, 1.230E+02, 9.545E-01
 5.600E+02, 1.220E+02, 9.473E-01
 5.700E+02, 1.250E+02, 8.988E-01
 5.800E+02, 1.244E+02, 9.271E-01
 5.900E+02, 1.248E+02, 9.142E-01
 6.000E+02, 1.251E+02, 9.308E-01
 6.100E+02, 1.284E+02, 9.813E-01
 6.200E+02, 1.317E+02, 9.895E-01
 6.300E+02, 1.297E+02, 9.871E-01
 6.400E+02, 1.268E+02, 1.013E+00
 6.500E+02, 1.332E+02, 9.284E-01
 6.600E+02, 1.274E+02, 9.918E-01
 6.700E+02, 1.326E+02, 9.441E-01
 6.800E+02, 1.359E+02, 1.029E+00
 6.900E+02, 1.276E+02, 9.613E-01
 7.000E+02, 1.299E+02, 9.450E-01
 7.100E+02, 1.361E+02, 9.643E-01
 7.200E+02, 1.384E+02, 9.804E-01
 7.300E+02, 1.313E+02, 9.811E-01
 7.400E+02, 1.299E+02, 9.181E-01
 7.500E+02, 1.300E+02, 9.368E-01
 7.601E+02, 1.351E+02, 9.973E-01
 7.700E+02, 1.343E+02, 1.025E+00
 7.800E+02, 1.346E+02, 1.027E+00
 7.900E+02, 1.260E+02, 1.009E+00
 8.000E+02, 1.221E+02, 8.952E-01
 8.100E+02, 1.300E+02, 9.056E-01
 8.200E+02, 1.302E+02, 9.093E-01
 8.300E+02, 1.246E+02, 9.460E-01
 8.400E+02, 1.310E+02, 9.753E-01
