s,kg/s,kW
Time,mdot,hdot
 0.0000000E+000,-2.0086069E-010,-8.7752376E-016
 1.0226380E+000,-1.2351171E-004, 5.0216330E-004
 2.0183645E+000, 3.4913380E-003, 2.7731844E-002
 3.0140910E+000, 1.9146890E-002, 1.7527450E-001
 4.0098175E+000, 3.9219066E-002, 4.1618425E-001
 5.0157546E+000, 5.5264284E-002, 7.6348119E-001
 6.0099903E+000, 7.0504873E-002, 9.0164242E-001
 7.0084131E+000, 8.5365855E-002, 7.8619455E-001
 8.0073426E+000, 9.9693614E-002, 8.4511871E-001
 9.0177541E+000, 1.1273189E-001, 9.2815821E-001
 1.0007115E+001, 1.2222612E-001, 9.9698213E-001
 1.1017527E+001, 1.2618796E-001, 1.0029311E+000
 1.2006888E+001, 1.2653984E-001, 9.3404670E-001
 1.3017300E+001, 1.2828279E-001, 9.3212157E-001
 1.4006661E+001, 1.2735695E-001, 8.7077186E-001
 1.5017072E+001, 1.2813173E-001, 8.5146811E-001
 1.6016959E+001, 1.3092667E-001, 8.7537445E-001
 1.7015838E+001, 1.3315390E-001, 1.0077834E+000
 1.8012852E+001, 1.3189094E-001, 9.6300093E-001
 1.9012092E+001, 1.3293790E-001, 9.6266614E-001
 2.0011332E+001, 1.3568582E-001, 9.5400162E-001
 2.1010572E+001, 1.3920879E-001, 9.2791955E-001
 2.2009812E+001, 1.4315614E-001, 9.5080272E-001
 2.3007159E+001, 1.4769853E-001, 1.0590082E+000
 2.4006475E+001, 1.5042711E-001, 9.9022807E-001
 2.5003683E+001, 1.5160832E-001, 9.6734013E-001
 2.6000891E+001, 1.4854429E-001, 9.1954875E-001
 2.7021290E+001, 1.4750374E-001, 9.5874417E-001
 2.8018498E+001, 1.4724154E-001, 9.4755118E-001
 2.9017535E+001, 1.4899963E-001, 9.7535206E-001
 3.0014342E+001, 1.4890785E-001, 9.4689462E-001
 3.1017498E+001, 1.5294298E-001, 9.8815586E-001
 3.2018303E+001, 1.5548571E-001, 1.0485068E+000
 3.3021089E+001, 1.5430389E-001, 1.0420440E+000
 3.4002076E+001, 1.5217170E-001, 9.7871140E-001
 3.5014347E+001, 1.5343081E-001, 9.0672831E-001
 3.6007746E+001, 1.5599790E-001, 1.0269711E+000
 3.7001030E+001, 1.5751271E-001, 1.0091194E+000
 3.8006476E+001, 1.5925229E-001, 1.0614236E+000
 3.9009896E+001, 1.6185575E-001, 1.0187156E+000
 4.0013316E+001, 1.6000176E-001, 1.0238475E+000
 4.1016735E+001, 1.5980224E-001, 1.0226596E+000
 4.2020155E+001, 1.5849580E-001, 1.0327333E+000
 4.3021615E+001, 1.5881476E-001, 1.0597143E+000
 4.4016612E+001, 1.6249909E-001, 1.0598480E+000
 4.5011609E+001, 1.6073025E-001, 1.0166612E+000
 4.6005320E+001, 1.6166013E-001, 1.0562344E+000
 4.7005411E+001, 1.5936176E-001, 1.0581389E+000
 4.8005501E+001, 1.5290633E-001, 1.0420244E+000
 4.9011975E+001, 1.4988495E-001, 9.8417645E-001
 5.0017951E+001, 1.4941429E-001, 9.9101092E-001
 5.1005166E+001, 1.4843017E-001, 1.0183615E+000
 5.2004983E+001, 1.4761568E-001, 9.9599351E-001
 5.3003409E+001, 1.5605744E-001, 1.0348531E+000
 5.4015234E+001, 1.6041850E-001, 1.0668378E+000
 5.5001328E+001, 1.6194803E-001, 1.0633766E+000
 5.6006340E+001, 1.6790198E-001, 1.0962835E+000
 5.7007719E+001, 1.7199603E-001, 1.0804162E+000
 5.8009099E+001, 1.7547726E-001, 1.0909911E+000
 5.9012747E+001, 1.7800897E-001, 1.1025844E+000
 6.0005203E+001, 1.7691879E-001, 1.1194424E+000
 6.1018136E+001, 1.7634037E-001, 1.0471290E+000
 6.2002336E+001, 1.7526732E-001, 1.0270635E+000
 6.3008965E+001, 1.7283252E-001, 1.0166726E+000
 6.4013358E+001, 1.6955141E-001, 1.0382977E+000
 6.5010682E+001, 1.6724986E-001, 1.0271793E+000
 6.6001603E+001, 1.6752680E-001, 1.0901167E+000
 6.7015569E+001, 1.7405606E-001, 1.1386297E+000
 6.8016900E+001, 1.7766210E-001, 1.1009347E+000
 6.9005989E+001, 1.7299401E-001, 1.0518600E+000
 7.0020174E+001, 1.6520714E-001, 9.9904864E-001
 7.1011639E+001, 1.6219514E-001, 9.6922415E-001
 7.2003104E+001, 1.6327870E-001, 1.0185976E+000
 7.3019356E+001, 1.6498420E-001, 1.0346975E+000
 7.4010822E+001, 1.6791724E-001, 9.8940640E-001
 7.5002287E+001, 1.7211675E-001, 1.0823798E+000
 7.6006629E+001, 1.7337545E-001, 1.1165740E+000
 7.7002424E+001, 1.7206920E-001, 1.0429249E+000
 7.8008690E+001, 1.7220233E-001, 1.0785236E+000
 7.9015106E+001, 1.7233547E-001, 1.0687470E+000
 8.0018196E+001, 1.7217707E-001, 1.0621983E+000
 8.1001660E+001, 1.7236725E-001, 1.0287223E+000
 8.2004005E+001, 1.7098243E-001, 1.0622724E+000
 8.3002631E+001, 1.6491220E-001, 1.0465753E+000
 8.4007557E+001, 1.5905900E-001, 9.9067407E-001
