s,kg/s,kW
Time,mdot,hdot
 0.0000000E+000,-2.0086069E-010,-4.7904861E-016
 1.0226380E+000,-8.8580602E-005, 5.2435162E-004
 2.0183645E+000, 3.5652812E-003, 2.9014199E-002
 3.0140910E+000, 2.0461177E-002, 1.7358329E-001
 4.0098175E+000, 4.3004816E-002, 4.1075206E-001
 5.0107432E+000, 6.0063698E-002, 7.1889581E-001
 6.0034231E+000, 7.5718533E-002, 8.7878367E-001
 7.0148012E+000, 8.8349576E-002, 8.6499156E-001
 8.0067695E+000, 9.9007761E-002, 8.9855702E-001
 9.0025902E+000, 1.0792313E-001, 9.5214995E-001
 1.0019598E+001, 1.1418186E-001, 9.6901225E-001
 1.1006944E+001, 1.1644465E-001, 9.1837319E-001
 1.2009121E+001, 1.1725627E-001, 8.9289777E-001
 1.3011298E+001, 1.1883519E-001, 8.9431951E-001
 1.4013475E+001, 1.1974498E-001, 8.8658915E-001
 1.5015652E+001, 1.2048742E-001, 9.0917230E-001
 1.6017829E+001, 1.2113250E-001, 8.9601928E-001
 1.7020006E+001, 1.2292278E-001, 8.7437797E-001
 1.8022183E+001, 1.2552315E-001, 9.4876900E-001
 1.9001053E+001, 1.2767413E-001, 9.3941396E-001
 2.0003230E+001, 1.2896996E-001, 9.4523579E-001
 2.1005407E+001, 1.3125850E-001, 9.3667209E-001
 2.2007584E+001, 1.3261666E-001, 9.6570162E-001
 2.3009761E+001, 1.3106694E-001, 9.4864109E-001
 2.4011938E+001, 1.2773354E-001, 8.9190890E-001
 2.5014115E+001, 1.2670520E-001, 8.8113041E-001
 2.6011150E+001, 1.2772929E-001, 9.3476140E-001
 2.7014590E+001, 1.2879805E-001, 9.3788997E-001
 2.8019481E+001, 1.3092801E-001, 9.2774064E-001
 2.9002040E+001, 1.3316071E-001, 9.7809799E-001
 3.0006931E+001, 1.3373680E-001, 9.7520994E-001
 3.1019679E+001, 1.3460480E-001, 9.7778739E-001
 3.2008099E+001, 1.3690564E-001, 9.9930089E-001
 3.3018484E+001, 1.3956864E-001, 9.8653052E-001
 3.4017887E+001, 1.4226887E-001, 9.7480579E-001
 3.5002536E+001, 1.4343249E-001, 9.8706702E-001
 3.6000444E+001, 1.4416842E-001, 1.0184154E+000
 3.7020046E+001, 1.4458535E-001, 9.7547870E-001
 3.8011159E+001, 1.4239061E-001, 9.9032567E-001
 3.9018082E+001, 1.4208746E-001, 9.8680220E-001
 4.0017061E+001, 1.4421761E-001, 1.0047248E+000
 4.1005320E+001, 1.4674089E-001, 9.7327428E-001
 4.2005493E+001, 1.4918809E-001, 1.0277219E+000
 4.3014649E+001, 1.4755175E-001, 1.0396157E+000
 4.4000649E+001, 1.4605040E-001, 9.3737466E-001
 4.5018899E+001, 1.4465013E-001, 9.8421132E-001
 4.6008783E+001, 1.4653971E-001, 9.9503269E-001
 4.7003556E+001, 1.4623352E-001, 9.6154046E-001
 4.8011923E+001, 1.4671637E-001, 1.0171740E+000
 4.9008360E+001, 1.4638609E-001, 1.0011061E+000
 5.0001515E+001, 1.4453437E-001, 9.9412951E-001
 5.1012400E+001, 1.4214472E-001, 9.5297793E-001
 5.2007574E+001, 1.4220262E-001, 9.8709845E-001
 5.3004019E+001, 1.4380690E-001, 9.9077329E-001
 5.4017748E+001, 1.4756124E-001, 9.9515690E-001
 5.5002314E+001, 1.4868913E-001, 1.0300053E+000
 5.6006603E+001, 1.4802037E-001, 9.8383257E-001
 5.7006866E+001, 1.4720346E-001, 1.0124232E+000
 5.8012653E+001, 1.4527200E-001, 9.5543365E-001
 5.9010452E+001, 1.4415614E-001, 1.0108522E+000
 6.0014708E+001, 1.4329011E-001, 9.9368658E-001
 6.1010949E+001, 1.4224215E-001, 9.7651126E-001
 6.2004563E+001, 1.4059140E-001, 9.8509399E-001
 6.3015686E+001, 1.3990395E-001, 9.6780053E-001
 6.4002734E+001, 1.4130038E-001, 9.6090000E-001
 6.5011138E+001, 1.4235866E-001, 9.9610794E-001
 6.6001318E+001, 1.4374768E-001, 1.0248940E+000
 6.7011147E+001, 1.4370308E-001, 1.0018270E+000
 6.8021153E+001, 1.4444506E-001, 1.0034478E+000
 6.9003011E+001, 1.4676945E-001, 9.9139577E-001
 7.0001117E+001, 1.4589740E-001, 1.0038746E+000
 7.1021404E+001, 1.4550313E-001, 1.0144092E+000
 7.2019510E+001, 1.4359100E-001, 9.8948695E-001
 7.3006576E+001, 1.3923554E-001, 9.7570312E-001
 7.4001309E+001, 1.3374024E-001, 9.1868277E-001
 7.5008084E+001, 1.3532788E-001, 9.3644818E-001
 7.6014859E+001, 1.4040335E-001, 9.5110311E-001
 7.7005210E+001, 1.4495027E-001, 1.0561906E+000
 7.8021864E+001, 1.4608162E-001, 1.0785776E+000
 7.9009171E+001, 1.4647495E-001, 1.0124855E+000
 8.0020445E+001, 1.4637415E-001, 9.8807848E-001
 8.1017966E+001, 1.4565432E-001, 1.0266257E+000
 8.2008169E+001, 1.4561340E-001, 1.0053816E+000
 8.3010457E+001, 1.4525142E-001, 9.7014102E-001
 8.4015486E+001, 1.4636500E-001, 9.7132957E-001
 8.5012814E+001, 1.4506037E-001, 9.8447086E-001
 8.6007501E+001, 1.4403101E-001, 9.9413067E-001
 8.7020651E+001, 1.4381385E-001, 9.9845694E-001
 8.8011189E+001, 1.4234002E-001, 9.8923840E-001
 8.9018953E+001, 1.3985807E-001, 9.5707928E-001
 9.0011584E+001, 1.3872609E-001, 9.6248634E-001
 9.1004701E+001, 1.3642537E-001, 9.7376412E-001
 9.2020088E+001, 1.3423785E-001, 9.8416871E-001
 9.3006054E+001, 1.3340625E-001, 9.1092904E-001
 9.4021395E+001, 1.3439266E-001, 1.0157461E+000
 9.5016239E+001, 1.3858185E-001, 1.0478692E+000
 9.6014911E+001, 1.4532472E-001, 1.1186778E+000
 9.7018512E+001, 1.4789945E-001, 1.0207323E+000
 9.8004952E+001, 1.5014227E-001, 1.0458881E+000
 9.9000454E+001, 1.4965689E-001, 1.0324091E+000
 1.0000675E+002, 1.4559168E-001, 9.9445540E-001
 1.0100694E+002, 1.4277024E-001, 9.8723781E-001
 1.0200475E+002, 1.4095229E-001, 9.6287790E-001
 1.0301919E+002, 1.4174464E-001, 9.5030741E-001
 1.0400003E+002, 1.4483524E-001, 1.0003941E+000
 1.0500991E+002, 1.4770640E-001, 1.0481351E+000
 1.0600348E+002, 1.4883563E-001, 1.0280644E+000
 1.0700188E+002, 1.4797586E-001, 1.0491710E+000
 1.0802237E+002, 1.4331075E-001, 9.6152213E-001
 1.0900064E+002, 1.4016709E-001, 9.6946031E-001
 1.1000185E+002, 1.3933447E-001, 9.8261497E-001
 1.1100045E+002, 1.3781499E-001, 9.2799929E-001
 1.1202284E+002, 1.3973122E-001, 9.7091385E-001
 1.1301432E+002, 1.4223792E-001, 9.6741855E-001
 1.1400734E+002, 1.4604071E-001, 1.0534587E+000
 1.1500001E+002, 1.4895317E-001, 1.0573321E+000
 1.1600617E+002, 1.4887329E-001, 1.0728402E+000
 1.1701440E+002, 1.4683739E-001, 9.8496238E-001
 1.1802210E+002, 1.4472098E-001, 9.9763464E-001
 1.1900637E+002, 1.4240104E-001, 9.5397852E-001
 1.2000976E+002, 1.4101095E-001, 9.5897599E-001
 1.2101282E+002, 1.4076190E-001, 9.9696981E-001
 1.2201589E+002, 1.3947846E-001, 9.7145448E-001
 1.2300814E+002, 1.4181233E-001, 1.0196432E+000
