s,kg/s,kW
Time,mdot,hdot
 0.0000000E+000,-1.6189861E-010,-4.7904861E-016
 1.0226380E+000,-3.2155719E-005, 2.7144556E-004
 2.0183645E+000, 1.9143711E-003, 1.2929894E-002
 3.0140910E+000, 1.2298812E-002, 8.7726673E-002
 4.0098175E+000, 2.8083465E-002, 2.1221206E-001
 5.0055440E+000, 4.0134503E-002, 3.7274009E-001
 6.0012704E+000, 5.2717014E-002, 5.0890235E-001
 7.0212347E+000, 6.3123400E-002, 5.9290628E-001
 8.0087889E+000, 7.2161376E-002, 6.1253594E-001
 9.0204299E+000, 7.9163801E-002, 6.3149064E-001
 1.0001158E+001, 8.5407420E-002, 6.4317381E-001
 1.1007744E+001, 9.1365617E-002, 6.3804604E-001
 1.2015617E+001, 9.7208154E-002, 6.5288216E-001
 1.3009975E+001, 1.0176742E-001, 6.2892020E-001
 1.4001294E+001, 1.0549506E-001, 5.8998277E-001
 1.5010005E+001, 1.0855218E-001, 6.7673616E-001
 1.6001325E+001, 1.1052324E-001, 7.0394653E-001
 1.7010036E+001, 1.1181312E-001, 7.3736192E-001
 1.8001356E+001, 1.1256888E-001, 6.9707703E-001
 1.9010067E+001, 1.1331886E-001, 7.2123816E-001
 2.0001387E+001, 1.1295768E-001, 6.9833667E-001
 2.1010098E+001, 1.1301265E-001, 6.7784843E-001
 2.2001418E+001, 1.1359702E-001, 7.0888723E-001
 2.3010129E+001, 1.1318333E-001, 7.0236246E-001
 2.4001449E+001, 1.1219395E-001, 7.0579652E-001
 2.5010160E+001, 1.1102748E-001, 6.8477978E-001
 2.6001480E+001, 1.1125207E-001, 7.0133802E-001
 2.7010191E+001, 1.1227350E-001, 7.1104705E-001
 2.8001510E+001, 1.1294121E-001, 7.0580144E-001
 2.9010222E+001, 1.1271974E-001, 7.3415443E-001
 3.0001541E+001, 1.1224073E-001, 6.8616090E-001
 3.1010253E+001, 1.1086036E-001, 6.9773207E-001
 3.2001572E+001, 1.1092807E-001, 6.9125297E-001
 3.3010283E+001, 1.1131252E-001, 7.0554450E-001
 3.4001603E+001, 1.1166520E-001, 7.0842394E-001
 3.5010314E+001, 1.1136340E-001, 6.8129216E-001
 3.6001634E+001, 1.1095597E-001, 6.9055873E-001
 3.7010345E+001, 1.1049930E-001, 6.8625098E-001
 3.8001665E+001, 1.1053189E-001, 6.9268003E-001
 3.9008360E+001, 1.1124882E-001, 7.0798500E-001
 4.0013607E+001, 1.1148870E-001, 7.2954536E-001
 4.1010959E+001, 1.1193604E-001, 6.9517065E-001
 4.2010508E+001, 1.1303226E-001, 6.9928674E-001
 4.3010056E+001, 1.1452419E-001, 6.9757417E-001
 4.4015755E+001, 1.1577119E-001, 7.3859303E-001
 4.5013766E+001, 1.1557137E-001, 6.9971960E-001
 4.6011776E+001, 1.1605951E-001, 7.0373509E-001
 4.7009787E+001, 1.1628100E-001, 7.2637114E-001
 4.8012468E+001, 1.1448884E-001, 6.8953417E-001
 4.9013489E+001, 1.1307220E-001, 7.0004957E-001
 5.0007240E+001, 1.1313273E-001, 7.0527917E-001
 5.1000992E+001, 1.1344907E-001, 6.9401204E-001
