s,kg/s,kW
Time,mdot,hdot
 0.0000000E+000,-2.0086069E-010,-1.5260759E-015
 1.0226380E+000,-2.4727627E-005, 2.9240542E-005
 2.0183645E+000, 5.3307878E-004, 5.4432653E-004
 3.0140910E+000, 2.7989074E-003, 4.2953926E-003
 4.0098175E+000, 6.6237779E-003, 1.8140567E-002
 5.0055440E+000, 1.1611111E-002, 3.7871380E-002
 6.0012704E+000, 1.7299454E-002, 6.0098508E-002
 7.0239084E+000, 2.2682762E-002, 8.9995815E-002
 8.0196349E+000, 2.7540767E-002, 1.2358251E-001
 9.0153614E+000, 3.1648448E-002, 1.5355718E-001
 1.0011088E+001, 3.4295977E-002, 1.6330997E-001
 1.1006814E+001, 3.6315410E-002, 1.5577258E-001
 1.2002541E+001, 3.8485595E-002, 1.5015874E-001
 1.3025179E+001, 4.0972719E-002, 1.4691517E-001
 1.4020905E+001, 4.3807599E-002, 1.4315532E-001
 1.5016632E+001, 4.7396765E-002, 1.4227721E-001
 1.6012358E+001, 5.1943982E-002, 1.4065021E-001
 1.7008085E+001, 5.7005668E-002, 1.3861254E-001
 1.8003811E+001, 6.1699528E-002, 1.4139411E-001
 1.9026449E+001, 6.5879157E-002, 1.4580465E-001
 2.0022176E+001, 6.8951243E-002, 1.5450726E-001
 2.1017902E+001, 7.0837513E-002, 1.4975908E-001
 2.2013629E+001, 7.1727281E-002, 1.5032427E-001
 2.3009355E+001, 7.2491684E-002, 1.5082425E-001
 2.4005082E+001, 7.3556659E-002, 1.4332119E-001
 2.5000808E+001, 7.4435099E-002, 1.5047151E-001
 2.6023446E+001, 7.5450047E-002, 1.6342339E-001
 2.7019173E+001, 7.6166334E-002, 1.5959313E-001
 2.8014899E+001, 7.6632855E-002, 1.6631436E-001
 2.9010626E+001, 7.6244698E-002, 1.6638883E-001
 3.0006352E+001, 7.5972590E-002, 1.6207229E-001
 3.1002079E+001, 7.6181391E-002, 1.5623939E-001
 3.2024717E+001, 7.5104570E-002, 1.6400723E-001
 3.3020443E+001, 7.5724015E-002, 1.5998085E-001
 3.4016170E+001, 7.7207301E-002, 1.5247972E-001
 3.5011896E+001, 7.7462653E-002, 1.6113948E-001
