s,kg/s,kW
Time,mdot,hdot
 0.0000000E+000,-1.6189861E-010,-1.6951075E-016
 1.0226380E+000, 1.1263216E-005, 1.1946951E-004
 2.0183645E+000, 1.3386537E-003, 4.6142728E-003
 3.0140910E+000, 7.8482721E-003, 3.3154098E-002
 4.0098175E+000, 1.9893595E-002, 8.4805865E-002
 5.0055440E+000, 3.2324489E-002, 1.5548595E-001
 6.0012704E+000, 4.3295186E-002, 2.4536861E-001
 7.0141624E+000, 5.4214258E-002, 3.3987569E-001
 8.0044844E+000, 6.3071248E-002, 4.3596161E-001
 9.0012587E+000, 6.8341497E-002, 4.8430252E-001
 1.0000676E+001, 7.0914622E-002, 4.8522650E-001
 1.1005566E+001, 7.1725971E-002, 4.2197791E-001
 1.2010456E+001, 7.1286898E-002, 3.8165629E-001
 1.3001389E+001, 7.1145723E-002, 3.7296749E-001
 1.4006279E+001, 7.0878564E-002, 3.7680119E-001
 1.5011169E+001, 7.0643156E-002, 3.7985757E-001
 1.6002102E+001, 7.0468425E-002, 3.8415334E-001
 1.7000013E+001, 7.0438870E-002, 3.8440772E-001
 1.8013277E+001, 7.0417539E-002, 3.8583508E-001
 1.9011189E+001, 7.0515387E-002, 3.8708057E-001
 2.0009101E+001, 7.0579564E-002, 3.8006989E-001
 2.1007012E+001, 7.0554270E-002, 3.8594106E-001
 2.2004924E+001, 7.0725097E-002, 3.8757823E-001
 2.3002835E+001, 7.0814392E-002, 3.8395576E-001
 2.4000747E+001, 7.0776983E-002, 3.8943476E-001
 2.5014011E+001, 7.0544701E-002, 3.8411610E-001
 2.6011922E+001, 7.0515937E-002, 3.8366518E-001
 2.7009834E+001, 7.0502034E-002, 3.8223054E-001
 2.8007745E+001, 7.0500928E-002, 3.8720242E-001
 2.9005657E+001, 7.0430340E-002, 3.8625032E-001
 3.0003569E+001, 7.0302168E-002, 3.8524544E-001
 3.1001480E+001, 6.9981576E-002, 3.8608282E-001
 3.2014744E+001, 7.0129475E-002, 3.8067480E-001
 3.3012656E+001, 6.9728595E-002, 3.8405239E-001
 3.4010567E+001, 6.9964319E-002, 3.8248433E-001
 3.5008479E+001, 7.0205169E-002, 3.8728080E-001
 3.6006390E+001, 7.0253954E-002, 3.8440265E-001
 3.7004302E+001, 7.0207269E-002, 3.8376236E-001
 3.8002214E+001, 7.0343380E-002, 3.8450208E-001
 3.9000125E+001, 7.0428834E-002, 3.8450541E-001
 4.0013389E+001, 7.0229406E-002, 3.8543141E-001
 4.1011301E+001, 7.0459684E-002, 3.8660216E-001
 4.2009212E+001, 7.0397218E-002, 3.8592790E-001
 4.3007124E+001, 7.0366763E-002, 3.8469567E-001
 4.4005035E+001, 7.0357585E-002, 3.8647809E-001
 4.5002947E+001, 7.0255336E-002, 3.8347571E-001
 4.6000858E+001, 7.0458847E-002, 3.8762679E-001
 4.7014122E+001, 7.0634662E-002, 3.8573735E-001
 4.8012034E+001, 7.0578317E-002, 3.8683097E-001
 4.9009946E+001, 7.0724529E-002, 3.8520884E-001
 5.0003166E+001, 7.0623150E-002, 3.8453727E-001
 5.1011680E+001, 7.0508970E-002, 3.8486634E-001
 5.2006378E+001, 7.0506529E-002, 3.8744595E-001
 5.3001077E+001, 7.0055809E-002, 3.8510571E-001
 5.4009590E+001, 7.0149785E-002, 3.8516218E-001
 5.5004289E+001, 7.0261234E-002, 3.8425163E-001
 5.6012802E+001, 7.0179790E-002, 3.8760306E-001
 5.7007501E+001, 7.0111256E-002, 3.8412937E-001
 5.8002199E+001, 7.0043130E-002, 3.8753161E-001
 5.9010713E+001, 7.0253808E-002, 3.8651111E-001
 6.0005411E+001, 7.0567695E-002, 3.8822108E-001
 6.1007011E+001, 7.0723932E-002, 3.8692933E-001
 6.2001679E+001, 7.0910975E-002, 3.8684523E-001
 6.3008780E+001, 7.0799923E-002, 3.9018643E-001
 6.4003448E+001, 7.0774362E-002, 3.8774646E-001
 6.5010549E+001, 7.0666705E-002, 3.8335366E-001
 6.6005216E+001, 7.0786404E-002, 3.8745854E-001
 6.7012317E+001, 7.0629601E-002, 3.8530626E-001
 6.8006985E+001, 7.0203334E-002, 3.8550003E-001
 6.9001652E+001, 7.0456206E-002, 3.8454523E-001
 7.0005023E+001, 7.0515591E-002, 3.8151486E-001
 7.1003421E+001, 6.9787691E-002, 3.8600542E-001
 7.2001819E+001, 6.9434372E-002, 3.8180021E-001
 7.3000216E+001, 6.9587208E-002, 3.8028286E-001
 7.4012290E+001, 6.9692424E-002, 3.8715404E-001
 7.5010688E+001, 6.9867771E-002, 3.8833194E-001
 7.6009086E+001, 7.0097915E-002, 3.8614873E-001
 7.7007483E+001, 7.0238433E-002, 3.8913426E-001
 7.8005881E+001, 7.0182743E-002, 3.8456328E-001
