s,kg/s,kW
Time,mdot,hdot
 0.0000000E+000,-2.0086069E-010,-4.7904861E-016
 1.0226380E+000,-1.3564343E-005, 2.9798337E-005
 2.0183645E+000, 5.8782692E-004, 6.0509737E-004
 3.0140910E+000, 3.3908101E-003, 4.7021074E-003
 4.0098175E+000, 8.3112554E-003, 1.7825942E-002
 5.0055440E+000, 1.4335777E-002, 3.6448294E-002
 6.0012704E+000, 2.1269780E-002, 5.8763083E-002
 7.0239084E+000, 2.7919584E-002, 8.5641523E-002
 8.0196349E+000, 3.3609213E-002, 1.1386553E-001
 9.0153614E+000, 3.8960762E-002, 1.3916390E-001
 1.0011088E+001, 4.3302211E-002, 1.4873213E-001
 1.1006814E+001, 4.6912507E-002, 1.4324897E-001
 1.2002541E+001, 5.0534184E-002, 1.4156538E-001
 1.3025179E+001, 5.3355519E-002, 1.4266295E-001
 1.4020905E+001, 5.6403365E-002, 1.4459907E-001
 1.5016632E+001, 5.8971566E-002, 1.4946561E-001
 1.6012358E+001, 6.1270739E-002, 1.5350585E-001
 1.7008085E+001, 6.3295294E-002, 1.5477367E-001
 1.8003811E+001, 6.4178650E-002, 1.5295327E-001
 1.9026449E+001, 6.5187538E-002, 1.4763295E-001
 2.0022176E+001, 6.5698309E-002, 1.4573772E-001
 2.1017902E+001, 6.5693097E-002, 1.4443289E-001
 2.2013629E+001, 6.6724454E-002, 1.4266260E-001
 2.3009355E+001, 6.6750144E-002, 1.4293404E-001
 2.4005082E+001, 6.7790735E-002, 1.4258155E-001
 2.5000808E+001, 6.7370280E-002, 1.4728832E-001
 2.6023446E+001, 6.8261453E-002, 1.4631874E-001
 2.7019173E+001, 6.8538967E-002, 1.4349215E-001
 2.8014899E+001, 6.9194066E-002, 1.4259129E-001
 2.9010626E+001, 7.0101353E-002, 1.4557950E-001
 3.0006352E+001, 6.9699761E-002, 1.4380818E-001
 3.1002079E+001, 7.0948693E-002, 1.4970889E-001
 3.2024717E+001, 7.0556763E-002, 1.5312755E-001
 3.3020443E+001, 7.1633357E-002, 1.5022047E-001
 3.4016170E+001, 7.1208148E-002, 1.4670079E-001
 3.5011896E+001, 7.2103570E-002, 1.4387306E-001
 3.6007623E+001, 7.2519528E-002, 1.4615803E-001
 3.7003349E+001, 7.3218746E-002, 1.4848346E-001
 3.8025987E+001, 7.4309677E-002, 1.5300622E-001
 3.9021714E+001, 7.4941732E-002, 1.6261979E-001
 4.0017440E+001, 7.5453515E-002, 1.5698159E-001
 4.1013167E+001, 7.4471804E-002, 1.5052244E-001
 4.2008893E+001, 7.4798707E-002, 1.4195432E-001
 4.3004620E+001, 7.4779338E-002, 1.4396636E-001
 4.4000346E+001, 7.5293141E-002, 1.5082171E-001
 4.5022984E+001, 7.4910219E-002, 1.6235372E-001
 4.6018711E+001, 7.5877437E-002, 1.4978235E-001
 4.7014437E+001, 7.4666964E-002, 1.4477316E-001
 4.8010163E+001, 7.5643726E-002, 1.4252412E-001
 4.9005890E+001, 7.5034552E-002, 1.4379302E-001
 5.0001616E+001, 7.5239979E-002, 1.5586347E-001
 5.1024254E+001, 7.5954834E-002, 1.6442872E-001
 5.2019981E+001, 7.6612590E-002, 1.5990498E-001
 5.3015707E+001, 7.6584425E-002, 1.5551731E-001
 5.4011434E+001, 7.7106534E-002, 1.5149479E-001
 5.5007160E+001, 7.7959803E-002, 1.6108395E-001
 5.6002887E+001, 7.8055140E-002, 1.6080145E-001
 5.7025525E+001, 7.8836912E-002, 1.6538355E-001
 5.8021251E+001, 7.8735787E-002, 1.5890418E-001
 5.9016978E+001, 7.8425096E-002, 1.5377721E-001
 6.0012704E+001, 7.7327882E-002, 1.5344240E-001
 6.1008431E+001, 7.8018204E-002, 1.6275468E-001
 6.2004157E+001, 7.6916042E-002, 1.5502226E-001
 6.3026795E+001, 7.7028131E-002, 1.5099192E-001
 6.4022522E+001, 7.7045340E-002, 1.5148850E-001
 6.5018248E+001, 7.8128657E-002, 1.5249083E-001
 6.6013975E+001, 7.8160429E-002, 1.5830314E-001
 6.7009701E+001, 7.9317286E-002, 1.5276665E-001
 6.8005428E+001, 7.8091294E-002, 1.6029633E-001
 6.9001154E+001, 7.6819899E-002, 1.5834994E-001
 7.0023792E+001, 7.7266907E-002, 1.5777091E-001
 7.1019519E+001, 7.6094252E-002, 1.5653188E-001
 7.2015245E+001, 7.6795486E-002, 1.5420021E-001
 7.3010972E+001, 7.4738626E-002, 1.5429224E-001
 7.4006698E+001, 7.6543021E-002, 1.5238790E-001
 7.5002425E+001, 7.4728641E-002, 1.5450829E-001
 7.6025063E+001, 7.6360499E-002, 1.5769530E-001
 7.7020789E+001, 7.5203626E-002, 1.5773835E-001
 7.8016516E+001, 7.6477894E-002, 1.6048622E-001
 7.9012242E+001, 7.5943685E-002, 1.6461493E-001
 8.0007969E+001, 7.7633405E-002, 1.6286085E-001
 8.1003695E+001, 7.6872048E-002, 1.6192869E-001
 8.2026333E+001, 7.7594818E-002, 1.6337119E-001
 8.3022060E+001, 7.7831183E-002, 1.6366866E-001
 8.4017786E+001, 7.6546640E-002, 1.6829849E-001
 8.5013513E+001, 7.6751326E-002, 1.6060395E-001
 8.6009239E+001, 7.5957966E-002, 1.6004597E-001
 8.7004966E+001, 7.5203991E-002, 1.5811364E-001
 8.8000692E+001, 7.5612188E-002, 1.5635611E-001
 8.9023330E+001, 7.4966821E-002, 1.6056777E-001
 9.0019057E+001, 7.7035627E-002, 1.5910927E-001
 9.1014783E+001, 7.4796588E-002, 1.5901820E-001
 9.2010510E+001, 7.7262578E-002, 1.5696370E-001
 9.3006236E+001, 7.7446855E-002, 1.6623615E-001
 9.4001962E+001, 8.0265305E-002, 1.7257405E-001
 9.5024600E+001, 8.0139024E-002, 1.6942662E-001
 9.6020327E+001, 8.1230290E-002, 1.6398273E-001
 9.7016053E+001, 8.2355816E-002, 1.7552539E-001
 9.8011780E+001, 8.2450006E-002, 1.7315386E-001
 9.9007506E+001, 8.2858061E-002, 1.6717935E-001
 1.0000323E+002, 8.1697313E-002, 1.6382808E-001
 1.0102587E+002, 8.1604292E-002, 1.5462292E-001
 1.0202160E+002, 8.2254092E-002, 1.6375873E-001
 1.0301732E+002, 8.2782909E-002, 1.7464029E-001
 1.0401305E+002, 8.3750546E-002, 1.7089326E-001
 1.0500878E+002, 8.3333864E-002, 1.6488245E-001
 1.0600450E+002, 8.3451597E-002, 1.6027237E-001
 1.0700023E+002, 8.2028682E-002, 1.6838026E-001
 1.0802287E+002, 8.2126877E-002, 1.6151933E-001
 1.0901859E+002, 8.1336436E-002, 1.5663660E-001
 1.1001432E+002, 8.1056276E-002, 1.6299434E-001
 1.1101005E+002, 8.1497076E-002, 1.6194417E-001
 1.1200577E+002, 8.1885636E-002, 1.6980097E-001
 1.1300150E+002, 8.1239482E-002, 1.6095403E-001
 1.1402414E+002, 8.1775891E-002, 1.5436132E-001
 1.1501986E+002, 8.0881998E-002, 1.6944435E-001
 1.1601559E+002, 8.3079786E-002, 1.7062316E-001
 1.1701132E+002, 8.1176722E-002, 1.6445677E-001
 1.1800704E+002, 8.3330636E-002, 1.5837326E-001
 1.1900277E+002, 8.1383761E-002, 1.7131645E-001
 1.2002541E+002, 8.3479987E-002, 1.6767493E-001
 1.2102114E+002, 8.2230915E-002, 1.6128369E-001
 1.2201686E+002, 8.3311564E-002, 1.6282798E-001
 1.2301259E+002, 8.1338373E-002, 1.6439752E-001
