s,kg/s,kW
Time,mdot,hdot
 0.0000000E+000,-2.0086069E-010,-1.6951075E-016
 1.0226380E+000,-2.0379145E-005, 5.7512062E-004
 2.0183645E+000, 3.6509177E-003, 3.1331739E-002
 3.0140910E+000, 2.1358954E-002, 1.7119137E-001
 4.0098175E+000, 4.7568576E-002, 4.0439040E-001
 5.0055440E+000, 6.7159189E-002, 7.2497804E-001
 6.0108548E+000, 8.5588195E-002, 1.0318328E+000
 7.0150442E+000, 9.4656978E-002, 1.1264723E+000
 8.0137068E+000, 9.6881856E-002, 9.9642654E-001
 9.0103062E+000, 9.6865552E-002, 8.6323459E-001
 1.0006906E+001, 9.6481721E-002, 8.7017947E-001
 1.1003505E+001, 9.5600853E-002, 8.7092389E-001
 1.2000105E+001, 9.5332809E-002, 8.7314233E-001
 1.3022258E+001, 9.5458509E-002, 8.8421907E-001
 1.4018857E+001, 9.5553229E-002, 8.8970054E-001
 1.5001379E+001, 9.4625878E-002, 8.9568562E-001
 1.6009495E+001, 9.7195540E-002, 9.0469112E-001
 1.7017611E+001, 9.7985242E-002, 9.0843031E-001
 1.8002816E+001, 9.8274663E-002, 9.2523078E-001
 1.9010932E+001, 9.9932341E-002, 9.2725998E-001
 2.0019048E+001, 9.9651866E-002, 9.2244622E-001
 2.1004253E+001, 9.9658947E-002, 9.2152569E-001
 2.2012369E+001, 9.9834487E-002, 9.2271537E-001
 2.3018166E+001, 1.0009455E-001, 9.2067118E-001
 2.4021024E+001, 9.9690734E-002, 9.2352477E-001
 2.5017704E+001, 9.8915984E-002, 9.1366892E-001
 2.6014385E+001, 9.7901158E-002, 9.0302251E-001
 2.7012985E+001, 9.8476025E-002, 9.2377589E-001
 2.8017347E+001, 9.9018930E-002, 9.2515382E-001
 2.9010220E+001, 9.8086252E-002, 9.2915190E-001
 3.0015557E+001, 9.8439542E-002, 9.2342590E-001
 3.1002205E+001, 9.9220434E-002, 9.1299401E-001
 3.2011192E+001, 9.9238192E-002, 9.2276553E-001
 3.3009625E+001, 9.9030699E-002, 9.3357676E-001
 3.4008058E+001, 9.8617628E-002, 9.2889619E-001
 3.5002797E+001, 9.7941077E-002, 9.2974505E-001
 3.6015237E+001, 9.8327584E-002, 9.1919710E-001
 3.7000596E+001, 9.8404414E-002, 9.1735770E-001
 3.8008870E+001, 9.7023951E-002, 9.0567153E-001
 3.9017144E+001, 9.6767120E-002, 9.0890807E-001
