s,kg/s,kW
 3.6024448E+001, 1.3808953E-001, 7.2198787E-001
 3.7017361E+001, 1.3760041E-001, 6.8414984E-001
 3.8010275E+001, 1.3645367E-001, 7.1719207E-001
 3.9003189E+001, 1.3801320E-001, 6.7320717E-001
 4.0008015E+001, 1.3974177E-001, 6.8936759E-001
 4.1008850E+001, 1.4284444E-001, 7.3360176E-001
 4.2008406E+001, 1.4389707E-001, 7.5439130E-001
 4.3000160E+001, 1.4481864E-001, 7.2833135E-001
 4.4023276E+001, 1.4718390E-001, 6.9525694E-001
 4.5009604E+001, 1.4927096E-001, 7.3989884E-001
 4.6019016E+001, 1.4878574E-001, 7.3043096E-001
 4.7000932E+001, 1.4582625E-001, 7.3802162E-001
 4.8007396E+001, 1.4180286E-001, 7.0173147E-001
 4.9020619E+001, 1.4347240E-001, 7.1050952E-001
 5.0008016E+001, 1.4384818E-001, 7.1930318E-001
 5.1009863E+001, 1.4483552E-001, 7.4471204E-001
 5.2016527E+001, 1.4551074E-001, 7.3742149E-001
 5.3006569E+001, 1.4169760E-001, 7.2350801E-001
 5.4013357E+001, 1.4297735E-001, 7.2284302E-001
 5.5020145E+001, 1.4339268E-001, 7.3290497E-001
 5.6001118E+001, 1.4933053E-001, 7.4799362E-001
 5.7016158E+001, 1.5773913E-001, 7.6700335E-001
 5.8012187E+001, 1.6346967E-001, 7.8689055E-001
 5.9010288E+001, 1.6326712E-001, 7.6816797E-001
 6.0004947E+001, 1.5776667E-001, 7.5865625E-001
 6.1024471E+001, 1.5287742E-001, 7.4827048E-001
 6.2019129E+001, 1.4980469E-001, 7.3681245E-001
 6.3013787E+001, 1.4687965E-001, 7.3531084E-001
 6.4020662E+001, 1.4894663E-001, 7.5430949E-001
 6.5014631E+001, 1.5150703E-001, 7.5857407E-001
 6.6022002E+001, 1.5408657E-001, 7.1611471E-001
 6.7004804E+001, 1.5587700E-001, 7.1413303E-001
 6.8012175E+001, 1.5617484E-001, 7.5967164E-001
 6.9003187E+001, 1.5380515E-001, 7.0385592E-001
 7.0023991E+001, 1.5210229E-001, 7.3563831E-001
 7.1013876E+001, 1.5446357E-001, 7.4790285E-001
 7.2021942E+001, 1.5392072E-001, 7.4276818E-001
 7.3006007E+001, 1.4880483E-001, 7.1205098E-001
 7.4014073E+001, 1.4627824E-001, 7.3041648E-001
 7.5007738E+001, 1.4748204E-001, 6.7184353E-001
 7.6011004E+001, 1.4939491E-001, 7.1113867E-001
 7.7006731E+001, 1.5790321E-001, 8.0737596E-001
 7.8009989E+001, 1.6166340E-001, 7.8255302E-001
 7.9023618E+001, 1.6063914E-001, 7.5822657E-001
 8.0018423E+001, 1.5800139E-001, 7.9646576E-001
 8.1004612E+001, 1.5958414E-001, 7.8047404E-001
 8.2000095E+001, 1.6292778E-001, 7.4676800E-001
 8.3004157E+001, 1.6059894E-001, 7.7336096E-001
 8.4020127E+001, 1.5270822E-001, 7.7531915E-001
 8.5015853E+001, 1.4287094E-001, 6.8265424E-001
 8.6011580E+001, 1.4129625E-001, 6.7548204E-001
 8.7007306E+001, 1.5165162E-001, 7.2717782E-001
 8.8003033E+001, 1.6011247E-001, 7.7838234E-001
 8.9025671E+001, 1.5931095E-001, 7.7223663E-001
 9.0022104E+001, 1.5545959E-001, 7.7206311E-001
 9.1023265E+001, 1.6093948E-001, 8.0654481E-001
 9.2003204E+001, 1.6624809E-001, 8.0890240E-001
 9.3004984E+001, 1.7098446E-001, 8.2524879E-001
 9.4004793E+001, 1.7016447E-001, 8.1271840E-001
 9.5004997E+001, 1.6659287E-001, 7.9673583E-001
 9.6017747E+001, 1.6451315E-001, 7.9809206E-001
 9.7020331E+001, 1.6633173E-001, 8.0544397E-001
 9.8009150E+001, 1.6337041E-001, 7.4895517E-001
 9.9018340E+001, 1.6357154E-001, 7.3906686E-001
 1.0001420E+002, 1.6385164E-001, 7.0883757E-001
 1.0102006E+002, 1.6331090E-001, 7.4432786E-001
 1.0201176E+002, 1.6206401E-001, 7.4018216E-001
 1.0301679E+002, 1.5777581E-001, 7.2457561E-001
 1.0400674E+002, 1.5649315E-001, 7.2813421E-001
 1.0500417E+002, 1.6020619E-001, 7.7581161E-001
 1.0601775E+002, 1.6646911E-001, 7.6199990E-001
 1.0700698E+002, 1.6644320E-001, 8.0668241E-001
 1.0801456E+002, 1.6521184E-001, 7.3691028E-001
 1.0900778E+002, 1.6295543E-001, 6.8513368E-001
 1.1001999E+002, 1.6171069E-001, 7.2255128E-001
 1.1100415E+002, 1.6865184E-001, 8.0266624E-001
 1.1201523E+002, 1.7070515E-001, 7.9456306E-001
 1.1300330E+002, 1.6849889E-001, 7.8244305E-001
 1.1402182E+002, 1.6260491E-001, 7.3556900E-001
 1.1502182E+002, 1.6355832E-001, 7.3684689E-001
 1.1601876E+002, 1.6513434E-001, 8.1180181E-001
 1.1700872E+002, 1.7066398E-001, 8.3780612E-001
 1.1800965E+002, 1.7067308E-001, 8.1423178E-001
 1.1901744E+002, 1.6600111E-001, 7.8410632E-001
 1.2001433E+002, 1.5773450E-001, 7.4443521E-001
 1.2101462E+002, 1.5506459E-001, 7.2991311E-001
 1.2202109E+002, 1.5299332E-001, 7.7402009E-001
 1.2301681E+002, 1.5652843E-001, 7.8273668E-001
 1.2400890E+002, 1.5797519E-001, 7.7868744E-001
 1.2501206E+002, 1.5764992E-001, 7.6710099E-001
 1.2600778E+002, 1.5850963E-001, 7.5840235E-001
 1.2700928E+002, 1.5550648E-001, 7.7342288E-001
 1.2801572E+002, 1.5673100E-001, 7.6506109E-001
 1.2901953E+002, 1.5654517E-001, 7.8854698E-001
 1.3000537E+002, 1.5746915E-001, 7.5648683E-001
 1.3101077E+002, 1.5543169E-001, 7.6025183E-001
 1.3202212E+002, 1.4913738E-001, 7.4501369E-001
 1.3301785E+002, 1.4414712E-001, 6.8497137E-001
 1.3401357E+002, 1.4299201E-001, 6.8168973E-001
 1.3500930E+002, 1.4727187E-001, 7.0100653E-001
 1.3600503E+002, 1.5435519E-001, 7.3840085E-001
 1.3700075E+002, 1.5974059E-001, 8.0309089E-001
 1.3800914E+002, 1.5660354E-001, 7.8331302E-001
 1.3900378E+002, 1.5164809E-001, 7.4326135E-001
 1.4000543E+002, 1.4917938E-001, 7.4773514E-001
 1.4101936E+002, 1.5149389E-001, 7.7408442E-001
 1.4201509E+002, 1.5724407E-001, 7.4018512E-001
 1.4301082E+002, 1.6309264E-001, 6.8047169E-001
 1.4400654E+002, 1.6822491E-001, 7.5149236E-001
 1.4500227E+002, 1.7093877E-001, 7.5216529E-001
 1.4601144E+002, 1.6639504E-001, 7.5872770E-001
 1.4702524E+002, 1.6102955E-001, 7.6018805E-001
 1.4801295E+002, 1.5999341E-001, 7.4671759E-001
 1.4900244E+002, 1.6184336E-001, 8.2657550E-001
 1.5002331E+002, 1.6053100E-001, 7.6657762E-001
 1.5100346E+002, 1.6263663E-001, 7.4659202E-001
 1.5201366E+002, 1.6593875E-001, 7.4118737E-001
 1.5300953E+002, 1.7205169E-001, 7.8333246E-001
 1.5402087E+002, 1.7957085E-001, 8.2230737E-001
 1.5502266E+002, 1.8389372E-001, 8.3751827E-001
 1.5601836E+002, 1.8561242E-001, 8.5357545E-001
 1.5702323E+002, 1.8424777E-001, 7.9773922E-001
 1.5801328E+002, 1.7748860E-001, 7.7544869E-001
 1.5901656E+002, 1.7049293E-001, 7.2061762E-001
 1.6001667E+002, 1.6298287E-001, 7.4062515E-001
 1.6102526E+002, 1.6069455E-001, 7.2112522E-001
 1.6200319E+002, 1.6363750E-001, 7.7053712E-001
 1.6300207E+002, 1.6027426E-001, 7.2620240E-001
 1.6402559E+002, 1.6169261E-001, 7.6354357E-001
 1.6500802E+002, 1.6114354E-001, 7.4708365E-001
 1.6602540E+002, 1.5989048E-001, 7.6010377E-001
 1.6702113E+002, 1.5925822E-001, 7.8616529E-001
 1.6801686E+002, 1.5900276E-001, 7.6384738E-001
 1.6901258E+002, 1.6066520E-001, 7.8318392E-001
 1.7000831E+002, 1.6077216E-001, 7.5993789E-001
 1.7100404E+002, 1.6218494E-001, 7.6811410E-001
 1.7201548E+002, 1.6501616E-001, 7.7393799E-001
 1.7300453E+002, 1.6345725E-001, 7.5876369E-001
 1.7402230E+002, 1.6461117E-001, 7.8693033E-001
 1.7501314E+002, 1.6462839E-001, 7.5966061E-001
 1.7601100E+002, 1.6713592E-001, 7.8639194E-001
 1.7702263E+002, 1.6644323E-001, 7.9095820E-001
 1.7800603E+002, 1.6224290E-001, 7.6413144E-001
 1.7901911E+002, 1.5932159E-001, 7.5732329E-001
 1.8002038E+002, 1.6409639E-001, 7.5894560E-001
 1.8101361E+002, 1.6452577E-001, 7.7592784E-001
 1.8202009E+002, 1.6280048E-001, 7.3193468E-001
 1.8301582E+002, 1.5998562E-001, 7.3034389E-001
 1.8401155E+002, 1.6496952E-001, 7.6260634E-001
 1.8500254E+002, 1.6950840E-001, 7.5761253E-001
 1.8601929E+002, 1.7255867E-001, 7.5630753E-001
 1.8700999E+002, 1.7176661E-001, 8.1862058E-001
 1.8802151E+002, 1.6528695E-001, 7.1963623E-001
 1.8902073E+002, 1.6075164E-001, 7.6559624E-001
 1.9001526E+002, 1.5495092E-001, 7.6006287E-001
 1.9102138E+002, 1.5337191E-001, 7.2125587E-001
 1.9201296E+002, 1.5772150E-001, 7.4835610E-001
 1.9301594E+002, 1.6067917E-001, 7.6286437E-001
 1.9401384E+002, 1.6223422E-001, 7.5031264E-001
 1.9501970E+002, 1.6432546E-001, 7.5605646E-001
 1.9601406E+002, 1.6345497E-001, 8.1421652E-001
 1.9702237E+002, 1.5786814E-001, 7.8250448E-001
 1.9801165E+002, 1.6067815E-001, 8.0923115E-001
 1.9900737E+002, 1.5977204E-001, 7.8083108E-001
 2.0000047E+002, 1.5760884E-001, 7.9322939E-001
 2.0101932E+002, 1.5938677E-001, 7.3423510E-001
 2.0201203E+002, 1.6069266E-001, 7.2494140E-001
 2.0300776E+002, 1.5903443E-001, 7.5847572E-001
 2.0401376E+002, 1.6288316E-001, 7.8194642E-001
 2.0502218E+002, 1.6556295E-001, 7.6476743E-001
 2.0600149E+002, 1.6865027E-001, 7.9772755E-001
 2.0700562E+002, 1.7011981E-001, 7.6827122E-001
 2.0801249E+002, 1.6810743E-001, 7.7889418E-001
 2.0900428E+002, 1.6947515E-001, 8.0974456E-001
 2.1001600E+002, 1.6870359E-001, 7.7743336E-001
 2.1101173E+002, 1.6762799E-001, 7.2204982E-001
 2.1202049E+002, 1.6331376E-001, 7.2879687E-001
 2.1300314E+002, 1.6093869E-001, 7.9800525E-001
 2.1402578E+002, 1.6012725E-001, 8.1357854E-001
 2.1500388E+002, 1.6065348E-001, 7.2244551E-001
 2.1600382E+002, 1.6032109E-001, 7.6515150E-001
 2.1700513E+002, 1.5912601E-001, 7.5233984E-001
 2.1802034E+002, 1.5799184E-001, 7.6744027E-001
 2.1900790E+002, 1.5889829E-001, 7.8007318E-001
 2.2002234E+002, 1.6166349E-001, 7.9162230E-001
 2.2100162E+002, 1.6542606E-001, 8.1316330E-001
 2.2200025E+002, 1.6513804E-001, 7.9650389E-001
 2.2300259E+002, 1.6386297E-001, 7.7298819E-001
 2.2401701E+002, 1.6326883E-001, 7.5070046E-001
 2.2501074E+002, 1.6370055E-001, 7.6157031E-001
 2.2600448E+002, 1.6324813E-001, 7.5028535E-001
 2.2702002E+002, 1.6323358E-001, 7.9482651E-001
 2.2801649E+002, 1.6066156E-001, 7.6707388E-001
 2.2900663E+002, 1.5505818E-001, 7.5389651E-001
 2.3001863E+002, 1.4898020E-001, 6.8687827E-001
 2.3101304E+002, 1.4793043E-001, 7.1011918E-001
 2.3201898E+002, 1.5412696E-001, 7.5593289E-001
 2.3300785E+002, 1.5862471E-001, 7.4957386E-001
 2.3400357E+002, 1.6119895E-001, 7.4576982E-001
 2.3502621E+002, 1.6212507E-001, 7.7978410E-001
 2.3600871E+002, 1.6238281E-001, 8.0965382E-001
 2.3700739E+002, 1.6157062E-001, 8.3404040E-001
 2.3800312E+002, 1.6230303E-001, 8.2558815E-001
 2.3901126E+002, 1.6132984E-001, 7.8778324E-001
 2.4000560E+002, 1.5764926E-001, 8.0397426E-001
 2.4100132E+002, 1.5580746E-001, 7.7541345E-001
 2.4202396E+002, 1.5852037E-001, 7.7353189E-001
 2.4302153E+002, 1.6127916E-001, 7.7258378E-001
 2.4402012E+002, 1.5821043E-001, 7.5274579E-001
 2.4501208E+002, 1.5426678E-001, 7.5394760E-001
 2.4600626E+002, 1.5148382E-001, 7.2653201E-001
 2.4700199E+002, 1.5181865E-001, 7.4524005E-001
 2.4801048E+002, 1.5080986E-001, 7.5477740E-001
 2.4900526E+002, 1.5210540E-001, 7.4692603E-001
 2.5000000E+002, 1.5469133E-001, 7.7547213E-001
