s,kg/s,kW
Time,mdot,hdot
 0.0000000E+000,-1.6189861E-010,-8.7752376E-016
 1.0226380E+000,-7.9923028E-005, 5.0979964E-004
 2.0183645E+000, 2.6083960E-003, 2.8021088E-002
 3.0140910E+000, 1.6240958E-002, 1.7089996E-001
 4.0098175E+000, 3.2598668E-002, 4.0358457E-001
 5.0055440E+000, 4.5352735E-002, 7.1923488E-001
 6.0096143E+000, 5.9150288E-002, 8.1511105E-001
 7.0013346E+000, 7.1419591E-002, 7.5387426E-001
 8.0087180E+000, 8.2126496E-002, 8.0050481E-001
 9.0029206E+000, 9.1502238E-002, 8.9350535E-001
 1.0004698E+001, 9.9392036E-002, 9.2772856E-001
 1.1009854E+001, 1.0574439E-001, 8.9539056E-001
 1.2001231E+001, 1.1147363E-001, 9.2660881E-001
 1.3005597E+001, 1.1574513E-001, 8.8894412E-001
 1.4009964E+001, 1.1965491E-001, 9.0245000E-001
 1.5007628E+001, 1.2355281E-001, 8.8969443E-001
 1.6001840E+001, 1.2702587E-001, 9.0557527E-001
 1.7011116E+001, 1.2944462E-001, 9.7743109E-001
 1.8005328E+001, 1.3139967E-001, 1.0025517E+000
 1.9001252E+001, 1.3129653E-001, 1.0226319E+000
 2.0014632E+001, 1.3238873E-001, 1.0066993E+000
 2.1013110E+001, 1.3460853E-001, 1.0491457E+000
 2.2011588E+001, 1.3585909E-001, 1.0843831E+000
 2.3010066E+001, 1.3568469E-001, 1.0595356E+000
 2.4008544E+001, 1.3470218E-001, 1.0737743E+000
 2.5007022E+001, 1.3414899E-001, 1.0158185E+000
 2.6005500E+001, 1.3394106E-001, 1.0170858E+000
 2.7003978E+001, 1.3280073E-001, 1.0423632E+000
 2.8009192E+001, 1.3257067E-001, 1.0672030E+000
 2.9005492E+001, 1.3099509E-001, 1.0255288E+000
 3.0009494E+001, 1.3310800E-001, 1.0366340E+000
 3.1010251E+001, 1.3302273E-001, 1.0235773E+000
 3.2001302E+001, 1.3623658E-001, 1.0742086E+000
 3.3012178E+001, 1.3855354E-001, 1.1215057E+000
 3.4009926E+001, 1.3709543E-001, 1.0572634E+000
 3.5011612E+001, 1.3233586E-001, 1.0732759E+000
 3.6008047E+001, 1.3295939E-001, 1.0643912E+000
 3.7004482E+001, 1.3437915E-001, 1.0355172E+000
 3.8000917E+001, 1.3564527E-001, 1.0908520E+000
 3.9011793E+001, 1.3493122E-001, 1.0189261E+000
 4.0008228E+001, 1.3358985E-001, 1.0258903E+000
 4.1004663E+001, 1.3207736E-001, 1.0335190E+000
 4.2001098E+001, 1.3401420E-001, 1.0670079E+000
 4.3011974E+001, 1.3650244E-001, 1.0333487E+000
 4.4008409E+001, 1.3611264E-001, 1.0901203E+000
 4.5004844E+001, 1.3562645E-001, 1.1232787E+000
 4.6001278E+001, 1.3746559E-001, 1.0369550E+000
 4.7004893E+001, 1.3787461E-001, 1.0813125E+000
 4.8007493E+001, 1.3851021E-001, 1.0686663E+000
 4.9010815E+001, 1.3857926E-001, 1.0918659E+000
 5.0008868E+001, 1.3676354E-001, 1.0647495E+000
 5.1000201E+001, 1.3706068E-001, 1.0536371E+000
 5.2004930E+001, 1.3670375E-001, 1.0341887E+000
 5.3009660E+001, 1.3765894E-001, 1.0310424E+000
 5.4005713E+001, 1.3708691E-001, 1.0492875E+000
 5.5007175E+001, 1.3662623E-001, 1.0598057E+000
 5.6012431E+001, 1.3730597E-001, 1.0521601E+000
 5.7013700E+001, 1.3715283E-001, 1.0115159E+000
 5.8007764E+001, 1.3681399E-001, 1.0271122E+000
 5.9004929E+001, 1.3689026E-001, 1.0679379E+000
 6.0010760E+001, 1.3703338E-001, 1.1010302E+000
 6.1012568E+001, 1.3563801E-001, 1.1208548E+000
 6.2001654E+001, 1.3361412E-001, 1.0609917E+000
 6.3013367E+001, 1.3479859E-001, 1.0402497E+000
 6.4001640E+001, 1.3492737E-001, 1.0343192E+000
 6.5000151E+001, 1.3324475E-001, 1.0597945E+000
 6.6007525E+001, 1.3140069E-001, 1.0600699E+000
 6.7014898E+001, 1.3106832E-001, 1.0301271E+000
 6.8006024E+001, 1.3084774E-001, 1.0485702E+000
 6.9003525E+001, 1.2977284E-001, 1.0332160E+000
 7.0005869E+001, 1.3053684E-001, 1.0172715E+000
 7.1009229E+001, 1.3207857E-001, 1.0582279E+000
 7.2012588E+001, 1.3070056E-001, 1.0821515E+000
 7.3000972E+001, 1.3006431E-001, 1.0545452E+000
 7.4004331E+001, 1.3152407E-001, 1.0396398E+000
 7.5007691E+001, 1.3421771E-001, 1.1437353E+000
 7.6011050E+001, 1.3430422E-001, 1.0641789E+000
 7.7002044E+001, 1.3438652E-001, 1.0866423E+000
 7.8011285E+001, 1.3529733E-001, 1.0435961E+000
 7.9013798E+001, 1.3594686E-001, 1.0658883E+000
 8.0002305E+001, 1.3705580E-001, 1.0776518E+000
 8.1011840E+001, 1.3560111E-001, 1.0572478E+000
 8.2005512E+001, 1.3146378E-001, 1.0183218E+000
 8.3008544E+001, 1.3145649E-001, 1.0533541E+000
 8.4009888E+001, 1.3416993E-001, 1.0643271E+000
 8.5011231E+001, 1.3753086E-001, 1.0573484E+000
 8.6003129E+001, 1.3918725E-001, 1.0585167E+000
 8.7005806E+001, 1.3889599E-001, 1.1532612E+000
 8.8005244E+001, 1.3807089E-001, 1.0902188E+000
 8.9013266E+001, 1.3785618E-001, 1.1088149E+000
 9.0007666E+001, 1.3688450E-001, 1.0209967E+000
 9.1002067E+001, 1.3626241E-001, 1.0285471E+000
 9.2012813E+001, 1.3568789E-001, 1.0507243E+000
 9.3001764E+001, 1.3488013E-001, 1.0488140E+000
 9.4003855E+001, 1.3602469E-001, 1.0448591E+000
 9.5012381E+001, 1.3864762E-001, 1.0750436E+000
 9.6005038E+001, 1.3922079E-001, 1.1182900E+000
 9.7011257E+001, 1.3710673E-001, 1.0989866E+000
 9.8008146E+001, 1.3526338E-001, 1.0482165E+000
 9.9005034E+001, 1.3551525E-001, 1.0525053E+000
 1.0000192E+002, 1.3853528E-001, 1.0659964E+000
 1.0101347E+002, 1.3740492E-001, 1.1124222E+000
 1.0201036E+002, 1.3715731E-001, 1.0297457E+000
 1.0301076E+002, 1.3643312E-001, 1.0760293E+000
 1.0400096E+002, 1.3522353E-001, 1.0500372E+000
 1.0500664E+002, 1.3504066E-001, 1.0377678E+000
 1.0601232E+002, 1.3495360E-001, 1.0658998E+000
 1.0700253E+002, 1.3295460E-001, 1.0516655E+000
 1.0800821E+002, 1.3438783E-001, 1.0828833E+000
 1.0901389E+002, 1.3364980E-001, 1.0897919E+000
 1.1000845E+002, 1.3196102E-001, 1.0096604E+000
 1.1101370E+002, 1.3444390E-001, 1.0766513E+000
 1.1200394E+002, 1.3395822E-001, 1.0720579E+000
 1.1300919E+002, 1.3488094E-001, 1.0835738E+000
 1.1401444E+002, 1.3608452E-001, 1.0588095E+000
 1.1500233E+002, 1.3731392E-001, 1.0874611E+000
 1.1600382E+002, 1.3780283E-001, 1.0692412E+000
 1.1700800E+002, 1.3767685E-001, 1.0596466E+000
 1.1801219E+002, 1.3571680E-001, 1.0313165E+000
 1.1900160E+002, 1.3504429E-001, 1.0628999E+000
 1.2000578E+002, 1.3246354E-001, 1.0589328E+000
 1.2100997E+002, 1.3349029E-001, 1.0244570E+000
 1.2201415E+002, 1.3450698E-001, 1.0252817E+000
 1.2300356E+002, 1.3706630E-001, 1.0584170E+000
 1.2400774E+002, 1.3730057E-001, 1.0871173E+000
 1.2501193E+002, 1.3541865E-001, 1.1221044E+000
 1.2600134E+002, 1.3471888E-001, 1.0245715E+000
 1.2700552E+002, 1.3419835E-001, 1.0486571E+000
 1.2800699E+002, 1.3364341E-001, 1.0365083E+000
 1.2900249E+002, 1.3211799E-001, 1.0358789E+000
 1.3001126E+002, 1.3129489E-001, 1.0050898E+000
 1.3100277E+002, 1.3150747E-001, 1.0666347E+000
 1.3201294E+002, 1.3201822E-001, 1.0499292E+000
 1.3300519E+002, 1.3378209E-001, 1.0775722E+000
 1.3401182E+002, 1.3439345E-001, 1.0585483E+000
 1.3500406E+002, 1.3487771E-001, 1.0854719E+000
 1.3601069E+002, 1.3545775E-001, 1.0690045E+000
 1.3700294E+002, 1.3594052E-001, 1.0710068E+000
 1.3800749E+002, 1.3663551E-001, 1.0457142E+000
 1.3900753E+002, 1.3595175E-001, 1.0302015E+000
 1.4000886E+002, 1.3491104E-001, 1.0712940E+000
 1.4101018E+002, 1.3480270E-001, 1.0640884E+000
 1.4201151E+002, 1.3574593E-001, 1.0736056E+000
 1.4301283E+002, 1.3492167E-001, 1.0516880E+000
 1.4400005E+002, 1.3360641E-001, 1.0333523E+000
 1.4500137E+002, 1.3306098E-001, 1.0283032E+000
 1.4600270E+002, 1.3459680E-001, 1.0913293E+000
 1.4700402E+002, 1.3427607E-001, 1.0600459E+000
 1.4800535E+002, 1.3487535E-001, 1.0214864E+000
 1.4900450E+002, 1.3536155E-001, 1.0681649E+000
 1.5000376E+002, 1.3572049E-001, 1.0515447E+000
 1.5100407E+002, 1.3661061E-001, 1.0868271E+000
 1.5201114E+002, 1.3567845E-001, 1.0893641E+000
 1.5301239E+002, 1.3390500E-001, 1.0106145E+000
 1.5400212E+002, 1.3495409E-001, 1.0736488E+000
 1.5500471E+002, 1.3582753E-001, 1.0512686E+000
 1.5600730E+002, 1.3624259E-001, 1.1030007E+000
 1.5700475E+002, 1.3609493E-001, 1.0828867E+000
 1.5800863E+002, 1.3576665E-001, 1.0452777E+000
 1.5901251E+002, 1.3744587E-001, 1.0861975E+000
 1.6000224E+002, 1.3783411E-001, 1.0561661E+000
 1.6100612E+002, 1.3739433E-001, 1.0238245E+000
 1.6201000E+002, 1.3736714E-001, 1.0917698E+000
 1.6301387E+002, 1.3647017E-001, 1.0388032E+000
 1.6400361E+002, 1.3582125E-001, 1.0009737E+000
 1.6500749E+002, 1.3416794E-001, 1.1038406E+000
 1.6601136E+002, 1.3355194E-001, 1.0526082E+000
 1.6700110E+002, 1.3507625E-001, 1.0323357E+000
 1.6800497E+002, 1.3592181E-001, 1.1026375E+000
 1.6900966E+002, 1.3884423E-001, 1.0921199E+000
 1.7000870E+002, 1.3832183E-001, 1.0928158E+000
 1.7100647E+002, 1.3656746E-001, 1.0934189E+000
 1.7200424E+002, 1.3523787E-001, 1.0929915E+000
 1.7300756E+002, 1.3246557E-001, 1.0335521E+000
 1.7401365E+002, 1.3135798E-001, 1.0129248E+000
 1.7500449E+002, 1.3333889E-001, 1.0021751E+000
 1.7601058E+002, 1.3385097E-001, 1.0847271E+000
 1.7700143E+002, 1.3541166E-001, 1.0830710E+000
 1.7800752E+002, 1.3608240E-001, 1.0946120E+000
 1.7901360E+002, 1.3687165E-001, 1.0438944E+000
 1.8000445E+002, 1.3646330E-001, 1.0718843E+000
 1.8100750E+002, 1.3451795E-001, 1.0985072E+000
 1.8201120E+002, 1.3322149E-001, 1.0141504E+000
 1.8300671E+002, 1.3314458E-001, 1.0380059E+000
 1.8401283E+002, 1.3392594E-001, 1.0658672E+000
 1.8500902E+002, 1.3445482E-001, 1.0729487E+000
 1.8600979E+002, 1.3552480E-001, 1.0560328E+000
 1.8700406E+002, 1.3520530E-001, 1.0386624E+000
 1.8801367E+002, 1.3401004E-001, 1.0503661E+000
 1.8900927E+002, 1.3418206E-001, 1.0245439E+000
 1.9000486E+002, 1.3269396E-001, 1.0808649E+000
 1.9100045E+002, 1.3504501E-001, 1.0732161E+000
 1.9201007E+002, 1.3503738E-001, 1.0655912E+000
 1.9300707E+002, 1.3355635E-001, 1.0622474E+000
 1.9400977E+002, 1.3413977E-001, 1.0612033E+000
 1.9500952E+002, 1.3451296E-001, 1.0738450E+000
 1.9600735E+002, 1.3537851E-001, 1.0233114E+000
 1.9700949E+002, 1.3506233E-001, 1.0516890E+000
 1.9801148E+002, 1.3492145E-001, 1.0806585E+000
 1.9900689E+002, 1.3431911E-001, 1.0732307E+000
 2.0000000E+002, 1.3345421E-001, 1.0383183E+000
