s,kg/s,kW
Time,mdot,hdot
 0.0000000E+000,-1.6189861E-010,-1.5260759E-015
 1.0226380E+000,-4.0746420E-005, 1.0725690E-004
 2.0183645E+000, 9.3975385E-004, 3.4421463E-003
 3.0140910E+000, 5.3524625E-003, 3.1724163E-002
 4.0098175E+000, 1.2043150E-002, 9.3204904E-002
 5.0055440E+000, 1.9372495E-002, 1.6751837E-001
 6.0012704E+000, 2.5909671E-002, 2.6735831E-001
 7.0239084E+000, 3.1470557E-002, 3.7471983E-001
 8.0196349E+000, 3.4980750E-002, 4.1864895E-001
 9.0153614E+000, 3.9150818E-002, 3.9011775E-001
 1.0011088E+001, 4.4266170E-002, 2.9908457E-001
 1.1006814E+001, 4.8885589E-002, 2.6730831E-001
 1.2002541E+001, 5.3190418E-002, 2.9340834E-001
 1.3025179E+001, 5.7074586E-002, 3.2051486E-001
 1.4020905E+001, 6.0869492E-002, 3.3261249E-001
 1.5016632E+001, 6.4199606E-002, 3.5180849E-001
 1.6012358E+001, 6.6802629E-002, 3.4840148E-001
 1.7008085E+001, 6.9187994E-002, 3.0224563E-001
 1.8003811E+001, 7.1747638E-002, 3.1265594E-001
 1.9026449E+001, 7.4202287E-002, 3.4217158E-001
 2.0022176E+001, 7.6235477E-002, 3.6726208E-001
 2.1003343E+001, 7.7994698E-002, 3.5148118E-001
 2.2017508E+001, 7.9427680E-002, 3.3743504E-001
 2.3007526E+001, 8.1032805E-002, 3.5828450E-001
 2.4021691E+001, 8.3011070E-002, 3.5889875E-001
 2.5011709E+001, 8.5077280E-002, 3.7969122E-001
 2.6001727E+001, 8.6516302E-002, 3.6381870E-001
 2.7015866E+001, 8.7968421E-002, 3.8976792E-001
 2.8015513E+001, 8.8817203E-002, 3.8141701E-001
 2.9015159E+001, 8.9367498E-002, 3.7256736E-001
 3.0014806E+001, 8.9999670E-002, 3.9092560E-001
 3.1014452E+001, 9.1211439E-002, 4.0314904E-001
 3.2014099E+001, 9.1624800E-002, 4.3418539E-001
 3.3013745E+001, 9.2077721E-002, 4.1887040E-001
 3.4013392E+001, 9.2664457E-002, 4.3206944E-001
 3.5013039E+001, 9.3483954E-002, 4.4459692E-001
 3.6012685E+001, 9.4029397E-002, 4.1411646E-001
 3.7012332E+001, 9.4574164E-002, 4.2819228E-001
 3.8009257E+001, 9.5507525E-002, 4.4992364E-001
 3.9001637E+001, 9.6496367E-002, 4.4686734E-001
 4.0013475E+001, 9.7050228E-002, 4.3750491E-001
 4.1005855E+001, 9.6258778E-002, 4.1018399E-001
 4.2017693E+001, 9.5756075E-002, 4.0648213E-001
 4.3010073E+001, 9.6251747E-002, 4.2215359E-001
 4.4002452E+001, 9.6405897E-002, 4.2481569E-001
 4.5014290E+001, 9.6251557E-002, 4.1024342E-001
 4.6006670E+001, 9.7517267E-002, 4.2161441E-001
 4.7018508E+001, 9.8187926E-002, 4.4553718E-001
 4.8010888E+001, 9.7840871E-002, 4.2760938E-001
 4.9003267E+001, 9.9112794E-002, 4.4412102E-001
 5.0015105E+001, 1.0067486E-001, 4.5304003E-001
 5.1007485E+001, 1.0108022E-001, 4.3987854E-001
 5.2019323E+001, 1.0138361E-001, 4.3482411E-001
 5.3011703E+001, 1.0189926E-001, 4.6360808E-001
 5.4004082E+001, 1.0186271E-001, 4.7345120E-001
 5.5015920E+001, 1.0022197E-001, 4.4426808E-001
 5.6008300E+001, 9.8223697E-002, 4.2834378E-001
 5.7000680E+001, 9.6485547E-002, 4.1231656E-001
 5.8012518E+001, 9.5211663E-002, 4.2053593E-001
 5.9004897E+001, 9.6869101E-002, 4.2678044E-001
 6.0016735E+001, 9.8799892E-002, 4.1713222E-001
 6.1016603E+001, 1.0101524E-001, 4.3747661E-001
 6.2012826E+001, 1.0220785E-001, 4.5679429E-001
 6.3009050E+001, 1.0328753E-001, 4.8979257E-001
 6.4005273E+001, 1.0370586E-001, 4.9268216E-001
 6.5001497E+001, 1.0226455E-001, 4.4704507E-001
 6.6016517E+001, 1.0176568E-001, 4.3024648E-001
