s,kg/s,kW
Time,mdot,hdot
 0.0000000E+000,-2.0086069E-010,-1.6951075E-016
 1.0226380E+000,-6.7489275E-006, 1.1937215E-004
 2.0183645E+000, 1.4870952E-003, 4.5039521E-003
 3.0140910E+000, 8.7443743E-003, 3.3208565E-002
 4.0098175E+000, 2.1577694E-002, 8.8267913E-002
 5.0055440E+000, 3.4434826E-002, 1.6474507E-001
 6.0012704E+000, 4.6241474E-002, 2.5655830E-001
 7.0239084E+000, 5.8008640E-002, 3.5773646E-001
 8.0196349E+000, 6.5444686E-002, 4.3418427E-001
 9.0153614E+000, 7.0173072E-002, 4.5499057E-001
 1.0011088E+001, 7.1961133E-002, 4.2484656E-001
 1.1006814E+001, 7.2304922E-002, 3.6052027E-001
 1.2002541E+001, 7.1325409E-002, 3.4490915E-001
 1.3025179E+001, 7.1748294E-002, 3.4942404E-001
 1.4020905E+001, 7.1482906E-002, 3.5170902E-001
 1.5016632E+001, 7.1399807E-002, 3.4799838E-001
 1.6012358E+001, 7.1366625E-002, 3.4888713E-001
 1.7008085E+001, 7.1325735E-002, 3.5310284E-001
 1.8003811E+001, 7.1568738E-002, 3.5155412E-001
 1.9026449E+001, 7.1942031E-002, 3.5741275E-001
 2.0022176E+001, 7.2793422E-002, 3.5996406E-001
 2.1017902E+001, 7.2563544E-002, 3.6662184E-001
 2.2013629E+001, 7.3675128E-002, 3.6412465E-001
 2.3009355E+001, 7.3288716E-002, 3.6834380E-001
 2.4005082E+001, 7.3526013E-002, 3.6834258E-001
 2.5000808E+001, 7.3650360E-002, 3.6800917E-001
 2.6023446E+001, 7.2937236E-002, 3.6737596E-001
 2.7019173E+001, 7.3905255E-002, 3.6683770E-001
 2.8014899E+001, 7.3178763E-002, 3.6833369E-001
 2.9010626E+001, 7.3952266E-002, 3.6552062E-001
 3.0006352E+001, 7.3615003E-002, 3.6979056E-001
 3.1002079E+001, 7.4375286E-002, 3.6895363E-001
 3.2024717E+001, 7.2974020E-002, 3.7339939E-001
 3.3020443E+001, 7.3263466E-002, 3.6623632E-001
 3.4016170E+001, 7.2770445E-002, 3.6356252E-001
 3.5011896E+001, 7.2521615E-002, 3.6166600E-001
 3.6007623E+001, 7.2663988E-002, 3.6666657E-001
 3.7003349E+001, 7.3233308E-002, 3.6841320E-001
 3.8025987E+001, 7.2333047E-002, 3.7338092E-001
 3.9021714E+001, 7.3537008E-002, 3.6742337E-001
