s,kg/s,kW
Time,mdot,hdot
 0.0000000E+000,-1.6189861E-010,-1.6951075E-016
 1.0226380E+000, 1.7550673E-005, 2.9288199E-004
 2.0183645E+000, 2.2549758E-003, 1.4482474E-002
 3.0140910E+000, 1.3227748E-002, 8.8024600E-002
 4.0098175E+000, 3.2483345E-002, 2.0597711E-001
 5.0055440E+000, 4.9158433E-002, 3.7278122E-001
 6.0016257E+000, 6.3171496E-002, 5.6865878E-001
 7.0133771E+000, 7.6038045E-002, 7.6033306E-001
 8.0065343E+000, 8.3075134E-002, 8.3650876E-001
 9.0080053E+000, 8.5119226E-002, 7.8030683E-001
 1.0006338E+001, 8.4939609E-002, 6.6562728E-001
 1.1008373E+001, 8.4515819E-002, 6.3221816E-001
 1.2010408E+001, 8.4046532E-002, 6.4216034E-001
 1.3001183E+001, 8.3801782E-002, 6.5313700E-001
 1.4008172E+001, 8.3967161E-002, 6.5748711E-001
 1.5010082E+001, 8.4128726E-002, 6.6352950E-001
 1.6005266E+001, 8.4423113E-002, 6.5970622E-001
 1.7005045E+001, 8.4610823E-002, 6.6398849E-001
 1.8008709E+001, 8.4663327E-002, 6.6249248E-001
 1.9000425E+001, 8.4419302E-002, 6.5537506E-001
 2.0004089E+001, 8.4305286E-002, 6.6070654E-001
 2.1007753E+001, 8.4131677E-002, 6.5898245E-001
 2.2011417E+001, 8.4195307E-002, 6.5920536E-001
 2.3003132E+001, 8.4307333E-002, 6.6325248E-001
 2.4006796E+001, 8.4375847E-002, 6.6376573E-001
 2.5010460E+001, 8.4125306E-002, 6.6376031E-001
 2.6002176E+001, 8.3591131E-002, 6.5631032E-001
 2.7005840E+001, 8.3156997E-002, 6.5548491E-001
 2.8009504E+001, 8.3051196E-002, 6.5438879E-001
 2.9001219E+001, 8.3099509E-002, 6.5709263E-001
 3.0004883E+001, 8.2759549E-002, 6.5446251E-001
 3.1008547E+001, 8.2850308E-002, 6.5941562E-001
 3.2000263E+001, 8.3306465E-002, 6.6167356E-001
 3.3003927E+001, 8.3234401E-002, 6.5917444E-001
 3.4007591E+001, 8.3355847E-002, 6.5809377E-001
 3.5011255E+001, 8.3839152E-002, 6.6259782E-001
 3.6002970E+001, 8.4270996E-002, 6.6562466E-001
 3.7006634E+001, 8.4349483E-002, 6.6302222E-001
 3.8010298E+001, 8.4217043E-002, 6.6299952E-001
 3.9002014E+001, 8.4031621E-002, 6.5637844E-001
 4.0005678E+001, 8.3891637E-002, 6.6361706E-001
 4.1009342E+001, 8.3902141E-002, 6.5610036E-001
 4.2001057E+001, 8.3701086E-002, 6.6554354E-001
 4.3004721E+001, 8.3554411E-002, 6.5576346E-001
 4.4008385E+001, 8.3378321E-002, 6.5564844E-001
 4.5000101E+001, 8.3506009E-002, 6.6057894E-001
 4.6003765E+001, 8.3857714E-002, 6.5573063E-001
 4.7007429E+001, 8.3685152E-002, 6.6357597E-001
 4.8011093E+001, 8.3516719E-002, 6.6236704E-001
 4.9002808E+001, 8.3513849E-002, 6.5331948E-001
 5.0007667E+001, 8.3820619E-002, 6.6485318E-001
 5.1006552E+001, 8.4031947E-002, 6.6029424E-001
 5.2004316E+001, 8.3952983E-002, 6.6235118E-001
 5.3007181E+001, 8.4228108E-002, 6.6621474E-001
 5.4005410E+001, 8.4318330E-002, 6.6190542E-001
 5.5007610E+001, 8.4079743E-002, 6.6132018E-001
 5.6010533E+001, 8.4007278E-002, 6.5844701E-001
 5.7002555E+001, 8.4119110E-002, 6.6042804E-001
 5.8009838E+001, 8.4305532E-002, 6.6331762E-001
 5.9005130E+001, 8.4359973E-002, 6.5755388E-001
 6.0000423E+001, 8.4262388E-002, 6.6938567E-001
 6.1007706E+001, 8.3896680E-002, 6.5417061E-001
 6.2002999E+001, 8.3594629E-002, 6.5964128E-001
 6.3010282E+001, 8.3488106E-002, 6.5861280E-001
 6.4005574E+001, 8.3120416E-002, 6.5566835E-001
 6.5000867E+001, 8.3240228E-002, 6.5544416E-001
 6.6006661E+001, 8.3344686E-002, 6.5747446E-001
 6.7009818E+001, 8.3826957E-002, 6.6917819E-001
 6.8002189E+001, 8.4158164E-002, 6.6291813E-001
 6.9003188E+001, 8.4111856E-002, 6.5932716E-001
 7.0006909E+001, 8.3710388E-002, 6.6315063E-001
 7.1010147E+001, 8.3662524E-002, 6.5435878E-001
 7.2002714E+001, 8.3855590E-002, 6.5926839E-001
 7.3005953E+001, 8.4213398E-002, 6.6079707E-001
 7.4009192E+001, 8.4349299E-002, 6.6128621E-001
 7.5007094E+001, 8.4366772E-002, 6.6538000E-001
 7.6004997E+001, 8.4166572E-002, 6.6460402E-001
 7.7002899E+001, 8.4378366E-002, 6.6253355E-001
 7.8002830E+001, 8.4510848E-002, 6.6022040E-001
