s,kg/s,kW
Time,mdot,hdot
 0.0000000E+000,-2.0086069E-010,-8.7752376E-016
 1.0226380E+000,-1.9801685E-005, 2.9192384E-005
 2.0183645E+000, 5.7132699E-004, 5.7129005E-004
 3.0140910E+000, 3.1838074E-003, 4.4914936E-003
 4.0098175E+000, 7.6749640E-003, 1.7963434E-002
 5.0055440E+000, 1.3331002E-002, 3.7122784E-002
 6.0012704E+000, 1.9865984E-002, 5.9551582E-002
 7.0239084E+000, 2.5997322E-002, 8.8176432E-002
 8.0196349E+000, 3.1375210E-002, 1.1914655E-001
 9.0153614E+000, 3.6465360E-002, 1.5094715E-001
 1.0011088E+001, 4.0798906E-002, 1.5675385E-001
 1.1006814E+001, 4.5149803E-002, 1.3482251E-001
 1.2002541E+001, 4.9399533E-002, 1.2797092E-001
 1.3025179E+001, 5.3531258E-002, 1.3054262E-001
 1.4020905E+001, 5.7597026E-002, 1.3736404E-001
 1.5016632E+001, 6.1733626E-002, 1.4593986E-001
 1.6012358E+001, 6.5174895E-002, 1.5283066E-001
 1.7008085E+001, 6.8258754E-002, 1.5696713E-001
 1.8003811E+001, 7.0371343E-002, 1.6510512E-001
 1.9026449E+001, 7.1878463E-002, 1.6153367E-001
 2.0022176E+001, 7.2127302E-002, 1.5821436E-001
 2.1017902E+001, 7.2156297E-002, 1.5076165E-001
 2.2013629E+001, 7.2673696E-002, 1.4577764E-001
 2.3009355E+001, 7.2294434E-002, 1.5215906E-001
 2.4005082E+001, 7.2133225E-002, 1.4504859E-001
 2.5000808E+001, 7.1335675E-002, 1.3767568E-001
 2.6023446E+001, 7.2045294E-002, 1.3594654E-001
 2.7019173E+001, 7.1018459E-002, 1.4478306E-001
 2.8014899E+001, 7.1465396E-002, 1.3892187E-001
 2.9010626E+001, 7.1304590E-002, 1.5371572E-001
 3.0006352E+001, 7.1802531E-002, 1.6162041E-001
 3.1002079E+001, 7.1945449E-002, 1.4826412E-001
 3.2024717E+001, 7.1055118E-002, 1.5337225E-001
 3.3020443E+001, 7.2882324E-002, 1.5624964E-001
 3.4016170E+001, 7.2642191E-002, 1.5758313E-001
 3.5011896E+001, 7.2968081E-002, 1.5048790E-001
 3.6007623E+001, 7.3451507E-002, 1.4872295E-001
 3.7003349E+001, 7.5002718E-002, 1.5152069E-001
 3.8025987E+001, 7.5834764E-002, 1.4899944E-001
 3.9021714E+001, 7.6826347E-002, 1.5449406E-001
 4.0017440E+001, 7.8093617E-002, 1.6605575E-001
 4.1013167E+001, 7.9007294E-002, 1.6923680E-001
 4.2008893E+001, 7.9829318E-002, 1.5985376E-001
 4.3004620E+001, 8.0587833E-002, 1.5854679E-001
 4.4000346E+001, 8.1923271E-002, 1.5670593E-001
 4.5022984E+001, 8.3088606E-002, 1.5080143E-001
 4.6018711E+001, 8.3722320E-002, 1.5455587E-001
 4.7014437E+001, 8.4557157E-002, 1.5859808E-001
 4.8010163E+001, 8.5121856E-002, 1.5978968E-001
 4.9005890E+001, 8.4336765E-002, 1.6364605E-001
 5.0001616E+001, 8.4969974E-002, 1.5889402E-001
 5.1024254E+001, 8.4321137E-002, 1.5471832E-001
 5.2019981E+001, 8.4107740E-002, 1.5667271E-001
 5.3015707E+001, 8.4890810E-002, 1.5561505E-001
 5.4011434E+001, 8.5718577E-002, 1.5457180E-001
 5.5007160E+001, 8.8147250E-002, 1.6058772E-001
 5.6002887E+001, 8.9778197E-002, 1.6960892E-001
 5.7025525E+001, 9.0636124E-002, 1.7501528E-001
 5.8021251E+001, 9.1531915E-002, 1.7407733E-001
 5.9016978E+001, 9.1894970E-002, 1.6433866E-001
 6.0012704E+001, 9.1941758E-002, 1.5826038E-001
 6.1008431E+001, 9.1778767E-002, 1.6186137E-001
 6.2004157E+001, 9.0076994E-002, 1.6095726E-001
 6.3026795E+001, 8.8328389E-002, 1.5272298E-001
 6.4022522E+001, 8.6816082E-002, 1.6655021E-001
 6.5018248E+001, 8.6438086E-002, 1.6477225E-001
 6.6013975E+001, 8.6529965E-002, 1.6816072E-001
 6.7009701E+001, 8.7952111E-002, 1.7236915E-001
 6.8005428E+001, 9.0084718E-002, 1.6961302E-001
 6.9001154E+001, 9.1131269E-002, 1.7774855E-001
 7.0023792E+001, 9.2224853E-002, 1.6082246E-001
 7.1019519E+001, 9.1766818E-002, 1.5678730E-001
 7.2015245E+001, 9.2533086E-002, 1.7172808E-001
 7.3010972E+001, 9.2917992E-002, 1.8002706E-001
 7.4006698E+001, 9.2634395E-002, 1.7649529E-001
 7.5002425E+001, 9.2037069E-002, 1.7847410E-001
 7.6025063E+001, 9.0758801E-002, 1.6904495E-001
 7.7020789E+001, 9.0162295E-002, 1.5992200E-001
 7.8016516E+001, 8.8597677E-002, 1.6501410E-001
 7.9012242E+001, 9.0329655E-002, 1.5958157E-001
 8.0007969E+001, 8.9956253E-002, 1.6721500E-001
 8.1003695E+001, 9.0297749E-002, 1.6929689E-001
 8.2026333E+001, 9.1408589E-002, 1.7593496E-001
 8.3022060E+001, 9.1502305E-002, 1.7566424E-001
 8.4017786E+001, 9.2781707E-002, 1.6297671E-001
