s,kg/s,kW
Time,mdot,hdot
 0.0000000E+000,-1.6189861E-010,-1.5260759E-015
 1.0226380E+000,-9.9967446E-005, 4.8934282E-004
 2.0183645E+000, 2.3673548E-003, 2.6382984E-002
 3.0140910E+000, 1.3184064E-002, 1.7400762E-001
 4.0098175E+000, 2.5341180E-002, 4.1110278E-001
 5.0134649E+000, 3.6512634E-002, 7.5039774E-001
 6.0061041E+000, 4.4171823E-002, 9.9580954E-001
 7.0136510E+000, 5.1330978E-002, 9.5710312E-001
 8.0135398E+000, 6.0507617E-002, 7.0758249E-001
 9.0036471E+000, 6.8859101E-002, 7.1407756E-001
 1.0016303E+001, 7.6075123E-002, 8.0130650E-001
 1.1006246E+001, 8.2628180E-002, 8.5746630E-001
 1.2013960E+001, 8.7796699E-002, 8.7199071E-001
 1.3012222E+001, 9.2353140E-002, 7.4163718E-001
 1.4003636E+001, 9.6882681E-002, 8.2100989E-001
 1.5011852E+001, 1.0074072E-001, 8.7907060E-001
 1.6001396E+001, 1.0465957E-001, 8.7636992E-001
 1.7013145E+001, 1.0952526E-001, 8.8146051E-001
 1.8003076E+001, 1.1327586E-001, 9.3385908E-001
 1.9009785E+001, 1.1624070E-001, 9.4872848E-001
 2.0016494E+001, 1.1811630E-001, 9.5840283E-001
 2.1006425E+001, 1.1984405E-001, 9.7560293E-001
 2.2013134E+001, 1.1942494E-001, 9.6128509E-001
 2.3003065E+001, 1.2085248E-001, 9.6563956E-001
 2.4009774E+001, 1.2247268E-001, 1.0111383E+000
 2.5016484E+001, 1.2344668E-001, 1.0495010E+000
 2.6006415E+001, 1.2334051E-001, 1.0406577E+000
 2.7013124E+001, 1.2549219E-001, 1.0655270E+000
 2.8003055E+001, 1.2426451E-001, 1.0647331E+000
 2.9009764E+001, 1.2145440E-001, 1.0129605E+000
 3.0016473E+001, 1.2173730E-001, 1.0417773E+000
 3.1006404E+001, 1.2246697E-001, 1.0659669E+000
 3.2013113E+001, 1.2417694E-001, 1.0680345E+000
 3.3004460E+001, 1.2602684E-001, 1.0192803E+000
 3.4000193E+001, 1.2828264E-001, 1.0973350E+000
 3.5011013E+001, 1.3052189E-001, 1.1313789E+000
 3.6006746E+001, 1.3256523E-001, 1.1428003E+000
 3.7002479E+001, 1.3243205E-001, 1.0742901E+000
 3.8013299E+001, 1.3032918E-001, 1.0746815E+000
 3.9009032E+001, 1.2979654E-001, 1.0676219E+000
 4.0004765E+001, 1.3032146E-001, 1.0945657E+000
 4.1000498E+001, 1.3175251E-001, 1.1126911E+000
 4.2011318E+001, 1.3445713E-001, 1.0803228E+000
 4.3007051E+001, 1.3328264E-001, 1.0562809E+000
 4.4002784E+001, 1.3316197E-001, 1.0872661E+000
 4.5002959E+001, 1.3471726E-001, 1.1071043E+000
 4.6007611E+001, 1.3719287E-001, 1.1000261E+000
 4.7009652E+001, 1.3961733E-001, 1.1454562E+000
 4.8007305E+001, 1.4042653E-001, 1.1572243E+000
 4.9004959E+001, 1.3951535E-001, 1.0946923E+000
 5.0002612E+001, 1.3727337E-001, 1.1733405E+000
 5.1005132E+001, 1.3296167E-001, 1.1067543E+000
 5.2012884E+001, 1.3427319E-001, 1.0694479E+000
 5.3013944E+001, 1.3445089E-001, 1.0844013E+000
 5.4003803E+001, 1.3505852E-001, 1.1342367E+000
 5.5009304E+001, 1.3551340E-001, 1.1707875E+000
 5.6001574E+001, 1.3417673E-001, 1.1256628E+000
 5.7007075E+001, 1.3306361E-001, 1.1370977E+000
 5.8012575E+001, 1.3418496E-001, 1.1122833E+000
 5.9004846E+001, 1.3307507E-001, 1.1426840E+000
 6.0010346E+001, 1.3236700E-001, 1.1773957E+000
 6.1002617E+001, 1.3079505E-001, 1.0948403E+000
 6.2008117E+001, 1.3108966E-001, 1.0881792E+000
 6.3000388E+001, 1.3211278E-001, 1.0985578E+000
 6.4005888E+001, 1.3280928E-001, 1.1178643E+000
 6.5003021E+001, 1.3308498E-001, 1.1057970E+000
 6.6013316E+001, 1.3269237E-001, 1.0815331E+000
