s,kg/s,kW
Time,mdot,hdot
 0.0000000E+000,-1.6189861E-010,-1.6951075E-016
 1.0226380E+000, 5.7615787E-006, 3.0605405E-005
 2.0183645E+000, 5.5357524E-004, 7.1245124E-004
 3.0140910E+000, 3.2179421E-003, 5.1281203E-003
 4.0098175E+000, 8.3367199E-003, 1.6486329E-002
 5.0055440E+000, 1.4401132E-002, 3.3245160E-002
 6.0012704E+000, 2.0975857E-002, 5.4976764E-002
 7.0239084E+000, 2.8181859E-002, 7.9502819E-002
 8.0196349E+000, 3.4415119E-002, 1.0678983E-001
 9.0153614E+000, 3.9743010E-002, 1.3521590E-001
 1.0018613E+001, 4.5045671E-002, 1.6168550E-001
 1.1009095E+001, 4.8527078E-002, 1.8333165E-001
 1.2009068E+001, 5.0860790E-002, 1.9537941E-001
 1.3000304E+001, 5.2473082E-002, 1.9398894E-001
 1.4017514E+001, 5.2673323E-002, 1.7820854E-001
 1.5015162E+001, 5.2905550E-002, 1.5473771E-001
 1.6012810E+001, 5.2479645E-002, 1.5220927E-001
 1.7010457E+001, 5.2460270E-002, 1.4827782E-001
 1.8008105E+001, 5.2237516E-002, 1.5018068E-001
 1.9005753E+001, 5.2117264E-002, 1.4995999E-001
 2.0003401E+001, 5.1970570E-002, 1.5159308E-001
 2.1014742E+001, 5.1953750E-002, 1.5154461E-001
 2.2004565E+001, 5.1944802E-002, 1.5364489E-001
 2.3015906E+001, 5.1935799E-002, 1.5394705E-001
 2.4012045E+001, 5.2090651E-002, 1.5360007E-001
 2.5018928E+001, 5.1861562E-002, 1.5323046E-001
 2.6006448E+001, 5.2044066E-002, 1.5253093E-001
 2.7011395E+001, 5.1610833E-002, 1.5146946E-001
 2.8012469E+001, 5.1673472E-002, 1.5125074E-001
 2.9013543E+001, 5.1493945E-002, 1.5249191E-001
 3.0014617E+001, 5.1388367E-002, 1.5296233E-001
 3.1015691E+001, 5.1713011E-002, 1.5248069E-001
 3.2016765E+001, 5.1478358E-002, 1.5358440E-001
 3.3017839E+001, 5.1816284E-002, 1.5283728E-001
 3.4018913E+001, 5.1752189E-002, 1.5372526E-001
 3.5019987E+001, 5.1661397E-002, 1.5403702E-001
 3.6021061E+001, 5.2052548E-002, 1.5259316E-001
 3.7000836E+001, 5.1532869E-002, 1.5487186E-001
 3.8001910E+001, 5.1903515E-002, 1.5229505E-001
 3.9002984E+001, 5.1544091E-002, 1.5258470E-001
 4.0004058E+001, 5.1503692E-002, 1.5367006E-001
 4.1005132E+001, 5.1643564E-002, 1.5181896E-001
 4.2006206E+001, 5.1426785E-002, 1.5257407E-001
 4.3007280E+001, 5.1698881E-002, 1.5299017E-001
 4.4008354E+001, 5.1192520E-002, 1.5440031E-001
 4.5010869E+001, 5.1417352E-002, 1.5097526E-001
 4.6019499E+001, 5.1185769E-002, 1.5187558E-001
 4.7007117E+001, 5.1184798E-002, 1.5424799E-001
 4.8004162E+001, 5.1558787E-002, 1.5237842E-001
 4.9005219E+001, 5.1531234E-002, 1.5401594E-001
 5.0006275E+001, 5.2096087E-002, 1.5441096E-001
 5.1007331E+001, 5.1864852E-002, 1.5485778E-001
 5.2008387E+001, 5.2303476E-002, 1.5321734E-001
 5.3009443E+001, 5.1784981E-002, 1.5525797E-001
 5.4010500E+001, 5.2446569E-002, 1.5376301E-001
 5.5011556E+001, 5.1798398E-002, 1.5341813E-001
 5.6012612E+001, 5.2563757E-002, 1.5319215E-001
 5.7013668E+001, 5.2071698E-002, 1.5482887E-001
 5.8014724E+001, 5.2536229E-002, 1.5427777E-001
 5.9006337E+001, 5.1957452E-002, 1.5380842E-001
 6.0003615E+001, 5.2353948E-002, 1.5199203E-001
 6.1000894E+001, 5.2062027E-002, 1.5324498E-001
 6.2018949E+001, 5.2189831E-002, 1.5386837E-001
 6.3007751E+001, 5.2349764E-002, 1.5287302E-001
 6.4017231E+001, 5.2220175E-002, 1.5433283E-001
 6.5008017E+001, 5.2298902E-002, 1.5384688E-001
 6.6017498E+001, 5.1964928E-002, 1.5410187E-001
 6.7008284E+001, 5.2094327E-002, 1.5259987E-001
 6.8010287E+001, 5.1431806E-002, 1.5359165E-001
 6.9017898E+001, 5.1598170E-002, 1.5163419E-001
 7.0002778E+001, 5.0922823E-002, 1.5269930E-001
 7.1001970E+001, 5.1115529E-002, 1.4935519E-001
 7.2001163E+001, 5.0901224E-002, 1.5427695E-001
 7.3000355E+001, 5.1126789E-002, 1.5237662E-001
 7.4018051E+001, 5.1508534E-002, 1.5348669E-001
 7.5017244E+001, 5.1393936E-002, 1.5393068E-001
 7.6016436E+001, 5.1760373E-002, 1.5506994E-001
 7.7015629E+001, 5.1728142E-002, 1.5444786E-001
 7.8014821E+001, 5.1989227E-002, 1.5485835E-001
