s,kg/s,kW
Time,mdot,hdot
 0.0000000E+000,-1.6189861E-010,-8.7752376E-016
 1.0226380E+000,-5.4638055E-005, 2.6304398E-004
 2.0183645E+000, 1.7736676E-003, 1.2093477E-002
 3.0140910E+000, 1.1121053E-002, 8.8109358E-002
 4.0098175E+000, 2.4286458E-002, 2.1644289E-001
 5.0055440E+000, 3.5008622E-002, 3.9364538E-001
 6.0012704E+000, 4.6197006E-002, 5.6470033E-001
 7.0110840E+000, 5.5957383E-002, 5.3300268E-001
 8.0144020E+000, 6.5251350E-002, 5.1969025E-001
 9.0061043E+000, 7.3529763E-002, 5.5095124E-001
 1.0017042E+001, 8.0851068E-002, 6.1230916E-001
 1.1006707E+001, 8.7051573E-002, 6.2584144E-001
 1.2000904E+001, 9.2256612E-002, 6.1962747E-001
 1.3000793E+001, 9.6915887E-002, 6.2811109E-001
 1.4008859E+001, 1.0127874E-001, 6.1943401E-001
 1.5001695E+001, 1.0538436E-001, 6.2137490E-001
 1.6011632E+001, 1.0849119E-001, 6.1284138E-001
 1.7004452E+001, 1.1094624E-001, 6.2436941E-001
 1.8014389E+001, 1.1283519E-001, 6.4643899E-001
 1.9007209E+001, 1.1400715E-001, 6.4559316E-001
 2.0012420E+001, 1.1517249E-001, 6.8460776E-001
 2.1008922E+001, 1.1543541E-001, 6.8071524E-001
 2.2005424E+001, 1.1563971E-001, 6.7721763E-001
 2.3001925E+001, 1.1588950E-001, 6.8730692E-001
 2.4015035E+001, 1.1785912E-001, 7.2934194E-001
 2.5011537E+001, 1.1894220E-001, 7.2459409E-001
 2.6008039E+001, 1.1771514E-001, 6.9700398E-001
 2.7004540E+001, 1.1773391E-001, 7.0330150E-001
 2.8001042E+001, 1.1877401E-001, 7.1491992E-001
 2.9014152E+001, 1.1837382E-001, 7.3933349E-001
 3.0010654E+001, 1.1863158E-001, 7.3330666E-001
 3.1007155E+001, 1.1900740E-001, 7.4368505E-001
 3.2003657E+001, 1.1995497E-001, 7.4958688E-001
 3.3006571E+001, 1.1974441E-001, 7.0252603E-001
 3.4007087E+001, 1.1965077E-001, 7.2561512E-001
 3.5007603E+001, 1.1926175E-001, 7.2287051E-001
 3.6005133E+001, 1.1889010E-001, 6.9620120E-001
 3.7004808E+001, 1.2038975E-001, 6.8009862E-001
 3.8009332E+001, 1.2151921E-001, 7.3843233E-001
 3.9013856E+001, 1.2326195E-001, 7.7212752E-001
 4.0003607E+001, 1.2267157E-001, 7.7203719E-001
 4.1010329E+001, 1.2070479E-001, 7.1523660E-001
 4.2014790E+001, 1.1827020E-001, 6.8059823E-001
 4.3011941E+001, 1.1914602E-001, 7.2394332E-001
 4.4009091E+001, 1.1946032E-001, 7.1403505E-001
 4.5006242E+001, 1.2048771E-001, 7.2804887E-001
 4.6015304E+001, 1.2166756E-001, 7.2437143E-001
 4.7012343E+001, 1.1992369E-001, 7.2145542E-001
 4.8009381E+001, 1.1808181E-001, 7.0918322E-001
 4.9006419E+001, 1.1730853E-001, 7.5409501E-001
 5.0003458E+001, 1.1679176E-001, 6.9173326E-001
 5.1000496E+001, 1.1789702E-001, 7.3044705E-001
 5.2013360E+001, 1.1777368E-001, 6.7392318E-001
 5.3010399E+001, 1.1922796E-001, 7.1570485E-001
 5.4007437E+001, 1.2005908E-001, 7.4105690E-001
 5.5013518E+001, 1.1951609E-001, 7.5162492E-001
 5.6013292E+001, 1.1868948E-001, 7.2053270E-001
 5.7000448E+001, 1.1840509E-001, 7.4810777E-001
 5.8010939E+001, 1.1750766E-001, 7.1454988E-001
 5.9004865E+001, 1.1797818E-001, 6.9113103E-001
 6.0015356E+001, 1.2074003E-001, 6.9723674E-001
 6.1009282E+001, 1.2276089E-001, 7.5980631E-001
 6.2003207E+001, 1.2337430E-001, 7.1394355E-001
 6.3013698E+001, 1.2433490E-001, 7.4013063E-001
 6.4007624E+001, 1.2404763E-001, 7.5569458E-001
 6.5001550E+001, 1.2292361E-001, 7.4909292E-001
 6.6012041E+001, 1.2025688E-001, 7.3725372E-001
 6.7005967E+001, 1.2012683E-001, 7.2375175E-001
 6.8016458E+001, 1.2000831E-001, 6.7188416E-001
 6.9010383E+001, 1.2041402E-001, 7.1964311E-001
 7.0004309E+001, 1.2040321E-001, 7.0864919E-001
 7.1014800E+001, 1.1950923E-001, 7.2357940E-001
 7.2008726E+001, 1.2003426E-001, 7.2221508E-001
 7.3002652E+001, 1.2111219E-001, 7.6277804E-001
 7.4013143E+001, 1.2273861E-001, 7.4819756E-001
 7.5007068E+001, 1.2284283E-001, 7.5289646E-001
 7.6007275E+001, 1.2154040E-001, 7.2839305E-001
 7.7004459E+001, 1.2060279E-001, 7.3264892E-001
 7.8001642E+001, 1.2048033E-001, 7.2993944E-001
 7.9014654E+001, 1.2031668E-001, 7.1627678E-001
 8.0011838E+001, 1.2114151E-001, 7.4428097E-001
 8.1009021E+001, 1.2032742E-001, 7.4563654E-001
 8.2014119E+001, 1.1965768E-001, 7.1195214E-001
 8.3002354E+001, 1.1909927E-001, 6.7469612E-001
 8.4001957E+001, 1.2069253E-001, 7.3061975E-001
 8.5007253E+001, 1.2064576E-001, 7.3462819E-001
 8.6015549E+001, 1.2024066E-001, 7.2706114E-001
 8.7005839E+001, 1.1920842E-001, 7.2018594E-001
 8.8008009E+001, 1.1750083E-001, 7.0923637E-001
 8.9014859E+001, 1.1709304E-001, 7.2053702E-001
 9.0007020E+001, 1.1926290E-001, 7.2808153E-001
 9.1004705E+001, 1.2093438E-001, 7.1648751E-001
 9.2000929E+001, 1.2074842E-001, 7.6865072E-001
 9.3013222E+001, 1.1997751E-001, 7.1746840E-001
 9.4009446E+001, 1.1977660E-001, 7.1317330E-001
 9.5005671E+001, 1.1896188E-001, 7.1501757E-001
 9.6001895E+001, 1.1851995E-001, 7.0898705E-001
 9.7014188E+001, 1.1930565E-001, 7.1986795E-001
 9.8010412E+001, 1.2006662E-001, 7.0485504E-001
 9.9006637E+001, 1.2195547E-001, 7.4368684E-001
 1.0000286E+002, 1.2196593E-001, 7.4993191E-001
 1.0101515E+002, 1.2191752E-001, 7.5917750E-001
 1.0201138E+002, 1.2142338E-001, 7.2592769E-001
 1.0300760E+002, 1.2002231E-001, 7.2375347E-001
 1.0400383E+002, 1.1954765E-001, 7.2890547E-001
 1.0500005E+002, 1.1960126E-001, 7.1590708E-001
 1.0601234E+002, 1.1950066E-001, 7.1309076E-001
 1.0700857E+002, 1.2062141E-001, 7.0726004E-001
 1.0800479E+002, 1.2215291E-001, 7.6011399E-001
 1.0900102E+002, 1.2356630E-001, 7.4188829E-001
 1.1001331E+002, 1.2345660E-001, 7.3824494E-001
 1.1100953E+002, 1.2345921E-001, 7.4165664E-001
 1.1200576E+002, 1.2373103E-001, 7.6014341E-001
 1.1300198E+002, 1.2333025E-001, 7.3989746E-001
 1.1401428E+002, 1.2265392E-001, 7.2766498E-001
 1.1501050E+002, 1.2080033E-001, 6.8906346E-001
 1.1600597E+002, 1.2048310E-001, 6.9294112E-001
 1.1700314E+002, 1.2090587E-001, 7.1695387E-001
 1.1800169E+002, 1.2059668E-001, 7.5462988E-001
 1.1900025E+002, 1.2125249E-001, 7.5136020E-001
 1.2001417E+002, 1.2041776E-001, 7.2345386E-001
 1.2101119E+002, 1.2012727E-001, 7.4419942E-001
 1.2201240E+002, 1.2053297E-001, 7.4535255E-001
 1.2301250E+002, 1.2088479E-001, 7.3391623E-001
 1.2401259E+002, 1.2130095E-001, 7.2679967E-001
 1.2500360E+002, 1.2044033E-001, 7.1477625E-001
 1.2600681E+002, 1.1981728E-001, 6.8839147E-001
 1.2700398E+002, 1.1864425E-001, 7.0939707E-001
 1.2800327E+002, 1.1884909E-001, 6.9447951E-001
 1.2900449E+002, 1.2085425E-001, 7.2933266E-001
 1.3001278E+002, 1.2179911E-001, 7.3215239E-001
 1.3101407E+002, 1.2138638E-001, 7.3494390E-001
 1.3201536E+002, 1.1972884E-001, 7.5568885E-001
 1.3300802E+002, 1.1987725E-001, 7.3422645E-001
 1.3401208E+002, 1.1972471E-001, 7.0604162E-001
 1.3500093E+002, 1.1865660E-001, 7.4160851E-001
 1.3600347E+002, 1.1831260E-001, 7.5021491E-001
 1.3700753E+002, 1.1862136E-001, 7.0735075E-001
 1.3800683E+002, 1.1826700E-001, 6.9832950E-001
 1.3900396E+002, 1.1845798E-001, 7.2788443E-001
 1.4000309E+002, 1.1859885E-001, 7.0300066E-001
 1.4100803E+002, 1.1900704E-001, 7.1972857E-001
 1.4200454E+002, 1.2015174E-001, 7.4332252E-001
 1.4300256E+002, 1.1962242E-001, 7.5750923E-001
 1.4400972E+002, 1.1804550E-001, 7.0111732E-001
 1.4500491E+002, 1.1889516E-001, 7.1099477E-001
 1.4601656E+002, 1.1936055E-001, 7.3092262E-001
 1.4701247E+002, 1.1974899E-001, 7.2031188E-001
 1.4800770E+002, 1.2095572E-001, 7.2714766E-001
 1.4900292E+002, 1.2102864E-001, 7.5165044E-001
 1.5001473E+002, 1.1966968E-001, 6.9561407E-001
 1.5100504E+002, 1.1924034E-001, 6.9544180E-001
 1.5201309E+002, 1.1878764E-001, 7.2814818E-001
 1.5300488E+002, 1.1951709E-001, 7.4287005E-001
 1.5400812E+002, 1.1995573E-001, 7.7037641E-001
 1.5500065E+002, 1.1971335E-001, 7.0985904E-001
 1.5600777E+002, 1.2052523E-001, 7.2792219E-001
 1.5700030E+002, 1.2157479E-001, 7.6004004E-001
 1.5801472E+002, 1.2054584E-001, 7.6275782E-001
 1.5901017E+002, 1.1982864E-001, 7.2862843E-001
 1.6000561E+002, 1.1887963E-001, 7.2686353E-001
 1.6100106E+002, 1.1882542E-001, 7.3083384E-001
 1.6201256E+002, 1.1993719E-001, 7.0907387E-001
 1.6300801E+002, 1.2131898E-001, 7.1693134E-001
 1.6400346E+002, 1.2145753E-001, 7.3355987E-001
 1.6501496E+002, 1.2140504E-001, 7.2311239E-001
 1.6601041E+002, 1.2082743E-001, 7.2096977E-001
 1.6700585E+002, 1.2048589E-001, 7.7089986E-001
 1.6800130E+002, 1.2068229E-001, 7.1409977E-001
 1.6901280E+002, 1.2021922E-001, 7.0409471E-001
 1.7000825E+002, 1.1944369E-001, 7.4938492E-001
 1.7100370E+002, 1.1894328E-001, 7.1044443E-001
 1.7201520E+002, 1.1940133E-001, 7.4505484E-001
 1.7301065E+002, 1.1751566E-001, 7.3540447E-001
 1.7400609E+002, 1.1744799E-001, 6.9892877E-001
 1.7500154E+002, 1.1939497E-001, 7.2225776E-001
 1.7601304E+002, 1.1995508E-001, 7.3730833E-001
 1.7700046E+002, 1.1971065E-001, 7.5014148E-001
 1.7800969E+002, 1.1958598E-001, 7.2860974E-001
 1.7900366E+002, 1.1977567E-001, 7.5612916E-001
 1.8001686E+002, 1.1958338E-001, 7.1179950E-001
 1.8101441E+002, 1.1971060E-001, 7.0096424E-001
 1.8201196E+002, 1.2017966E-001, 7.3585683E-001
 1.8301793E+002, 1.1778682E-001, 7.0574490E-001
 1.8400067E+002, 1.1629638E-001, 7.0992879E-001
 1.8500160E+002, 1.1602634E-001, 6.8375991E-001
 1.8600253E+002, 1.1467124E-001, 6.9689795E-001
 1.8700347E+002, 1.1566957E-001, 7.1736791E-001
 1.8800871E+002, 1.1818144E-001, 7.3913614E-001
 1.8900458E+002, 1.1850657E-001, 7.1710813E-001
 1.9000045E+002, 1.1909011E-001, 7.0528987E-001
 1.9101265E+002, 1.2214447E-001, 7.5648050E-001
 1.9200852E+002, 1.2069394E-001, 7.4274771E-001
 1.9300440E+002, 1.1839120E-001, 7.1630631E-001
 1.9400027E+002, 1.1813710E-001, 7.3657274E-001
 1.9501247E+002, 1.1693846E-001, 7.0606540E-001
 1.9601197E+002, 1.1585714E-001, 7.0564170E-001
 1.9700572E+002, 1.1745599E-001, 7.2063427E-001
 1.9800097E+002, 1.1791517E-001, 7.3787706E-001
 1.9901281E+002, 1.1826104E-001, 7.2695524E-001
 2.0000000E+002, 1.2016978E-001, 7.1912954E-001
