s,kg/s,kW
Time,mdot,hdot
 0.0000000E+000,-2.0086069E-010,-8.7752376E-016
 1.0226380E+000,-8.4888676E-005, 2.5937568E-004
 2.0183645E+000, 2.3754691E-003, 1.1956198E-002
 3.0140910E+000, 1.3247480E-002, 9.0390482E-002
 4.0098175E+000, 2.9164757E-002, 2.2322698E-001
 5.0055440E+000, 4.2703329E-002, 4.0795575E-001
 6.0012704E+000, 5.5580762E-002, 6.2168708E-001
 7.0000864E+000, 6.6686776E-002, 5.7885504E-001
 8.0116846E+000, 7.8277435E-002, 5.4184357E-001
 9.0232828E+000, 8.9401261E-002, 5.8178660E-001
 1.0010795E+001, 9.9603841E-002, 6.3281405E-001
 1.1022394E+001, 1.0736804E-001, 6.7193265E-001
 1.2009906E+001, 1.1159763E-001, 6.9726610E-001
 1.3021504E+001, 1.1159404E-001, 6.5819260E-001
 1.4025877E+001, 1.0947994E-001, 6.1575901E-001
 1.5006164E+001, 1.0963831E-001, 6.2947618E-001
 1.6012945E+001, 1.1097893E-001, 5.9023708E-001
 1.7019726E+001, 1.1201547E-001, 5.8847000E-001
 1.8000013E+001, 1.1464275E-001, 5.9369122E-001
 1.9005299E+001, 1.1831569E-001, 6.9409774E-001
 2.0017199E+001, 1.2033699E-001, 6.9177864E-001
 2.1022073E+001, 1.2092718E-001, 6.5503004E-001
 2.2002386E+001, 1.2169115E-001, 6.6643264E-001
 2.3006754E+001, 1.2405348E-001, 6.5815895E-001
 2.4025008E+001, 1.2643364E-001, 6.4149384E-001
 2.5017805E+001, 1.2830738E-001, 6.6111707E-001
 2.6010602E+001, 1.2901439E-001, 6.8302490E-001
 2.7023157E+001, 1.2658722E-001, 6.6989652E-001
 2.8020125E+001, 1.2228198E-001, 6.3839306E-001
 2.9017094E+001, 1.2116281E-001, 6.1605871E-001
 3.0014062E+001, 1.2194925E-001, 6.5131135E-001
 3.1011031E+001, 1.2497361E-001, 6.4800872E-001
 3.2021745E+001, 1.3056652E-001, 6.6432183E-001
 3.3024657E+001, 1.3463922E-001, 6.5732683E-001
 3.4011521E+001, 1.3559446E-001, 6.4947881E-001
 3.5005948E+001, 1.3639037E-001, 6.7193175E-001
 3.6007372E+001, 1.3796249E-001, 7.2270706E-001
 3.7008796E+001, 1.3954049E-001, 6.9033972E-001
 3.8017211E+001, 1.4245551E-001, 6.9136007E-001
 3.9011384E+001, 1.4412211E-001, 7.0345307E-001
 4.0006232E+001, 1.4417201E-001, 7.3883184E-001
 4.1015037E+001, 1.4376083E-001, 7.5566310E-001
 4.2005048E+001, 1.4294459E-001, 6.9263855E-001
 4.3001227E+001, 1.4639537E-001, 6.5989901E-001
 4.4023338E+001, 1.5080682E-001, 7.0677312E-001
 4.5021678E+001, 1.5100113E-001, 7.3296370E-001
 4.6003734E+001, 1.4787225E-001, 7.4853518E-001
 4.7013018E+001, 1.4466994E-001, 7.2854844E-001
 4.8003825E+001, 1.4580794E-001, 7.2574062E-001
 4.9011540E+001, 1.4762851E-001, 6.8985941E-001
 5.0008800E+001, 1.4553633E-001, 7.0653511E-001
 5.1015346E+001, 1.3886441E-001, 6.4587883E-001
 5.2007648E+001, 1.3539246E-001, 6.7366155E-001
 5.3009215E+001, 1.3421312E-001, 6.6010399E-001
 5.4000945E+001, 1.3565617E-001, 6.4234178E-001
 5.5024764E+001, 1.3596193E-001, 6.8823251E-001
 5.6008647E+001, 1.3531805E-001, 6.9640084E-001
 5.7004373E+001, 1.3616519E-001, 7.0397435E-001
 5.8006336E+001, 1.3607536E-001, 6.6495609E-001
 5.9015488E+001, 1.4032130E-001, 7.0921612E-001
 6.0011214E+001, 1.4440548E-001, 7.1982227E-001
 6.1006941E+001, 1.4687978E-001, 6.9632332E-001
 6.2017142E+001, 1.4761077E-001, 7.3619789E-001
 6.3018088E+001, 1.4879235E-001, 7.8266847E-001
 6.4012610E+001, 1.4949320E-001, 7.4031996E-001
 6.5004149E+001, 1.4886392E-001, 6.8215216E-001
 6.6004879E+001, 1.4976490E-001, 6.8571627E-001
 6.7001815E+001, 1.4897960E-001, 6.9580668E-001
 6.8017198E+001, 1.4930199E-001, 6.7908362E-001
 6.9003548E+001, 1.4886399E-001, 6.6410626E-001
 7.0017106E+001, 1.4788670E-001, 7.1154722E-001
 7.1017554E+001, 1.4783088E-001, 7.0963758E-001
 7.2009132E+001, 1.4667213E-001, 7.0634837E-001
 7.3005876E+001, 1.4447534E-001, 7.0512925E-001
 7.4005949E+001, 1.4454409E-001, 7.2064932E-001
 7.5007977E+001, 1.4538629E-001, 7.0247772E-001
 7.6011332E+001, 1.5024712E-001, 7.3537646E-001
 7.7002326E+001, 1.5133269E-001, 7.1922103E-001
 7.8007247E+001, 1.5078642E-001, 7.8500147E-001
 7.9024667E+001, 1.5013538E-001, 7.6466722E-001
 8.0003750E+001, 1.4795805E-001, 7.2084748E-001
 8.1006423E+001, 1.4631795E-001, 7.0043056E-001
 8.2020607E+001, 1.4524207E-001, 6.8683857E-001
 8.3021438E+001, 1.4595502E-001, 7.0328730E-001
 8.4004261E+001, 1.4311300E-001, 6.9860340E-001
