s,kg/s,kW
Time,mdot,hdot
 0.0000000E+000,-2.0086069E-010,-1.6951075E-016
 1.0226380E+000,-1.3101397E-005, 2.9262721E-004
 2.0183645E+000, 2.5117083E-003, 1.4162723E-002
 3.0140910E+000, 1.4779772E-002, 8.8177617E-002
 4.0098175E+000, 3.4849305E-002, 2.1562709E-001
 5.0055440E+000, 5.1509430E-002, 3.9281003E-001
 6.0012704E+000, 6.7649726E-002, 5.9552346E-001
 7.0239084E+000, 7.8513345E-002, 7.4608634E-001
 8.0196349E+000, 8.4766269E-002, 7.6681170E-001
 9.0153614E+000, 8.5677404E-002, 6.6757609E-001
 1.0014872E+001, 8.5568168E-002, 5.9207675E-001
 1.1002287E+001, 8.5119502E-002, 5.9486329E-001
 1.2024925E+001, 8.4322747E-002, 5.9784937E-001
 1.3020651E+001, 8.4227885E-002, 5.9411793E-001
 1.4016378E+001, 8.3211181E-002, 5.9618281E-001
 1.5012104E+001, 8.3755204E-002, 5.9854143E-001
 1.6007831E+001, 8.3652521E-002, 6.0812015E-001
 1.7003557E+001, 8.4509350E-002, 6.1156435E-001
 1.8026195E+001, 8.5649164E-002, 6.1910355E-001
 1.9016281E+001, 8.6170675E-002, 6.2588658E-001
 2.0004027E+001, 8.5986368E-002, 6.2844736E-001
 2.1025500E+001, 8.6445153E-002, 6.2471093E-001
 2.2006018E+001, 8.6086000E-002, 6.2161746E-001
 2.3013036E+001, 8.6014285E-002, 6.2372866E-001
 2.4020054E+001, 8.6477432E-002, 6.2456132E-001
 2.5000572E+001, 8.6713436E-002, 6.3115544E-001
 2.6007591E+001, 8.7384127E-002, 6.2787393E-001
 2.7001568E+001, 8.6338071E-002, 6.3500147E-001
 2.8022028E+001, 8.7061478E-002, 6.2996332E-001
 2.9002608E+001, 8.6330038E-002, 6.1793319E-001
 3.0019224E+001, 8.6154194E-002, 6.2286468E-001
 3.1014386E+001, 8.7193001E-002, 6.2734113E-001
 3.2009549E+001, 8.6394442E-002, 6.3680253E-001
 3.3004711E+001, 8.5941766E-002, 6.3423036E-001
 3.4025391E+001, 8.7233204E-002, 6.2746226E-001
 3.5020553E+001, 8.5710851E-002, 6.2609595E-001
 3.6015716E+001, 8.6636889E-002, 6.2170513E-001
 3.7008825E+001, 8.6912407E-002, 6.2977480E-001
 3.8012539E+001, 8.7661424E-002, 6.4573284E-001
 3.9013978E+001, 8.8052385E-002, 6.3415648E-001
