s,kg/s,kW
 1.1300150E+002, 1.1059795E-001, 2.1708939E-001
 1.1402414E+002, 1.1086884E-001, 2.1428716E-001
 1.1501986E+002, 1.1155026E-001, 2.1957818E-001
 1.1601559E+002, 1.1195561E-001, 2.1800916E-001
 1.1701132E+002, 1.1001069E-001, 2.1414238E-001
 1.1800704E+002, 1.1007090E-001, 2.0848746E-001
 1.1900277E+002, 1.1051096E-001, 2.0745753E-001
 1.2002541E+002, 1.0949355E-001, 1.9861160E-001
 1.2102114E+002, 1.0854626E-001, 1.9773006E-001
 1.2201686E+002, 1.0484492E-001, 2.0688687E-001
 1.2301259E+002, 1.0388144E-001, 2.1160711E-001
 1.2400831E+002, 1.0279071E-001, 2.1528604E-001
 1.2500404E+002, 1.0121622E-001, 2.1706736E-001
 1.2602668E+002, 1.0200665E-001, 2.1353664E-001
 1.2702241E+002, 1.0382003E-001, 2.1385689E-001
 1.2801813E+002, 1.0521544E-001, 2.1337351E-001
 1.2901386E+002, 1.0317444E-001, 2.2191586E-001
 1.3000959E+002, 9.9333432E-002, 2.0691747E-001
 1.3100531E+002, 9.6735709E-002, 2.0188201E-001
 1.3200104E+002, 9.3591512E-002, 1.9347758E-001
 1.3302368E+002, 9.3287338E-002, 1.9156679E-001
 1.3401940E+002, 9.4761776E-002, 1.9029644E-001
 1.3501513E+002, 9.6215592E-002, 1.9976549E-001
 1.3601086E+002, 9.6372050E-002, 2.0364072E-001
 1.3700658E+002, 9.7995223E-002, 2.1865843E-001
 1.3800231E+002, 1.0091682E-001, 2.1197388E-001
 1.3902495E+002, 1.0240698E-001, 2.0298665E-001
 1.4002067E+002, 1.0279309E-001, 2.0131025E-001
 1.4101640E+002, 1.0181652E-001, 1.9306266E-001
 1.4201213E+002, 1.0395792E-001, 1.9550945E-001
 1.4300785E+002, 1.0354219E-001, 2.0748386E-001
 1.4400358E+002, 9.9698172E-002, 2.0027879E-001
 1.4502622E+002, 9.7615055E-002, 2.0259377E-001
 1.4602194E+002, 9.6772552E-002, 1.9822509E-001
 1.4701767E+002, 9.7397542E-002, 1.9972789E-001
 1.4801340E+002, 1.0278531E-001, 2.1499633E-001
 1.4900912E+002, 1.0715681E-001, 2.2237952E-001
 1.5000485E+002, 1.0822746E-001, 2.2523661E-001
 1.5100058E+002, 1.0852528E-001, 2.1508634E-001
 1.5202321E+002, 1.0553089E-001, 2.0325354E-001
 1.5301894E+002, 1.0098953E-001, 2.0698407E-001
 1.5401467E+002, 9.6455750E-002, 1.9975408E-001
 1.5501039E+002, 9.5082302E-002, 2.1054919E-001
 1.5600612E+002, 9.2585970E-002, 1.9418357E-001
 1.5700185E+002, 9.4401876E-002, 1.8801034E-001
 1.5802448E+002, 9.9450009E-002, 2.0205524E-001
 1.5902021E+002, 1.0374479E-001, 2.0857189E-001
 1.6001594E+002, 1.0832049E-001, 2.1656308E-001
 1.6101166E+002, 1.1075132E-001, 2.2117325E-001
 1.6200739E+002, 1.0921567E-001, 2.0499610E-001
 1.6300312E+002, 1.0834433E-001, 2.1109895E-001
 1.6402575E+002, 1.0347234E-001, 2.0233192E-001
 1.6502148E+002, 1.0470617E-001, 2.0449752E-001
 1.6601721E+002, 1.0877038E-001, 2.1992541E-001
 1.6701293E+002, 1.1210682E-001, 2.1896179E-001
 1.6800866E+002, 1.1549710E-001, 2.2260949E-001
 1.6900439E+002, 1.1768526E-001, 2.1378151E-001
 1.7000011E+002, 1.1615669E-001, 2.1336615E-001
 1.7102275E+002, 1.1176548E-001, 2.1669258E-001
 1.7201848E+002, 1.0601897E-001, 2.1372910E-001
 1.7301420E+002, 1.0093505E-001, 2.0539200E-001
 1.7400993E+002, 9.8536577E-002, 1.9899967E-001
 1.7500566E+002, 9.9836847E-002, 1.9481182E-001
 1.7600138E+002, 1.0167084E-001, 2.1591062E-001
 1.7702402E+002, 1.0287050E-001, 2.2265049E-001
 1.7801975E+002, 1.0219963E-001, 2.0961003E-001
 1.7901548E+002, 1.0080507E-001, 2.0227186E-001
 1.8001120E+002, 9.8584791E-002, 2.0450465E-001
 1.8100693E+002, 9.9768666E-002, 2.0609423E-001
 1.8200265E+002, 9.8798891E-002, 1.9655797E-001
 1.8302529E+002, 1.0006419E-001, 1.9826491E-001
 1.8402102E+002, 1.0315584E-001, 2.0735746E-001
 1.8501675E+002, 1.0104778E-001, 2.0262368E-001
 1.8601247E+002, 9.6527996E-002, 1.9933881E-001
 1.8700820E+002, 9.6230682E-002, 2.0193226E-001
 1.8800392E+002, 9.8310637E-002, 2.1193714E-001
 1.8902656E+002, 1.0126196E-001, 2.0915070E-001
 1.9002229E+002, 1.0270712E-001, 2.1198516E-001
 1.9101802E+002, 1.0093140E-001, 2.1594026E-001
 1.9201374E+002, 9.8133276E-002, 2.1058729E-001
 1.9300947E+002, 9.5243658E-002, 2.0612963E-001
 1.9400520E+002, 9.3420068E-002, 1.9342724E-001
 1.9500092E+002, 9.2452748E-002, 1.9903304E-001
 1.9602356E+002, 9.3596275E-002, 1.9573495E-001
 1.9701929E+002, 9.3115947E-002, 2.0858306E-001
 1.9801501E+002, 9.4364715E-002, 2.0478173E-001
 1.9901074E+002, 9.6437446E-002, 2.0247894E-001
 2.0000647E+002, 9.8346279E-002, 1.9195460E-001
 2.0100219E+002, 9.9364681E-002, 1.9717630E-001
 2.0202483E+002, 1.0270666E-001, 2.0984069E-001
 2.0302056E+002, 1.0415084E-001, 2.1519012E-001
 2.0401628E+002, 1.0359447E-001, 1.9860345E-001
 2.0501201E+002, 1.0432007E-001, 2.0352199E-001
 2.0600774E+002, 1.0256704E-001, 2.1231446E-001
 2.0700346E+002, 1.0442517E-001, 2.2357092E-001
 2.0802610E+002, 1.0993829E-001, 2.2112326E-001
 2.0902183E+002, 1.1339542E-001, 2.2358913E-001
 2.1001755E+002, 1.1475087E-001, 2.2416565E-001
 2.1101328E+002, 1.1328593E-001, 2.2494441E-001
 2.1200901E+002, 1.0980591E-001, 2.2716769E-001
 2.1300473E+002, 1.0636903E-001, 2.1280411E-001
 2.1400046E+002, 1.0426471E-001, 2.0660899E-001
 2.1502310E+002, 1.0221955E-001, 2.0147406E-001
 2.1601882E+002, 1.0066447E-001, 2.0207125E-001
 2.1701455E+002, 1.0072546E-001, 1.9766769E-001
 2.1801028E+002, 9.9816829E-002, 2.0218273E-001
 2.1900600E+002, 1.0075476E-001, 2.0661160E-001
 2.2000173E+002, 1.0026872E-001, 1.9235777E-001
 2.2102437E+002, 1.0115132E-001, 1.9357726E-001
 2.2202009E+002, 1.0230829E-001, 2.0578443E-001
 2.2301582E+002, 9.9332367E-002, 1.8931924E-001
 2.2401155E+002, 9.9053216E-002, 1.9141532E-001
 2.2500727E+002, 1.0011215E-001, 1.9091123E-001
 2.2600300E+002, 9.8087583E-002, 1.8887133E-001
 2.2702564E+002, 9.6382646E-002, 1.8771494E-001
 2.2802137E+002, 9.6448993E-002, 1.8924728E-001
 2.2901709E+002, 9.8020970E-002, 2.0397196E-001
 2.3001282E+002, 9.9088559E-002, 2.0861687E-001
 2.3100854E+002, 9.9767129E-002, 2.0230313E-001
 2.3200427E+002, 1.0197567E-001, 2.1452253E-001
 2.3302691E+002, 1.0173483E-001, 2.1793278E-001
 2.3402264E+002, 9.8994039E-002, 2.1229197E-001
 2.3501836E+002, 9.5720385E-002, 2.0813505E-001
 2.3601409E+002, 9.6592422E-002, 2.1511670E-001
 2.3700981E+002, 9.8242201E-002, 2.0959891E-001
 2.3800554E+002, 1.0257445E-001, 2.1477206E-001
 2.3900127E+002, 1.0619988E-001, 2.2560644E-001
 2.4002391E+002, 1.0676971E-001, 2.1785500E-001
 2.4101963E+002, 1.0741759E-001, 2.1990520E-001
 2.4201536E+002, 1.0603531E-001, 2.2252163E-001
 2.4301109E+002, 1.0397391E-001, 2.1565808E-001
 2.4400681E+002, 1.0184279E-001, 2.1443344E-001
 2.4500254E+002, 1.0251901E-001, 2.0823289E-001
 2.4602518E+002, 1.0284575E-001, 2.0310227E-001
 2.4702090E+002, 1.0349015E-001, 2.2905338E-001
 2.4801663E+002, 1.0468199E-001, 2.2780916E-001
 2.4901236E+002, 1.0485069E-001, 2.2033380E-001
 2.5000808E+002, 1.0820759E-001, 2.2061220E-001
 2.5100381E+002, 1.0992413E-001, 2.3100225E-001
 2.5202645E+002, 1.0932868E-001, 2.1756943E-001
 2.5302217E+002, 1.0812345E-001, 2.0925309E-001
 2.5401790E+002, 1.0595820E-001, 2.0378534E-001
 2.5501363E+002, 1.0319513E-001, 2.1518688E-001
 2.5600935E+002, 1.0286230E-001, 2.2098697E-001
 2.5700508E+002, 1.0274411E-001, 2.0819252E-001
 2.5800081E+002, 1.0179112E-001, 2.0443221E-001
 2.5902344E+002, 1.0092630E-001, 1.9915699E-001
 2.6001917E+002, 9.8688010E-002, 1.9892007E-001
 2.6101490E+002, 9.5122282E-002, 1.9994983E-001
 2.6201062E+002, 9.1702576E-002, 1.9518672E-001
 2.6300635E+002, 9.2000845E-002, 1.7978098E-001
 2.6400208E+002, 9.4949882E-002, 1.9203484E-001
 2.6502471E+002, 9.7934614E-002, 1.9861275E-001
 2.6602044E+002, 1.0003006E-001, 2.0327894E-001
 2.6701617E+002, 9.9109667E-002, 2.0588138E-001
 2.6801189E+002, 9.8857178E-002, 2.0014479E-001
 2.6900762E+002, 9.6353040E-002, 2.0429098E-001
 2.7000335E+002, 9.4091720E-002, 1.9002104E-001
 2.7102598E+002, 9.4327348E-002, 1.9668270E-001
 2.7202171E+002, 9.4724847E-002, 1.9647897E-001
 2.7301744E+002, 9.4884708E-002, 1.9002169E-001
 2.7401316E+002, 9.6332342E-002, 2.0448149E-001
 2.7500889E+002, 9.5495104E-002, 2.1368824E-001
 2.7600462E+002, 9.2271222E-002, 2.0693045E-001
 2.7700034E+002, 9.3309993E-002, 2.0184862E-001
 2.7802298E+002, 9.4926030E-002, 2.0697855E-001
 2.7901871E+002, 9.8598022E-002, 2.1597022E-001
 2.8001443E+002, 1.0185355E-001, 2.0652879E-001
 2.8101016E+002, 1.0279320E-001, 2.0910750E-001
 2.8200589E+002, 1.0179466E-001, 2.1028951E-001
 2.8300161E+002, 1.0124588E-001, 2.0875347E-001
 2.8402425E+002, 1.0479490E-001, 2.2074933E-001
 2.8501998E+002, 1.0760167E-001, 2.2590071E-001
 2.8601570E+002, 1.1108230E-001, 2.2643943E-001
 2.8701143E+002, 1.1565783E-001, 2.2585407E-001
 2.8800716E+002, 1.1834978E-001, 2.3299489E-001
 2.8900288E+002, 1.1666081E-001, 2.2926494E-001
 2.9002552E+002, 1.1503599E-001, 2.2794271E-001
 2.9102125E+002, 1.1218842E-001, 2.1379965E-001
 2.9201698E+002, 1.0584394E-001, 2.0950977E-001
 2.9301270E+002, 1.0236218E-001, 2.0559640E-001
 2.9400843E+002, 1.0202520E-001, 2.0546849E-001
 2.9500415E+002, 1.0264285E-001, 2.0375881E-001
 2.9602679E+002, 1.0590647E-001, 2.1302376E-001
 2.9702252E+002, 1.0834753E-001, 2.1827596E-001
 2.9801825E+002, 1.0834482E-001, 2.0721101E-001
 2.9901397E+002, 1.0543275E-001, 2.1359002E-001
 3.0000000E+002, 1.0465002E-001, 2.1487134E-001
