s,kg/s,kW
 5.2003970E+001, 9.3737555E-002, 4.0403488E-001
 5.3003387E+001, 9.3739322E-002, 4.1375600E-001
 5.4002804E+001, 9.4681977E-002, 4.1097764E-001
 5.5002222E+001, 9.4891067E-002, 4.1068641E-001
 5.6001639E+001, 9.5343367E-002, 4.1106161E-001
 5.7001056E+001, 9.6113171E-002, 4.1895538E-001
 5.8000473E+001, 9.6844934E-002, 4.3565255E-001
 5.9018399E+001, 9.6860208E-002, 4.1960380E-001
 6.0017816E+001, 9.6764844E-002, 4.0962852E-001
 6.1017233E+001, 9.6045280E-002, 4.0179514E-001
 6.2016650E+001, 9.4890038E-002, 4.0033002E-001
 6.3016068E+001, 9.4407705E-002, 4.0778449E-001
 6.4015485E+001, 9.4556113E-002, 4.1248849E-001
 6.5014902E+001, 9.3930973E-002, 4.0001730E-001
 6.6014320E+001, 9.3474580E-002, 4.1808658E-001
 6.7013737E+001, 9.3689751E-002, 4.0898500E-001
 6.8013154E+001, 9.3910127E-002, 4.0574219E-001
 6.9012572E+001, 9.3865611E-002, 4.1419435E-001
 7.0011989E+001, 9.4405142E-002, 4.0175081E-001
 7.1011406E+001, 9.4492472E-002, 4.1684526E-001
 7.2010824E+001, 9.5223878E-002, 4.1764719E-001
 7.3010241E+001, 9.5142166E-002, 4.1488034E-001
 7.4009658E+001, 9.5987602E-002, 4.0819503E-001
 7.5009075E+001, 9.6028654E-002, 4.1812479E-001
 7.6008493E+001, 9.6162519E-002, 4.2027821E-001
 7.7007910E+001, 9.6204887E-002, 4.2062600E-001
 7.8007327E+001, 9.6124816E-002, 3.9715428E-001
 7.9006745E+001, 9.6360461E-002, 4.3638853E-001
 8.0006162E+001, 9.5820789E-002, 4.0207238E-001
 8.1005579E+001, 9.4570262E-002, 4.0440219E-001
 8.2004997E+001, 9.3759493E-002, 4.1838965E-001
 8.3004414E+001, 9.3954709E-002, 4.0153386E-001
 8.4003831E+001, 9.4495852E-002, 4.1196248E-001
 8.5003249E+001, 9.5691710E-002, 4.2028297E-001
 8.6002666E+001, 9.6657300E-002, 4.2384147E-001
 8.7002083E+001, 9.7062708E-002, 4.2172972E-001
 8.8001500E+001, 9.5882897E-002, 4.0076454E-001
 8.9000918E+001, 9.5759176E-002, 4.2307957E-001
 9.0000335E+001, 9.6391943E-002, 4.1295033E-001
 9.1018260E+001, 9.6126191E-002, 4.2440702E-001
 9.2017677E+001, 9.6318708E-002, 4.1391186E-001
 9.3017095E+001, 9.5584057E-002, 4.0452709E-001
 9.4016512E+001, 9.4746505E-002, 4.0797190E-001
 9.5015929E+001, 9.5090661E-002, 4.0468123E-001
 9.6015347E+001, 9.5306306E-002, 4.0593864E-001
 9.7014764E+001, 9.5571303E-002, 4.2238653E-001
 9.8014181E+001, 9.5438043E-002, 4.0872373E-001
 9.9013599E+001, 9.5149358E-002, 4.2746886E-001
 1.0001302E+002, 9.4140991E-002, 4.0558652E-001
 1.0101243E+002, 9.3501738E-002, 4.0870943E-001
 1.0201370E+002, 9.3271281E-002, 4.1401958E-001
 1.0301127E+002, 9.3685926E-002, 4.0665544E-001
 1.0400883E+002, 9.3770327E-002, 4.2584989E-001
 1.0500640E+002, 9.3368080E-002, 4.0612346E-001
 1.0600397E+002, 9.3118546E-002, 3.9733930E-001
 1.0700153E+002, 9.3143035E-002, 4.2672439E-001
 1.0801946E+002, 9.2580058E-002, 3.9938147E-001
 1.0901703E+002, 9.2590413E-002, 4.0787718E-001
 1.1001459E+002, 9.3477733E-002, 4.0621499E-001
 1.1101216E+002, 9.2960587E-002, 4.1693334E-001
 1.1200973E+002, 9.2073910E-002, 4.0896032E-001
 1.1300729E+002, 9.2432057E-002, 4.0453005E-001
 1.1400486E+002, 9.3043852E-002, 4.1835846E-001
 1.1500242E+002, 9.3768190E-002, 4.0492767E-001
 1.1602035E+002, 9.5336755E-002, 4.2540541E-001
 1.1700577E+002, 9.4976229E-002, 4.2879605E-001
 1.1800020E+002, 9.4593617E-002, 4.0985307E-001
 1.1900538E+002, 9.5025449E-002, 4.0780851E-001
 1.2001057E+002, 9.4645233E-002, 4.1218551E-001
 1.2101575E+002, 9.5019132E-002, 4.0869570E-001
 1.2200122E+002, 9.4699020E-002, 4.1825223E-001
 1.2300641E+002, 9.5156614E-002, 4.1799024E-001
 1.2400437E+002, 9.5158432E-002, 4.0676990E-001
 1.2500267E+002, 9.4984785E-002, 4.1547738E-001
 1.2601155E+002, 9.5662629E-002, 4.2546895E-001
 1.2700103E+002, 9.5976924E-002, 4.3308091E-001
 1.2800992E+002, 9.5129739E-002, 4.0420447E-001
 1.2901880E+002, 9.3996407E-002, 3.9867128E-001
 1.3000828E+002, 9.2894084E-002, 4.0089754E-001
 1.3101716E+002, 9.2977600E-002, 3.9857881E-001
 1.3200664E+002, 9.3866732E-002, 4.2067192E-001
 1.3301553E+002, 9.4434092E-002, 4.1153216E-001
 1.3400501E+002, 9.3858510E-002, 4.0304110E-001
 1.3501389E+002, 9.4809545E-002, 4.0951452E-001
 1.3600337E+002, 9.6591630E-002, 4.2191843E-001
 1.3701225E+002, 9.7225154E-002, 4.2782675E-001
 1.3800174E+002, 9.6915577E-002, 4.2687933E-001
 1.3901062E+002, 9.6205755E-002, 4.2226826E-001
 1.4000010E+002, 9.5135301E-002, 4.1462976E-001
 1.4100898E+002, 9.4158565E-002, 4.0538202E-001
 1.4201787E+002, 9.5455553E-002, 3.9831683E-001
 1.4300735E+002, 9.5836076E-002, 4.0729525E-001
 1.4401623E+002, 9.5396583E-002, 4.2568826E-001
 1.4500571E+002, 9.5464957E-002, 4.1207641E-001
 1.4601459E+002, 9.5055360E-002, 4.0615703E-001
 1.4700408E+002, 9.4954662E-002, 3.9594025E-001
 1.4801296E+002, 9.4604937E-002, 4.0793950E-001
 1.4900244E+002, 9.3876304E-002, 4.2212047E-001
 1.5000000E+002, 9.3900960E-002, 4.2167020E-001
