s,kg/s,kW
Time,mdot,hdot
 0.0000000E+000,-1.6189861E-010,-1.6951075E-016
 1.0226380E+000, 2.4235413E-005, 5.7564252E-004
 2.0183645E+000, 3.2663850E-003, 3.1931446E-002
 3.0140910E+000, 1.9159497E-002, 1.7090160E-001
 4.0098175E+000, 4.5256831E-002, 3.8183434E-001
 5.0137615E+000, 6.3759222E-002, 6.9451691E-001
 6.0068132E+000, 8.2283790E-002, 1.0190445E+000
 7.0034392E+000, 9.2479020E-002, 1.2077962E+000
 8.0018538E+000, 9.6149059E-002, 1.1532150E+000
 9.0007473E+000, 9.6053732E-002, 9.6546315E-001
 1.0007231E+001, 9.5280760E-002, 9.3035303E-001
 1.1003847E+001, 9.4741492E-002, 9.4058192E-001
 1.2000463E+001, 9.4822362E-002, 9.6194575E-001
 1.3011386E+001, 9.5226278E-002, 9.7109909E-001
 1.4009983E+001, 9.5508094E-002, 9.6796852E-001
 1.5004920E+001, 9.5671188E-002, 9.7160831E-001
 1.6001484E+001, 9.4960844E-002, 9.5877945E-001
 1.7009245E+001, 9.4329966E-002, 9.6205928E-001
 1.8005809E+001, 9.4140177E-002, 9.6080865E-001
 1.9002372E+001, 9.4248900E-002, 9.5623082E-001
 2.0010133E+001, 9.4449447E-002, 9.6060724E-001
 2.1006697E+001, 9.5225771E-002, 9.7611361E-001
 2.2000946E+001, 9.5855888E-002, 9.7417989E-001
 2.3008527E+001, 9.5795515E-002, 9.7320439E-001
 2.4004018E+001, 9.5386306E-002, 9.7055075E-001
 2.5001523E+001, 9.5173752E-002, 9.6080272E-001
 2.6010112E+001, 9.5141252E-002, 9.6868684E-001
 2.7007618E+001, 9.4856580E-002, 9.6403957E-001
 2.8005124E+001, 9.3914749E-002, 9.5495116E-001
 2.9002629E+001, 9.3616278E-002, 9.5980924E-001
 3.0000135E+001, 9.4066704E-002, 9.6502247E-001
 3.1008724E+001, 9.4151340E-002, 9.6202840E-001
 3.2006230E+001, 9.4127856E-002, 9.6739464E-001
 3.3003735E+001, 9.4183458E-002, 9.6006783E-001
 3.4001241E+001, 9.4572609E-002, 9.7233589E-001
 3.5009830E+001, 9.4580961E-002, 9.6485594E-001
 3.6007336E+001, 9.4602833E-002, 9.6180386E-001
 3.7004841E+001, 9.4834374E-002, 9.7228233E-001
 3.8002347E+001, 9.4831207E-002, 9.6341093E-001
 3.9010936E+001, 9.4608151E-002, 9.5777476E-001
 4.0008442E+001, 9.5013653E-002, 9.7353522E-001
 4.1005947E+001, 9.5497213E-002, 9.7191179E-001
 4.2003453E+001, 9.5788642E-002, 9.7152617E-001
 4.3000959E+001, 9.5696658E-002, 9.7008688E-001
 4.4009548E+001, 9.5479963E-002, 9.6508205E-001
 4.5007053E+001, 9.4597256E-002, 9.5816483E-001
 4.6005358E+001, 9.4236195E-002, 9.5961540E-001
 4.7008460E+001, 9.4583508E-002, 9.6143184E-001
 4.8001076E+001, 9.5073321E-002, 9.7093155E-001
 4.9005101E+001, 9.5292441E-002, 9.7234221E-001
 5.0009126E+001, 9.5465728E-002, 9.6991205E-001
 5.1008106E+001, 9.5590576E-002, 9.7003237E-001
 5.2003081E+001, 9.5413092E-002, 9.6217428E-001
 5.3000107E+001, 9.5260249E-002, 9.6835818E-001
 5.4004314E+001, 9.5155849E-002, 9.7089268E-001
 5.5005120E+001, 9.4690907E-002, 9.6420459E-001
 5.6004225E+001, 9.4473715E-002, 9.5853850E-001
 5.7009756E+001, 9.4591645E-002, 9.6457751E-001
 5.8009191E+001, 9.4765533E-002, 9.7409945E-001
 5.9008626E+001, 9.4826609E-002, 9.7053180E-001
 6.0008060E+001, 9.5031288E-002, 9.6839539E-001
 6.1008495E+001, 9.5779801E-002, 9.7327015E-001
 6.2006332E+001, 9.5785223E-002, 9.7265509E-001
 6.3004711E+001, 9.5372264E-002, 9.6796648E-001
 6.4003089E+001, 9.4985364E-002, 9.6380614E-001
 6.5001467E+001, 9.4697594E-002, 9.6184695E-001
 6.6009731E+001, 9.4781599E-002, 9.6230931E-001
 6.7008109E+001, 9.5063892E-002, 9.6430778E-001
 6.8006487E+001, 9.4686516E-002, 9.6190804E-001
 6.9004866E+001, 9.4376567E-002, 9.6479817E-001
 7.0003244E+001, 9.4312263E-002, 9.6823688E-001
 7.1001623E+001, 9.4715732E-002, 9.6020449E-001
 7.2000001E+001, 9.5100419E-002, 9.6512185E-001
 7.3008264E+001, 9.4819091E-002, 9.7459132E-001
 7.4006643E+001, 9.4111606E-002, 9.5887042E-001
 7.5005021E+001, 9.3864860E-002, 9.5851142E-001
 7.6003399E+001, 9.3937685E-002, 9.6247874E-001
 7.7001778E+001, 9.4061517E-002, 9.6793979E-001
 7.8004953E+001, 9.4222521E-002, 9.7117631E-001
