s,kg/s,kW
Time,mdot,hdot
 0.0000000E+000,-2.0086069E-010,-1.6951075E-016
 1.0226380E+000,-1.4123155E-006, 3.0586015E-005
 2.0183645E+000, 6.1423588E-004, 6.9680023E-004
 3.0140910E+000, 3.5701230E-003, 5.1377565E-003
 4.0098175E+000, 9.0236875E-003, 1.7157197E-002
 5.0055440E+000, 1.5562870E-002, 3.4999833E-002
 6.0012704E+000, 2.2817772E-002, 5.8095018E-002
 7.0239084E+000, 3.0344172E-002, 8.4283748E-002
 8.0196349E+000, 3.6852929E-002, 1.1277568E-001
 9.0153614E+000, 4.2532964E-002, 1.4143018E-001
 1.0011088E+001, 4.7377337E-002, 1.6547842E-001
 1.1006814E+001, 5.0125241E-002, 1.7982022E-001
 1.2002541E+001, 5.2231543E-002, 1.8193480E-001
 1.3025179E+001, 5.3375489E-002, 1.7067097E-001
 1.4020905E+001, 5.3429778E-002, 1.4895222E-001
 1.5016632E+001, 5.3262662E-002, 1.3963311E-001
 1.6012358E+001, 5.2972966E-002, 1.3744465E-001
 1.7008085E+001, 5.3304506E-002, 1.3959928E-001
 1.8003811E+001, 5.2771011E-002, 1.3972341E-001
 1.9026449E+001, 5.2759804E-002, 1.3971543E-001
 2.0022176E+001, 5.2695211E-002, 1.3801907E-001
 2.1017902E+001, 5.2184388E-002, 1.3883492E-001
 2.2013629E+001, 5.2537394E-002, 1.3845351E-001
 2.3009355E+001, 5.2538693E-002, 1.3986208E-001
 2.4005082E+001, 5.2162176E-002, 1.4116224E-001
 2.5000808E+001, 5.2748158E-002, 1.4190890E-001
 2.6023446E+001, 5.2698348E-002, 1.4222547E-001
 2.7019173E+001, 5.2730470E-002, 1.4388988E-001
 2.8014899E+001, 5.2991032E-002, 1.4348264E-001
 2.9010626E+001, 5.4053926E-002, 1.4511735E-001
 3.0006352E+001, 5.3418491E-002, 1.4800171E-001
 3.1002079E+001, 5.4113289E-002, 1.4542416E-001
 3.2024717E+001, 5.4140745E-002, 1.4711307E-001
 3.3020443E+001, 5.4003144E-002, 1.4649603E-001
 3.4016170E+001, 5.4442541E-002, 1.4637424E-001
 3.5011896E+001, 5.3885040E-002, 1.4855396E-001
 3.6007623E+001, 5.4479853E-002, 1.4678417E-001
 3.7003349E+001, 5.4060256E-002, 1.4782319E-001
 3.8025987E+001, 5.4343715E-002, 1.4616853E-001
 3.9021714E+001, 5.4399187E-002, 1.4814926E-001
