s,kg/s,kW
 6.8001605E+001, 1.3291237E-001, 5.0104961E-001
 6.9024243E+001, 1.3337870E-001, 4.8338310E-001
 7.0019969E+001, 1.2848721E-001, 4.9176221E-001
 7.1015696E+001, 1.2607807E-001, 4.8390005E-001
 7.2011422E+001, 1.2756485E-001, 4.6813205E-001
 7.3007148E+001, 1.2683432E-001, 4.9708714E-001
 7.4002875E+001, 1.2653605E-001, 4.7802000E-001
 7.5025513E+001, 1.2403757E-001, 4.7058599E-001
 7.6021239E+001, 1.2771012E-001, 4.6373660E-001
 7.7016966E+001, 1.3133188E-001, 4.7888339E-001
 7.8012692E+001, 1.3028861E-001, 4.8032699E-001
 7.9008419E+001, 1.2929008E-001, 4.9205737E-001
 8.0004145E+001, 1.2910541E-001, 4.9146959E-001
 8.1026783E+001, 1.2893217E-001, 4.8642341E-001
 8.2022510E+001, 1.2719892E-001, 4.4775027E-001
 8.3018236E+001, 1.2866300E-001, 4.6635323E-001
 8.4013963E+001, 1.2912797E-001, 4.7013952E-001
 8.5009689E+001, 1.3067764E-001, 4.8356057E-001
 8.6005416E+001, 1.2983748E-001, 4.6952827E-001
 8.7001142E+001, 1.3026990E-001, 4.5837796E-001
 8.8023780E+001, 1.2783520E-001, 4.5374732E-001
 8.9019507E+001, 1.2872134E-001, 4.6473849E-001
 9.0015233E+001, 1.2832648E-001, 4.6018952E-001
 9.1010960E+001, 1.2907962E-001, 4.9563230E-001
 9.2006686E+001, 1.2976929E-001, 4.8430329E-001
 9.3002413E+001, 1.2615270E-001, 4.6435884E-001
 9.4025051E+001, 1.2720745E-001, 4.7782807E-001
 9.5020777E+001, 1.3355732E-001, 5.0157889E-001
 9.6016504E+001, 1.3858562E-001, 4.8578088E-001
 9.7012230E+001, 1.4137207E-001, 5.1964273E-001
 9.8007957E+001, 1.3829696E-001, 4.8458898E-001
 9.9003683E+001, 1.3093099E-001, 4.5963881E-001
 1.0002632E+002, 1.2215035E-001, 4.7414816E-001
 1.0102205E+002, 1.2052295E-001, 4.8741996E-001
 1.0201777E+002, 1.2123945E-001, 4.5532709E-001
 1.0301350E+002, 1.2589234E-001, 4.8304191E-001
 1.0400923E+002, 1.3026426E-001, 4.8589192E-001
 1.0500495E+002, 1.3235258E-001, 4.9299985E-001
 1.0600068E+002, 1.3344381E-001, 4.5290957E-001
 1.0702332E+002, 1.3446187E-001, 4.5858132E-001
 1.0801904E+002, 1.3333418E-001, 4.7894520E-001
 1.0901477E+002, 1.3618728E-001, 5.2984883E-001
 1.1001050E+002, 1.4285245E-001, 5.3128956E-001
 1.1100622E+002, 1.4686279E-001, 5.1353202E-001
 1.1200195E+002, 1.4962286E-001, 5.2153630E-001
 1.1302459E+002, 1.5264302E-001, 5.4438410E-001
 1.1402032E+002, 1.4875080E-001, 5.3523664E-001
 1.1501604E+002, 1.3804015E-001, 5.0823587E-001
 1.1601177E+002, 1.3284939E-001, 4.8314483E-001
 1.1700749E+002, 1.3185914E-001, 4.9369954E-001
 1.1800322E+002, 1.2789640E-001, 4.6221502E-001
 1.1902586E+002, 1.2555532E-001, 4.6133310E-001
 1.2002159E+002, 1.2785633E-001, 4.9056133E-001
 1.2101731E+002, 1.2889892E-001, 4.9032190E-001
 1.2201304E+002, 1.2984976E-001, 4.7655090E-001
 1.2300876E+002, 1.3053848E-001, 4.9137724E-001
 1.2400449E+002, 1.3180198E-001, 4.6097711E-001
 1.2500022E+002, 1.3257541E-001, 4.9039305E-001
 1.2602286E+002, 1.3089060E-001, 4.7867369E-001
 1.2701858E+002, 1.2797597E-001, 4.5126243E-001
 1.2801431E+002, 1.2425956E-001, 4.7399124E-001
 1.2901004E+002, 1.2226000E-001, 4.7728200E-001
 1.3000576E+002, 1.1943884E-001, 4.4761180E-001
 1.3100149E+002, 1.1965049E-001, 4.4432022E-001
 1.3202413E+002, 1.1793348E-001, 4.8539584E-001
 1.3301985E+002, 1.1563660E-001, 4.9401246E-001
 1.3401558E+002, 1.1948204E-001, 4.6995192E-001
 1.3501131E+002, 1.2474271E-001, 4.5746404E-001
 1.3600703E+002, 1.2818270E-001, 5.0330756E-001
 1.3700276E+002, 1.2919272E-001, 5.0559220E-001
 1.3802540E+002, 1.3111464E-001, 5.4236329E-001
 1.3902112E+002, 1.3523343E-001, 5.3671375E-001
 1.4001685E+002, 1.3564438E-001, 5.4195474E-001
 1.4101258E+002, 1.3262966E-001, 4.8871930E-001
 1.4200830E+002, 1.2187079E-001, 4.7579587E-001
 1.4300403E+002, 1.1751593E-001, 4.6029613E-001
 1.4402667E+002, 1.1846235E-001, 4.6143003E-001
 1.4502239E+002, 1.2280427E-001, 4.6851424E-001
 1.4601812E+002, 1.2876281E-001, 4.9221907E-001
 1.4701385E+002, 1.3349242E-001, 4.9148751E-001
 1.4800957E+002, 1.3872798E-001, 5.2937084E-001
 1.4900530E+002, 1.3990137E-001, 5.1679565E-001
 1.5000103E+002, 1.3397175E-001, 4.8003549E-001
 1.5102366E+002, 1.2541128E-001, 4.6039131E-001
 1.5201939E+002, 1.2284961E-001, 4.6069917E-001
 1.5301512E+002, 1.2865986E-001, 5.0572941E-001
 1.5401084E+002, 1.2871745E-001, 5.0394651E-001
 1.5500657E+002, 1.2707482E-001, 4.8521905E-001
 1.5600230E+002, 1.2713934E-001, 4.9272256E-001
 1.5702493E+002, 1.2874248E-001, 4.9098739E-001
 1.5802066E+002, 1.2973167E-001, 4.8043588E-001
 1.5901639E+002, 1.3489633E-001, 4.8390535E-001
 1.6001211E+002, 1.3982264E-001, 4.7362457E-001
 1.6100784E+002, 1.3902115E-001, 4.9239556E-001
 1.6200357E+002, 1.3933196E-001, 4.5996100E-001
 1.6302621E+002, 1.4662723E-001, 4.9509282E-001
 1.6402193E+002, 1.5315213E-001, 5.1416458E-001
 1.6501766E+002, 1.5027612E-001, 4.9141970E-001
 1.6601338E+002, 1.4580452E-001, 5.1510452E-001
 1.6700911E+002, 1.3749274E-001, 4.8743557E-001
 1.6800484E+002, 1.2709255E-001, 4.4286111E-001
 1.6900056E+002, 1.2533958E-001, 4.6436985E-001
 1.7002320E+002, 1.2781981E-001, 4.7474675E-001
 1.7101893E+002, 1.3460171E-001, 4.9457098E-001
 1.7201465E+002, 1.4350549E-001, 5.1638706E-001
 1.7301038E+002, 1.4385217E-001, 5.2427868E-001
 1.7400611E+002, 1.3848246E-001, 5.1346424E-001
 1.7500183E+002, 1.3025957E-001, 5.0233298E-001
 1.7602447E+002, 1.2307412E-001, 4.9885152E-001
 1.7702020E+002, 1.1559988E-001, 4.6105159E-001
 1.7801593E+002, 1.1573652E-001, 4.7536679E-001
 1.7901165E+002, 1.1942612E-001, 4.7466640E-001
 1.8000738E+002, 1.2702654E-001, 5.0565871E-001
 1.8100310E+002, 1.3214971E-001, 5.1138239E-001
 1.8202574E+002, 1.3851158E-001, 4.9492651E-001
 1.8302147E+002, 1.4610888E-001, 5.4832906E-001
 1.8401720E+002, 1.4919016E-001, 5.0608491E-001
 1.8501292E+002, 1.4997298E-001, 4.9630685E-001
 1.8600865E+002, 1.4337049E-001, 4.6970508E-001
 1.8700438E+002, 1.2655403E-001, 4.3432431E-001
 1.8801755E+002, 1.1555149E-001, 4.3370365E-001
 1.8902680E+002, 1.1060434E-001, 4.3530568E-001
 1.9002253E+002, 1.1009208E-001, 4.4733174E-001
 1.9101825E+002, 1.1596802E-001, 4.8470921E-001
 1.9201398E+002, 1.2396354E-001, 5.2445200E-001
 1.9300970E+002, 1.3527316E-001, 5.2225692E-001
 1.9400543E+002, 1.4749885E-001, 5.5820112E-001
 1.9500116E+002, 1.5313521E-001, 5.4537437E-001
 1.9602380E+002, 1.5365015E-001, 5.5074176E-001
 1.9701952E+002, 1.5097303E-001, 5.1942386E-001
 1.9801525E+002, 1.4706833E-001, 5.3501830E-001
 1.9901098E+002, 1.3650420E-001, 5.2519769E-001
 2.0000670E+002, 1.2631548E-001, 4.6386296E-001
 2.0100243E+002, 1.2388236E-001, 4.6208924E-001
 2.0202507E+002, 1.2086317E-001, 4.4008509E-001
 2.0302079E+002, 1.1862253E-001, 4.4618775E-001
 2.0401652E+002, 1.1913421E-001, 4.4967078E-001
 2.0501225E+002, 1.1778496E-001, 4.4265931E-001
 2.0600797E+002, 1.2191729E-001, 4.5762145E-001
 2.0700370E+002, 1.2855124E-001, 4.7265129E-001
 2.0802634E+002, 1.3683909E-001, 4.8903074E-001
 2.0902206E+002, 1.3602296E-001, 5.1732627E-001
 2.1001779E+002, 1.3448840E-001, 4.9234790E-001
 2.1101352E+002, 1.3085146E-001, 4.8684732E-001
 2.1200924E+002, 1.3018525E-001, 4.9390733E-001
 2.1300497E+002, 1.2744627E-001, 5.0901039E-001
 2.1400070E+002, 1.2741087E-001, 5.1295382E-001
 2.1502333E+002, 1.2850459E-001, 5.1724171E-001
 2.1601906E+002, 1.2953335E-001, 5.1469140E-001
 2.1701479E+002, 1.2341624E-001, 4.9639903E-001
 2.1801051E+002, 1.1688105E-001, 4.9251262E-001
 2.1900624E+002, 1.1209723E-001, 4.7612601E-001
 2.2000197E+002, 1.0864847E-001, 4.4940835E-001
 2.2102460E+002, 1.0255401E-001, 4.3150689E-001
 2.2202033E+002, 9.9998611E-002, 4.6185988E-001
 2.2301606E+002, 9.8357874E-002, 4.7108627E-001
 2.2401178E+002, 1.0057428E-001, 5.0559613E-001
 2.2500751E+002, 1.0588865E-001, 4.7654721E-001
 2.2600324E+002, 1.0587078E-001, 4.4551542E-001
 2.2702587E+002, 1.1429289E-001, 4.6613195E-001
 2.2802160E+002, 1.1368627E-001, 4.5841710E-001
 2.2901733E+002, 1.1793495E-001, 4.7281511E-001
 2.3001305E+002, 1.2482660E-001, 4.8294320E-001
 2.3100878E+002, 1.2702554E-001, 4.8210450E-001
 2.3200451E+002, 1.3276750E-001, 4.7827848E-001
 2.3300023E+002, 1.3583083E-001, 4.9027189E-001
 2.3402287E+002, 1.3797856E-001, 5.2599236E-001
 2.3501860E+002, 1.3555655E-001, 5.0485023E-001
 2.3601432E+002, 1.3588324E-001, 5.0270208E-001
 2.3701005E+002, 1.3635669E-001, 5.0258489E-001
 2.3800578E+002, 1.3579385E-001, 5.1305915E-001
 2.3900150E+002, 1.3145077E-001, 5.0008297E-001
 2.4002414E+002, 1.3389046E-001, 5.0298419E-001
 2.4101987E+002, 1.3632014E-001, 5.0617173E-001
 2.4201559E+002, 1.3655653E-001, 4.9509376E-001
 2.4301132E+002, 1.3628034E-001, 4.7299085E-001
 2.4400705E+002, 1.3848909E-001, 4.9167491E-001
 2.4500277E+002, 1.3551864E-001, 4.7884893E-001
 2.4602541E+002, 1.2963899E-001, 4.5052464E-001
 2.4702114E+002, 1.2854905E-001, 4.4657389E-001
 2.4801687E+002, 1.2585354E-001, 4.4581853E-001
 2.4901259E+002, 1.2322274E-001, 4.9420492E-001
 2.5000832E+002, 1.2702738E-001, 4.9647003E-001
 2.5100404E+002, 1.3422459E-001, 5.3825920E-001
 2.5202668E+002, 1.3846401E-001, 5.4415795E-001
 2.5302241E+002, 1.3952890E-001, 5.2369005E-001
 2.5401814E+002, 1.4219124E-001, 5.0841580E-001
 2.5501386E+002, 1.4019645E-001, 5.0089948E-001
 2.5600959E+002, 1.3189749E-001, 4.9526082E-001
 2.5700532E+002, 1.2856843E-001, 5.0813707E-001
 2.5800104E+002, 1.2533657E-001, 4.9764415E-001
 2.5902368E+002, 1.2560706E-001, 4.8425352E-001
 2.6001941E+002, 1.2693284E-001, 4.9136768E-001
 2.6101513E+002, 1.2610321E-001, 4.8483221E-001
 2.6201086E+002, 1.2814252E-001, 4.6117328E-001
 2.6300659E+002, 1.3093699E-001, 4.6097173E-001
 2.6400231E+002, 1.3645848E-001, 5.0731182E-001
 2.6502495E+002, 1.4237826E-001, 4.9884411E-001
 2.6602068E+002, 1.4293229E-001, 4.9757926E-001
 2.6701640E+002, 1.3853966E-001, 4.8391443E-001
 2.6801213E+002, 1.3789723E-001, 4.7085991E-001
 2.6900786E+002, 1.4192715E-001, 4.9397580E-001
 2.7000358E+002, 1.4156807E-001, 5.0827397E-001
 2.7102622E+002, 1.4236382E-001, 5.4468633E-001
 2.7202195E+002, 1.3913151E-001, 4.8595473E-001
 2.7301767E+002, 1.3943472E-001, 5.2132771E-001
 2.7401340E+002, 1.3999819E-001, 5.1677951E-001
 2.7500913E+002, 1.3745847E-001, 5.0020186E-001
 2.7600485E+002, 1.3821902E-001, 5.0615065E-001
 2.7700058E+002, 1.3886511E-001, 5.3696871E-001
 2.7802322E+002, 1.3880683E-001, 5.0517900E-001
 2.7901894E+002, 1.4574295E-001, 5.1452890E-001
 2.8001467E+002, 1.4756846E-001, 5.0293953E-001
 2.8101040E+002, 1.3580524E-001, 4.8470745E-001
 2.8200612E+002, 1.2531943E-001, 4.4865382E-001
 2.8300185E+002, 1.2570827E-001, 4.3862652E-001
 2.8402449E+002, 1.2736309E-001, 4.6828244E-001
 2.8502021E+002, 1.2907885E-001, 4.9295362E-001
 2.8601594E+002, 1.3206858E-001, 5.0293911E-001
 2.8701167E+002, 1.3400960E-001, 4.9058552E-001
 2.8800739E+002, 1.3308761E-001, 4.7671512E-001
 2.8900312E+002, 1.3208346E-001, 4.6583960E-001
 2.9002576E+002, 1.3300848E-001, 4.8781775E-001
 2.9102148E+002, 1.3142560E-001, 4.7491330E-001
 2.9201721E+002, 1.2816846E-001, 4.6712180E-001
 2.9301294E+002, 1.2702519E-001, 4.6055313E-001
 2.9400866E+002, 1.2335614E-001, 4.6503483E-001
 2.9500439E+002, 1.2134164E-001, 5.0639724E-001
 2.9600012E+002, 1.2009437E-001, 4.8424826E-001
 2.9702276E+002, 1.2330593E-001, 4.8901860E-001
 2.9801848E+002, 1.2786816E-001, 4.9313487E-001
 2.9901421E+002, 1.3106843E-001, 4.8752904E-001
 3.0000000E+002, 1.2855903E-001, 4.8625508E-001
