s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,
 6.000E+01, 5.265E+01, 1.202E+02, 1.226E+02, 1.253E+02, 1.291E+02, 4.775E+01, 5.322E+01, 1.238E+02, 1.245E+02, 1.210E+02, 1.132E+02, 4.896E+01, 3.836E+01, 8.215E+01, 9.288E+01, 9.306E+01, 8.786E+01, 5.950E+01, 3.784E+01, 8.314E+01, 9.347E+01, 9.319E+01, 8.530E+01, 5.784E+01, 0.000E+00
 6.401E+01, 5.719E+01, 1.335E+02, 1.358E+02, 1.352E+02, 1.427E+02, 5.245E+01, 5.760E+01, 1.340E+02, 1.334E+02, 1.233E+02, 1.207E+02, 5.689E+01, 4.053E+01, 9.065E+01, 1.030E+02, 1.026E+02, 9.682E+01, 6.533E+01, 3.910E+01, 7.280E+01, 9.449E+01, 9.617E+01, 9.540E+01, 6.496E+01, 0.000E+00
 6.800E+01, 6.209E+01, 1.395E+02, 1.420E+02, 1.485E+02, 1.530E+02, 6.242E+01, 6.254E+01, 1.469E+02, 1.465E+02, 1.364E+02, 1.225E+02, 5.993E+01, 4.279E+01, 9.763E+01, 1.144E+02, 1.151E+02, 1.127E+02, 7.167E+01, 4.076E+01, 8.641E+01, 1.051E+02, 1.057E+02, 1.074E+02, 7.348E+01, 0.000E+00
 7.201E+01, 6.731E+01, 1.545E+02, 1.577E+02, 1.572E+02, 1.683E+02, 6.824E+01, 6.809E+01, 1.675E+02, 1.683E+02, 1.605E+02, 1.565E+02, 6.253E+01, 4.571E+01, 1.143E+02, 1.255E+02, 1.246E+02, 1.187E+02, 7.469E+01, 4.301E+01, 9.748E+01, 1.161E+02, 1.176E+02, 1.139E+02, 8.257E+01, 0.000E+00
 7.600E+01, 7.371E+01, 1.745E+02, 1.737E+02, 1.704E+02, 1.803E+02, 7.165E+01, 7.403E+01, 1.839E+02, 1.865E+02, 1.803E+02, 1.720E+02, 7.662E+01, 4.918E+01, 1.202E+02, 1.341E+02, 1.330E+02, 1.308E+02, 8.795E+01, 4.593E+01, 1.133E+02, 1.293E+02, 1.282E+02, 1.208E+02, 8.848E+01, 0.000E+00
 8.000E+01, 8.086E+01, 1.944E+02, 1.983E+02, 1.976E+02, 1.998E+02, 7.888E+01, 8.146E+01, 2.003E+02, 2.036E+02, 2.053E+02, 2.112E+02, 8.478E+01, 5.289E+01, 1.292E+02, 1.454E+02, 1.484E+02, 1.369E+02, 9.663E+01, 4.920E+01, 1.286E+02, 1.447E+02, 1.434E+02, 1.378E+02, 9.927E+01, 0.000E+00
 8.400E+01, 8.927E+01, 2.103E+02, 2.170E+02, 2.172E+02, 2.175E+02, 9.510E+01, 8.892E+01, 2.116E+02, 2.121E+02, 2.168E+02, 2.182E+02, 9.124E+01, 5.701E+01, 1.403E+02, 1.630E+02, 1.624E+02, 1.518E+02, 1.096E+02, 5.289E+01, 1.294E+02, 1.566E+02, 1.566E+02, 1.533E+02, 1.108E+02, 0.000E+00
 8.801E+01, 9.782E+01, 2.302E+02, 2.322E+02, 2.187E+02, 2.218E+02, 1.007E+02, 9.703E+01, 2.291E+02, 2.292E+02, 2.346E+02, 2.443E+02, 1.002E+02, 6.102E+01, 1.472E+02, 1.737E+02, 1.736E+02, 1.657E+02, 1.179E+02, 5.757E+01, 1.581E+02, 1.820E+02, 1.801E+02, 1.664E+02, 1.169E+02, 0.000E+00
 9.200E+01, 1.070E+02, 2.490E+02, 2.493E+02, 2.510E+02, 2.539E+02, 1.099E+02, 1.072E+02, 2.658E+02, 2.681E+02, 2.588E+02, 2.609E+02, 1.206E+02, 6.515E+01, 1.673E+02, 1.911E+02, 1.917E+02, 1.792E+02, 1.245E+02, 6.296E+01, 1.777E+02, 1.967E+02, 1.968E+02, 1.825E+02, 1.298E+02, 0.000E+00
 9.601E+01, 1.183E+02, 2.787E+02, 2.799E+02, 2.779E+02, 2.734E+02, 1.195E+02, 1.188E+02, 2.765E+02, 2.821E+02, 2.841E+02, 2.956E+02, 1.230E+02, 7.038E+01, 1.741E+02, 2.018E+02, 2.018E+02, 1.995E+02, 1.443E+02, 6.833E+01, 1.673E+02, 2.098E+02, 2.098E+02, 1.978E+02, 1.450E+02, 0.000E+00
 1.000E+02, 1.293E+02, 2.813E+02, 2.864E+02, 2.897E+02, 2.953E+02, 1.310E+02, 1.305E+02, 2.888E+02, 2.939E+02, 3.000E+02, 3.123E+02, 1.319E+02, 7.624E+01, 1.865E+02, 2.157E+02, 2.170E+02, 2.146E+02, 1.515E+02, 7.319E+01, 1.836E+02, 2.334E+02, 2.341E+02, 2.190E+02, 1.445E+02, 0.000E+00
 1.040E+02, 1.414E+02, 2.961E+02, 3.005E+02, 3.116E+02, 3.250E+02, 1.445E+02, 1.421E+02, 3.232E+02, 3.297E+02, 3.287E+02, 3.145E+02, 1.395E+02, 8.117E+01, 1.866E+02, 2.243E+02, 2.307E+02, 2.263E+02, 1.643E+02, 7.757E+01, 1.857E+02, 2.370E+02, 2.369E+02, 2.324E+02, 1.603E+02, 0.000E+00
 1.080E+02, 1.533E+02, 3.118E+02, 3.142E+02, 3.293E+02, 3.405E+02, 1.514E+02, 1.549E+02, 3.291E+02, 3.366E+02, 3.293E+02, 3.265E+02, 1.475E+02, 8.715E+01, 2.021E+02, 2.420E+02, 2.393E+02, 2.341E+02, 1.779E+02, 8.309E+01, 1.934E+02, 2.392E+02, 2.391E+02, 2.316E+02, 1.670E+02, 0.000E+00
 1.120E+02, 1.660E+02, 3.301E+02, 3.396E+02, 3.461E+02, 3.533E+02, 1.600E+02, 1.688E+02, 3.431E+02, 3.444E+02, 3.355E+02, 3.260E+02, 1.603E+02, 9.376E+01, 2.180E+02, 2.560E+02, 2.550E+02, 2.378E+02, 1.788E+02, 8.902E+01, 2.279E+02, 2.538E+02, 2.546E+02, 2.440E+02, 1.700E+02, 0.000E+00
 1.160E+02, 1.775E+02, 3.213E+02, 3.234E+02, 3.294E+02, 3.539E+02, 1.650E+02, 1.815E+02, 3.297E+02, 3.402E+02, 3.355E+02, 3.360E+02, 1.650E+02, 1.007E+02, 2.350E+02, 2.647E+02, 2.650E+02, 2.565E+02, 1.838E+02, 9.487E+01, 2.173E+02, 2.569E+02, 2.580E+02, 2.443E+02, 1.885E+02, 0.000E+00
 1.200E+02, 1.881E+02, 3.373E+02, 3.446E+02, 3.477E+02, 3.598E+02, 1.665E+02, 1.922E+02, 3.331E+02, 3.368E+02, 3.331E+02, 3.434E+02, 1.698E+02, 1.063E+02, 2.145E+02, 2.616E+02, 2.614E+02, 2.544E+02, 1.931E+02, 1.008E+02, 2.088E+02, 2.594E+02, 2.598E+02, 2.503E+02, 1.871E+02, 0.000E+00
