s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,
 3.601E+01, 4.436E+01, 9.160E+01, 8.938E+01, 7.876E+01, 5.513E+01, 4.201E+01, 7.178E+01, 1.506E+02, 1.178E+02, 7.516E+01, 5.094E+01, 4.262E+01, 4.670E+01, 1.128E+02, 1.000E+02, 7.229E+01, 5.766E+01, 3.926E+01, 3.689E+01, 8.147E+01, 7.842E+01, 6.828E+01, 6.083E+01, 5.197E+01, 0.000E+00
 4.001E+01, 4.938E+01, 1.098E+02, 1.041E+02, 9.034E+01, 5.657E+01, 4.066E+01, 8.098E+01, 1.575E+02, 1.239E+02, 7.132E+01, 6.022E+01, 5.330E+01, 5.298E+01, 1.216E+02, 1.092E+02, 7.960E+01, 5.497E+01, 4.729E+01, 4.059E+01, 9.133E+01, 9.049E+01, 8.027E+01, 6.818E+01, 6.387E+01, 0.000E+00
 4.400E+01, 5.492E+01, 1.115E+02, 1.069E+02, 9.668E+01, 7.861E+01, 5.182E+01, 8.945E+01, 1.687E+02, 1.359E+02, 7.169E+01, 6.395E+01, 5.139E+01, 5.908E+01, 1.201E+02, 1.094E+02, 8.983E+01, 5.811E+01, 4.947E+01, 4.392E+01, 9.182E+01, 9.216E+01, 8.976E+01, 7.466E+01, 6.941E+01, 0.000E+00
 4.801E+01, 5.997E+01, 1.179E+02, 1.185E+02, 1.064E+02, 8.093E+01, 4.869E+01, 9.877E+01, 1.807E+02, 1.354E+02, 7.789E+01, 7.116E+01, 5.521E+01, 6.471E+01, 1.316E+02, 1.204E+02, 9.867E+01, 6.569E+01, 5.083E+01, 4.760E+01, 1.012E+02, 9.772E+01, 8.898E+01, 8.204E+01, 7.520E+01, 0.000E+00
 5.201E+01, 6.468E+01, 1.222E+02, 1.223E+02, 1.186E+02, 8.804E+01, 5.453E+01, 1.091E+02, 1.923E+02, 1.539E+02, 9.174E+01, 7.750E+01, 6.059E+01, 7.086E+01, 1.466E+02, 1.328E+02, 1.083E+02, 7.245E+01, 5.671E+01, 5.158E+01, 1.089E+02, 1.066E+02, 9.555E+01, 8.464E+01, 7.833E+01, 0.000E+00
 5.600E+01, 7.003E+01, 1.339E+02, 1.301E+02, 1.160E+02, 9.924E+01, 7.065E+01, 1.201E+02, 2.147E+02, 1.752E+02, 1.102E+02, 8.054E+01, 6.590E+01, 7.862E+01, 1.588E+02, 1.459E+02, 1.226E+02, 8.123E+01, 6.486E+01, 5.629E+01, 1.223E+02, 1.214E+02, 1.123E+02, 9.338E+01, 8.538E+01, 0.000E+00
 6.001E+01, 7.566E+01, 1.440E+02, 1.413E+02, 1.259E+02, 1.090E+02, 7.469E+01, 1.325E+02, 2.421E+02, 1.881E+02, 1.266E+02, 8.937E+01, 7.752E+01, 8.660E+01, 1.662E+02, 1.543E+02, 1.140E+02, 8.162E+01, 6.484E+01, 6.183E+01, 1.315E+02, 1.330E+02, 1.190E+02, 1.023E+02, 9.128E+01, 0.000E+00
 6.400E+01, 8.289E+01, 1.658E+02, 1.544E+02, 1.271E+02, 1.144E+02, 8.907E+01, 1.472E+02, 2.609E+02, 2.116E+02, 1.440E+02, 9.679E+01, 6.946E+01, 9.506E+01, 1.837E+02, 1.761E+02, 1.323E+02, 9.638E+01, 7.635E+01, 6.750E+01, 1.412E+02, 1.448E+02, 1.327E+02, 1.160E+02, 9.490E+01, 0.000E+00
 6.801E+01, 9.056E+01, 1.766E+02, 1.689E+02, 1.461E+02, 1.267E+02, 9.176E+01, 1.637E+02, 2.937E+02, 2.360E+02, 1.453E+02, 1.004E+02, 8.680E+01, 1.054E+02, 2.145E+02, 1.929E+02, 1.377E+02, 1.002E+02, 7.854E+01, 7.468E+01, 1.630E+02, 1.580E+02, 1.371E+02, 1.158E+02, 1.069E+02, 0.000E+00
 7.201E+01, 9.926E+01, 1.953E+02, 1.855E+02, 1.559E+02, 1.310E+02, 9.750E+01, 1.860E+02, 3.599E+02, 2.850E+02, 1.554E+02, 1.129E+02, 9.193E+01, 1.169E+02, 2.194E+02, 2.073E+02, 1.636E+02, 1.082E+02, 8.749E+01, 8.259E+01, 1.791E+02, 1.691E+02, 1.522E+02, 1.371E+02, 1.104E+02, 0.000E+00
 7.600E+01, 1.102E+02, 2.158E+02, 2.092E+02, 1.800E+02, 1.487E+02, 1.179E+02, 2.102E+02, 3.936E+02, 3.035E+02, 1.789E+02, 1.295E+02, 1.011E+02, 1.279E+02, 2.424E+02, 2.220E+02, 1.817E+02, 1.233E+02, 9.711E+01, 9.039E+01, 1.907E+02, 1.907E+02, 1.740E+02, 1.480E+02, 1.274E+02, 0.000E+00
 8.001E+01, 1.211E+02, 2.300E+02, 2.258E+02, 1.941E+02, 1.624E+02, 1.160E+02, 2.362E+02, 3.982E+02, 3.249E+02, 2.023E+02, 1.346E+02, 1.085E+02, 1.415E+02, 2.783E+02, 2.475E+02, 1.756E+02, 1.237E+02, 1.019E+02, 1.005E+02, 2.101E+02, 2.092E+02, 1.778E+02, 1.535E+02, 1.391E+02, 0.000E+00
 8.400E+01, 1.318E+02, 2.354E+02, 2.291E+02, 1.895E+02, 1.708E+02, 1.408E+02, 2.619E+02, 4.448E+02, 3.588E+02, 2.178E+02, 1.390E+02, 1.091E+02, 1.563E+02, 2.885E+02, 2.612E+02, 2.010E+02, 1.334E+02, 1.087E+02, 1.108E+02, 2.199E+02, 2.085E+02, 1.878E+02, 1.704E+02, 1.475E+02, 0.000E+00
 8.801E+01, 1.452E+02, 2.765E+02, 2.642E+02, 2.224E+02, 1.830E+02, 1.387E+02, 2.869E+02, 4.534E+02, 3.631E+02, 2.283E+02, 1.535E+02, 1.232E+02, 1.726E+02, 3.286E+02, 2.955E+02, 2.358E+02, 1.485E+02, 1.119E+02, 1.205E+02, 2.252E+02, 2.261E+02, 2.077E+02, 1.807E+02, 1.574E+02, 0.000E+00
 9.200E+01, 1.583E+02, 2.784E+02, 2.708E+02, 2.127E+02, 1.869E+02, 1.575E+02, 3.159E+02, 5.301E+02, 4.102E+02, 2.876E+02, 1.685E+02, 1.368E+02, 1.893E+02, 3.350E+02, 3.062E+02, 2.498E+02, 1.687E+02, 1.245E+02, 1.294E+02, 2.298E+02, 2.326E+02, 2.056E+02, 1.805E+02, 1.665E+02, 0.000E+00
 9.601E+01, 1.694E+02, 2.695E+02, 2.695E+02, 2.273E+02, 1.919E+02, 1.587E+02, 3.482E+02, 5.531E+02, 4.637E+02, 2.348E+02, 1.710E+02, 1.373E+02, 2.063E+02, 3.375E+02, 2.979E+02, 2.306E+02, 1.628E+02, 1.304E+02, 1.390E+02, 2.615E+02, 2.501E+02, 2.180E+02, 1.919E+02, 1.763E+02, 0.000E+00
 1.000E+02, 1.803E+02, 2.811E+02, 2.855E+02, 2.458E+02, 2.118E+02, 1.630E+02, 3.777E+02, 5.602E+02, 4.451E+02, 2.882E+02, 1.840E+02, 1.436E+02, 2.237E+02, 3.733E+02, 3.462E+02, 2.761E+02, 1.805E+02, 1.394E+02, 1.501E+02, 2.610E+02, 2.608E+02, 2.453E+02, 2.082E+02, 1.933E+02, 0.000E+00
 1.040E+02, 1.917E+02, 3.167E+02, 3.096E+02, 2.493E+02, 2.152E+02, 1.909E+02, 4.129E+02, 6.667E+02, 5.324E+02, 2.805E+02, 1.910E+02, 1.494E+02, 2.410E+02, 3.878E+02, 3.469E+02, 2.708E+02, 1.921E+02, 1.525E+02, 1.606E+02, 2.825E+02, 2.730E+02, 2.545E+02, 2.262E+02, 1.938E+02, 0.000E+00
 1.080E+02, 2.047E+02, 3.150E+02, 3.123E+02, 2.629E+02, 2.250E+02, 1.830E+02, 4.503E+02, 6.615E+02, 5.540E+02, 2.913E+02, 2.002E+02, 1.642E+02, 2.567E+02, 3.918E+02, 3.544E+02, 2.893E+02, 2.031E+02, 1.479E+02, 1.722E+02, 2.878E+02, 2.810E+02, 2.634E+02, 2.380E+02, 2.047E+02, 0.000E+00
 1.120E+02, 2.166E+02, 3.155E+02, 3.121E+02, 2.641E+02, 2.267E+02, 1.878E+02, 4.800E+02, 6.526E+02, 5.415E+02, 2.981E+02, 2.015E+02, 1.782E+02, 2.736E+02, 3.924E+02, 3.582E+02, 2.833E+02, 1.938E+02, 1.614E+02, 1.829E+02, 2.881E+02, 2.835E+02, 2.606E+02, 2.404E+02, 1.979E+02, 0.000E+00
 1.160E+02, 2.264E+02, 3.128E+02, 3.009E+02, 2.472E+02, 2.248E+02, 2.019E+02, 5.041E+02, 6.437E+02, 5.105E+02, 2.958E+02, 1.998E+02, 1.818E+02, 2.876E+02, 4.113E+02, 3.747E+02, 2.919E+02, 1.988E+02, 1.588E+02, 1.927E+02, 2.784E+02, 2.809E+02, 2.681E+02, 2.355E+02, 2.086E+02, 0.000E+00
 1.200E+02, 2.344E+02, 3.111E+02, 3.018E+02, 2.660E+02, 2.272E+02, 1.987E+02, 5.267E+02, 6.376E+02, 4.850E+02, 2.736E+02, 2.009E+02, 1.757E+02, 3.030E+02, 4.244E+02, 3.718E+02, 2.843E+02, 2.021E+02, 1.629E+02, 2.007E+02, 2.928E+02, 2.928E+02, 2.744E+02, 2.327E+02, 1.965E+02, 0.000E+00
