s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,
Time,"SPK_1","TC_1_1","TC_1_2","TC_1_3","TC_1_4","TC_1_5","SPK_2","TC_2_1","TC_2_2","TC_2_3","TC_2_4","TC_2_5","SPK_3","TC_3_1","TC_3_2","TC_3_3","TC_3_4","TC_3_5","SPK_4","TC_4_1","TC_4_2","TC_4_3","TC_4_4","TC_4_5","Acts"
 0.000E+00, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 0.000E+00
 4.001E+00, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.801E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.801E+01, 2.801E+01, 0.000E+00
 8.004E+00, 2.800E+01, 2.801E+01, 2.801E+01, 2.801E+01, 2.801E+01, 2.802E+01, 2.800E+01, 2.801E+01, 2.801E+01, 2.801E+01, 2.801E+01, 2.802E+01, 2.800E+01, 2.802E+01, 2.802E+01, 2.803E+01, 2.804E+01, 2.805E+01, 2.800E+01, 2.802E+01, 2.803E+01, 2.803E+01, 2.804E+01, 2.804E+01, 0.000E+00
 1.201E+01, 2.803E+01, 3.164E+01, 3.181E+01, 3.053E+01, 2.974E+01, 2.804E+01, 2.800E+01, 2.857E+01, 2.905E+01, 2.952E+01, 3.042E+01, 2.804E+01, 2.809E+01, 3.584E+01, 3.513E+01, 3.114E+01, 2.810E+01, 2.810E+01, 2.822E+01, 3.944E+01, 3.579E+01, 3.090E+01, 2.809E+01, 2.809E+01, 0.000E+00
 1.600E+01, 2.842E+01, 3.866E+01, 3.802E+01, 3.666E+01, 3.462E+01, 2.807E+01, 2.827E+01, 3.973E+01, 3.917E+01, 3.757E+01, 3.454E+01, 2.807E+01, 2.897E+01, 4.793E+01, 3.867E+01, 3.032E+01, 2.816E+01, 2.816E+01, 2.894E+01, 4.563E+01, 4.166E+01, 3.165E+01, 2.834E+01, 2.816E+01, 0.000E+00
 2.000E+01, 2.894E+01, 4.254E+01, 4.197E+01, 3.877E+01, 3.825E+01, 2.810E+01, 2.896E+01, 4.294E+01, 4.067E+01, 3.823E+01, 3.611E+01, 2.846E+01, 2.996E+01, 4.727E+01, 4.155E+01, 3.322E+01, 2.825E+01, 2.826E+01, 3.005E+01, 5.461E+01, 4.799E+01, 3.661E+01, 2.888E+01, 2.825E+01, 0.000E+00
 2.401E+01, 2.961E+01, 4.797E+01, 4.941E+01, 4.586E+01, 4.108E+01, 2.979E+01, 2.947E+01, 4.707E+01, 4.874E+01, 4.818E+01, 4.378E+01, 3.115E+01, 3.103E+01, 5.314E+01, 4.310E+01, 3.140E+01, 2.867E+01, 2.832E+01, 3.157E+01, 6.129E+01, 5.255E+01, 3.738E+01, 3.050E+01, 2.830E+01, 0.000E+00
 2.801E+01, 3.017E+01, 4.873E+01, 5.163E+01, 5.158E+01, 5.012E+01, 3.424E+01, 3.011E+01, 5.259E+01, 5.414E+01, 5.236E+01, 4.759E+01, 3.064E+01, 3.258E+01, 6.258E+01, 4.959E+01, 4.020E+01, 3.755E+01, 3.133E+01, 3.328E+01, 6.403E+01, 5.160E+01, 4.228E+01, 3.925E+01, 3.313E+01, 0.000E+00
 3.201E+01, 3.148E+01, 6.603E+01, 6.366E+01, 6.228E+01, 5.897E+01, 3.194E+01, 3.117E+01, 6.081E+01, 6.374E+01, 6.332E+01, 5.610E+01, 3.093E+01, 3.432E+01, 6.958E+01, 5.942E+01, 5.117E+01, 4.553E+01, 3.516E+01, 3.444E+01, 5.846E+01, 5.281E+01, 4.599E+01, 4.360E+01, 3.542E+01, 0.000E+00
 3.601E+01, 3.351E+01, 7.373E+01, 7.283E+01, 6.693E+01, 6.549E+01, 3.127E+01, 3.235E+01, 6.846E+01, 6.973E+01, 6.913E+01, 6.311E+01, 3.010E+01, 3.600E+01, 6.708E+01, 6.161E+01, 5.364E+01, 5.058E+01, 3.375E+01, 3.578E+01, 6.758E+01, 6.122E+01, 5.306E+01, 5.074E+01, 3.361E+01, 0.000E+00
 4.001E+01, 3.603E+01, 8.179E+01, 7.840E+01, 7.392E+01, 7.118E+01, 3.848E+01, 3.390E+01, 7.369E+01, 7.214E+01, 7.138E+01, 7.154E+01, 4.111E+01, 3.696E+01, 6.404E+01, 6.281E+01, 5.702E+01, 5.075E+01, 4.179E+01, 3.695E+01, 5.898E+01, 5.894E+01, 5.833E+01, 5.397E+01, 3.953E+01, 0.000E+00
 4.401E+01, 3.879E+01, 8.628E+01, 8.471E+01, 8.092E+01, 7.904E+01, 3.626E+01, 3.516E+01, 7.352E+01, 7.846E+01, 7.830E+01, 7.461E+01, 4.179E+01, 3.769E+01, 6.183E+01, 7.069E+01, 6.349E+01, 6.049E+01, 4.419E+01, 3.803E+01, 6.263E+01, 6.500E+01, 6.456E+01, 6.018E+01, 4.791E+01, 0.000E+00
 4.800E+01, 4.146E+01, 9.206E+01, 9.272E+01, 8.990E+01, 8.784E+01, 4.342E+01, 3.702E+01, 9.106E+01, 9.509E+01, 9.456E+01, 8.916E+01, 4.431E+01, 3.893E+01, 6.820E+01, 7.041E+01, 7.180E+01, 6.769E+01, 5.067E+01, 3.908E+01, 7.106E+01, 7.056E+01, 6.976E+01, 6.844E+01, 5.211E+01, 0.000E+00
 5.201E+01, 4.444E+01, 9.732E+01, 1.003E+02, 9.958E+01, 9.442E+01, 4.971E+01, 4.012E+01, 1.029E+02, 1.014E+02, 9.853E+01, 9.378E+01, 4.930E+01, 4.026E+01, 7.305E+01, 7.558E+01, 7.497E+01, 7.507E+01, 5.533E+01, 4.044E+01, 7.858E+01, 7.581E+01, 7.851E+01, 7.552E+01, 5.083E+01, 0.000E+00
 5.601E+01, 4.717E+01, 1.125E+02, 1.142E+02, 1.146E+02, 1.072E+02, 5.088E+01, 4.389E+01, 1.097E+02, 1.079E+02, 1.064E+02, 1.045E+02, 4.913E+01, 4.165E+01, 7.307E+01, 8.059E+01, 8.282E+01, 8.023E+01, 6.344E+01, 4.163E+01, 8.114E+01, 7.918E+01, 8.171E+01, 7.878E+01, 6.120E+01, 0.000E+00
