s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,
Time,"SPK_1","TC_1_1","TC_1_2","TC_1_3","TC_1_4","TC_1_5","SPK_2","TC_2_1","TC_2_2","TC_2_3","TC_2_4","TC_2_5","SPK_3","TC_3_1","TC_3_2","TC_3_3","TC_3_4","TC_3_5","SPK_4","TC_4_1","TC_4_2","TC_4_3","TC_4_4","TC_4_5","Acts"
 0.000E+00, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 0.000E+00
 4.012E+00, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.701E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 0.000E+00
 8.001E+00, 2.700E+01, 2.700E+01, 2.701E+01, 2.701E+01, 2.701E+01, 2.702E+01, 2.721E+01, 3.717E+01, 3.666E+01, 3.482E+01, 2.833E+01, 2.707E+01, 2.700E+01, 2.701E+01, 2.701E+01, 2.701E+01, 2.701E+01, 2.702E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.701E+01, 0.000E+00
 1.201E+01, 2.701E+01, 2.934E+01, 2.993E+01, 3.023E+01, 3.070E+01, 2.705E+01, 2.920E+01, 5.839E+01, 5.706E+01, 4.729E+01, 3.272E+01, 2.714E+01, 2.700E+01, 2.703E+01, 2.703E+01, 2.703E+01, 2.702E+01, 2.704E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.701E+01, 2.702E+01, 0.000E+00
 1.601E+01, 2.750E+01, 4.298E+01, 4.276E+01, 4.205E+01, 4.024E+01, 2.708E+01, 3.158E+01, 6.068E+01, 6.029E+01, 5.583E+01, 4.351E+01, 2.721E+01, 2.700E+01, 2.705E+01, 2.705E+01, 2.705E+01, 2.704E+01, 2.708E+01, 2.700E+01, 2.701E+01, 2.701E+01, 2.701E+01, 2.701E+01, 2.704E+01, 0.000E+00
 2.001E+01, 2.852E+01, 5.107E+01, 4.981E+01, 4.662E+01, 4.370E+01, 2.714E+01, 3.486E+01, 7.563E+01, 7.444E+01, 6.831E+01, 5.324E+01, 2.730E+01, 2.700E+01, 2.716E+01, 2.708E+01, 2.708E+01, 2.706E+01, 2.713E+01, 2.700E+01, 2.707E+01, 2.705E+01, 2.703E+01, 2.703E+01, 2.706E+01, 0.000E+00
 2.401E+01, 2.984E+01, 5.877E+01, 5.840E+01, 6.001E+01, 5.362E+01, 2.720E+01, 3.890E+01, 8.316E+01, 8.250E+01, 7.820E+01, 6.571E+01, 2.743E+01, 2.711E+01, 3.577E+01, 3.043E+01, 2.728E+01, 2.709E+01, 2.719E+01, 2.723E+01, 3.638E+01, 3.750E+01, 3.720E+01, 3.600E+01, 2.708E+01, 0.000E+00
 2.801E+01, 3.128E+01, 6.099E+01, 6.140E+01, 5.879E+01, 5.471E+01, 2.730E+01, 4.378E+01, 9.811E+01, 9.819E+01, 9.454E+01, 7.756E+01, 2.757E+01, 2.745E+01, 3.891E+01, 3.061E+01, 2.738E+01, 2.713E+01, 2.724E+01, 2.758E+01, 3.854E+01, 4.017E+01, 3.962E+01, 3.830E+01, 2.815E+01, 0.000E+00
 3.201E+01, 3.271E+01, 6.816E+01, 6.828E+01, 6.722E+01, 6.503E+01, 2.742E+01, 4.920E+01, 9.960E+01, 9.814E+01, 9.353E+01, 8.371E+01, 2.775E+01, 2.781E+01, 4.406E+01, 3.703E+01, 3.557E+01, 3.626E+01, 2.724E+01, 2.826E+01, 4.603E+01, 4.955E+01, 4.893E+01, 4.346E+01, 3.082E+01, 0.000E+00
