s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,
Time,"SPK_1","TC_1_1","TC_1_2","TC_1_3","TC_1_4","TC_1_5","SPK_2","TC_2_1","TC_2_2","TC_2_3","TC_2_4","TC_2_5","SPK_3","TC_3_1","TC_3_2","TC_3_3","TC_3_4","TC_3_5","SPK_4","TC_4_1","TC_4_2","TC_4_3","TC_4_4","TC_4_5","Acts"
 0.000E+00, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 0.000E+00
 4.017E+00, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 0.000E+00
 8.011E+00, 2.700E+01, 2.719E+01, 2.768E+01, 2.936E+01, 2.918E+01, 2.703E+01, 2.700E+01, 2.834E+01, 3.095E+01, 3.190E+01, 2.864E+01, 2.703E+01, 2.700E+01, 2.712E+01, 2.704E+01, 2.703E+01, 2.704E+01, 2.704E+01, 2.700E+01, 2.882E+01, 2.794E+01, 2.703E+01, 2.704E+01, 2.704E+01, 0.000E+00
 1.201E+01, 2.746E+01, 4.358E+01, 3.956E+01, 3.514E+01, 3.339E+01, 2.706E+01, 2.741E+01, 4.161E+01, 4.018E+01, 3.839E+01, 3.199E+01, 2.706E+01, 2.751E+01, 4.633E+01, 3.957E+01, 2.791E+01, 2.709E+01, 2.709E+01, 2.768E+01, 4.784E+01, 4.050E+01, 2.775E+01, 2.709E+01, 2.709E+01, 0.000E+00
 1.600E+01, 2.856E+01, 4.785E+01, 4.496E+01, 4.267E+01, 3.199E+01, 2.711E+01, 2.838E+01, 4.890E+01, 4.602E+01, 4.343E+01, 3.370E+01, 2.709E+01, 2.867E+01, 5.708E+01, 4.942E+01, 2.929E+01, 2.716E+01, 2.716E+01, 2.914E+01, 6.088E+01, 4.913E+01, 2.833E+01, 2.716E+01, 2.716E+01, 0.000E+00
 2.000E+01, 2.960E+01, 5.175E+01, 5.205E+01, 5.023E+01, 3.998E+01, 3.054E+01, 2.947E+01, 5.292E+01, 5.229E+01, 4.940E+01, 4.236E+01, 2.742E+01, 3.060E+01, 6.410E+01, 5.704E+01, 3.399E+01, 2.834E+01, 2.726E+01, 3.096E+01, 6.234E+01, 5.586E+01, 3.357E+01, 2.789E+01, 2.725E+01, 0.000E+00
 2.401E+01, 3.052E+01, 5.054E+01, 5.928E+01, 6.116E+01, 5.405E+01, 2.798E+01, 3.063E+01, 6.157E+01, 6.403E+01, 6.223E+01, 5.565E+01, 2.973E+01, 3.306E+01, 7.755E+01, 7.057E+01, 4.696E+01, 3.247E+01, 2.741E+01, 3.340E+01, 7.704E+01, 6.746E+01, 4.213E+01, 3.192E+01, 2.739E+01, 0.000E+00
 2.801E+01, 3.205E+01, 7.032E+01, 6.863E+01, 6.573E+01, 6.098E+01, 2.800E+01, 3.203E+01, 6.769E+01, 6.926E+01, 6.528E+01, 6.098E+01, 2.767E+01, 3.612E+01, 7.709E+01, 7.183E+01, 5.606E+01, 3.693E+01, 3.007E+01, 3.645E+01, 7.678E+01, 7.220E+01, 5.412E+01, 3.660E+01, 3.036E+01, 0.000E+00
 3.200E+01, 3.456E+01, 7.763E+01, 7.810E+01, 7.663E+01, 6.039E+01, 2.961E+01, 3.466E+01, 7.707E+01, 7.667E+01, 7.055E+01, 6.207E+01, 2.878E+01, 3.859E+01, 8.201E+01, 8.414E+01, 5.975E+01, 4.640E+01, 3.517E+01, 3.908E+01, 8.103E+01, 7.884E+01, 6.209E+01, 4.650E+01, 3.542E+01, 0.000E+00
