m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s
-1.0875000E-001, 2.9228330E+000, 1.2500000E-003, 5.9831312E-001,-1.0875000E-001, 2.0423905E+000, 1.2500000E-003, 3.8221362E+000, 4.8958333E-002, 1.1361284E+001, 4.8958333E-002, 1.5311612E+000
-1.0812500E-001, 2.9384001E+000, 1.8750000E-003, 6.2782975E-001,-1.0812500E-001, 2.0562219E+000, 1.8750000E-003, 3.8774426E+000, 4.9687500E-002, 1.1343605E+001, 4.9687500E-002, 1.5564573E+000
-1.0750000E-001, 2.9514671E+000, 2.5000000E-003, 6.6819118E-001,-1.0750000E-001, 2.0430068E+000, 2.5000000E-003, 3.8396047E+000, 5.0416667E-002, 1.1290240E+001, 5.0416667E-002, 1.5079636E+000
-1.0687500E-001, 2.9645341E+000, 3.1250000E-003, 7.0855261E-001,-1.0687500E-001, 2.0579502E+000, 3.1250000E-003, 3.8964861E+000, 5.1145833E-002, 1.1267521E+001, 5.1145833E-002, 1.4459274E+000
-1.0625000E-001, 2.9801029E+000, 3.7500000E-003, 7.6549612E-001,-1.0625000E-001, 2.0408858E+000, 3.7500000E-003, 3.8543098E+000, 5.1875000E-002, 1.1235714E+001, 5.1875000E-002, 1.4770553E+000
-1.0562500E-001, 2.9956718E+000, 4.3750000E-003, 8.2243963E-001,-1.0562500E-001, 2.0510989E+000, 4.3750000E-003, 3.9021903E+000, 5.2604167E-002, 1.1210160E+001, 5.2604167E-002, 1.4079705E+000
-1.0500000E-001, 3.0111331E+000, 5.0000000E-003, 8.9610513E-001,-1.0500000E-001, 2.0333987E+000, 5.0000000E-003, 3.8572792E+000, 5.3333333E-002, 1.1184775E+001, 5.3333333E-002, 1.4090152E+000
-1.0437500E-001, 3.0265943E+000, 5.6250000E-003, 9.6977064E-001,-1.0437500E-001, 2.0432911E+000, 5.6250000E-003, 3.8962749E+000, 5.4062500E-002, 1.1159812E+001, 5.4062500E-002, 1.3816517E+000
-1.0375000E-001, 3.0391012E+000, 6.2500000E-003, 1.0452666E+000,-1.0375000E-001, 2.0281884E+000, 6.2500000E-003, 3.8502482E+000, 5.4791667E-002, 1.1134106E+001, 5.4791667E-002, 1.3586986E+000
-1.0312500E-001, 3.0516081E+000, 6.8750000E-003, 1.1207626E+000,-1.0312500E-001, 2.0406724E+000, 6.8750000E-003, 3.8879707E+000, 5.5520833E-002, 1.1107841E+001, 5.5520833E-002, 1.3680995E+000
-1.0250000E-001, 3.0628993E+000, 7.5000000E-003, 1.2038206E+000,-1.0250000E-001, 2.0279926E+000, 7.5000000E-003, 3.8395328E+000, 5.6250000E-002, 1.1083584E+001, 5.6250000E-002, 1.3197960E+000
-1.0187500E-001, 3.0741905E+000, 8.1250000E-003, 1.2868785E+000,-1.0187500E-001, 2.0426893E+000, 8.1250000E-003, 3.8731287E+000, 5.6979167E-002, 1.1060065E+001, 5.6979167E-002, 1.3355718E+000
-1.0125000E-001, 3.0844131E+000, 8.7500000E-003, 1.3697462E+000,-1.0125000E-001, 2.0299731E+000, 8.7500000E-003, 3.8219363E+000, 5.7708333E-002, 1.1038966E+001, 5.7708333E-002, 1.2948032E+000
-1.0062500E-001, 3.0946358E+000, 9.3750000E-003, 1.4526138E+000,-1.0062500E-001, 2.0444724E+000, 9.3750000E-003, 3.8503684E+000, 5.8437500E-002, 1.1016442E+001, 5.8437500E-002, 1.2876884E+000
-1.0000000E-001, 3.0946358E+000, 1.0000000E-002, 1.5272314E+000,-1.0000000E-001, 2.0444724E+000, 1.0000000E-002, 3.8039808E+000, 5.9166667E-002, 1.0992017E+001, 5.9166667E-002, 1.2821025E+000
-9.9375000E-002, 3.1154200E+000, 1.0625000E-002, 1.6018489E+000,-9.9375000E-002, 2.0410500E+000, 1.0625000E-002, 3.8392281E+000, 5.9895833E-002, 1.0967713E+001, 5.9895833E-002, 1.2547981E+000
-9.8750000E-002, 3.1265329E+000, 1.1250000E-002, 1.6506094E+000,-9.8750000E-002, 2.0239667E+000, 1.1250000E-002, 3.8078211E+000, 6.0625000E-002, 1.0943455E+001, 6.0625000E-002, 1.2892300E+000
-9.8125000E-002, 3.1376458E+000, 1.1875000E-002, 1.6993700E+000,-9.8125000E-002, 2.0334478E+000, 1.1875000E-002, 3.8559568E+000, 6.1354167E-002, 1.0919133E+001, 6.1354167E-002, 1.2400456E+000
-9.7500000E-002, 3.1484586E+000, 1.2500000E-002, 1.7275661E+000,-9.7500000E-002, 2.0167852E+000, 1.2500000E-002, 3.8349367E+000, 6.2083333E-002, 1.0893768E+001, 6.2083333E-002, 1.2512381E+000
-9.6875000E-002, 3.1592714E+000, 1.3125000E-002, 1.7557622E+000,-9.6875000E-002, 2.0264342E+000, 1.3125000E-002, 3.8948186E+000, 6.2812500E-002, 1.0865800E+001, 6.2812500E-002, 1.2340528E+000
-9.6250000E-002, 3.1677933E+000, 1.3750000E-002, 1.8219703E+000,-9.6250000E-002, 2.0124962E+000, 1.3750000E-002, 3.8154612E+000, 6.3541667E-002, 1.0836074E+001, 6.3541667E-002, 1.2203684E+000
-9.5625000E-002, 3.1763153E+000, 1.4375000E-002, 1.8881783E+000,-9.5625000E-002, 2.0248093E+000, 1.4375000E-002, 3.8154204E+000, 6.4270833E-002, 1.0805030E+001, 6.4270833E-002, 1.2379995E+000
-9.5000000E-002, 3.1881795E+000, 1.5000000E-002, 2.1521329E+000,-9.5000000E-002, 2.0074292E+000, 1.5000000E-002, 3.6307006E+000, 6.5000000E-002, 1.0772699E+001, 6.5000000E-002, 1.2039472E+000
-9.4375000E-002, 3.2000437E+000,NaN,NaN,-9.4375000E-002, 2.0162170E+000,NaN,NaN, 6.5729167E-002, 1.0740848E+001, 6.5729167E-002, 1.2271502E+000
-9.3750000E-002, 3.2110374E+000,NaN,NaN,-9.3750000E-002, 1.9990251E+000,NaN,NaN, 6.6458333E-002, 1.0713164E+001, 6.6458333E-002, 1.1951474E+000
-9.3125000E-002, 3.2220311E+000,NaN,NaN,-9.3125000E-002, 2.0082708E+000,NaN,NaN, 6.7187500E-002, 1.0684694E+001, 6.7187500E-002, 1.1961153E+000
-9.2500000E-002, 3.2307600E+000,NaN,NaN,-9.2500000E-002, 1.9940870E+000,NaN,NaN, 6.7916667E-002, 1.0655176E+001, 6.7916667E-002, 1.2024972E+000
-9.1875000E-002, 3.2394890E+000,NaN,NaN,-9.1875000E-002, 2.0069268E+000,NaN,NaN, 6.8645833E-002, 1.0626312E+001, 6.8645833E-002, 1.1824472E+000
-9.1250000E-002, 3.2481528E+000,NaN,NaN,-9.1250000E-002, 1.9922583E+000,NaN,NaN, 6.9375000E-002, 1.0597711E+001, 6.9375000E-002, 1.2182106E+000
-9.0625000E-002, 3.2568166E+000,NaN,NaN,-9.0625000E-002, 2.0053706E+000,NaN,NaN, 7.0104167E-002, 1.0567316E+001, 7.0104167E-002, 1.1836885E+000
-9.0000000E-002, 3.2632123E+000,NaN,NaN,-9.0000000E-002, 1.9960809E+000,NaN,NaN, 7.0833333E-002, 1.0536134E+001, 7.0833333E-002, 1.2037590E+000
-8.9375000E-002, 3.2696081E+000,NaN,NaN,-8.9375000E-002, 2.0140134E+000,NaN,NaN, 7.1562500E-002, 1.0502982E+001, 7.1562500E-002, 1.1982019E+000
-8.8750000E-002, 3.2774147E+000,NaN,NaN,-8.8750000E-002, 2.0042648E+000,NaN,NaN, 7.2291667E-002, 1.0470127E+001, 7.2291667E-002, 1.1919380E+000
-8.8125000E-002, 3.2852213E+000,NaN,NaN,-8.8125000E-002, 2.0210802E+000,NaN,NaN, 7.3020833E-002, 1.0437494E+001, 7.3020833E-002, 1.2118227E+000
-8.7500000E-002, 3.2937873E+000,NaN,NaN,-8.7500000E-002, 2.0080501E+000,NaN,NaN, 7.3750000E-002, 1.0408826E+001, 7.3750000E-002, 1.1873196E+000
-8.6875000E-002, 3.3023534E+000,NaN,NaN,-8.6875000E-002, 2.0210680E+000,NaN,NaN, 7.4479167E-002, 1.0384820E+001, 7.4479167E-002, 1.2235346E+000
-8.6250000E-002, 3.3096008E+000,NaN,NaN,-8.6250000E-002, 2.0047622E+000,NaN,NaN, 7.5208333E-002, 1.0337427E+001, 7.5208333E-002, 1.2217076E+000
-8.5625000E-002, 3.3168481E+000,NaN,NaN,-8.5625000E-002, 2.0137398E+000,NaN,NaN, 7.5937500E-002, 1.0325867E+001, 7.5937500E-002, 1.1955271E+000
-8.5000000E-002, 3.3223704E+000,NaN,NaN,-8.5000000E-002, 1.9960747E+000,NaN,NaN, 7.6666667E-002, 1.0298894E+001, 7.6666667E-002, 1.2041372E+000
-8.4375000E-002, 3.3278928E+000,NaN,NaN,-8.4375000E-002, 2.0046198E+000,NaN,NaN, 7.7395833E-002, 1.0269847E+001, 7.7395833E-002, 1.1956532E+000
-8.3750000E-002, 3.3327910E+000,NaN,NaN,-8.3750000E-002, 1.9863795E+000,NaN,NaN, 7.8125000E-002, 1.0239970E+001, 7.8125000E-002, 1.2367083E+000
-8.3125000E-002, 3.3376892E+000,NaN,NaN,-8.3125000E-002, 1.9944377E+000,NaN,NaN, 7.8854167E-002, 1.0214493E+001, 7.8854167E-002, 1.2064196E+000
-8.2500000E-002, 3.3412409E+000,NaN,NaN,-8.2500000E-002, 1.9783355E+000,NaN,NaN, 7.9583333E-002, 1.0188596E+001, 7.9583333E-002, 1.2224753E+000
-8.1875000E-002, 3.3447926E+000,NaN,NaN,-8.1875000E-002, 1.9883630E+000,NaN,NaN, 8.0312500E-002, 1.0161650E+001, 8.0312500E-002, 1.2161079E+000
-8.1250000E-002, 3.3481756E+000,NaN,NaN,-8.1250000E-002, 1.9726380E+000,NaN,NaN, 8.1041667E-002, 1.0132789E+001, 8.1041667E-002, 1.2137802E+000
-8.0625000E-002, 3.3515586E+000,NaN,NaN,-8.0625000E-002, 1.9830313E+000,NaN,NaN, 8.1770833E-002, 1.0102492E+001, 8.1770833E-002, 1.2379307E+000
-8.0000000E-002, 3.3568994E+000,NaN,NaN,-8.0000000E-002, 1.9665457E+000,NaN,NaN, 8.2500000E-002, 1.0071985E+001, 8.2500000E-002, 1.2237725E+000
-7.9375000E-002, 3.3622403E+000,NaN,NaN,-7.9375000E-002, 1.9764457E+000,NaN,NaN, 8.3229167E-002, 1.0041116E+001, 8.3229167E-002, 1.2585410E+000
-7.8750000E-002, 3.3684683E+000,NaN,NaN,-7.8750000E-002, 1.9598666E+000,NaN,NaN, 8.3958333E-002, 1.0008290E+001, 8.3958333E-002, 1.2437874E+000
-7.8125000E-002, 3.3746963E+000,NaN,NaN,-7.8125000E-002, 1.9694797E+000,NaN,NaN, 8.4687500E-002, 9.9759477E+000, 8.4687500E-002, 1.2511228E+000
-7.7500000E-002, 3.3794787E+000,NaN,NaN,-7.7500000E-002, 1.9522196E+000,NaN,NaN, 8.5416667E-002, 9.9442512E+000, 8.5416667E-002, 1.2592780E+000
-7.6875000E-002, 3.3842611E+000,NaN,NaN,-7.6875000E-002, 1.9617436E+000,NaN,NaN, 8.6145833E-002, 9.9092609E+000, 8.6145833E-002, 1.2509665E+000
-7.6250000E-002, 3.3850356E+000,NaN,NaN,-7.6250000E-002, 1.9461836E+000,NaN,NaN, 8.6875000E-002, 9.8729532E+000, 8.6875000E-002, 1.2918350E+000
-7.5625000E-002, 3.3858101E+000,NaN,NaN,-7.5625000E-002, 1.9576147E+000,NaN,NaN, 8.7604167E-002, 9.8338921E+000, 8.7604167E-002, 1.2679903E+000
-7.5000000E-002, 3.3814365E+000,NaN,NaN,-7.5000000E-002, 1.9567594E+000,NaN,NaN, 8.8333333E-002, 9.7927540E+000, 8.8333333E-002, 1.2899206E+000
-7.4375000E-002, 3.3814365E+000,NaN,NaN,-7.4375000E-002, 1.9567594E+000,NaN,NaN, 8.9062500E-002, 9.7464235E+000, 8.9062500E-002, 1.2914805E+000
-7.3750000E-002, 3.3780672E+000,NaN,NaN,-7.3750000E-002, 1.9418078E+000,NaN,NaN, 8.9791667E-002, 9.6981754E+000, 8.9791667E-002, 1.2948132E+000
-7.3125000E-002, 3.3746979E+000,NaN,NaN,-7.3125000E-002, 1.9534098E+000,NaN,NaN, 9.0520833E-002, 9.6484890E+000, 9.0520833E-002, 1.3250273E+000
-7.2500000E-002, 3.3698775E+000,NaN,NaN,-7.2500000E-002, 1.9369018E+000,NaN,NaN, 9.1250000E-002, 9.5885105E+000, 9.1250000E-002, 1.3032342E+000
-7.1875000E-002, 3.3650572E+000,NaN,NaN,-7.1875000E-002, 1.9469936E+000,NaN,NaN, 9.1979167E-002, 9.5248340E+000, 9.1979167E-002, 1.3324226E+000
-7.1250000E-002, 3.3577059E+000,NaN,NaN,-7.1250000E-002, 1.9336600E+000,NaN,NaN, 9.2708333E-002, 9.4492625E+000, 9.2708333E-002, 1.3207489E+000
-7.0625000E-002, 3.3503547E+000,NaN,NaN,-7.0625000E-002, 1.9468651E+000,NaN,NaN, 9.3437500E-002, 9.3672005E+000, 9.3437500E-002, 1.3348258E+000
-7.0000000E-002, 3.3415716E+000,NaN,NaN,-7.0000000E-002, 1.9311809E+000,NaN,NaN, 9.4166667E-002, 9.2764842E+000, 9.4166667E-002, 1.3523661E+000
-6.9375000E-002, 3.3327886E+000,NaN,NaN,-6.9375000E-002, 1.9422285E+000,NaN,NaN, 9.4895833E-002, 9.1697248E+000, 9.4895833E-002, 1.3435117E+000
-6.8750000E-002, 3.3248888E+000,NaN,NaN,-6.8750000E-002, 1.9219729E+000,NaN,NaN, 9.5625000E-002, 9.0565482E+000, 9.5625000E-002, 1.3977283E+000
-6.8125000E-002, 3.3169889E+000,NaN,NaN,-6.8125000E-002, 1.9292308E+000,NaN,NaN, 9.6354167E-002, 8.8918505E+000, 9.6354167E-002, 1.3564601E+000
-6.7500000E-002, 3.3079180E+000,NaN,NaN,-6.7500000E-002, 1.9069367E+000,NaN,NaN, 9.7083333E-002, 8.7105509E+000, 9.7083333E-002, 1.3767461E+000
-6.6875000E-002, 3.2988471E+000,NaN,NaN,-6.6875000E-002, 1.9133206E+000,NaN,NaN, 9.7812500E-002, 8.4877469E+000, 9.7812500E-002, 1.3764741E+000
-6.6250000E-002, 3.2855347E+000,NaN,NaN,-6.6250000E-002, 1.8960902E+000,NaN,NaN, 9.8541667E-002, 7.9957000E+000, 9.8541667E-002, 1.2858614E+000
-6.5625000E-002, 3.2722223E+000,NaN,NaN,-6.5625000E-002, 1.9081192E+000,NaN,NaN, 9.9270833E-002, 7.3017210E+000, 9.9270833E-002, 1.2247358E+000
-6.5000000E-002, 3.2532520E+000,NaN,NaN,-6.5000000E-002, 1.8939566E+000,NaN,NaN, 1.0000000E-001, 0.0000000E+000, 1.0000000E-001, 0.0000000E+000
-6.4375000E-002, 3.2342817E+000,NaN,NaN,-6.4375000E-002, 1.9093632E+000,NaN,NaN,NaN,NaN,NaN,NaN
-6.3750000E-002, 3.2141841E+000,NaN,NaN,-6.3750000E-002, 1.8963535E+000,NaN,NaN,NaN,NaN,NaN,NaN
-6.3125000E-002, 3.1940865E+000,NaN,NaN,-6.3125000E-002, 1.9129085E+000,NaN,NaN,NaN,NaN,NaN,NaN
-6.2500000E-002, 3.1747211E+000,NaN,NaN,-6.2500000E-002, 1.8971244E+000,NaN,NaN,NaN,NaN,NaN,NaN
-6.1875000E-002, 3.1553557E+000,NaN,NaN,-6.1875000E-002, 1.9106639E+000,NaN,NaN,NaN,NaN,NaN,NaN
-6.1250000E-002, 3.1341913E+000,NaN,NaN,-6.1250000E-002, 1.8918271E+000,NaN,NaN,NaN,NaN,NaN,NaN
-6.0625000E-002, 3.1130269E+000,NaN,NaN,-6.0625000E-002, 1.9035317E+000,NaN,NaN,NaN,NaN,NaN,NaN
-6.0000000E-002, 3.0861975E+000,NaN,NaN,-6.0000000E-002, 1.8876180E+000,NaN,NaN,NaN,NaN,NaN,NaN
-5.9375000E-002, 3.0593682E+000,NaN,NaN,-5.9375000E-002, 1.9047365E+000,NaN,NaN,NaN,NaN,NaN,NaN
-5.8750000E-002, 3.0283843E+000,NaN,NaN,-5.8750000E-002, 1.8903731E+000,NaN,NaN,NaN,NaN,NaN,NaN
-5.8125000E-002, 2.9974004E+000,NaN,NaN,-5.8125000E-002, 1.9098336E+000,NaN,NaN,NaN,NaN,NaN,NaN
-5.7500000E-002, 2.9619989E+000,NaN,NaN,-5.7500000E-002, 1.8938932E+000,NaN,NaN,NaN,NaN,NaN,NaN
-5.6875000E-002, 2.9265974E+000,NaN,NaN,-5.6875000E-002, 1.9120509E+000,NaN,NaN,NaN,NaN,NaN,NaN
-5.6250000E-002, 2.8898089E+000,NaN,NaN,-5.6250000E-002, 1.8972864E+000,NaN,NaN,NaN,NaN,NaN,NaN
-5.5625000E-002, 2.8530204E+000,NaN,NaN,-5.5625000E-002, 1.9174507E+000,NaN,NaN,NaN,NaN,NaN,NaN
-5.5000000E-002, 2.8087398E+000,NaN,NaN,-5.5000000E-002, 1.9014579E+000,NaN,NaN,NaN,NaN,NaN,NaN
-5.4375000E-002, 2.7644593E+000,NaN,NaN,-5.4375000E-002, 1.9228146E+000,NaN,NaN,NaN,NaN,NaN,NaN
-5.3750000E-002, 2.7183245E+000,NaN,NaN,-5.3750000E-002, 1.9059384E+000,NaN,NaN,NaN,NaN,NaN,NaN
-5.3125000E-002, 2.6721896E+000,NaN,NaN,-5.3125000E-002, 1.9270368E+000,NaN,NaN,NaN,NaN,NaN,NaN
-5.2500000E-002, 2.6208169E+000,NaN,NaN,-5.2500000E-002, 1.9140553E+000,NaN,NaN,NaN,NaN,NaN,NaN
-5.1875000E-002, 2.5694442E+000,NaN,NaN,-5.1875000E-002, 1.9413167E+000,NaN,NaN,NaN,NaN,NaN,NaN
-5.1250000E-002, 2.5160783E+000,NaN,NaN,-5.1250000E-002, 1.9272676E+000,NaN,NaN,NaN,NaN,NaN,NaN
-5.0625000E-002, 2.4627125E+000,NaN,NaN,-5.0625000E-002, 1.9561774E+000,NaN,NaN,NaN,NaN,NaN,NaN
-5.0000000E-002, 2.4627125E+000,NaN,NaN,-5.0000000E-002, 1.9561774E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.9375000E-002, 2.3388867E+000,NaN,NaN,-4.9375000E-002, 1.9790182E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.8750000E-002, 2.2692334E+000,NaN,NaN,-4.8750000E-002, 1.9696328E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.8125000E-002, 2.1995802E+000,NaN,NaN,-4.8125000E-002, 2.0086677E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.7500000E-002, 2.1209015E+000,NaN,NaN,-4.7500000E-002, 2.0035704E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.6875000E-002, 2.0422227E+000,NaN,NaN,-4.6875000E-002, 2.0499193E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.6250000E-002, 1.9528150E+000,NaN,NaN,-4.6250000E-002, 2.0462207E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.5625000E-002, 1.8634073E+000,NaN,NaN,-4.5625000E-002, 2.0971909E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.5000000E-002, 1.7657702E+000,NaN,NaN,-4.5000000E-002, 2.0997566E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.4375000E-002, 1.6681332E+000,NaN,NaN,-4.4375000E-002, 2.1579595E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.3750000E-002, 1.5644810E+000,NaN,NaN,-4.3750000E-002, 2.1518961E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.3125000E-002, 1.4608288E+000,NaN,NaN,-4.3125000E-002, 2.2022058E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.2500000E-002, 1.3554586E+000,NaN,NaN,-4.2500000E-002, 2.1921147E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.1875000E-002, 1.2500883E+000,NaN,NaN,-4.1875000E-002, 2.2414170E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.1250000E-002, 1.1339288E+000,NaN,NaN,-4.1250000E-002, 2.2241179E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.0625000E-002, 1.0177692E+000,NaN,NaN,-4.0625000E-002, 2.2696616E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.0000000E-002, 8.9820973E-001,NaN,NaN,-4.0000000E-002, 2.2544612E+000,NaN,NaN,NaN,NaN,NaN,NaN
-3.9375000E-002, 7.7865022E-001,NaN,NaN,-3.9375000E-002, 2.3017274E+000,NaN,NaN,NaN,NaN,NaN,NaN
-3.8750000E-002, 6.5092129E-001,NaN,NaN,-3.8750000E-002, 2.2818882E+000,NaN,NaN,NaN,NaN,NaN,NaN
-3.8125000E-002, 5.2319236E-001,NaN,NaN,-3.8125000E-002, 2.3245351E+000,NaN,NaN,NaN,NaN,NaN,NaN
-3.7500000E-002, 3.8926460E-001,NaN,NaN,-3.7500000E-002, 2.2932537E+000,NaN,NaN,NaN,NaN,NaN,NaN
-3.6875000E-002, 2.5533685E-001,NaN,NaN,-3.6875000E-002, 2.3230059E+000,NaN,NaN,NaN,NaN,NaN,NaN
-3.6250000E-002, 1.2523610E-001,NaN,NaN,-3.6250000E-002, 2.2906939E+000,NaN,NaN,NaN,NaN,NaN,NaN
