s,m/s
 5.4008850E-001, 6.7559426E+000
 5.5006139E-001, 6.8475767E+000
 5.6003218E-001, 6.8201482E+000
 5.7003388E-001, 6.8110934E+000
 5.8007032E-001, 6.8391234E+000
 5.9001409E-001, 6.8305149E+000
 6.0002536E-001, 6.7667770E+000
 6.1004739E-001, 6.7538943E+000
 6.2009084E-001, 6.7349143E+000
 6.3007046E-001, 6.7841582E+000
 6.4000283E-001, 6.7081516E+000
 6.5005700E-001, 6.6230603E+000
 6.6006412E-001, 6.5148074E+000
 6.7002703E-001, 6.5000121E+000
 6.8002884E-001, 6.4565160E+000
 6.9003488E-001, 6.4554011E+000
 7.0006031E-001, 6.4960579E+000
 7.1003474E-001, 6.5453798E+000
 7.2002595E-001, 6.6144189E+000
 7.3006620E-001, 6.7622596E+000
 7.4007631E-001, 6.7757575E+000
 7.5008034E-001, 6.6639503E+000
 7.6003370E-001, 6.5737729E+000
 7.7006126E-001, 6.3314921E+000
 7.8004529E-001, 6.0499962E+000
 7.9002971E-001, 5.9636739E+000
 8.0001903E-001, 5.9263707E+000
 8.1007192E-001, 5.8985120E+000
 8.2004613E-001, 5.8514967E+000
 8.3000454E-001, 5.8756074E+000
 8.4007992E-001, 5.9713289E+000
 8.5000852E-001, 5.9566121E+000
 8.6003079E-001, 5.8954381E+000
 8.7008944E-001, 5.9831625E+000
 8.8001639E-001, 6.0090952E+000
 8.9001596E-001, 5.9352970E+000
 9.0000252E-001, 5.8544692E+000
 9.1002736E-001, 5.8669881E+000
 9.2005256E-001, 5.9196518E+000
 9.3005163E-001, 5.9548777E+000
 9.4004541E-001, 5.8881878E+000
 9.5002661E-001, 5.9563910E+000
 9.6008703E-001, 5.9741608E+000
 9.7005682E-001, 5.9638055E+000
 9.8002476E-001, 5.9435157E+000
 9.9003567E-001, 6.0802173E+000
 1.0000878E+000, 6.2003307E+000
 1.0100146E+000, 6.2384526E+000
 1.0200415E+000, 6.2165721E+000
 1.0300212E+000, 6.1998059E+000
 1.0400857E+000, 6.2453897E+000
 1.0500842E+000, 6.2898204E+000
 1.0600008E+000, 6.3004636E+000
 1.0700637E+000, 6.1757674E+000
 1.0800858E+000, 6.1274056E+000
 1.0900277E+000, 6.1975544E+000
 1.1000423E+000, 6.2287825E+000
 1.1100099E+000, 6.1913271E+000
 1.1200154E+000, 6.2402303E+000
 1.1300840E+000, 6.3837044E+000
 1.1400229E+000, 6.4096199E+000
 1.1500702E+000, 6.3806553E+000
 1.1600469E+000, 6.4006728E+000
 1.1700224E+000, 6.4347648E+000
 1.1800730E+000, 6.4007181E+000
 1.1900523E+000, 6.3675407E+000
 1.2000492E+000, 6.3982999E+000
 1.2100689E+000, 6.3422240E+000
 1.2200764E+000, 6.2911807E+000
 1.2300244E+000, 6.3238282E+000
 1.2400200E+000, 6.2582144E+000
 1.2501095E+000, 6.1630546E+000
 1.2600023E+000, 6.1729116E+000
 1.2700437E+000, 6.0951799E+000
 1.2800218E+000, 5.9796070E+000
 1.2900660E+000, 6.0307618E+000
 1.3000053E+000, 6.0943320E+000
 1.3100556E+000, 6.0685398E+000
 1.3200516E+000, 6.1659774E+000
 1.3300042E+000, 6.3422056E+000
 1.3400847E+000, 6.4545449E+000
 1.3500053E+000, 6.4483031E+000
 1.3600457E+000, 6.4475891E+000
 1.3700487E+000, 6.4857995E+000
 1.3800741E+000, 6.4407911E+000
 1.3900405E+000, 6.3423492E+000
 1.4000552E+000, 6.3665141E+000
 1.4100440E+000, 6.4049659E+000
 1.4200154E+000, 6.3514541E+000
 1.4300319E+000, 6.2560758E+000
 1.4400773E+000, 6.1297142E+000
 1.4500789E+000, 6.1805757E+000
 1.4600405E+000, 6.2640776E+000
 1.4700512E+000, 6.2395982E+000
 1.4800069E+000, 6.1587786E+000
 1.4900095E+000, 6.1871797E+000
 1.5000726E+000, 6.2523597E+000
 1.5100254E+000, 6.2144602E+000
 1.5200397E+000, 6.2988943E+000
 1.5300206E+000, 6.4087114E+000
 1.5400094E+000, 6.4537967E+000
 1.5500609E+000, 6.3132723E+000
 1.5600410E+000, 6.2112417E+000
 1.5700877E+000, 6.1423374E+000
 1.5800501E+000, 6.0645803E+000
 1.5900758E+000, 6.0336375E+000
 1.6000177E+000, 6.0230993E+000
 1.6100815E+000, 6.0008989E+000
 1.6200544E+000, 6.0232022E+000
 1.6300744E+000, 6.1124536E+000
 1.6400472E+000, 6.1670166E+000
 1.6500308E+000, 6.1813006E+000
 1.6600278E+000, 6.2229621E+000
 1.6700608E+000, 6.1739469E+000
 1.6800527E+000, 6.0676951E+000
 1.6900244E+000, 6.0447299E+000
 1.7000218E+000, 6.0542486E+000
 1.7100271E+000, 6.1230174E+000
 1.7200268E+000, 6.1240453E+000
 1.7300848E+000, 6.1416660E+000
 1.7400313E+000, 6.1692174E+000
 1.7500358E+000, 6.1904393E+000
 1.7600319E+000, 6.2416858E+000
 1.7700511E+000, 6.2830966E+000
 1.7800029E+000, 6.3423100E+000
 1.7900441E+000, 6.3551102E+000
 1.8000180E+000, 6.3785228E+000
 1.8100352E+000, 6.4787265E+000
 1.8200043E+000, 6.5417099E+000
 1.8300550E+000, 6.4807857E+000
 1.8400065E+000, 6.3710601E+000
 1.8500764E+000, 6.3354254E+000
 1.8600480E+000, 6.3313682E+000
 1.8700298E+000, 6.3268726E+000
 1.8800371E+000, 6.2920767E+000
 1.8900476E+000, 6.2177778E+000
 1.9000516E+000, 6.0805585E+000
 1.9100580E+000, 5.9271385E+000
 1.9200520E+000, 5.8377146E+000
 1.9300751E+000, 5.7758186E+000
 1.9400783E+000, 5.6964710E+000
 1.9500205E+000, 5.6732858E+000
 1.9600510E+000, 5.7184204E+000
 1.9700884E+000, 5.7670278E+000
 1.9800802E+000, 5.7814855E+000
 1.9900406E+000, 5.8213732E+000
 2.0000250E+000, 5.8901811E+000
 2.0100269E+000, 5.8731054E+000
 2.0200674E+000, 5.8664552E+000
 2.0300648E+000, 5.8879585E+000
 2.0400226E+000, 5.8917120E+000
 2.0500190E+000, 5.8717665E+000
 2.0600478E+000, 5.8690470E+000
 2.0700153E+000, 5.8941140E+000
 2.0800170E+000, 5.8993108E+000
 2.0900628E+000, 5.7624807E+000
 2.1000349E+000, 5.6796761E+000
 2.1100465E+000, 5.7010777E+000
 2.1200679E+000, 5.7251262E+000
 2.1300365E+000, 5.7516747E+000
 2.1400358E+000, 5.7971427E+000
 2.1500266E+000, 5.8516283E+000
 2.1600130E+000, 5.8631390E+000
 2.1700176E+000, 5.8536844E+000
 2.1800121E+000, 5.8559274E+000
 2.1900053E+000, 5.9525148E+000
 2.2000129E+000, 5.9215025E+000
 2.2100199E+000, 5.8537188E+000
 2.2200366E+000, 5.7534868E+000
 2.2300278E+000, 5.7834648E+000
 2.2400494E+000, 5.8756931E+000
 2.2500507E+000, 5.9558851E+000
 2.2600774E+000, 5.8309992E+000
 2.2700330E+000, 5.6699156E+000
 2.2800863E+000, 5.6261341E+000
 2.2900564E+000, 5.6367516E+000
 2.3000597E+000, 5.6519685E+000
 2.3100440E+000, 5.7016887E+000
 2.3200873E+000, 5.7323123E+000
 2.3300616E+000, 5.7670726E+000
 2.3400782E+000, 5.7457711E+000
 2.3500193E+000, 5.7750229E+000
 2.3600719E+000, 5.7529959E+000
 2.3700288E+000, 5.7199328E+000
 2.3800986E+000, 5.7786102E+000
 2.3900282E+000, 5.8337007E+000
 2.4000611E+000, 5.8279994E+000
 2.4100968E+000, 5.8777050E+000
 2.4200992E+000, 5.9727358E+000
 2.4300228E+000, 6.0702927E+000
 2.4400719E+000, 6.0790514E+000
 2.4500355E+000, 6.1235553E+000
 2.4600560E+000, 6.1321812E+000
 2.4700116E+000, 6.2170026E+000
 2.4800512E+000, 6.2953917E+000
 2.4900444E+000, 6.3798668E+000
 2.5000032E+000, 6.3926987E+000
 2.5100101E+000, 6.3839745E+000
 2.5200540E+000, 6.4189845E+000
 2.5300618E+000, 6.4170113E+000
 2.5400659E+000, 6.2584358E+000
 2.5500740E+000, 6.1881738E+000
 2.5600483E+000, 6.1908371E+000
 2.5700853E+000, 6.1727843E+000
 2.5800032E+000, 6.1813179E+000
 2.5900312E+000, 6.1759463E+000
 2.6000480E+000, 6.2444422E+000
 2.6100579E+000, 6.3311752E+000
 2.6200533E+000, 6.3280400E+000
 2.6300418E+000, 6.2952295E+000
 2.6400207E+000, 6.2793035E+000
 2.6500576E+000, 6.2703277E+000
 2.6600248E+000, 6.2415919E+000
 2.6700899E+000, 6.2693605E+000
 2.6800367E+000, 6.3270043E+000
 2.6900266E+000, 6.2420480E+000
 2.7000761E+000, 6.1826293E+000
 2.7100861E+000, 6.1932811E+000
 2.7200402E+000, 6.2047065E+000
 2.7300677E+000, 6.2514092E+000
 2.7400778E+000, 6.2478205E+000
 2.7500786E+000, 6.2415987E+000
 2.7600559E+000, 6.2902582E+000
 2.7700036E+000, 6.3517139E+000
 2.7800245E+000, 6.4113267E+000
 2.7900680E+000, 6.4202500E+000
 2.8000728E+000, 6.3864782E+000
 2.8100409E+000, 6.3315263E+000
 2.8200087E+000, 6.3746353E+000
 2.8300904E+000, 6.4011564E+000
 2.8400108E+000, 6.4274903E+000
 2.8500256E+000, 6.5598600E+000
 2.8600130E+000, 6.5467198E+000
 2.8700005E+000, 6.4551587E+000
 2.8800504E+000, 6.4118445E+000
 2.8900725E+000, 6.4517913E+000
 2.9000062E+000, 6.4505018E+000
 2.9100049E+000, 6.4833201E+000
 2.9200238E+000, 6.4143181E+000
 2.9300617E+000, 6.3108991E+000
 2.9400200E+000, 6.2257633E+000
 2.9500195E+000, 6.2245986E+000
 2.9600571E+000, 6.1663116E+000
 2.9700771E+000, 6.1054137E+000
 2.9800219E+000, 6.0806046E+000
 2.9900548E+000, 6.0723872E+000
 3.0000173E+000, 6.0025534E+000
 3.0100636E+000, 5.9648577E+000
 3.0200795E+000, 6.0222387E+000
 3.0300241E+000, 6.0527031E+000
 3.0400290E+000, 6.0062870E+000
 3.0500448E+000, 5.9274602E+000
 3.0600451E+000, 5.8981279E+000
 3.0700300E+000, 5.8835112E+000
 3.0800152E+000, 5.7596547E+000
 3.0900012E+000, 5.7558150E+000
 3.1000847E+000, 5.7725631E+000
 3.1100039E+000, 5.7596473E+000
 3.1201004E+000, 5.6899245E+000
 3.1300791E+000, 5.7997827E+000
 3.1400062E+000, 5.9923776E+000
 3.1500231E+000, 6.0570054E+000
 3.1600399E+000, 6.0078718E+000
 3.1700102E+000, 5.8857766E+000
 3.1800578E+000, 5.9083599E+000
 3.1900796E+000, 5.9473978E+000
 3.2000422E+000, 5.8985634E+000
 3.2100790E+000, 5.8470779E+000
 3.2200283E+000, 6.0131722E+000
 3.2300130E+000, 6.1367634E+000
 3.2400112E+000, 6.0966934E+000
 3.2500501E+000, 5.9755946E+000
 3.2600142E+000, 5.8910609E+000
 3.2700544E+000, 5.8566527E+000
 3.2800203E+000, 5.8572521E+000
 3.2900665E+000, 5.9069715E+000
 3.3000434E+000, 6.0268548E+000
 3.3100036E+000, 6.1259814E+000
 3.3200907E+000, 6.2464788E+000
 3.3301109E+000, 6.3523866E+000
 3.3400528E+000, 6.4671631E+000
 3.3500372E+000, 6.4522261E+000
 3.3600183E+000, 6.4627655E+000
 3.3700012E+000, 6.4864542E+000
 3.3800397E+000, 6.5203433E+000
 3.3900714E+000, 6.5353545E+000
 3.4000117E+000, 6.6056301E+000
 3.4100883E+000, 6.5989631E+000
 3.4200683E+000, 6.5871496E+000
 3.4300245E+000, 6.5551560E+000
 3.4400540E+000, 6.5293987E+000
 3.4500568E+000, 6.3895388E+000
 3.4600276E+000, 6.3848086E+000
 3.4700777E+000, 6.3912538E+000
 3.4800070E+000, 6.4747470E+000
 3.4900034E+000, 6.5491864E+000
 3.5000544E+000, 6.4621309E+000
 3.5100716E+000, 6.4450352E+000
 3.5200332E+000, 6.4908459E+000
 3.5300753E+000, 6.5331348E+000
 3.5401095E+000, 6.5371434E+000
 3.5500588E+000, 6.6171050E+000
 3.5600800E+000, 6.6970043E+000
 3.5700090E+000, 6.7242403E+000
 3.5800577E+000, 6.7499641E+000
 3.5900417E+000, 6.7750768E+000
 3.6000045E+000, 6.7450674E+000
 3.6100649E+000, 6.7673996E+000
 3.6200149E+000, 6.8068262E+000
 3.6300323E+000, 6.7861729E+000
 3.6400127E+000, 6.6730446E+000
 3.6500255E+000, 6.5996524E+000
 3.6600383E+000, 6.5616160E+000
 3.6700248E+000, 6.5150210E+000
 3.6800509E+000, 6.4707069E+000
 3.6900012E+000, 6.4705579E+000
 3.7000792E+000, 6.4549715E+000
 3.7100165E+000, 6.4465318E+000
 3.7200201E+000, 6.4751128E+000
 3.7300302E+000, 6.3352601E+000
 3.7400849E+000, 6.2400726E+000
 3.7500779E+000, 6.2398115E+000
 3.7600382E+000, 6.2118095E+000
 3.7700583E+000, 6.1531610E+000
 3.7800217E+000, 6.1108620E+000
 3.7900721E+000, 6.2287873E+000
 3.8000932E+000, 6.3772120E+000
 3.8100729E+000, 6.4545938E+000
 3.8200828E+000, 6.4863303E+000
 3.8300029E+000, 6.4757726E+000
 3.8400626E+000, 6.3856007E+000
 3.8500141E+000, 6.2528157E+000
 3.8600407E+000, 6.1868997E+000
 3.8700637E+000, 6.2498932E+000
 3.8800563E+000, 6.3250617E+000
 3.8900933E+000, 6.3325552E+000
 3.9000501E+000, 6.3617512E+000
 3.9100759E+000, 6.2949558E+000
 3.9200234E+000, 6.2538395E+000
 3.9300885E+000, 6.2358605E+000
 3.9400873E+000, 6.2293600E+000
 3.9500818E+000, 6.1259909E+000
 3.9600584E+000, 6.0523617E+000
 3.9700970E+000, 6.0671001E+000
 3.9800793E+000, 6.1320204E+000
 3.9900387E+000, 6.2908098E+000
 4.0000010E+000, 6.3153584E+000
 4.0100613E+000, 6.1917563E+000
 4.0200205E+000, 6.1178868E+000
 4.0300681E+000, 6.1866601E+000
 4.0400308E+000, 6.1939900E+000
 4.0500341E+000, 6.2078318E+000
 4.0600524E+000, 6.2581933E+000
 4.0700674E+000, 6.2513690E+000
 4.0800013E+000, 6.1773680E+000
 4.0900348E+000, 6.0684647E+000
 4.1000089E+000, 6.0429893E+000
 4.1100495E+000, 6.1245501E+000
 4.1200259E+000, 6.0935254E+000
 4.1300807E+000, 6.0238585E+000
 4.1400816E+000, 5.9856236E+000
 4.1500700E+000, 6.0660879E+000
 4.1600042E+000, 6.1394047E+000
 4.1700950E+000, 6.2135954E+000
 4.1800673E+000, 6.2291986E+000
 4.1900487E+000, 6.2393216E+000
 4.2000516E+000, 6.2054429E+000
 4.2100226E+000, 6.1457422E+000
 4.2200694E+000, 6.1221196E+000
 4.2300756E+000, 6.0969651E+000
 4.2400756E+000, 6.1495149E+000
 4.2500587E+000, 6.1657730E+000
 4.2600870E+000, 6.1367746E+000
 4.2700832E+000, 6.2203123E+000
 4.2800358E+000, 6.3221806E+000
 4.2900595E+000, 6.3870925E+000
 4.3000840E+000, 6.4458590E+000
 4.3100541E+000, 6.4207141E+000
 4.3200248E+000, 6.4704330E+000
 4.3300304E+000, 6.4853914E+000
 4.3400293E+000, 6.4812201E+000
 4.3500602E+000, 6.4608206E+000
 4.3600585E+000, 6.4574389E+000
 4.3700878E+000, 6.4811998E+000
 4.3800641E+000, 6.5609186E+000
 4.3900834E+000, 6.5275711E+000
 4.4000904E+000, 6.4665116E+000
 4.4100298E+000, 6.5519910E+000
 4.4200202E+000, 6.5457822E+000
 4.4300436E+000, 6.3873231E+000
 4.4400107E+000, 6.2660132E+000
 4.4500409E+000, 6.1691693E+000
 4.4600646E+000, 5.9528491E+000
 4.4700509E+000, 5.6880494E+000
 4.4800711E+000, 5.5800456E+000
 4.4900010E+000, 5.5650323E+000
 4.5000029E+000, 5.5350978E+000
 4.5100630E+000, 5.6514538E+000
 4.5201094E+000, 5.7695750E+000
 4.5300651E+000, 5.8912682E+000
 4.5400332E+000, 5.9553942E+000
 4.5500125E+000, 5.9734547E+000
 4.5600842E+000, 5.8959877E+000
 4.5700969E+000, 5.7652717E+000
 4.5800585E+000, 5.7128140E+000
 4.5900172E+000, 5.6506825E+000
 4.6000345E+000, 5.6574836E+000
 4.6100210E+000, 5.7033834E+000
 4.6200769E+000, 5.7368876E+000
 4.6300378E+000, 5.8140369E+000
 4.6400914E+000, 5.8456893E+000
 4.6500511E+000, 5.9490725E+000
 4.6600420E+000, 6.0598689E+000
 4.6700538E+000, 6.0680976E+000
 4.6800039E+000, 6.0186601E+000
 4.6900426E+000, 5.9926150E+000
 4.7000795E+000, 6.0291632E+000
 4.7100747E+000, 6.1034487E+000
 4.7200759E+000, 6.0859358E+000
 4.7300806E+000, 6.1364736E+000
 4.7400362E+000, 6.1554465E+000
 4.7500454E+000, 6.1298606E+000
 4.7600001E+000, 6.1096110E+000
 4.7700370E+000, 6.0266459E+000
 4.7800166E+000, 5.9389729E+000
 4.7900592E+000, 5.8559066E+000
 4.8000203E+000, 5.8515980E+000
 4.8100718E+000, 5.8702313E+000
 4.8200626E+000, 5.9210580E+000
 4.8300707E+000, 5.9115857E+000
 4.8400788E+000, 6.0005991E+000
 4.8500511E+000, 6.1344908E+000
 4.8600841E+000, 6.1950678E+000
 4.8700203E+000, 6.2964103E+000
 4.8800573E+000, 6.3878795E+000
 4.8900351E+000, 6.3514916E+000
 4.9000367E+000, 6.3394942E+000
 4.9100177E+000, 6.3556795E+000
 4.9200408E+000, 6.4113981E+000
 4.9300205E+000, 6.3409382E+000
 4.9400841E+000, 6.3027017E+000
 4.9500553E+000, 6.3626931E+000
 4.9600397E+000, 6.3755147E+000
 4.9700094E+000, 6.2792090E+000
 4.9800312E+000, 6.3128659E+000
 4.9900308E+000, 6.4398908E+000
 5.0000924E+000, 6.5218289E+000
 5.0100933E+000, 6.5109606E+000
 5.0200128E+000, 6.5527806E+000
 5.0300870E+000, 6.5818752E+000
 5.0400705E+000, 6.6066065E+000
 5.0500321E+000, 6.6195853E+000
 5.0600316E+000, 6.6640480E+000
 5.0700748E+000, 6.6533173E+000
 5.0800299E+000, 6.6320679E+000
 5.0900715E+000, 6.6371737E+000
 5.1000481E+000, 6.5904523E+000
 5.1100816E+000, 6.5746488E+000
 5.1200870E+000, 6.6471892E+000
 5.1300616E+000, 6.7013005E+000
 5.1400563E+000, 6.6924176E+000
 5.1500498E+000, 6.6082147E+000
 5.1600190E+000, 6.4599551E+000
 5.1700996E+000, 6.4264431E+000
 5.1800798E+000, 6.4963743E+000
 5.1900632E+000, 6.5233074E+000
 5.2000838E+000, 6.5013180E+000
 5.2100044E+000, 6.4087401E+000
 5.2200093E+000, 6.3615688E+000
 5.2300131E+000, 6.4406756E+000
 5.2400176E+000, 6.5169623E+000
 5.2500752E+000, 6.5632647E+000
 5.2600665E+000, 6.5141019E+000
 5.2700231E+000, 6.4961216E+000
 5.2800655E+000, 6.4464462E+000
 5.2900478E+000, 6.3838281E+000
 5.3000758E+000, 6.2203040E+000
 5.3100807E+000, 6.1904628E+000
 5.3200865E+000, 6.0966647E+000
 5.3300693E+000, 6.0475564E+000
 5.3400191E+000, 6.0724908E+000
 5.3500913E+000, 6.1542706E+000
 5.3600940E+000, 6.2150120E+000
 5.3700710E+000, 6.2923101E+000
 5.3800614E+000, 6.3059410E+000
 5.3900784E+000, 6.3759399E+000
 5.4000553E+000, 6.4456159E+000
 5.4100150E+000, 6.4497704E+000
 5.4200578E+000, 6.3923498E+000
 5.4300289E+000, 6.3767020E+000
 5.4400428E+000, 6.3104138E+000
 5.4500389E+000, 6.1967367E+000
 5.4600987E+000, 6.1233088E+000
 5.4700147E+000, 6.1100334E+000
 5.4800037E+000, 6.1030200E+000
 5.4900816E+000, 5.9420785E+000
 5.5000068E+000, 5.8706676E+000
 5.5100207E+000, 5.8859059E+000
 5.5200678E+000, 5.7908678E+000
 5.5300053E+000, 5.7545565E+000
 5.5400618E+000, 5.8144532E+000
 5.5500080E+000, 5.9153035E+000
 5.5600094E+000, 5.9543395E+000
 5.5700664E+000, 5.9818185E+000
 5.5800088E+000, 6.0892212E+000
 5.5900804E+000, 6.0855042E+000
 5.6000844E+000, 6.0203286E+000
 5.6100193E+000, 6.0430981E+000
 5.6200661E+000, 6.1091029E+000
 5.6300331E+000, 6.0558770E+000
 5.6400577E+000, 6.0274359E+000
 5.6500132E+000, 5.9899856E+000
 5.6600651E+000, 5.8134090E+000
 5.6700781E+000, 5.6753798E+000
 5.6800719E+000, 5.6552724E+000
 5.6900403E+000, 5.6816985E+000
 5.7000221E+000, 5.7204082E+000
 5.7100803E+000, 5.7235241E+000
 5.7200787E+000, 5.7705810E+000
 5.7300669E+000, 5.9613445E+000
 5.7400516E+000, 6.1154809E+000
 5.7500382E+000, 6.1163872E+000
 5.7600622E+000, 6.1137452E+000
 5.7700477E+000, 6.2073086E+000
 5.7800697E+000, 6.2392934E+000
 5.7900739E+000, 6.1826196E+000
 5.8000548E+000, 6.2152992E+000
 5.8100176E+000, 6.2383178E+000
 5.8200438E+000, 6.1991159E+000
 5.8300058E+000, 6.2375311E+000
 5.8400107E+000, 6.2265547E+000
 5.8500058E+000, 6.1700544E+000
 5.8600022E+000, 6.0936260E+000
 5.8700887E+000, 6.0404895E+000
 5.8800753E+000, 6.0375383E+000
 5.8900889E+000, 6.0683769E+000
 5.9000079E+000, 6.1254007E+000
 5.9100927E+000, 6.0971496E+000
 5.9200394E+000, 6.0292273E+000
 5.9300429E+000, 6.0559745E+000
 5.9400901E+000, 6.1679110E+000
 5.9500578E+000, 6.2175921E+000
 5.9600159E+000, 6.2320939E+000
 5.9700375E+000, 6.2671277E+000
 5.9800597E+000, 6.2323351E+000
 5.9900531E+000, 6.1920686E+000
 6.0000271E+000, 6.0532520E+000
 6.0100597E+000, 5.9124529E+000
 6.0200454E+000, 5.8553937E+000
 6.0300259E+000, 5.8655093E+000
 6.0400486E+000, 5.8933519E+000
 6.0500585E+000, 5.9343591E+000
 6.0600713E+000, 5.9472104E+000
 6.0700569E+000, 5.9666273E+000
 6.0800186E+000, 5.9616223E+000
 6.0900536E+000, 5.9191024E+000
 6.1000333E+000, 5.8883337E+000
 6.1100561E+000, 5.8779942E+000
 6.1200734E+000, 5.8790950E+000
 6.1300595E+000, 5.8285001E+000
 6.1400164E+000, 5.7760571E+000
 6.1500280E+000, 5.6850294E+000
 6.1600250E+000, 5.6584662E+000
 6.1700315E+000, 5.6869093E+000
 6.1800420E+000, 5.7525609E+000
 6.1900105E+000, 5.7643482E+000
 6.2000215E+000, 5.8307465E+000
 6.2100683E+000, 5.9464866E+000
 6.2200562E+000, 6.0853127E+000
 6.2300695E+000, 6.1657818E+000
 6.2400492E+000, 6.2205221E+000
 6.2500358E+000, 6.3264376E+000
 6.2600175E+000, 6.4287305E+000
 6.2700542E+000, 6.4150525E+000
 6.2800022E+000, 6.3386484E+000
 6.2900757E+000, 6.3204529E+000
 6.3000789E+000, 6.2892729E+000
 6.3100402E+000, 6.1942057E+000
 6.3200636E+000, 6.1079911E+000
 6.3300620E+000, 6.1325559E+000
 6.3400567E+000, 6.1764527E+000
 6.3500710E+000, 6.2387404E+000
 6.3600564E+000, 6.2993328E+000
 6.3700733E+000, 6.2474731E+000
 6.3800011E+000, 6.0901904E+000
 6.3900807E+000, 6.0757560E+000
 6.4000829E+000, 6.1379275E+000
 6.4100574E+000, 6.1791874E+000
 6.4200672E+000, 6.1845728E+000
 6.4300343E+000, 6.1458253E+000
 6.4400422E+000, 6.0948149E+000
 6.4500005E+000, 5.9841630E+000
 6.4600525E+000, 5.9598190E+000
 6.4700019E+000, 5.9243852E+000
 6.4800625E+000, 5.8319201E+000
 6.4900896E+000, 5.7733391E+000
 6.5000126E+000, 5.7376522E+000
 6.5100096E+000, 5.6403755E+000
 6.5200515E+000, 5.5360674E+000
 6.5300711E+000, 5.5397758E+000
 6.5400701E+000, 5.6149189E+000
 6.5500832E+000, 5.6965773E+000
 6.5600707E+000, 5.8289861E+000
 6.5700722E+000, 5.9950229E+000
 6.5800206E+000, 6.1287110E+000
 6.5900225E+000, 6.2098566E+000
 6.6000726E+000, 6.2758950E+000
 6.6100758E+000, 6.3593336E+000
 6.6200172E+000, 6.3776632E+000
 6.6300319E+000, 6.3767359E+000
 6.6400120E+000, 6.4314473E+000
 6.6500463E+000, 6.4680408E+000
 6.6600190E+000, 6.4224677E+000
 6.6700689E+000, 6.4819224E+000
 6.6800720E+000, 6.5780581E+000
 6.6900387E+000, 6.5874539E+000
 6.7000005E+000, 6.6171103E+000
 6.7100757E+000, 6.6591406E+000
 6.7200408E+000, 6.6554346E+000
 6.7300665E+000, 6.6435223E+000
 6.7400729E+000, 6.6594392E+000
 6.7500226E+000, 6.6103235E+000
 6.7600784E+000, 6.4685804E+000
 6.7700156E+000, 6.4468433E+000
 6.7800422E+000, 6.4075614E+000
 6.7900352E+000, 6.4109957E+000
 6.8000547E+000, 6.4555014E+000
 6.8100508E+000, 6.3121202E+000
 6.8200696E+000, 6.1625219E+000
 6.8300059E+000, 6.1395094E+000
 6.8400731E+000, 6.0564663E+000
 6.8500694E+000, 5.9962672E+000
 6.8600716E+000, 5.9803019E+000
 6.8700426E+000, 6.0262792E+000
 6.8800541E+000, 6.1316219E+000
 6.8900312E+000, 6.2167366E+000
 6.9000470E+000, 6.2537804E+000
 6.9100557E+000, 6.2590407E+000
 6.9200616E+000, 6.3524655E+000
 6.9300313E+000, 6.3651921E+000
 6.9400534E+000, 6.3908188E+000
 6.9500161E+000, 6.4380938E+000
 6.9600793E+000, 6.4472125E+000
 6.9700310E+000, 6.4696656E+000
