m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s
-1.0250000E-001, 2.2008812E+000, 7.5000000E-003,-3.8036186E-001,-1.0250000E-001, 2.4071385E+000, 7.5000000E-003, 2.0544669E+000, 5.2500000E-002, 1.1736940E+001, 5.2500000E-002, 1.4235873E+000
-1.0000000E-001, 2.2766955E+000, 1.0000000E-002,-4.0245694E-002,-1.0000000E-001, 2.3919251E+000, 1.0000000E-002, 1.7848323E+000, 5.5000000E-002, 1.1662277E+001, 5.5000000E-002, 1.2945294E+000
-9.7500000E-002, 2.3525097E+000, 1.2500000E-002, 2.9987048E-001,-9.7500000E-002, 2.4280744E+000, 1.2500000E-002, 1.6421226E+000, 5.7500000E-002, 1.1587614E+001, 5.7500000E-002, 1.3402017E+000
-9.5000000E-002, 2.4305074E+000, 1.5000000E-002, 6.8176617E-001,-9.5000000E-002, 2.3986360E+000, 1.5000000E-002, 1.6662438E+000, 6.0000000E-002, 1.1502540E+001, 6.0000000E-002, 1.2417346E+000
-9.2500000E-002, 2.5085051E+000,NaN,NaN,-9.2500000E-002, 2.4219656E+000,NaN,NaN, 6.2500000E-002, 1.1417467E+001, 6.2500000E-002, 1.3098271E+000
-9.0000000E-002, 2.5707674E+000,NaN,NaN,-9.0000000E-002, 2.3952396E+000,NaN,NaN, 6.5000000E-002, 1.1321374E+001, 6.5000000E-002, 1.2236439E+000
-8.7500000E-002, 2.6330298E+000,NaN,NaN,-8.7500000E-002, 2.4201441E+000,NaN,NaN, 6.7500000E-002, 1.1225281E+001, 6.7500000E-002, 1.2974197E+000
-8.5000000E-002, 2.6973913E+000,NaN,NaN,-8.5000000E-002, 2.3786276E+000,NaN,NaN, 7.0000000E-002, 1.1117441E+001, 7.0000000E-002, 1.2264199E+000
-8.2500000E-002, 2.7617528E+000,NaN,NaN,-8.2500000E-002, 2.3880238E+000,NaN,NaN, 7.2500000E-002, 1.1009600E+001, 7.2500000E-002, 1.3080852E+000
-8.0000000E-002, 2.8095622E+000,NaN,NaN,-8.0000000E-002, 2.3498373E+000,NaN,NaN, 7.5000000E-002, 1.0895187E+001, 7.5000000E-002, 1.2404812E+000
-7.7500000E-002, 2.8573715E+000,NaN,NaN,-7.7500000E-002, 2.3633596E+000,NaN,NaN, 7.7500000E-002, 1.0780774E+001, 7.7500000E-002, 1.3223889E+000
-7.5000000E-002, 2.8866772E+000,NaN,NaN,-7.5000000E-002, 2.3198019E+000,NaN,NaN, 8.0000000E-002, 1.0663933E+001, 8.0000000E-002, 1.2652384E+000
-7.2500000E-002, 2.9159828E+000,NaN,NaN,-7.2500000E-002, 2.3304597E+000,NaN,NaN, 8.2500000E-002, 1.0547092E+001, 8.2500000E-002, 1.3474304E+000
-7.0000000E-002, 2.9218722E+000,NaN,NaN,-7.0000000E-002, 2.2924610E+000,NaN,NaN, 8.5000000E-002, 1.0409306E+001, 8.5000000E-002, 1.2973456E+000
-6.7500000E-002, 2.9277616E+000,NaN,NaN,-6.7500000E-002, 2.3153638E+000,NaN,NaN, 8.7500000E-002, 1.0271520E+001, 8.7500000E-002, 1.3887087E+000
-6.5000000E-002, 2.8963188E+000,NaN,NaN,-6.5000000E-002, 2.2686778E+000,NaN,NaN, 9.0000000E-002, 1.0104177E+001, 9.0000000E-002, 1.3332372E+000
-6.2500000E-002, 2.8648760E+000,NaN,NaN,-6.2500000E-002, 2.2900567E+000,NaN,NaN, 9.2500000E-002, 9.9368346E+000, 9.2500000E-002, 1.4249209E+000
-6.0000000E-002, 2.8056414E+000,NaN,NaN,-6.0000000E-002, 2.2571904E+000,NaN,NaN, 9.5000000E-002, 9.6026438E+000, 9.5000000E-002, 1.3869980E+000
-5.7500000E-002, 2.7464068E+000,NaN,NaN,-5.7500000E-002, 2.2977680E+000,NaN,NaN, 9.7500000E-002, 9.2684530E+000, 9.7500000E-002, 1.5049637E+000
-5.5000000E-002, 2.6248389E+000,NaN,NaN,-5.5000000E-002, 2.2697321E+000,NaN,NaN, 1.0000000E-001, 0.0000000E+000, 1.0000000E-001, 0.0000000E+000
-5.2500000E-002, 2.5032711E+000,NaN,NaN,-5.2500000E-002, 2.3206120E+000,NaN,NaN,NaN,NaN,NaN,NaN
-5.0000000E-002, 2.3247611E+000,NaN,NaN,-5.0000000E-002, 2.2931206E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.7500000E-002, 2.1462510E+000,NaN,NaN,-4.7500000E-002, 2.3551654E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.5000000E-002, 1.8992798E+000,NaN,NaN,-4.5000000E-002, 2.3226955E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.2500000E-002, 1.6523086E+000,NaN,NaN,-4.2500000E-002, 2.3963426E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.0000000E-002, 1.3512108E+000,NaN,NaN,-4.0000000E-002, 2.3486059E+000,NaN,NaN,NaN,NaN,NaN,NaN
-3.7500000E-002, 1.0501129E+000,NaN,NaN,-3.7500000E-002, 2.4210504E+000,NaN,NaN,NaN,NaN,NaN,NaN
-3.5000000E-002, 6.9179370E-001,NaN,NaN,-3.5000000E-002, 2.3360713E+000,NaN,NaN,NaN,NaN,NaN,NaN
-3.2500000E-002, 3.3347455E-001,NaN,NaN,-3.2500000E-002, 2.3703288E+000,NaN,NaN,NaN,NaN,NaN,NaN
-3.0000000E-002, 1.0062335E-002,NaN,NaN,-3.0000000E-002, 2.1878609E+000,NaN,NaN,NaN,NaN,NaN,NaN
-2.7500000E-002,-3.1334988E-001,NaN,NaN,-2.7500000E-002, 2.1315426E+000,NaN,NaN,NaN,NaN,NaN,NaN
-2.5000000E-002,-5.1066705E-001,NaN,NaN,-2.5000000E-002, 1.7438379E+000,NaN,NaN,NaN,NaN,NaN,NaN
-2.2500000E-002,-7.0798422E-001,NaN,NaN,-2.2500000E-002, 1.4835838E+000,NaN,NaN,NaN,NaN,NaN,NaN
-2.0000000E-002,-3.5399211E-001,NaN,NaN,-2.0000000E-002, 7.4179189E-001,NaN,NaN,NaN,NaN,NaN,NaN
-1.7500000E-002, 0.0000000E+000,NaN,NaN,-1.7500000E-002, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
-1.5000000E-002, 0.0000000E+000,NaN,NaN,-1.5000000E-002, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
-1.2500000E-002, 0.0000000E+000,NaN,NaN,-1.2500000E-002, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
-1.0000000E-002, 0.0000000E+000,NaN,NaN,-1.0000000E-002, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
-7.5000000E-003, 0.0000000E+000,NaN,NaN,-7.5000000E-003, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
-5.0000000E-003, 0.0000000E+000,NaN,NaN,-5.0000000E-003, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
-2.5000000E-003, 0.0000000E+000,NaN,NaN,-2.5000000E-003, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
 0.0000000E+000, 0.0000000E+000,NaN,NaN, 0.0000000E+000, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
 2.5000000E-003, 0.0000000E+000,NaN,NaN, 2.5000000E-003, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
 5.0000000E-003, 0.0000000E+000,NaN,NaN, 5.0000000E-003, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
 7.5000000E-003, 0.0000000E+000,NaN,NaN, 7.5000000E-003, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0000000E-002, 0.0000000E+000,NaN,NaN, 1.0000000E-002, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2500000E-002, 1.1161810E-015,NaN,NaN, 1.2500000E-002, 2.6750464E-015,NaN,NaN,NaN,NaN,NaN,NaN
 1.5000000E-002, 0.0000000E+000,NaN,NaN, 1.5000000E-002, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.7500000E-002,-3.8667942E-001,NaN,NaN, 1.7500000E-002, 9.2671829E-001,NaN,NaN,NaN,NaN,NaN,NaN
 2.0000000E-002,-6.0763800E-001,NaN,NaN, 2.0000000E-002, 1.0175849E+000,NaN,NaN,NaN,NaN,NaN,NaN
 2.2500000E-002,-8.2859658E-001,NaN,NaN, 2.2500000E-002, 1.2053180E+000,NaN,NaN,NaN,NaN,NaN,NaN
 2.5000000E-002,-1.0052555E+000,NaN,NaN, 2.5000000E-002, 1.2240564E+000,NaN,NaN,NaN,NaN,NaN,NaN
 2.7500000E-002,-1.1819145E+000,NaN,NaN, 2.7500000E-002, 1.3336892E+000,NaN,NaN,NaN,NaN,NaN,NaN
 3.0000000E-002,-1.3541956E+000,NaN,NaN, 3.0000000E-002, 1.3303766E+000,NaN,NaN,NaN,NaN,NaN,NaN
 3.2500000E-002,-1.5264767E+000,NaN,NaN, 3.2500000E-002, 1.4208231E+000,NaN,NaN,NaN,NaN,NaN,NaN
 3.5000000E-002,-1.6793253E+000,NaN,NaN, 3.5000000E-002, 1.3927993E+000,NaN,NaN,NaN,NaN,NaN,NaN
 3.7500000E-002,-1.8321739E+000,NaN,NaN, 3.7500000E-002, 1.4617433E+000,NaN,NaN,NaN,NaN,NaN,NaN
 4.0000000E-002,-1.9788932E+000,NaN,NaN, 4.0000000E-002, 1.4431294E+000,NaN,NaN,NaN,NaN,NaN,NaN
 4.2500000E-002,-2.1256124E+000,NaN,NaN, 4.2500000E-002, 1.5120275E+000,NaN,NaN,NaN,NaN,NaN,NaN
 4.5000000E-002,-2.2629263E+000,NaN,NaN, 4.5000000E-002, 1.4898345E+000,NaN,NaN,NaN,NaN,NaN,NaN
 4.7500000E-002,-2.4002402E+000,NaN,NaN, 4.7500000E-002, 1.5518302E+000,NaN,NaN,NaN,NaN,NaN,NaN
 5.0000000E-002,-2.5141021E+000,NaN,NaN, 5.0000000E-002, 1.5361988E+000,NaN,NaN,NaN,NaN,NaN,NaN
 5.2500000E-002,-2.6279641E+000,NaN,NaN, 5.2500000E-002, 1.6060811E+000,NaN,NaN,NaN,NaN,NaN,NaN
 5.5000000E-002,-2.7317818E+000,NaN,NaN, 5.5000000E-002, 1.5887695E+000,NaN,NaN,NaN,NaN,NaN,NaN
 5.7500000E-002,-2.8355994E+000,NaN,NaN, 5.7500000E-002, 1.6621658E+000,NaN,NaN,NaN,NaN,NaN,NaN
 6.0000000E-002,-2.9328265E+000,NaN,NaN, 6.0000000E-002, 1.6401894E+000,NaN,NaN,NaN,NaN,NaN,NaN
 6.2500000E-002,-3.0300535E+000,NaN,NaN, 6.2500000E-002, 1.7059223E+000,NaN,NaN,NaN,NaN,NaN,NaN
 6.5000000E-002,-3.0992176E+000,NaN,NaN, 6.5000000E-002, 1.6815387E+000,NaN,NaN,NaN,NaN,NaN,NaN
 6.7500000E-002,-3.1683818E+000,NaN,NaN, 6.7500000E-002, 1.7405639E+000,NaN,NaN,NaN,NaN,NaN,NaN
 7.0000000E-002,-3.2174994E+000,NaN,NaN, 7.0000000E-002, 1.7122244E+000,NaN,NaN,NaN,NaN,NaN,NaN
 7.2500000E-002,-3.2666170E+000,NaN,NaN, 7.2500000E-002, 1.7656945E+000,NaN,NaN,NaN,NaN,NaN,NaN
 7.5000000E-002,-3.2778309E+000,NaN,NaN, 7.5000000E-002, 1.7496141E+000,NaN,NaN,NaN,NaN,NaN,NaN
 7.7500000E-002,-3.2890449E+000,NaN,NaN, 7.7500000E-002, 1.8153665E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.0000000E-002,-3.2896475E+000,NaN,NaN, 8.0000000E-002, 1.7870900E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.2500000E-002,-3.2902501E+000,NaN,NaN, 8.2500000E-002, 1.8398966E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.5000000E-002,-3.2641128E+000,NaN,NaN, 8.5000000E-002, 1.8020137E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.7500000E-002,-3.2379755E+000,NaN,NaN, 8.7500000E-002, 1.8418104E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.0000000E-002,-3.2020844E+000,NaN,NaN, 9.0000000E-002, 1.8016287E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.2500000E-002,-3.1661933E+000,NaN,NaN, 9.2500000E-002, 1.8353709E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.5000000E-002,-3.1060013E+000,NaN,NaN, 9.5000000E-002, 1.8084045E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.7500000E-002,-3.0458094E+000,NaN,NaN, 9.7500000E-002, 1.8531628E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0000000E-001,-2.9494669E+000,NaN,NaN, 1.0000000E-001, 1.8432893E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0250000E-001,-2.8531245E+000,NaN,NaN, 1.0250000E-001, 1.9050591E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0500000E-001,-2.7455314E+000,NaN,NaN, 1.0500000E-001, 1.8955448E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0750000E-001,-2.6379383E+000,NaN,NaN, 1.0750000E-001, 1.9591075E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1000000E-001,-2.5284790E+000,NaN,NaN, 1.1000000E-001, 1.9371659E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1250000E-001,-2.4190196E+000,NaN,NaN, 1.1250000E-001, 1.9877882E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1500000E-001,-2.2836825E+000,NaN,NaN, 1.1500000E-001, 1.9854331E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1750000E-001,-2.1483454E+000,NaN,NaN, 1.1750000E-001, 2.0527299E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2000000E-001,-2.0281818E+000,NaN,NaN, 1.2000000E-001, 2.0536911E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2250000E-001,-1.9080182E+000,NaN,NaN, 1.2250000E-001, 2.1151346E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2500000E-001,-1.7495689E+000,NaN,NaN, 1.2500000E-001, 2.1236859E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2750000E-001,-1.5911196E+000,NaN,NaN, 1.2750000E-001, 2.1953879E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3000000E-001,-1.4724747E+000,NaN,NaN, 1.3000000E-001, 2.1897448E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3250000E-001,-1.3538299E+000,NaN,NaN, 1.3250000E-001, 2.2429583E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3500000E-001,-1.2005191E+000,NaN,NaN, 1.3500000E-001, 2.2271989E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3750000E-001,-1.0472083E+000,NaN,NaN, 1.3750000E-001, 2.2723333E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4000000E-001,-9.2504943E-001,NaN,NaN, 1.4000000E-001, 2.2579720E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4250000E-001,-8.0289054E-001,NaN,NaN, 1.4250000E-001, 2.3019938E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4500000E-001,-6.2210302E-001,NaN,NaN, 1.4500000E-001, 2.2877058E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4750000E-001,-4.4131551E-001,NaN,NaN, 1.4750000E-001, 2.3333383E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5000000E-001,-3.1730013E-001,NaN,NaN, 1.5000000E-001, 2.3315879E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5250000E-001,-1.9328474E-001,NaN,NaN, 1.5250000E-001, 2.3833179E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5500000E-001, 4.1256563E-005,NaN,NaN, 1.5500000E-001, 2.3601542E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5750000E-001, 1.9336726E-001,NaN,NaN, 1.5750000E-001, 2.3907106E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6000000E-001, 3.2046081E-001,NaN,NaN, 1.6000000E-001, 2.3768543E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6250000E-001, 4.4755435E-001,NaN,NaN, 1.6250000E-001, 2.4135202E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6500000E-001, 6.1591522E-001,NaN,NaN, 1.6500000E-001, 2.3824768E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6750000E-001, 7.8427609E-001,NaN,NaN, 1.6750000E-001, 2.4080274E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.7000000E-001, 8.9343093E-001,NaN,NaN, 1.7000000E-001, 2.4083431E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.7250000E-001, 1.0025858E+000,NaN,NaN, 1.7250000E-001, 2.4577914E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.7500000E-001, 1.0025858E+000,NaN,NaN, 1.7500000E-001, 2.4577914E+000,NaN,NaN,NaN,NaN,NaN,NaN
