m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s
-1.1250000E-001, 2.6979047E+000,-2.5000000E-003, 2.3755677E+000,-1.1250000E-001, 1.9717215E+000,-2.5000000E-003, 4.4216395E+000, 4.4583333E-002, 1.0925845E+001, 4.4583333E-002, 1.8165325E+000
-1.1187500E-001, 2.7161130E+000,-1.8750000E-003, 2.3543326E+000,-1.1187500E-001, 1.9848780E+000,-1.8750000E-003, 4.4395363E+000, 4.5312500E-002, 1.0915399E+001, 4.5312500E-002, 1.7213313E+000
-1.1125000E-001, 2.7328233E+000,-1.2500000E-003, 2.3597929E+000,-1.1125000E-001, 1.9725229E+000,-1.2500000E-003, 4.3590343E+000, 4.6041667E-002, 1.0898330E+001, 4.6041667E-002, 1.6482820E+000
-1.1062500E-001, 2.7495336E+000,-6.2500000E-004, 2.3652532E+000,-1.1062500E-001, 1.9863922E+000,-6.2500000E-004, 4.3728899E+000, 4.6770833E-002, 1.0876295E+001, 4.6770833E-002, 1.6133388E+000
-1.1000000E-001, 2.7691404E+000, 0.0000000E+000, 2.3652532E+000,-1.1000000E-001, 1.9710452E+000, 0.0000000E+000, 4.3728899E+000, 4.7500000E-002, 1.0848530E+001, 4.7500000E-002, 1.5400453E+000
-1.0937500E-001, 2.7887472E+000, 6.2500000E-004, 2.3910856E+000,-1.0937500E-001, 1.9824489E+000, 6.2500000E-004, 4.3238627E+000, 4.8229167E-002, 1.0819960E+001, 4.8229167E-002, 1.5281140E+000
-1.0875000E-001, 2.8073029E+000, 1.2500000E-003, 2.4243471E+000,-1.0875000E-001, 1.9689721E+000, 1.2500000E-003, 4.2543103E+000, 4.8958333E-002, 1.0792299E+001, 4.8958333E-002, 1.4738918E+000
-1.0812500E-001, 2.8258586E+000, 1.8750000E-003, 2.4576086E+000,-1.0812500E-001, 1.9821230E+000, 1.8750000E-003, 4.2732673E+000, 4.9687500E-002, 1.0776492E+001, 4.9687500E-002, 1.4907837E+000
-1.0750000E-001, 2.8442440E+000, 2.5000000E-003, 2.4963783E+000,-1.0750000E-001, 1.9696838E+000, 2.5000000E-003, 4.2082018E+000, 5.0416667E-002, 1.0743466E+001, 5.0416667E-002, 1.4504161E+000
-1.0687500E-001, 2.8626295E+000, 3.1250000E-003, 2.5351480E+000,-1.0687500E-001, 1.9840717E+000, 3.1250000E-003, 4.2267544E+000, 5.1145833E-002, 1.0729367E+001, 5.1145833E-002, 1.4064327E+000
-1.0625000E-001, 2.8807092E+000, 3.7500000E-003, 2.5898710E+000,-1.0625000E-001, 1.9705725E+000, 3.7500000E-003, 4.1570382E+000, 5.1875000E-002, 1.0709630E+001, 5.1875000E-002, 1.4283964E+000
-1.0562500E-001, 2.8987889E+000, 4.3750000E-003, 2.6445939E+000,-1.0562500E-001, 1.9837405E+000, 4.3750000E-003, 4.1669098E+000, 5.2604167E-002, 1.0694632E+001, 5.2604167E-002, 1.3779276E+000
-1.0500000E-001, 2.9177769E+000, 5.0000000E-003, 2.7016584E+000,-1.0500000E-001, 1.9667410E+000, 5.0000000E-003, 4.0991454E+000, 5.3333333E-002, 1.0681486E+001, 5.3333333E-002, 1.3766534E+000
-1.0437500E-001, 2.9367650E+000, 5.6250000E-003, 2.7587229E+000,-1.0437500E-001, 1.9759128E+000, 5.6250000E-003, 4.1104188E+000, 5.4062500E-002, 1.0672966E+001, 5.4062500E-002, 1.3525733E+000
-1.0375000E-001, 2.9534670E+000, 6.2500000E-003, 2.8194923E+000,-1.0375000E-001, 1.9591544E+000, 6.2500000E-003, 4.0424548E+000, 5.4791667E-002, 1.0668225E+001, 5.4791667E-002, 1.3293708E+000
-1.0312500E-001, 2.9701690E+000, 6.8750000E-003, 2.8802618E+000,-1.0312500E-001, 1.9681449E+000, 6.8750000E-003, 4.0528225E+000, 5.5520833E-002, 1.0666316E+001, 5.5520833E-002, 1.3290547E+000
-1.0250000E-001, 2.9826568E+000, 7.5000000E-003, 2.9389675E+000,-1.0250000E-001, 1.9529824E+000, 7.5000000E-003, 3.9972572E+000, 5.6250000E-002, 1.0654299E+001, 5.6250000E-002, 1.2858594E+000
-1.0187500E-001, 2.9951447E+000, 8.1250000E-003, 2.9976733E+000,-1.0187500E-001, 1.9639696E+000, 8.1250000E-003, 4.0174544E+000, 5.6979167E-002, 1.0640704E+001, 5.6979167E-002, 1.2926419E+000
-1.0125000E-001, 3.0037297E+000, 8.7500000E-003, 3.0611778E+000,-1.0125000E-001, 1.9517572E+000, 8.7500000E-003, 3.9597637E+000, 5.7708333E-002, 1.0627754E+001, 5.7708333E-002, 1.2535881E+000
-1.0062500E-001, 3.0123148E+000, 9.3750000E-003, 3.1246824E+000,-1.0062500E-001, 1.9647387E+000, 9.3750000E-003, 3.9751971E+000, 5.8437500E-002, 1.0614018E+001, 5.8437500E-002, 1.2455792E+000
-1.0000000E-001, 3.0123148E+000, 1.0000000E-002, 3.1844610E+000,-1.0000000E-001, 1.9647387E+000, 1.0000000E-002, 3.9256625E+000, 5.9166667E-002, 1.0599231E+001, 5.9166667E-002, 1.2423836E+000
-9.9375000E-002, 3.0357744E+000, 1.0625000E-002, 3.2442396E+000,-9.9375000E-002, 1.9646322E+000, 1.0625000E-002, 3.9480841E+000, 5.9895833E-002, 1.0584193E+001, 5.9895833E-002, 1.2174702E+000
-9.8750000E-002, 3.0485499E+000, 1.1250000E-002, 3.2838962E+000,-9.8750000E-002, 1.9536340E+000, 1.1250000E-002, 3.9117287E+000, 6.0625000E-002, 1.0569052E+001, 6.0625000E-002, 1.2390351E+000
-9.8125000E-002, 3.0613254E+000, 1.1875000E-002, 3.3235528E+000,-9.8125000E-002, 1.9678975E+000, 1.1875000E-002, 3.9478767E+000, 6.1354167E-002, 1.0555218E+001, 6.1354167E-002, 1.1947206E+000
-9.7500000E-002, 3.0791316E+000, 1.2500000E-002, 3.3710872E+000,-9.7500000E-002, 1.9532714E+000, 1.2500000E-002, 3.9098986E+000, 6.2083333E-002, 1.0540392E+001, 6.2083333E-002, 1.1979359E+000
-9.6875000E-002, 3.0969378E+000, 1.3125000E-002, 3.4186215E+000,-9.6875000E-002, 1.9636692E+000, 1.3125000E-002, 3.9438125E+000, 6.2812500E-002, 1.0523092E+001, 6.2812500E-002, 1.1815443E+000
-9.6250000E-002, 3.1113779E+000, 1.3750000E-002, 3.4738096E+000,-9.6250000E-002, 1.9528763E+000, 1.3750000E-002, 3.8734247E+000, 6.3541667E-002, 1.0504808E+001, 6.3541667E-002, 1.1676269E+000
-9.5625000E-002, 3.1258180E+000, 1.4375000E-002, 3.5289977E+000,-9.5625000E-002, 1.9670252E+000, 1.4375000E-002, 3.8706475E+000, 6.4270833E-002, 1.0485785E+001, 6.4270833E-002, 1.1789370E+000
-9.5000000E-002, 3.1368043E+000, 1.5000000E-002, 3.6919280E+000,-9.5000000E-002, 1.9562836E+000, 1.5000000E-002, 3.7202954E+000, 6.5000000E-002, 1.0464133E+001, 6.5000000E-002, 1.1493477E+000
-9.4375000E-002, 3.1477906E+000,NaN,NaN,-9.4375000E-002, 1.9713090E+000,NaN,NaN, 6.5729167E-002, 1.0441790E+001, 6.5729167E-002, 1.1657450E+000
-9.3750000E-002, 3.1571486E+000,NaN,NaN,-9.3750000E-002, 1.9604473E+000,NaN,NaN, 6.6458333E-002, 1.0417926E+001, 6.6458333E-002, 1.1416358E+000
-9.3125000E-002, 3.1665067E+000,NaN,NaN,-9.3125000E-002, 1.9753339E+000,NaN,NaN, 6.7187500E-002, 1.0393623E+001, 6.7187500E-002, 1.1413038E+000
-9.2500000E-002, 3.1758325E+000,NaN,NaN,-9.2500000E-002, 1.9622436E+000,NaN,NaN, 6.7916667E-002, 1.0368735E+001, 6.7916667E-002, 1.1444604E+000
-9.1875000E-002, 3.1851583E+000,NaN,NaN,-9.1875000E-002, 1.9744763E+000,NaN,NaN, 6.8645833E-002, 1.0343600E+001, 6.8645833E-002, 1.1289869E+000
-9.1250000E-002, 3.1920777E+000,NaN,NaN,-9.1250000E-002, 1.9617415E+000,NaN,NaN, 6.9375000E-002, 1.0318365E+001, 6.9375000E-002, 1.1572639E+000
-9.0625000E-002, 3.1989970E+000,NaN,NaN,-9.0625000E-002, 1.9741506E+000,NaN,NaN, 7.0104167E-002, 1.0293772E+001, 7.0104167E-002, 1.1225633E+000
-9.0000000E-002, 3.2055427E+000,NaN,NaN,-9.0000000E-002, 1.9606238E+000,NaN,NaN, 7.0833333E-002, 1.0269107E+001, 7.0833333E-002, 1.1319589E+000
-8.9375000E-002, 3.2120884E+000,NaN,NaN,-8.9375000E-002, 1.9715082E+000,NaN,NaN, 7.1562500E-002, 1.0244262E+001, 7.1562500E-002, 1.1224772E+000
-8.8750000E-002, 3.2160568E+000,NaN,NaN,-8.8750000E-002, 1.9582690E+000,NaN,NaN, 7.2291667E-002, 1.0218147E+001, 7.2291667E-002, 1.1184630E+000
-8.8125000E-002, 3.2200253E+000,NaN,NaN,-8.8125000E-002, 1.9691781E+000,NaN,NaN, 7.3020833E-002, 1.0191080E+001, 7.3020833E-002, 1.1376299E+000
-8.7500000E-002, 3.2250526E+000,NaN,NaN,-8.7500000E-002, 1.9561366E+000,NaN,NaN, 7.3750000E-002, 1.0160763E+001, 7.3750000E-002, 1.1185783E+000
-8.6875000E-002, 3.2300800E+000,NaN,NaN,-8.6875000E-002, 1.9673874E+000,NaN,NaN, 7.4479167E-002, 1.0134313E+001, 7.4479167E-002, 1.1515387E+000
-8.6250000E-002, 3.2360839E+000,NaN,NaN,-8.6250000E-002, 1.9545552E+000,NaN,NaN, 7.5208333E-002, 1.0083065E+001, 7.5208333E-002, 1.1491061E+000
-8.5625000E-002, 3.2420878E+000,NaN,NaN,-8.5625000E-002, 1.9662325E+000,NaN,NaN, 7.5937500E-002, 1.0073268E+001, 7.5937500E-002, 1.1248962E+000
-8.5000000E-002, 3.2483285E+000,NaN,NaN,-8.5000000E-002, 1.9538132E+000,NaN,NaN, 7.6666667E-002, 1.0050408E+001, 7.6666667E-002, 1.1286288E+000
-8.4375000E-002, 3.2545692E+000,NaN,NaN,-8.4375000E-002, 1.9656149E+000,NaN,NaN, 7.7395833E-002, 1.0026287E+001, 7.7395833E-002, 1.1157392E+000
-8.3750000E-002, 3.2605446E+000,NaN,NaN,-8.3750000E-002, 1.9512391E+000,NaN,NaN, 7.8125000E-002, 1.0001662E+001, 7.8125000E-002, 1.1452512E+000
-8.3125000E-002, 3.2665200E+000,NaN,NaN,-8.3125000E-002, 1.9611817E+000,NaN,NaN, 7.8854167E-002, 9.9744848E+000, 7.8854167E-002, 1.1133255E+000
-8.2500000E-002, 3.2690883E+000,NaN,NaN,-8.2500000E-002, 1.9484052E+000,NaN,NaN, 7.9583333E-002, 9.9457489E+000, 7.9583333E-002, 1.1252797E+000
-8.1875000E-002, 3.2716565E+000,NaN,NaN,-8.1875000E-002, 1.9602661E+000,NaN,NaN, 8.0312500E-002, 9.9131161E+000, 8.0312500E-002, 1.1219682E+000
-8.1250000E-002, 3.2753120E+000,NaN,NaN,-8.1250000E-002, 1.9450147E+000,NaN,NaN, 8.1041667E-002, 9.8824344E+000, 8.1041667E-002, 1.1229161E+000
-8.0625000E-002, 3.2789675E+000,NaN,NaN,-8.0625000E-002, 1.9542506E+000,NaN,NaN, 8.1770833E-002, 9.8532160E+000, 8.1770833E-002, 1.1476796E+000
-8.0000000E-002, 3.2827480E+000,NaN,NaN,-8.0000000E-002, 1.9375489E+000,NaN,NaN, 8.2500000E-002, 9.8260262E+000, 8.2500000E-002, 1.1323772E+000
-7.9375000E-002, 3.2865284E+000,NaN,NaN,-7.9375000E-002, 1.9451594E+000,NaN,NaN, 8.3229167E-002, 9.7983690E+000, 8.3229167E-002, 1.1591723E+000
-7.8750000E-002, 3.2900068E+000,NaN,NaN,-7.8750000E-002, 1.9277433E+000,NaN,NaN, 8.3958333E-002, 9.7658784E+000, 8.3958333E-002, 1.1436621E+000
-7.8125000E-002, 3.2934852E+000,NaN,NaN,-7.8125000E-002, 1.9345760E+000,NaN,NaN, 8.4687500E-002, 9.7326976E+000, 8.4687500E-002, 1.1483686E+000
-7.7500000E-002, 3.2936412E+000,NaN,NaN,-7.7500000E-002, 1.9219550E+000,NaN,NaN, 8.5416667E-002, 9.6985965E+000, 8.5416667E-002, 1.1530593E+000
-7.6875000E-002, 3.2937972E+000,NaN,NaN,-7.6875000E-002, 1.9338094E+000,NaN,NaN, 8.6145833E-002, 9.6612242E+000, 8.6145833E-002, 1.1437365E+000
-7.6250000E-002, 3.2945133E+000,NaN,NaN,-7.6250000E-002, 1.9205607E+000,NaN,NaN, 8.6875000E-002, 9.6225434E+000, 8.6875000E-002, 1.1799572E+000
-7.5625000E-002, 3.2952294E+000,NaN,NaN,-7.5625000E-002, 1.9319829E+000,NaN,NaN, 8.7604167E-002, 9.5772788E+000, 8.7604167E-002, 1.1563277E+000
-7.5000000E-002, 3.2966618E+000,NaN,NaN,-7.5000000E-002, 1.9255427E+000,NaN,NaN, 8.8333333E-002, 9.5299631E+000, 8.8333333E-002, 1.1762043E+000
-7.4375000E-002, 3.2966618E+000,NaN,NaN,-7.4375000E-002, 1.9255427E+000,NaN,NaN, 8.9062500E-002, 9.4775197E+000, 8.9062500E-002, 1.1764572E+000
-7.3750000E-002, 3.2940283E+000,NaN,NaN,-7.3750000E-002, 1.9109937E+000,NaN,NaN, 8.9791667E-002, 9.4222608E+000, 8.9791667E-002, 1.1763273E+000
-7.3125000E-002, 3.2913949E+000,NaN,NaN,-7.3125000E-002, 1.9207727E+000,NaN,NaN, 9.0520833E-002, 9.3648903E+000, 9.0520833E-002, 1.1980518E+000
-7.2500000E-002, 3.2885446E+000,NaN,NaN,-7.2500000E-002, 1.9031887E+000,NaN,NaN, 9.1250000E-002, 9.3050029E+000, 9.1250000E-002, 1.1797703E+000
-7.1875000E-002, 3.2856943E+000,NaN,NaN,-7.1875000E-002, 1.9102414E+000,NaN,NaN, 9.1979167E-002, 9.2437687E+000, 9.1979167E-002, 1.2078776E+000
-7.1250000E-002, 3.2806923E+000,NaN,NaN,-7.1250000E-002, 1.8951724E+000,NaN,NaN, 9.2708333E-002, 9.1769707E+000, 9.2708333E-002, 1.1980058E+000
-7.0625000E-002, 3.2756903E+000,NaN,NaN,-7.0625000E-002, 1.9047151E+000,NaN,NaN, 9.3437500E-002, 9.0990344E+000, 9.3437500E-002, 1.2114405E+000
-7.0000000E-002, 3.2701557E+000,NaN,NaN,-7.0000000E-002, 1.8889544E+000,NaN,NaN, 9.4166667E-002, 9.0062472E+000, 9.4166667E-002, 1.2273299E+000
-6.9375000E-002, 3.2646210E+000,NaN,NaN,-6.9375000E-002, 1.8984933E+000,NaN,NaN, 9.4895833E-002, 8.8996728E+000, 9.4895833E-002, 1.2179715E+000
-6.8750000E-002, 3.2587969E+000,NaN,NaN,-6.8750000E-002, 1.8833642E+000,NaN,NaN, 9.5625000E-002, 8.7875837E+000, 9.5625000E-002, 1.2651017E+000
-6.8125000E-002, 3.2529728E+000,NaN,NaN,-6.8125000E-002, 1.8936620E+000,NaN,NaN, 9.6354167E-002, 8.6159487E+000, 9.6354167E-002, 1.2261358E+000
-6.7500000E-002, 3.2449415E+000,NaN,NaN,-6.7500000E-002, 1.8796476E+000,NaN,NaN, 9.7083333E-002, 8.4310402E+000, 9.7083333E-002, 1.2418286E+000
-6.6875000E-002, 3.2369101E+000,NaN,NaN,-6.6875000E-002, 1.8914766E+000,NaN,NaN, 9.7812500E-002, 8.2129474E+000, 9.7812500E-002, 1.2434233E+000
-6.6250000E-002, 3.2273674E+000,NaN,NaN,-6.6250000E-002, 1.8763908E+000,NaN,NaN, 9.8541667E-002, 7.7198038E+000, 9.8541667E-002, 1.1569833E+000
-6.5625000E-002, 3.2178247E+000,NaN,NaN,-6.5625000E-002, 1.8872018E+000,NaN,NaN, 9.9270833E-002, 7.0203720E+000, 9.9270833E-002, 1.1040454E+000
-6.5000000E-002, 3.2055952E+000,NaN,NaN,-6.5000000E-002, 1.8738486E+000,NaN,NaN, 1.0000000E-001, 0.0000000E+000, 1.0000000E-001, 0.0000000E+000
-6.4375000E-002, 3.1933657E+000,NaN,NaN,-6.4375000E-002, 1.8864317E+000,NaN,NaN,NaN,NaN,NaN,NaN
-6.3750000E-002, 3.1792806E+000,NaN,NaN,-6.3750000E-002, 1.8738060E+000,NaN,NaN,NaN,NaN,NaN,NaN
-6.3125000E-002, 3.1651955E+000,NaN,NaN,-6.3125000E-002, 1.8878652E+000,NaN,NaN,NaN,NaN,NaN,NaN
-6.2500000E-002, 3.1476175E+000,NaN,NaN,-6.2500000E-002, 1.8742156E+000,NaN,NaN,NaN,NaN,NaN,NaN
-6.1875000E-002, 3.1300395E+000,NaN,NaN,-6.1875000E-002, 1.8877817E+000,NaN,NaN,NaN,NaN,NaN,NaN
-6.1250000E-002, 3.1093337E+000,NaN,NaN,-6.1250000E-002, 1.8743459E+000,NaN,NaN,NaN,NaN,NaN,NaN
-6.0625000E-002, 3.0886278E+000,NaN,NaN,-6.0625000E-002, 1.8888936E+000,NaN,NaN,NaN,NaN,NaN,NaN
-6.0000000E-002, 3.0640927E+000,NaN,NaN,-6.0000000E-002, 1.8753025E+000,NaN,NaN,NaN,NaN,NaN,NaN
-5.9375000E-002, 3.0395576E+000,NaN,NaN,-5.9375000E-002, 1.8902392E+000,NaN,NaN,NaN,NaN,NaN,NaN
-5.8750000E-002, 3.0100522E+000,NaN,NaN,-5.8750000E-002, 1.8754018E+000,NaN,NaN,NaN,NaN,NaN,NaN
-5.8125000E-002, 2.9805468E+000,NaN,NaN,-5.8125000E-002, 1.8900160E+000,NaN,NaN,NaN,NaN,NaN,NaN
-5.7500000E-002, 2.9489312E+000,NaN,NaN,-5.7500000E-002, 1.8725259E+000,NaN,NaN,NaN,NaN,NaN,NaN
-5.6875000E-002, 2.9173155E+000,NaN,NaN,-5.6875000E-002, 1.8853666E+000,NaN,NaN,NaN,NaN,NaN,NaN
-5.6250000E-002, 2.8814604E+000,NaN,NaN,-5.6250000E-002, 1.8714748E+000,NaN,NaN,NaN,NaN,NaN,NaN
-5.5625000E-002, 2.8456052E+000,NaN,NaN,-5.5625000E-002, 1.8903042E+000,NaN,NaN,NaN,NaN,NaN,NaN
-5.5000000E-002, 2.7996709E+000,NaN,NaN,-5.5000000E-002, 1.8813942E+000,NaN,NaN,NaN,NaN,NaN,NaN
-5.4375000E-002, 2.7537366E+000,NaN,NaN,-5.4375000E-002, 1.9066274E+000,NaN,NaN,NaN,NaN,NaN,NaN
-5.3750000E-002, 2.7045269E+000,NaN,NaN,-5.3750000E-002, 1.9014657E+000,NaN,NaN,NaN,NaN,NaN,NaN
-5.3125000E-002, 2.6553172E+000,NaN,NaN,-5.3125000E-002, 1.9315961E+000,NaN,NaN,NaN,NaN,NaN,NaN
-5.2500000E-002, 2.6037944E+000,NaN,NaN,-5.2500000E-002, 1.9226865E+000,NaN,NaN,NaN,NaN,NaN,NaN
-5.1875000E-002, 2.5522717E+000,NaN,NaN,-5.1875000E-002, 1.9501042E+000,NaN,NaN,NaN,NaN,NaN,NaN
-5.1250000E-002, 2.4930619E+000,NaN,NaN,-5.1250000E-002, 1.9426916E+000,NaN,NaN,NaN,NaN,NaN,NaN
-5.0625000E-002, 2.4338522E+000,NaN,NaN,-5.0625000E-002, 1.9734445E+000,NaN,NaN,NaN,NaN,NaN,NaN
-5.0000000E-002, 2.4338522E+000,NaN,NaN,-5.0000000E-002, 1.9734445E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.9375000E-002, 2.2963982E+000,NaN,NaN,-4.9375000E-002, 1.9962553E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.8750000E-002, 2.2245047E+000,NaN,NaN,-4.8750000E-002, 1.9898498E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.8125000E-002, 2.1526112E+000,NaN,NaN,-4.8125000E-002, 2.0272469E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.7500000E-002, 2.0734426E+000,NaN,NaN,-4.7500000E-002, 2.0210352E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.6875000E-002, 1.9942740E+000,NaN,NaN,-4.6875000E-002, 2.0613018E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.6250000E-002, 1.9180508E+000,NaN,NaN,-4.6250000E-002, 2.0502008E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.5625000E-002, 1.8418275E+000,NaN,NaN,-4.5625000E-002, 2.0850871E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.5000000E-002, 1.7543742E+000,NaN,NaN,-4.5000000E-002, 2.0770883E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.4375000E-002, 1.6669208E+000,NaN,NaN,-4.4375000E-002, 2.1208611E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.3750000E-002, 1.5655785E+000,NaN,NaN,-4.3750000E-002, 2.1133004E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.3125000E-002, 1.4642362E+000,NaN,NaN,-4.3125000E-002, 2.1622914E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.2500000E-002, 1.3632470E+000,NaN,NaN,-4.2500000E-002, 2.1507098E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.1875000E-002, 1.2622578E+000,NaN,NaN,-4.1875000E-002, 2.1952868E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.1250000E-002, 1.1551312E+000,NaN,NaN,-4.1250000E-002, 2.1866528E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.0625000E-002, 1.0480046E+000,NaN,NaN,-4.0625000E-002, 2.2361291E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.0000000E-002, 9.3320561E-001,NaN,NaN,-4.0000000E-002, 2.2232394E+000,NaN,NaN,NaN,NaN,NaN,NaN
-3.9375000E-002, 8.1840664E-001,NaN,NaN,-3.9375000E-002, 2.2703755E+000,NaN,NaN,NaN,NaN,NaN,NaN
-3.8750000E-002, 6.9762933E-001,NaN,NaN,-3.8750000E-002, 2.2492777E+000,NaN,NaN,NaN,NaN,NaN,NaN
-3.8125000E-002, 5.7685202E-001,NaN,NaN,-3.8125000E-002, 2.2867164E+000,NaN,NaN,NaN,NaN,NaN,NaN
-3.7500000E-002, 4.5590478E-001,NaN,NaN,-3.7500000E-002, 2.2602060E+000,NaN,NaN,NaN,NaN,NaN,NaN
-3.6875000E-002, 3.3495753E-001,NaN,NaN,-3.6875000E-002, 2.2947854E+000,NaN,NaN,NaN,NaN,NaN,NaN
-3.6250000E-002, 2.1480684E-001,NaN,NaN,-3.6250000E-002, 2.2576262E+000,NaN,NaN,NaN,NaN,NaN,NaN
