m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s
 8.3750000E-002,-2.6928637E+000,NaN,NaN, 8.3750000E-002, 1.7034414E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.5000000E-002,-2.6485895E+000,NaN,NaN, 8.5000000E-002, 1.6735864E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.6250000E-002,-2.6043153E+000,NaN,NaN, 8.6250000E-002, 1.7041710E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.7500000E-002,-2.5482004E+000,NaN,NaN, 8.7500000E-002, 1.6748658E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.8750000E-002,-2.4920855E+000,NaN,NaN, 8.8750000E-002, 1.7065175E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.0000000E-002,-2.4366291E+000,NaN,NaN, 9.0000000E-002, 1.6820806E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.1250000E-002,-2.3811726E+000,NaN,NaN, 9.1250000E-002, 1.7172521E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.2500000E-002,-2.3193987E+000,NaN,NaN, 9.2500000E-002, 1.6920824E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.3750000E-002,-2.2576249E+000,NaN,NaN, 9.3750000E-002, 1.7275260E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.5000000E-002,-2.1966224E+000,NaN,NaN, 9.5000000E-002, 1.7009633E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.6250000E-002,-2.1356199E+000,NaN,NaN, 9.6250000E-002, 1.7320474E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.7500000E-002,-2.0866912E+000,NaN,NaN, 9.7500000E-002, 1.6980954E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.8750000E-002,-2.0377626E+000,NaN,NaN, 9.8750000E-002, 1.7234719E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0000000E-001,-1.9780596E+000,NaN,NaN, 1.0000000E-001, 1.6948776E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0125000E-001,-1.9183566E+000,NaN,NaN, 1.0125000E-001, 1.7283085E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0250000E-001,-1.8584240E+000,NaN,NaN, 1.0250000E-001, 1.7064041E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0375000E-001,-1.7984914E+000,NaN,NaN, 1.0375000E-001, 1.7440075E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0500000E-001,-1.7215461E+000,NaN,NaN, 1.0500000E-001, 1.7256560E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0625000E-001,-1.6446008E+000,NaN,NaN, 1.0625000E-001, 1.7649259E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0750000E-001,-1.5707004E+000,NaN,NaN, 1.0750000E-001, 1.7431695E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0875000E-001,-1.4968000E+000,NaN,NaN, 1.0875000E-001, 1.7811644E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1000000E-001,-1.4257699E+000,NaN,NaN, 1.1000000E-001, 1.7524841E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1125000E-001,-1.3547398E+000,NaN,NaN, 1.1125000E-001, 1.7837468E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1250000E-001,-1.2696079E+000,NaN,NaN, 1.1250000E-001, 1.7651059E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1375000E-001,-1.1844761E+000,NaN,NaN, 1.1375000E-001, 1.8028743E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1500000E-001,-1.1041503E+000,NaN,NaN, 1.1500000E-001, 1.7839451E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1625000E-001,-1.0238246E+000,NaN,NaN, 1.1625000E-001, 1.8185726E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1750000E-001,-9.5406470E-001,NaN,NaN, 1.1750000E-001, 1.7935504E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1875000E-001,-8.8430482E-001,NaN,NaN, 1.1875000E-001, 1.8227759E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2000000E-001,-8.1122816E-001,NaN,NaN, 1.2000000E-001, 1.8086180E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2125000E-001,-7.3815151E-001,NaN,NaN, 1.2125000E-001, 1.8483414E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2250000E-001,-6.6113459E-001,NaN,NaN, 1.2250000E-001, 1.8347866E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2375000E-001,-5.8411766E-001,NaN,NaN, 1.2375000E-001, 1.8732354E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2500000E-001,-5.8411766E-001,NaN,NaN, 1.2500000E-001, 1.8732354E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2625000E-001,-4.2294575E-001,NaN,NaN, 1.2625000E-001, 1.8986094E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2750000E-001,-3.4652178E-001,NaN,NaN, 1.2750000E-001, 1.8858838E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2875000E-001,-2.7009780E-001,NaN,NaN, 1.2875000E-001, 1.9237798E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3000000E-001,-1.8829185E-001,NaN,NaN, 1.3000000E-001, 1.9105557E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3125000E-001,-1.0648590E-001,NaN,NaN, 1.3125000E-001, 1.9475271E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3250000E-001,-3.2672740E-002,NaN,NaN, 1.3250000E-001, 1.9291239E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3375000E-001, 4.1140424E-002,NaN,NaN, 1.3375000E-001, 1.9617383E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3500000E-001, 1.2342465E-001,NaN,NaN, 1.3500000E-001, 1.9314949E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3625000E-001, 2.0570887E-001,NaN,NaN, 1.3625000E-001, 1.9531649E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3750000E-001, 2.7974216E-001,NaN,NaN, 1.3750000E-001, 1.9295300E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3875000E-001, 3.5377544E-001,NaN,NaN, 1.3875000E-001, 1.9544342E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4000000E-001, 4.2962102E-001,NaN,NaN, 1.4000000E-001, 1.9302697E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4125000E-001, 5.0546660E-001,NaN,NaN, 1.4125000E-001, 1.9529055E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4250000E-001, 5.7367497E-001,NaN,NaN, 1.4250000E-001, 1.9314106E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4375000E-001, 6.4188334E-001,NaN,NaN, 1.4375000E-001, 1.9553432E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4500000E-001, 7.1249760E-001,NaN,NaN, 1.4500000E-001, 1.9438252E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4625000E-001, 7.8311187E-001,NaN,NaN, 1.4625000E-001, 1.9766054E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4750000E-001, 8.5693008E-001,NaN,NaN, 1.4750000E-001, 1.9520558E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4875000E-001, 9.3074829E-001,NaN,NaN, 1.4875000E-001, 1.9710156E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5000000E-001, 1.0073056E+000,NaN,NaN, 1.5000000E-001, 1.9485945E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5125000E-001, 1.0838630E+000,NaN,NaN, 1.5125000E-001, 1.9686517E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5250000E-001, 1.1528958E+000,NaN,NaN, 1.5250000E-001, 1.9434798E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5375000E-001, 1.2219285E+000,NaN,NaN, 1.5375000E-001, 1.9600271E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5500000E-001, 1.2864611E+000,NaN,NaN, 1.5500000E-001, 1.9374564E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5625000E-001, 1.3509937E+000,NaN,NaN, 1.5625000E-001, 1.9571903E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5750000E-001, 1.4157384E+000,NaN,NaN, 1.5750000E-001, 1.9358921E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5875000E-001, 1.4804831E+000,NaN,NaN, 1.5875000E-001, 1.9557321E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6000000E-001, 1.5444229E+000,NaN,NaN, 1.6000000E-001, 1.9359356E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6125000E-001, 1.6083628E+000,NaN,NaN, 1.6125000E-001, 1.9566730E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6250000E-001, 1.6642782E+000,NaN,NaN, 1.6250000E-001, 1.9411192E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6375000E-001, 1.7201937E+000,NaN,NaN, 1.6375000E-001, 1.9664167E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6500000E-001, 1.7837457E+000,NaN,NaN, 1.6500000E-001, 1.9499452E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6625000E-001, 1.8472978E+000,NaN,NaN, 1.6625000E-001, 1.9728238E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6750000E-001, 1.9115007E+000,NaN,NaN, 1.6750000E-001, 1.9559438E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6875000E-001, 1.9757037E+000,NaN,NaN, 1.6875000E-001, 1.9758842E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.7000000E-001, 2.0343029E+000,NaN,NaN, 1.7000000E-001, 1.9652786E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.7125000E-001, 2.0929020E+000,NaN,NaN, 1.7125000E-001, 1.9924811E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.7250000E-001, 2.1447670E+000,NaN,NaN, 1.7250000E-001, 1.9818835E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.7375000E-001, 2.1966320E+000,NaN,NaN, 1.7375000E-001, 2.0081757E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.7500000E-001, 2.1966320E+000,NaN,NaN, 1.7500000E-001, 2.0081757E+000,NaN,NaN,NaN,NaN,NaN,NaN
