m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s
-1.0250000E-001, 2.1254320E+000, 7.5000000E-003, 4.4517152E+000,-1.0250000E-001, 2.0956396E+000, 7.5000000E-003, 2.9500710E+000, 5.2500000E-002, 1.0607817E+001, 5.2500000E-002, 1.1964538E+000
-1.0000000E-001, 2.2110217E+000, 1.0000000E-002, 4.3720037E+000,-1.0000000E-001, 2.0884462E+000, 1.0000000E-002, 2.8653531E+000, 5.5000000E-002, 1.0563085E+001, 5.5000000E-002, 1.0935310E+000
-9.7500000E-002, 2.2966113E+000, 1.2500000E-002, 4.2922923E+000,-9.7500000E-002, 2.1223651E+000, 1.2500000E-002, 2.8614643E+000, 5.7500000E-002, 1.0518354E+001, 5.7500000E-002, 1.1342718E+000
-9.5000000E-002, 2.3817743E+000, 1.5000000E-002, 4.3851516E+000,-9.5000000E-002, 2.1076519E+000, 1.5000000E-002, 2.7326029E+000, 6.0000000E-002, 1.0453551E+001, 6.0000000E-002, 1.0738913E+000
-9.2500000E-002, 2.4669373E+000,NaN,NaN,-9.2500000E-002, 2.1328611E+000,NaN,NaN, 6.2500000E-002, 1.0388749E+001, 6.2500000E-002, 1.1508099E+000
-9.0000000E-002, 2.5351889E+000,NaN,NaN,-9.0000000E-002, 2.1139611E+000,NaN,NaN, 6.5000000E-002, 1.0302015E+001, 6.5000000E-002, 1.1017442E+000
-8.7500000E-002, 2.6034404E+000,NaN,NaN,-8.7500000E-002, 2.1363541E+000,NaN,NaN, 6.7500000E-002, 1.0215282E+001, 6.7500000E-002, 1.1757751E+000
-8.5000000E-002, 2.6690066E+000,NaN,NaN,-8.5000000E-002, 2.1067799E+000,NaN,NaN, 7.0000000E-002, 1.0119683E+001, 7.0000000E-002, 1.1347939E+000
-8.2500000E-002, 2.7345727E+000,NaN,NaN,-8.2500000E-002, 2.1193231E+000,NaN,NaN, 7.2500000E-002, 1.0024084E+001, 7.2500000E-002, 1.2118962E+000
-8.0000000E-002, 2.7796640E+000,NaN,NaN,-8.0000000E-002, 2.0918424E+000,NaN,NaN, 7.5000000E-002, 9.9212315E+000, 7.5000000E-002, 1.1629805E+000
-7.7500000E-002, 2.8247554E+000,NaN,NaN,-7.7500000E-002, 2.1090666E+000,NaN,NaN, 7.7500000E-002, 9.8183790E+000, 7.7500000E-002, 1.2252681E+000
-7.5000000E-002, 2.8534047E+000,NaN,NaN,-7.5000000E-002, 2.0713151E+000,NaN,NaN, 8.0000000E-002, 9.6959576E+000, 8.0000000E-002, 1.1691273E+000
-7.2500000E-002, 2.8820540E+000,NaN,NaN,-7.2500000E-002, 2.0785854E+000,NaN,NaN, 8.2500000E-002, 9.5735362E+000, 8.2500000E-002, 1.2236949E+000
-7.0000000E-002, 2.8990505E+000,NaN,NaN,-7.0000000E-002, 2.0427906E+000,NaN,NaN, 8.5000000E-002, 9.4344760E+000, 8.5000000E-002, 1.1667092E+000
-6.7500000E-002, 2.9160470E+000,NaN,NaN,-6.7500000E-002, 2.0548449E+000,NaN,NaN, 8.7500000E-002, 9.2954158E+000, 8.7500000E-002, 1.2286195E+000
-6.5000000E-002, 2.9001911E+000,NaN,NaN,-6.5000000E-002, 2.0127892E+000,NaN,NaN, 9.0000000E-002, 9.1404991E+000, 9.0000000E-002, 1.1743882E+000
-6.2500000E-002, 2.8843352E+000,NaN,NaN,-6.2500000E-002, 2.0231043E+000,NaN,NaN, 9.2500000E-002, 8.9855824E+000, 9.2500000E-002, 1.2541113E+000
-6.0000000E-002, 2.8415511E+000,NaN,NaN,-6.0000000E-002, 1.9955293E+000,NaN,NaN, 9.5000000E-002, 8.6240071E+000, 9.5000000E-002, 1.1596620E+000
-5.7500000E-002, 2.7987669E+000,NaN,NaN,-5.7500000E-002, 2.0279295E+000,NaN,NaN, 9.7500000E-002, 8.2624317E+000, 9.7500000E-002, 1.2254421E+000
-5.5000000E-002, 2.7023184E+000,NaN,NaN,-5.5000000E-002, 1.9892816E+000,NaN,NaN, 1.0000000E-001, 0.0000000E+000, 1.0000000E-001, 0.0000000E+000
-5.2500000E-002, 2.6058699E+000,NaN,NaN,-5.2500000E-002, 2.0177112E+000,NaN,NaN,NaN,NaN,NaN,NaN
-5.0000000E-002, 2.4842061E+000,NaN,NaN,-5.0000000E-002, 1.9773459E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.7500000E-002, 2.3625423E+000,NaN,NaN,-4.7500000E-002, 2.0161255E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.5000000E-002, 2.1414613E+000,NaN,NaN,-4.5000000E-002, 1.9825147E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.2500000E-002, 1.9203803E+000,NaN,NaN,-4.2500000E-002, 2.0497343E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.0000000E-002, 1.6363606E+000,NaN,NaN,-4.0000000E-002, 2.0213543E+000,NaN,NaN,NaN,NaN,NaN,NaN
-3.7500000E-002, 1.3523410E+000,NaN,NaN,-3.7500000E-002, 2.1015584E+000,NaN,NaN,NaN,NaN,NaN,NaN
-3.5000000E-002, 9.7206000E-001,NaN,NaN,-3.5000000E-002, 2.0360699E+000,NaN,NaN,NaN,NaN,NaN,NaN
-3.2500000E-002, 5.9177904E-001,NaN,NaN,-3.2500000E-002, 2.0913499E+000,NaN,NaN,NaN,NaN,NaN,NaN
-3.0000000E-002, 2.5249925E-001,NaN,NaN,-3.0000000E-002, 1.9586921E+000,NaN,NaN,NaN,NaN,NaN,NaN
-2.7500000E-002,-8.6780529E-002,NaN,NaN,-2.7500000E-002, 1.9515300E+000,NaN,NaN,NaN,NaN,NaN,NaN
-2.5000000E-002,-3.1287960E-001,NaN,NaN,-2.5000000E-002, 1.6016625E+000,NaN,NaN,NaN,NaN,NaN,NaN
-2.2500000E-002,-5.3897866E-001,NaN,NaN,-2.2500000E-002, 1.3785993E+000,NaN,NaN,NaN,NaN,NaN,NaN
-2.0000000E-002,-2.6948933E-001,NaN,NaN,-2.0000000E-002, 6.8929963E-001,NaN,NaN,NaN,NaN,NaN,NaN
-1.7500000E-002, 0.0000000E+000,NaN,NaN,-1.7500000E-002, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
-1.5000000E-002, 0.0000000E+000,NaN,NaN,-1.5000000E-002, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
-1.2500000E-002, 0.0000000E+000,NaN,NaN,-1.2500000E-002, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
-1.0000000E-002, 0.0000000E+000,NaN,NaN,-1.0000000E-002, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
-7.5000000E-003, 0.0000000E+000,NaN,NaN,-7.5000000E-003, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
-5.0000000E-003, 0.0000000E+000,NaN,NaN,-5.0000000E-003, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
-2.5000000E-003, 0.0000000E+000,NaN,NaN,-2.5000000E-003, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
 0.0000000E+000, 0.0000000E+000,NaN,NaN, 0.0000000E+000, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
 2.5000000E-003, 0.0000000E+000,NaN,NaN, 2.5000000E-003, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
 5.0000000E-003, 0.0000000E+000,NaN,NaN, 5.0000000E-003, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
 7.5000000E-003, 0.0000000E+000,NaN,NaN, 7.5000000E-003, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0000000E-002, 0.0000000E+000,NaN,NaN, 1.0000000E-002, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2500000E-002, 0.0000000E+000,NaN,NaN, 1.2500000E-002, 0.0000000E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5000000E-002,-2.6064320E-001,NaN,NaN, 1.5000000E-002, 7.1106672E-001,NaN,NaN,NaN,NaN,NaN,NaN
 1.7500000E-002,-2.6064320E-001,NaN,NaN, 1.7500000E-002, 7.1106672E-001,NaN,NaN,NaN,NaN,NaN,NaN
 2.0000000E-002,-3.8843006E-001,NaN,NaN, 2.0000000E-002, 7.5861516E-001,NaN,NaN,NaN,NaN,NaN,NaN
 2.2500000E-002,-5.1621692E-001,NaN,NaN, 2.2500000E-002, 8.8380190E-001,NaN,NaN,NaN,NaN,NaN,NaN
 2.5000000E-002,-6.5072620E-001,NaN,NaN, 2.5000000E-002, 8.9999861E-001,NaN,NaN,NaN,NaN,NaN,NaN
 2.7500000E-002,-7.8523548E-001,NaN,NaN, 2.7500000E-002, 9.8759788E-001,NaN,NaN,NaN,NaN,NaN,NaN
 3.0000000E-002,-9.1421435E-001,NaN,NaN, 3.0000000E-002, 9.9071432E-001,NaN,NaN,NaN,NaN,NaN,NaN
 3.2500000E-002,-1.0431932E+000,NaN,NaN, 3.2500000E-002, 1.0702359E+000,NaN,NaN,NaN,NaN,NaN,NaN
 3.5000000E-002,-1.1564533E+000,NaN,NaN, 3.5000000E-002, 1.0760747E+000,NaN,NaN,NaN,NaN,NaN,NaN
 3.7500000E-002,-1.2697133E+000,NaN,NaN, 3.7500000E-002, 1.1525616E+000,NaN,NaN,NaN,NaN,NaN,NaN
 4.0000000E-002,-1.3805551E+000,NaN,NaN, 4.0000000E-002, 1.1520389E+000,NaN,NaN,NaN,NaN,NaN,NaN
 4.2500000E-002,-1.4913968E+000,NaN,NaN, 4.2500000E-002, 1.2182939E+000,NaN,NaN,NaN,NaN,NaN,NaN
 4.5000000E-002,-1.6034467E+000,NaN,NaN, 4.5000000E-002, 1.2074479E+000,NaN,NaN,NaN,NaN,NaN,NaN
 4.7500000E-002,-1.7154966E+000,NaN,NaN, 4.7500000E-002, 1.2634326E+000,NaN,NaN,NaN,NaN,NaN,NaN
 5.0000000E-002,-1.7996504E+000,NaN,NaN, 5.0000000E-002, 1.2547042E+000,NaN,NaN,NaN,NaN,NaN,NaN
 5.2500000E-002,-1.8838042E+000,NaN,NaN, 5.2500000E-002, 1.3158920E+000,NaN,NaN,NaN,NaN,NaN,NaN
 5.5000000E-002,-1.9638041E+000,NaN,NaN, 5.5000000E-002, 1.3037314E+000,NaN,NaN,NaN,NaN,NaN,NaN
 5.7500000E-002,-2.0438040E+000,NaN,NaN, 5.7500000E-002, 1.3654033E+000,NaN,NaN,NaN,NaN,NaN,NaN
 6.0000000E-002,-2.1176569E+000,NaN,NaN, 6.0000000E-002, 1.3550447E+000,NaN,NaN,NaN,NaN,NaN,NaN
 6.2500000E-002,-2.1915097E+000,NaN,NaN, 6.2500000E-002, 1.4186644E+000,NaN,NaN,NaN,NaN,NaN,NaN
 6.5000000E-002,-2.2602667E+000,NaN,NaN, 6.5000000E-002, 1.3957878E+000,NaN,NaN,NaN,NaN,NaN,NaN
 6.7500000E-002,-2.3290236E+000,NaN,NaN, 6.7500000E-002, 1.4465192E+000,NaN,NaN,NaN,NaN,NaN,NaN
 7.0000000E-002,-2.3800593E+000,NaN,NaN, 7.0000000E-002, 1.4337873E+000,NaN,NaN,NaN,NaN,NaN,NaN
 7.2500000E-002,-2.4310949E+000,NaN,NaN, 7.2500000E-002, 1.4923466E+000,NaN,NaN,NaN,NaN,NaN,NaN
 7.5000000E-002,-2.4637774E+000,NaN,NaN, 7.5000000E-002, 1.4775324E+000,NaN,NaN,NaN,NaN,NaN,NaN
 7.7500000E-002,-2.4964600E+000,NaN,NaN, 7.7500000E-002, 1.5329427E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.0000000E-002,-2.5230275E+000,NaN,NaN, 8.0000000E-002, 1.5083749E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.2500000E-002,-2.5495950E+000,NaN,NaN, 8.2500000E-002, 1.5541083E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.5000000E-002,-2.5668458E+000,NaN,NaN, 8.5000000E-002, 1.5336315E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.7500000E-002,-2.5840967E+000,NaN,NaN, 8.7500000E-002, 1.5775816E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.0000000E-002,-2.5726788E+000,NaN,NaN, 9.0000000E-002, 1.5593803E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.2500000E-002,-2.5612610E+000,NaN,NaN, 9.2500000E-002, 1.6043981E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.5000000E-002,-2.5345411E+000,NaN,NaN, 9.5000000E-002, 1.5877564E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.7500000E-002,-2.5078212E+000,NaN,NaN, 9.7500000E-002, 1.6325524E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0000000E-001,-2.4673395E+000,NaN,NaN, 1.0000000E-001, 1.6102489E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0250000E-001,-2.4268579E+000,NaN,NaN, 1.0250000E-001, 1.6489222E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0500000E-001,-2.3638242E+000,NaN,NaN, 1.0500000E-001, 1.6277640E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0750000E-001,-2.3007906E+000,NaN,NaN, 1.0750000E-001, 1.6707201E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1000000E-001,-2.2180407E+000,NaN,NaN, 1.1000000E-001, 1.6601588E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1250000E-001,-2.1352908E+000,NaN,NaN, 1.1250000E-001, 1.7111412E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1500000E-001,-2.0443790E+000,NaN,NaN, 1.1500000E-001, 1.6925273E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1750000E-001,-1.9534672E+000,NaN,NaN, 1.1750000E-001, 1.7377170E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2000000E-001,-1.8618378E+000,NaN,NaN, 1.2000000E-001, 1.7223629E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2250000E-001,-1.7702084E+000,NaN,NaN, 1.2250000E-001, 1.7618177E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2500000E-001,-1.6401650E+000,NaN,NaN, 1.2500000E-001, 1.7553644E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2750000E-001,-1.5101216E+000,NaN,NaN, 1.2750000E-001, 1.8094313E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3000000E-001,-1.4135811E+000,NaN,NaN, 1.3000000E-001, 1.7935794E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3250000E-001,-1.3170407E+000,NaN,NaN, 1.3250000E-001, 1.8370162E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3500000E-001,-1.1684198E+000,NaN,NaN, 1.3500000E-001, 1.8344468E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3750000E-001,-1.0197989E+000,NaN,NaN, 1.3750000E-001, 1.8904935E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4000000E-001,-9.1202710E-001,NaN,NaN, 1.4000000E-001, 1.8867951E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4250000E-001,-8.0425527E-001,NaN,NaN, 1.4250000E-001, 1.9320893E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4500000E-001,-6.3224407E-001,NaN,NaN, 1.4500000E-001, 1.9233950E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4750000E-001,-4.6023287E-001,NaN,NaN, 1.4750000E-001, 1.9669385E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5000000E-001,-3.3826935E-001,NaN,NaN, 1.5000000E-001, 1.9669241E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5250000E-001,-2.1630583E-001,NaN,NaN, 1.5250000E-001, 2.0137915E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5500000E-001,-3.6170739E-002,NaN,NaN, 1.5500000E-001, 1.9837134E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5750000E-001, 1.4396435E-001,NaN,NaN, 1.5750000E-001, 2.0028204E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6000000E-001, 2.7007599E-001,NaN,NaN, 1.6000000E-001, 2.0069690E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6250000E-001, 3.9618762E-001,NaN,NaN, 1.6250000E-001, 2.0565834E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6500000E-001, 5.5803939E-001,NaN,NaN, 1.6500000E-001, 2.0166781E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6750000E-001, 7.1989116E-001,NaN,NaN, 1.6750000E-001, 2.0250641E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.7000000E-001, 8.3577335E-001,NaN,NaN, 1.7000000E-001, 2.0228935E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.7250000E-001, 9.5165554E-001,NaN,NaN, 1.7250000E-001, 2.0653439E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.7500000E-001, 9.5165554E-001,NaN,NaN, 1.7500000E-001, 2.0653439E+000,NaN,NaN,NaN,NaN,NaN,NaN
