s,m/s,
 4.6500144E+000, 5.8621092E+000,-3.2274269E-002
 4.6602317E+000, 5.8457318E+000,-4.2404766E-002
 4.6701870E+000, 5.6940405E+000,-5.6697410E-002
 4.6800624E+000, 5.6421180E+000,-5.1066231E-002
 4.6902394E+000, 5.7736025E+000,-3.5609956E-002
 4.7000536E+000, 5.9276815E+000,-1.9075616E-002
 4.7102693E+000, 6.1176290E+000, 1.9608914E-003
 4.7200619E+000, 6.2941470E+000, 1.7499887E-002
 4.7301248E+000, 6.4201140E+000, 2.3006808E-002
 4.7400482E+000, 6.4469191E+000, 2.8495814E-002
 4.7502328E+000, 6.4877765E+000, 2.6323256E-002
 4.7602010E+000, 6.4143543E+000, 1.6638952E-002
 4.7702188E+000, 6.2902351E+000,-4.2224777E-004
 4.7802366E+000, 6.1232978E+000,-9.2986822E-003
 4.7900039E+000, 6.1452594E+000,-4.1784533E-003
 4.8000218E+000, 6.0853582E+000,-2.0238362E-002
 4.8100897E+000, 5.9627123E+000,-2.2170010E-002
 4.8202493E+000, 6.0817488E+000,-1.5725119E-005
 4.8301862E+000, 6.2739734E+000, 1.1432060E-002
 4.8400988E+000, 6.3256981E+000, 1.4196765E-002
 4.8501444E+000, 6.3588838E+000, 1.6089838E-002
 4.8601814E+000, 6.3464155E+000, 1.1746199E-002
 4.8702183E+000, 6.2778402E+000, 3.2147551E-003
 4.8802553E+000, 6.1740419E+000,-5.1513598E-003
 4.8900281E+000, 6.1890982E+000, 5.5354419E-003
 4.9000651E+000, 6.3028730E+000, 1.6653730E-002
 4.9101338E+000, 6.4220424E+000, 2.0626200E-002
 4.9200864E+000, 6.2649133E+000,-9.1263260E-003
 4.9300389E+000, 6.0041474E+000,-2.5753313E-002
 4.9402285E+000, 5.9542095E+000,-2.2259845E-002
 4.9502557E+000, 5.9819917E+000,-2.0225722E-002
 4.9602527E+000, 6.0080159E+000,-1.7424635E-002
 4.9702076E+000, 6.0682896E+000,-6.3689754E-003
 4.9801612E+000, 6.1554696E+000,-7.7641161E-003
 4.9900281E+000, 6.0479623E+000,-1.7508053E-002
 5.0000244E+000, 6.0853315E+000,-6.9597197E-003
 5.0101274E+000, 6.1487541E+000,-2.9478820E-003
 5.0201146E+000, 6.2286264E+000, 4.5702766E-003
 5.0302007E+000, 6.2694226E+000, 1.2193758E-002
 5.0401440E+000, 6.3535988E+000, 1.5885922E-002
 5.0501593E+000, 6.3524137E+000, 1.6908331E-002
 5.0600773E+000, 6.3952476E+000, 2.2715311E-002
 5.0702253E+000, 6.4870170E+000, 3.2560925E-002
 5.0802273E+000, 6.5076970E+000, 2.8111058E-002
 5.0900450E+000, 6.4634243E+000, 2.1441876E-002
 5.1002093E+000, 6.3203296E+000, 5.2568100E-003
 5.1101194E+000, 6.2390923E+000, 6.2694851E-003
 5.1200295E+000, 6.3108118E+000, 1.3595616E-002
 5.1300667E+000, 6.3620123E+000, 1.7056697E-002
 5.1401789E+000, 6.3800587E+000, 1.9824935E-002
 5.1502702E+000, 6.3718766E+000, 1.4158310E-002
 5.1600168E+000, 6.3274473E+000, 1.1807234E-002
 5.1700342E+000, 6.3003142E+000, 7.8567135E-003
 5.1801632E+000, 6.2398189E+000,-2.0376374E-003
 5.1901878E+000, 6.0897143E+000,-1.8103780E-002
 5.2000010E+000, 6.0149914E+000,-1.5930210E-002
 5.2100725E+000, 6.0771063E+000,-1.1067456E-002
 5.2201440E+000, 6.0162864E+000,-2.9814261E-002
 5.2300218E+000, 5.7592066E+000,-5.4698226E-002
 5.2402128E+000, 5.6389684E+000,-5.5748783E-002
 5.2501726E+000, 5.6466388E+000,-5.5049233E-002
 5.2601212E+000, 5.6833891E+000,-4.8789755E-002
 5.2701358E+000, 5.7385680E+000,-4.1934699E-002
 5.2800101E+000, 5.7889077E+000,-4.2785764E-002
 5.2902224E+000, 5.7247179E+000,-4.8040655E-002
 5.3001052E+000, 5.8461915E+000,-2.1545077E-002
 5.3102135E+000, 6.0523000E+000,-1.1735387E-002
 5.3200187E+000, 6.0891838E+000,-7.9600580E-003
 5.3301089E+000, 6.1785835E+000, 3.8267735E-003
 5.3401095E+000, 6.3424204E+000, 1.9685245E-002
 5.3501594E+000, 6.3967989E+000, 2.1712490E-002
 5.3602034E+000, 6.4732507E+000, 3.0457643E-002
 5.3701037E+000, 6.5281083E+000, 3.2042701E-002
 5.3801341E+000, 6.4086356E+000, 1.0526870E-002
 5.3900784E+000, 6.2836128E+000, 9.4757430E-003
 5.4000227E+000, 6.3474939E+000, 2.2738699E-002
 5.4102038E+000, 6.4648738E+000, 2.8385048E-002
 5.4201007E+000, 6.4883305E+000, 3.0984020E-002
 5.4300030E+000, 6.5910570E+000, 4.4266230E-002
 5.4400778E+000, 6.6336492E+000, 4.3377510E-002
 5.4501268E+000, 6.6074252E+000, 3.7817024E-002
 5.4601556E+000, 6.5345435E+000, 2.7855939E-002
 5.4700272E+000, 6.4315867E+000, 1.8492777E-002
 5.4801687E+000, 6.2999368E+000, 2.3133894E-003
 5.4900628E+000, 6.2195149E+000, 4.6347020E-003
 5.5002042E+000, 6.2373977E+000,-2.1721985E-003
 5.5102220E+000, 6.0428270E+000,-2.7647142E-002
 5.5200061E+000, 5.8547986E+000,-3.7517379E-002
 5.5300140E+000, 5.8324772E+000,-3.4883476E-002
 5.5400517E+000, 5.8136138E+000,-4.6655303E-002
 5.5500428E+000, 5.6787232E+000,-5.1021808E-002
 5.5600340E+000, 5.8030873E+000,-2.6577293E-002
 5.5700251E+000, 6.0261366E+000,-1.1151477E-002
 5.5800162E+000, 6.0660765E+000,-1.8014617E-002
 5.5900073E+000, 6.0165045E+000,-1.4159412E-002
 5.6002546E+000, 6.1080621E+000,-8.6066919E-003
 5.6102458E+000, 6.0711897E+000,-1.6794198E-002
 5.6202369E+000, 6.0215722E+000,-1.7580007E-002
 5.6300007E+000, 5.9928816E+000,-2.6287444E-002
 5.6400489E+000, 5.9212345E+000,-2.8519420E-002
 5.6500970E+000, 5.9289255E+000,-2.2347520E-002
 5.6600887E+000, 6.1284159E+000, 7.9274856E-003
 5.6700026E+000, 6.4224831E+000, 3.3177913E-002
 5.6802423E+000, 6.5810955E+000, 4.1951664E-002
 5.6902260E+000, 6.7095067E+000, 6.2756938E-002
 5.7002235E+000, 6.9040515E+000, 6.8747851E-002
 5.7101666E+000, 6.7281414E+000, 3.2691980E-002
 5.7200312E+000, 6.3589733E+000, 4.6715346E-003
 5.7300931E+000, 6.1988138E+000,-1.8312753E-003
 5.7401609E+000, 6.1339022E+000,-8.6922432E-003
 5.7500620E+000, 6.1128470E+000,-9.3983985E-003
 5.7600967E+000, 6.1570134E+000,-6.4112427E-004
 5.7700322E+000, 6.2550818E+000, 1.0994877E-002
 5.7801351E+000, 6.3081238E+000, 9.7931407E-003
 5.7902380E+000, 6.2568951E+000,-9.6771969E-005
 5.8000033E+000, 6.1908870E+000, 2.2502901E-003
 5.8101912E+000, 6.2180871E+000,-2.1262086E-003
 5.8201120E+000, 6.1225807E+000,-1.2641697E-002
 5.8300843E+000, 6.0761404E+000,-1.0461783E-002
 5.8401972E+000, 6.0620547E+000,-1.9108227E-002
 5.8500193E+000, 5.9826839E+000,-2.3794521E-002
 5.8600499E+000, 5.9833017E+000,-1.6600989E-002
 5.8702333E+000, 6.0739776E+000,-1.3254705E-002
 5.8801741E+000, 6.0425785E+000,-1.6622851E-002
 5.8900180E+000, 6.0331908E+000,-1.8892069E-002
 5.9000481E+000, 5.9766525E+000,-2.4857318E-002
 5.9100388E+000, 5.9271754E+000,-2.7732151E-002
 5.9200296E+000, 5.9754800E+000,-1.8770693E-002
 5.9300203E+000, 6.0017507E+000,-2.1551823E-002
 5.9401280E+000, 6.0120790E+000,-1.1992923E-002
 5.9502263E+000, 6.2183601E+000, 1.6747140E-002
 5.9601033E+000, 6.4190527E+000, 2.4059393E-002
 5.9702193E+000, 6.4073230E+000, 1.7997510E-002
 5.9802321E+000, 6.4136635E+000, 3.1052045E-002
 5.9900066E+000, 6.6280692E+000, 5.0273215E-002
 6.0000194E+000, 6.7196705E+000, 5.2347136E-002
 6.0100799E+000, 6.7678544E+000, 6.3906712E-002
 6.0201319E+000, 6.8680203E+000, 6.6672677E-002
 6.0300263E+000, 6.8687304E+000, 6.5229631E-002
 6.0400257E+000, 6.8253976E+000, 6.3032868E-002
 6.0501578E+000, 6.8131618E+000, 5.0044981E-002
 6.0601454E+000, 6.5157720E+000, 1.5257751E-002
 6.0701329E+000, 6.1670967E+000,-2.1284923E-002
 6.0800297E+000, 5.8756315E+000,-3.6393181E-002
 6.0901800E+000, 5.8020596E+000,-4.7603769E-002
 6.1001460E+000, 5.6083202E+000,-7.0341212E-002
 6.1101204E+000, 5.4344191E+000,-7.9220473E-002
 6.1201454E+000, 5.4305002E+000,-7.5212851E-002
 6.1300640E+000, 5.4186902E+000,-8.0666785E-002
 6.1402271E+000, 5.3891026E+000,-7.9574586E-002
 6.1501308E+000, 5.4324204E+000,-7.3691472E-002
 6.1600341E+000, 5.5514861E+000,-5.3403167E-002
 6.1700777E+000, 5.7983523E+000,-2.6042691E-002
 6.1800653E+000, 6.1150572E+000, 5.4354568E-003
 6.1901040E+000, 6.3096393E+000, 1.6497485E-002
 6.2001427E+000, 6.5119358E+000, 4.7712053E-002
 6.2101813E+000, 6.7705660E+000, 5.8730458E-002
 6.2202200E+000, 6.6863945E+000, 4.1078182E-002
 6.2301301E+000, 6.6439194E+000, 5.0558169E-002
 6.2400593E+000, 6.7536706E+000, 5.3875127E-002
 6.2502141E+000, 6.5843442E+000, 2.0082177E-002
 6.2601417E+000, 6.2944025E+000, 4.7010953E-003
 6.2701872E+000, 6.2468221E+000, 5.9443767E-003
 6.2800094E+000, 6.2441383E+000,-6.3318061E-004
 6.2900772E+000, 6.1491516E+000,-7.0160456E-003
 6.3001450E+000, 6.1204984E+000,-1.0873347E-002
 6.3102127E+000, 6.0616490E+000,-1.7322957E-002
 6.3200350E+000, 6.0066425E+000,-2.0369016E-002
 6.3301028E+000, 6.0039146E+000,-2.0220066E-002
 6.3401706E+000, 5.9719041E+000,-2.0185437E-002
 6.3502383E+000, 6.0642295E+000,-1.2848407E-002
 6.3600606E+000, 6.0085344E+000,-2.8597056E-002
 6.3701284E+000, 5.8638143E+000,-3.4639953E-002
 6.3801961E+000, 5.8440032E+000,-3.5166502E-002
 6.3900920E+000, 5.8853027E+000,-2.9105330E-002
 6.4000915E+000, 5.9121250E+000,-2.7127695E-002
 6.4100839E+000, 6.0120809E+000,-7.8813908E-003
 6.4201565E+000, 6.2281664E+000, 1.0919062E-002
 6.4301495E+000, 6.3665688E+000, 2.1875788E-002
 6.4400720E+000, 6.5341375E+000, 4.4453487E-002
 6.4500398E+000, 6.6089308E+000, 2.9359564E-002
 6.4600700E+000, 6.3641880E+000, 1.2390340E-002
 6.4701474E+000, 6.3763761E+000, 1.8527847E-002
 6.4801352E+000, 6.3685024E+000, 1.4237343E-002
 6.4902350E+000, 6.2504914E+000,-4.6681003E-003
 6.5002068E+000, 6.1544220E+000, 2.7589974E-003
 6.5102087E+000, 6.3042512E+000, 1.6244612E-002
 6.5200478E+000, 6.4319343E+000, 2.8271267E-002
 6.5301268E+000, 6.6029566E+000, 5.4267183E-002
 6.5400232E+000, 6.7897781E+000, 5.3353358E-002
 6.5501509E+000, 6.5701344E+000, 1.7041049E-002
 6.5601112E+000, 6.1867473E+000,-1.3345346E-002
 6.5700453E+000, 6.0044841E+000,-2.7410482E-002
 6.5802103E+000, 5.8526138E+000,-4.0280046E-002
 6.5901111E+000, 5.7979817E+000,-4.1796761E-002
 6.6001350E+000, 5.7995192E+000,-3.2921402E-002
 6.6100437E+000, 5.9757837E+000,-1.5348191E-002
 6.6200913E+000, 6.0518656E+000,-1.0223870E-002
 6.6300026E+000, 6.2111654E+000, 1.2166795E-002
 6.6400868E+000, 6.4024326E+000, 2.2480811E-002
 6.6501427E+000, 6.3358398E+000, 2.2444528E-003
 6.6601762E+000, 6.1501589E+000,-7.5799467E-003
 6.6701277E+000, 6.1804948E+000, 5.5367729E-003
 6.6802370E+000, 6.2738406E+000, 5.9750583E-003
 6.6901165E+000, 6.2343793E+000, 3.2561842E-003
 6.7000435E+000, 6.3023662E+000, 1.5922244E-002
 6.7102317E+000, 6.3585254E+000, 1.6045977E-002
 6.7201587E+000, 6.3636254E+000, 1.7015839E-002
 6.7300857E+000, 6.4124859E+000, 2.7395540E-002
 6.7400127E+000, 6.6041517E+000, 4.9188416E-002
 6.7502009E+000, 6.6914273E+000, 4.8741724E-002
 6.7601655E+000, 6.6396972E+000, 3.6032847E-002
 6.7701301E+000, 6.4522053E+000, 1.3409408E-002
 6.7800947E+000, 6.2010279E+000,-1.2684161E-002
 6.7900994E+000, 5.9215759E+000,-4.0476331E-002
 6.8001774E+000, 5.7841367E+000,-4.2653054E-002
 6.8101223E+000, 5.8057593E+000,-3.5609177E-002
 6.8202160E+000, 5.8418451E+000,-3.8655646E-002
 6.8300370E+000, 5.8042597E+000,-3.9091176E-002
 6.8401307E+000, 5.8352568E+000,-3.1447335E-002
 6.8502245E+000, 5.9407958E+000,-2.1406796E-002
 6.8600454E+000, 6.0563606E+000,-6.7837965E-003
 6.8701391E+000, 6.1685114E+000,-3.5954572E-003
 6.8801436E+000, 6.1388103E+000,-5.8291756E-003
 6.8901085E+000, 6.1654118E+000,-5.6370116E-003
 6.9000734E+000, 6.1154513E+000,-1.2161502E-002
 6.9100383E+000, 5.9767416E+000,-3.4093030E-002
 6.9200032E+000, 5.7905635E+000,-4.4466880E-002
 6.9300051E+000, 5.7652130E+000,-4.3672316E-002
 6.9400219E+000, 5.7362320E+000,-4.6944718E-002
 6.9501911E+000, 5.7897342E+000,-3.2747416E-002
 6.9601439E+000, 6.0185805E+000,-3.6808459E-003
 6.9700967E+000, 6.2621041E+000, 1.5701468E-002
 6.9800495E+000, 6.4881761E+000, 4.4769446E-002
 6.9900023E+000, 6.7925299E+000, 7.1910829E-002
 7.0002040E+000, 7.0325689E+000, 8.8575119E-002
 7.0101568E+000, 7.0682871E+000, 8.3315055E-002
 7.0200060E+000, 6.9606074E+000, 6.7521658E-002
 7.0301013E+000, 6.7688321E+000, 4.6002908E-002
 7.0401394E+000, 6.5597860E+000, 2.8994298E-002
 7.0500025E+000, 6.4657200E+000, 2.2963989E-002
 7.0601062E+000, 6.3667903E+000, 7.5269628E-003
 7.0702099E+000, 6.1446547E+000,-1.8090871E-002
 7.0800731E+000, 5.9199181E+000,-3.3563947E-002
 7.0900324E+000, 5.8493373E+000,-3.4916065E-002
 7.1000880E+000, 5.8343969E+000,-4.1058052E-002
 7.1101436E+000, 5.7465531E+000,-4.8206159E-002
 7.1200258E+000, 5.6499060E+000,-6.3954772E-002
 7.1301537E+000, 5.4778668E+000,-7.7792843E-002
 7.1400228E+000, 5.4859089E+000,-6.4687430E-002
 7.1502843E+000, 5.6428647E+000,-4.5056017E-002
 7.1601592E+000, 5.8939966E+000,-1.7787520E-002
 7.1700371E+000, 6.0981875E+000,-5.8173897E-003
 7.1801876E+000, 6.1912042E+000, 1.5233758E-003
 7.1900005E+000, 6.2061087E+000, 1.6907619E-003
 7.2000216E+000, 6.2786834E+000, 1.6282928E-002
 7.2101464E+000, 6.3789903E+000, 1.1898099E-002
 7.2201881E+000, 6.1570750E+000,-1.9269036E-002
 7.2300470E+000, 5.9253323E+000,-2.9128775E-002
 7.2400035E+000, 5.9483781E+000,-2.2982947E-002
 7.2501773E+000, 5.9679331E+000,-2.1146530E-002
 7.2601918E+000, 6.1480056E+000, 1.2708300E-002
 7.2701225E+000, 6.4440954E+000, 2.6345806E-002
 7.2800553E+000, 6.4013079E+000, 1.2667417E-002
 7.2900004E+000, 6.3674015E+000, 2.4161566E-002
 7.3000382E+000, 6.5150781E+000, 3.4156704E-002
 7.3101038E+000, 6.4821378E+000, 2.1514244E-002
 7.3201328E+000, 6.4117727E+000, 2.2378985E-002
 7.3301395E+000, 6.4192284E+000, 2.3867380E-002
 7.3400261E+000, 6.5017438E+000, 3.9329691E-002
 7.3501930E+000, 6.6476450E+000, 4.8240602E-002
 7.3600210E+000, 6.6841418E+000, 4.8520400E-002
 7.3701394E+000, 6.6766283E+000, 4.4791249E-002
 7.3801316E+000, 6.5682483E+000, 2.6803843E-002
 7.3901723E+000, 6.3236589E+000,-1.1124164E-003
 7.4002130E+000, 6.0850739E+000,-1.9413929E-002
 7.4100386E+000, 6.0252473E+000,-1.3734760E-002
 7.4200315E+000, 6.1176118E+000,-4.3795742E-003
 7.4300244E+000, 6.1667870E+000, 2.4347711E-004
 7.4400173E+000, 6.2949810E+000, 1.8213526E-002
 7.4500131E+000, 6.3857081E+000, 1.3080090E-002
 7.4600714E+000, 6.2750588E+000,-7.0466758E-004
 7.4700361E+000, 6.1450624E+000,-7.2150358E-003
 7.4801265E+000, 6.1270631E+000,-6.1079983E-003
 7.4900724E+000, 6.1321876E+000,-1.0672596E-002
 7.5001897E+000, 6.0122067E+000,-2.3544691E-002
 7.5101369E+000, 5.9941182E+000,-1.8273201E-002
 7.5202234E+000, 5.9322958E+000,-3.9006735E-002
 7.5301389E+000, 5.7096428E+000,-5.5918413E-002
 7.5402070E+000, 5.6273778E+000,-5.3507730E-002
 7.5500174E+000, 5.7847568E+000,-3.2455309E-002
 7.5600731E+000, 5.9541169E+000,-1.4749518E-002
 7.5702559E+000, 6.2178981E+000, 1.6751520E-002
 7.5801252E+000, 6.5122677E+000, 3.7946838E-002
 7.5902542E+000, 6.5128138E+000, 1.9489601E-002
 7.6001447E+000, 6.3218027E+000, 1.2804961E-002
 7.6101299E+000, 6.4177862E+000, 3.1157247E-002
 7.6201453E+000, 6.5559140E+000, 3.8365529E-002
 7.6301363E+000, 6.6367768E+000, 4.7635066E-002
 7.6401958E+000, 6.6684821E+000, 4.4555022E-002
 7.6501618E+000, 6.6037351E+000, 3.7892530E-002
 7.6602101E+000, 6.6268931E+000, 4.6870670E-002
 7.6701839E+000, 6.6719430E+000, 4.6034945E-002
 7.6801102E+000, 6.6501498E+000, 4.4743183E-002
 7.6900365E+000, 6.5717992E+000, 2.4621588E-002
 7.7002050E+000, 6.2825915E+000,-5.5448817E-003
 7.7101313E+000, 6.0559079E+000,-1.9986770E-002
 7.7200576E+000, 5.9681914E+000,-2.6890662E-002
 7.7301268E+000, 5.8002775E+000,-5.6040597E-002
 7.7400991E+000, 5.5197534E+000,-7.2589689E-002
 7.7501324E+000, 5.5391250E+000,-5.9813649E-002
 7.7600939E+000, 5.6346342E+000,-5.1785617E-002
 7.7701059E+000, 5.7323602E+000,-4.2220153E-002
 7.7801180E+000, 5.8583360E+000,-2.5037428E-002
 7.7902320E+000, 5.9890297E+000,-2.0752516E-002
 7.8000667E+000, 5.8839449E+000,-4.2728822E-002
 7.8102145E+000, 5.7159516E+000,-4.9860500E-002
 7.8201785E+000, 5.7156331E+000,-4.8153546E-002
 7.8302279E+000, 5.6831105E+000,-5.2826236E-002
 7.8401915E+000, 5.7308954E+000,-3.9732507E-002
 7.8502117E+000, 5.9189508E+000,-1.4846745E-002
 7.8601387E+000, 6.2003273E+000, 1.5893505E-002
 7.8701868E+000, 6.5679173E+000, 5.7261461E-002
 7.8802350E+000, 6.8656647E+000, 6.9622225E-002
 7.8900550E+000, 6.8676741E+000, 6.3668089E-002
 7.9000769E+000, 6.7963638E+000, 5.7346206E-002
 7.9100753E+000, 6.7632758E+000, 5.6527276E-002
 7.9200552E+000, 6.7771199E+000, 5.6563573E-002
 7.9301785E+000, 6.6512249E+000, 3.5957878E-002
 7.9400590E+000, 6.5031048E+000, 2.6150206E-002
 7.9500768E+000, 6.5045459E+000, 3.4855254E-002
 7.9600946E+000, 6.4453009E+000, 1.0144830E-002
 7.9701124E+000, 6.1482845E+000,-1.6213382E-002
 7.9801302E+000, 6.0470431E+000,-1.1612310E-002
 7.9901713E+000, 6.0858657E+000,-1.5191972E-002
 8.0001146E+000, 5.9691321E+000,-3.0213498E-002
 8.0102386E+000, 5.9017363E+000,-2.7255248E-002
 8.0200253E+000, 5.9621002E+000,-2.0794665E-002
 8.0300631E+000, 6.0390168E+000,-1.1139537E-002
 8.0402263E+000, 6.0852241E+000,-1.2176392E-002
 8.0501636E+000, 6.1244722E+000,-3.9432865E-003
 8.0601009E+000, 6.2170758E+000, 6.9669955E-003
 8.0700383E+000, 6.2387355E+000,-1.8296067E-005
 8.0801061E+000, 6.1871148E+000, 3.5643577E-004
 8.0901126E+000, 6.2356469E+000, 8.1453593E-003
 8.1002047E+000, 6.3742683E+000, 2.5888758E-002
 8.1100381E+000, 6.5400435E+000, 4.1541861E-002
 8.1201302E+000, 6.6893290E+000, 5.0008621E-002
 8.1302223E+000, 6.6728452E+000, 4.5754063E-002
 8.1400556E+000, 6.6500611E+000, 4.5023530E-002
 8.1501477E+000, 6.6140521E+000, 3.4674199E-002
 8.1602398E+000, 6.4288394E+000, 9.3173523E-003
 8.1700444E+000, 6.1390490E+000,-1.4654377E-002
 8.1801654E+000, 6.0169333E+000,-2.6797300E-002
 8.1901714E+000, 5.8222737E+000,-4.7227912E-002
 8.2000394E+000, 5.6667712E+000,-5.2358383E-002
 8.2101604E+000, 5.7447289E+000,-4.2342486E-002
 8.2202532E+000, 5.7341959E+000,-5.0713806E-002
 8.2300218E+000, 5.6904764E+000,-4.7858429E-002
 8.2400617E+000, 5.8609560E+000,-2.0769617E-002
 8.2501016E+000, 6.1044488E+000, 1.0005999E-003
 8.2601415E+000, 6.3071610E+000, 1.8095907E-002
 8.2701815E+000, 6.4414498E+000, 3.1997174E-002
 8.2800235E+000, 6.5925841E+000, 3.8579408E-002
 8.2900018E+000, 6.4752572E+000, 1.4779197E-002
 8.3002177E+000, 6.1790010E+000,-1.4849377E-002
 8.3101247E+000, 5.9993772E+000,-2.0183506E-002
 8.3200418E+000, 6.0709625E+000,-4.0817899E-003
 8.3300103E+000, 6.1906309E+000,-7.4708907E-004
 8.3401319E+000, 6.1578396E+000,-4.3728136E-003
 8.3500005E+000, 6.2123599E+000, 3.8176468E-003
 8.3600968E+000, 6.1766971E+000,-7.6940488E-003
 8.3701014E+000, 6.0810131E+000,-1.7978794E-002
 8.3800902E+000, 5.9606947E+000,-2.7222809E-002
 8.3900790E+000, 5.9611295E+000,-2.1084416E-002
 8.4000678E+000, 5.9667066E+000,-2.2287010E-002
 8.4100565E+000, 6.0645564E+000,-4.3711882E-003
 8.4201930E+000, 6.2615089E+000, 1.6071237E-002
 8.4300615E+000, 6.4514532E+000, 3.0073027E-002
 8.4401767E+000, 6.4653026E+000, 2.1161082E-002
 8.4500452E+000, 6.3696929E+000, 1.6100188E-002
 8.4600842E+000, 6.4377271E+000, 3.0605816E-002
 8.4702342E+000, 6.5498466E+000, 3.7899325E-002
 8.4800052E+000, 6.5924976E+000, 4.2862328E-002
 8.4902037E+000, 6.6721223E+000, 4.6649640E-002
 8.5002154E+000, 6.6248182E+000, 3.8403342E-002
 8.5102272E+000, 6.5191930E+000, 2.5957379E-002
 8.5202390E+000, 6.4278160E+000, 1.7291768E-002
 8.5300828E+000, 6.2745500E+000,-1.9641136E-003
 8.5402103E+000, 6.1120566E+000,-1.0949855E-002
 8.5501997E+000, 6.1428115E+000, 1.8362289E-004
 8.5600740E+000, 6.1425199E+000,-1.3696895E-002
 8.5700322E+000, 5.9346029E+000,-4.2622580E-002
 8.5801684E+000, 5.6372896E+000,-6.4402761E-002
 8.5901249E+000, 5.5117532E+000,-7.2800933E-002
 8.6001417E+000, 5.4074773E+000,-8.5725333E-002
 8.6100533E+000, 5.3226338E+000,-8.7756195E-002
 8.6200742E+000, 5.3802927E+000,-7.3606055E-002
 8.6301657E+000, 5.5611040E+000,-5.7029915E-002
 8.6402571E+000, 5.6981390E+000,-4.3217187E-002
 8.6500899E+000, 5.9129639E+000,-1.0712684E-002
 8.6601813E+000, 6.2519205E+000, 1.6911496E-002
 8.6700141E+000, 6.4702233E+000, 3.7181055E-002
 8.6801055E+000, 6.7338920E+000, 6.9751834E-002
 8.6901211E+000, 6.9980212E+000, 8.2870763E-002
 8.7001025E+000, 6.9274067E+000, 5.8479798E-002
 8.7101049E+000, 6.6719865E+000, 4.3600387E-002
 8.7201269E+000, 6.6111431E+000, 3.5616789E-002
 8.7301906E+000, 6.4782714E+000, 2.1304613E-002
 8.7400665E+000, 6.4365492E+000, 2.5779293E-002
 8.7501720E+000, 6.4419663E+000, 2.0430269E-002
 8.7600479E+000, 6.3539271E+000, 8.4988376E-003
 8.7701534E+000, 6.2114279E+000,-4.2189117E-003
 8.7800063E+000, 6.0887522E+000,-1.7100421E-002
 8.7901118E+000, 6.0039050E+000,-1.9274597E-002
 8.8002173E+000, 6.0197072E+000,-2.0028015E-002
 8.8100702E+000, 5.9085072E+000,-4.1550459E-002
 8.8201757E+000, 5.6892906E+000,-5.0802317E-002
 8.8300286E+000, 5.8122627E+000,-2.8492200E-002
 8.8400583E+000, 5.9810825E+000,-1.7361768E-002
 8.8500628E+000, 6.0432679E+000,-1.1273663E-002
 8.8602433E+000, 6.1519880E+000,-1.2615916E-003
 8.8701370E+000, 6.1783454E+000,-3.7288603E-003
 8.8801185E+000, 6.1854403E+000, 1.9579758E-003
 8.8901000E+000, 6.2276583E+000, 4.1025719E-003
 8.9000572E+000, 6.2455700E+000, 5.5795373E-003
 8.9102313E+000, 6.2557406E+000, 6.6031346E-003
 8.9200802E+000, 6.3256369E+000, 2.0506098E-002
 8.9301882E+000, 6.4000834E+000, 1.5572312E-002
 8.9400371E+000, 6.3572357E+000, 1.2847662E-002
 8.9501136E+000, 6.2929004E+000, 8.1063470E-003
 8.9601221E+000, 6.2544476E+000, 9.4559883E-004
 8.9701073E+000, 6.1691336E+000,-4.5708109E-003
 8.9800925E+000, 6.1856741E+000, 1.4077702E-003
 8.9900777E+000, 6.1999688E+000,-7.3861983E-004
 9.0000629E+000, 6.1975722E+000, 3.7396158E-003
 9.0100481E+000, 6.3049644E+000, 1.3747941E-002
 9.0200333E+000, 6.2941901E+000, 2.7760588E-003
 9.0300971E+000, 6.1993257E+000, 1.6259191E-003
 9.0401577E+000, 6.2952470E+000, 1.8196791E-002
 9.0500360E+000, 6.4341508E+000, 2.7332050E-002
 9.0601124E+000, 6.5264385E+000, 3.7841546E-002
 9.0700244E+000, 6.6332301E+000, 4.6740399E-002
 9.0801771E+000, 6.6017605E+000, 3.0352951E-002
 9.0900864E+000, 6.3659658E+000, 4.1713311E-003
 9.1001042E+000, 6.2145361E+000, 3.8598864E-003
 9.1100198E+000, 6.2665515E+000, 7.7446779E-003
 9.1200995E+000, 6.2908704E+000, 1.1278827E-002
 9.1301169E+000, 6.3767441E+000, 2.0355883E-002
 9.1402017E+000, 6.3358334E+000, 7.4629137E-003
 9.1500572E+000, 6.1764653E+000,-1.6180934E-002
 9.1601592E+000, 5.9284334E+000,-3.2582203E-002
 9.1700087E+000, 5.8510063E+000,-3.6879858E-002
 9.1801107E+000, 5.8018205E+000,-4.2694439E-002
 9.1900864E+000, 5.7939821E+000,-4.1296390E-002
 9.2000874E+000, 5.6958964E+000,-5.6642848E-002
 9.2100158E+000, 5.6606879E+000,-5.2568333E-002
 9.2201580E+000, 5.6603406E+000,-5.6386229E-002
 9.2300089E+000, 5.6528975E+000,-5.1933361E-002
 9.2400068E+000, 5.7052598E+000,-4.5554083E-002
 9.2500046E+000, 5.7915192E+000,-3.7028528E-002
 9.2600025E+000, 5.8271650E+000,-3.6355704E-002
 9.2700436E+000, 5.9040413E+000,-2.3336698E-002
 9.2800459E+000, 6.0443266E+000,-8.4535379E-003
 9.2900018E+000, 6.1847144E+000, 6.6338974E-003
 9.3002130E+000, 6.3822364E+000, 2.9900544E-002
