s,status,status
Time,"Act1","Act2"
 0.0000000E+000,-1,-1
 4.7628966E-001,-1,-1
 8.8453794E-001,-1,-1
 1.2927862E+000,-1,-1
 1.7010345E+000,-1,-1
 2.1092827E+000,-1,-1
 2.5855725E+000,-1,-1
 2.9938209E+000,-1,-1
 3.4020691E+000,-1,-1
 3.8103173E+000,-1,-1
 4.2185655E+000,-1,-1
 4.6268139E+000,-1,-1
 5.1031036E+000,-1,-1
 5.5113521E+000,-1,-1
 5.9196000E+000,-1,-1
 6.3278484E+000,-1,-1
 6.7360969E+000,-1,-1
 7.1443453E+000,-1,-1
 7.6206346E+000,-1,-1
 8.0288830E+000,-1,-1
 8.4371309E+000,-1,-1
 8.8453798E+000,-1,-1
 9.2536278E+000,-1,-1
 9.6618767E+000,-1,-1
 1.0138165E+001,-1,-1
 1.0546414E+001,-1,-1
 1.0954662E+001,-1,-1
 1.1362911E+001,-1,-1
 1.1771159E+001,-1,-1
 1.2247449E+001,-1,-1
 1.2655697E+001,-1,-1
 1.3063946E+001,-1,-1
 1.3472194E+001,-1,-1
 1.3880442E+001,-1,-1
 1.4288691E+001,-1,-1
 1.4764979E+001,-1,-1
 1.5173228E+001,-1,-1
 1.5581476E+001,-1,-1
 1.5989725E+001,-1,-1
 1.6397972E+001,-1,-1
 1.6806221E+001,-1,-1
 1.7282511E+001,-1,-1
 1.7690760E+001,-1,-1
 1.8099007E+001,-1,-1
 1.8507256E+001,-1,-1
 1.8915504E+001,-1,-1
 1.9323753E+001,-1,-1
 1.9783653E+001,-1,-1
 2.0160038E+001,-1,-1
 2.0587957E+001,-1,-1
 2.1008959E+001,-1,-1
 2.1421350E+001,-1,-1
 2.1855116E+001,-1,-1
 2.2271818E+001,-1,-1
 2.2688520E+001,-1,-1
 2.3118244E+001,-1,-1
 2.3547968E+001,-1,-1
 2.3949045E+001,-1,-1
 2.4378769E+001,-1,-1
 2.4791698E+001,-1,-1
 2.5221619E+001,-1,-1
 2.5633837E+001,-1,-1
 2.6051113E+001,-1,-1
 2.6468388E+001,-1,-1
 2.6885664E+001,-1,-1
 2.7302938E+001,-1,-1
 2.7731342E+001,-1,-1
 2.8158499E+001,-1,-1
 2.8564247E+001,-1,-1
 2.8997614E+001,-1,-1
 2.9420267E+001,-1,-1
 2.9845903E+001,-1,-1
 3.0247387E+001,-1,-1
 3.0683306E+001,-1,-1
 3.1107430E+001,-1,-1
 3.1507437E+001,-1,-1
 3.1939817E+001,-1,-1
 3.2345612E+001,-1,-1
 3.2766777E+001,-1,-1
 3.3200020E+001,-1,-1
 3.3617516E+001,-1,-1
 3.4023628E+001,-1,-1
 3.4447102E+001,-1,-1
 3.4866337E+001,-1,-1
 3.5285576E+001,-1,-1
 3.5704815E+001,-1,-1
 3.6131039E+001,-1,-1
 3.6547100E+001,-1,-1
 3.6969589E+001,-1,-1
 3.7391075E+001,-1,-1
 3.7815437E+001,-1,-1
 3.8228233E+001,-1,-1
 3.8644943E+001,-1,-1
 3.9075470E+001,-1,-1
 3.9494171E+001,-1,-1
 3.9918694E+001,-1,-1
 4.0321987E+001,-1,-1
 4.0760376E+001,-1,-1
 4.1179729E+001,-1,-1
 4.1600719E+001,-1,-1
 4.2023571E+001,-1,-1
 4.2423645E+001,-1,-1
 4.2844337E+001,-1,-1
 4.3273647E+001,-1,-1
 4.3707066E+001,-1,-1
 4.4117256E+001,-1,-1
 4.4530178E+001,-1,-1
 4.4951305E+001,-1,-1
 4.5372433E+001,-1,-1
 4.5793560E+001,-1,-1
 4.6214687E+001,-1,-1
 4.6635815E+001,-1,-1
 4.7056942E+001,-1,-1
 4.7466038E+001,-1,-1
 4.7892883E+001,-1,-1
 4.8329651E+001,-1,-1
 4.8732700E+001,-1,-1
 4.9151077E+001,-1,-1
 4.9583290E+001,-1,-1
 4.9999958E+001,-1,-1
 5.0419590E+001,-1,-1
 5.0842823E+001,-1,-1
 5.1266052E+001,-1,-1
 5.1685436E+001,-1,-1
 5.2100204E+001,-1,-1
 5.2523861E+001,-1,-1
 5.2933548E+001,-1,-1
 5.3343235E+001,-1,-1
 5.3804134E+001,-1,-1
 5.4213825E+001,-1,-1
 5.4623512E+001,-1,-1
 5.5033199E+001,-1,-1
 5.5462276E+001,-1,-1
 5.5875443E+001,-1,-1
 5.6288609E+001,-1,-1
 5.6701775E+001,-1,-1
 5.7160851E+001,-1,-1
 5.7577385E+001,-1,-1
 5.7983284E+001,-1,-1
 5.8389187E+001,-1,-1
 5.8835678E+001,-1,-1
 5.9241577E+001,-1,-1
 5.9647160E+001,-1,-1
 6.0072876E+001,-1,-1
 6.0498596E+001,-1,-1
 6.0924313E+001,-1,-1
 6.1326630E+001,-1,-1
 6.1768696E+001,-1,-1
 6.2182346E+001,-1,-1
 6.2599152E+001,-1,-1
 6.3015560E+001,-1,-1
 6.3421429E+001,-1,-1
 6.3858517E+001,-1,-1
 6.4264389E+001,-1,-1
 6.4701477E+001,-1,-1
 6.5123024E+001,-1,-1
 6.5541229E+001,-1,-1
 6.5947983E+001,-1,-1
 6.6371292E+001,-1,-1
 6.6790863E+001,-1,-1
 6.7205704E+001,-1,-1
 6.7627625E+001,-1,-1
 6.8044456E+001,-1,-1
 6.8473358E+001,-1,-1
 6.8898102E+001,-1,-1
 6.9301956E+001,-1,-1
 6.9722481E+001,-1,-1
 7.0144501E+001,-1,-1
 7.0574440E+001,-1,-1
 7.0997932E+001,-1,-1
 7.1418945E+001,-1,-1
 7.1821518E+001,-1,-1
 7.2250595E+001,-1,-1
 7.2668228E+001,-1,-1
 7.3098488E+001,-1,-1
 7.3508080E+001,-1,-1
 7.3937050E+001,-1,-1
 7.4342728E+001,-1,-1
 7.4780067E+001,-1,-1
 7.5193367E+001,-1,-1
 7.5609657E+001,-1,-1
 7.6025948E+001,-1,-1
 7.6442238E+001,-1,-1
 7.6874718E+001,-1,-1
 7.7290985E+001,-1,-1
 7.7719742E+001,-1,-1
 7.8137932E+001,-1,-1
 7.8561111E+001,-1,-1
 7.8962013E+001,-1,-1
 7.9400551E+001,-1,-1
 7.9806168E+001,-1,-1
 8.0235031E+001,-1,-1
 8.0651009E+001,-1,-1
 8.1061394E+001,-1,-1
 8.1491341E+001,-1,-1
 8.1904305E+001,-1,-1
 8.2324471E+001,-1,-1
 8.2762329E+001,-1,-1
 8.3180191E+001,-1,-1
 8.3595589E+001,-1,-1
 8.4010994E+001,-1,-1
 8.4426392E+001,-1,-1
 8.4841789E+001,-1,-1
 8.5279053E+001,-1,-1
 8.5703201E+001,-1,-1
 8.6102501E+001,-1,-1
 8.6535988E+001,-1,-1
 8.6959740E+001,-1,-1
 8.7368095E+001,-1,-1
 8.7798920E+001,-1,-1
 8.8207680E+001,-1,-1
 8.8636238E+001,-1,-1
 8.9049362E+001,-1,-1
 8.9461327E+001,-1,-1
 8.9890938E+001,-1,-1
 9.0311928E+001,-1,-1
 9.0736107E+001,-1,-1
 9.1141006E+001,-1,-1
 9.1576752E+001,-1,-1
 9.1996048E+001,-1,-1
 9.2406960E+001,-1,-1
 9.2836639E+001,-1,-1
 9.3252136E+001,-1,-1
 9.3664925E+001,-1,-1
 9.4087540E+001,-1,-1
 9.4501366E+001,-1,-1
 9.4920952E+001,-1,-1
 9.5340538E+001,-1,-1
 9.5772095E+001,-1,-1
 9.6185547E+001,-1,-1
 9.6616722E+001,-1,-1
 9.7021500E+001,-1,-1
 9.7445740E+001,-1,-1
 9.7861290E+001,-1,-1
 9.8293457E+001,-1,-1
 9.8704079E+001,-1,-1
 9.9127136E+001,-1,-1
 9.9555328E+001,-1,-1
 9.9974350E+001,-1,-1
 1.0038812E+002,-1,-1
 1.0080909E+002,-1,-1
 1.0122466E+002,-1,-1
 1.0164023E+002,-1,-1
 1.0206183E+002,-1,-1
 1.0249285E+002,-1,-1
 1.0290514E+002,-1,-1
 1.0332117E+002,-1,-1
 1.0374438E+002,-1,-1
 1.0417059E+002,-1,-1
 1.0458447E+002,-1,-1
 1.0500758E+002,-1,-1
 1.0542831E+002,-1,-1
 1.0585206E+002,-1,-1
 1.0626205E+002,-1,-1
 1.0668708E+002,-1,-1
 1.0711790E+002,-1,-1
 1.0753516E+002,-1,-1
 1.0794862E+002,-1,-1
 1.0837341E+002,-1,-1
 1.0879340E+002,-1,-1
 1.0921340E+002,-1,-1
 1.0963406E+002,-1,-1
 1.1004855E+002,-1,-1
 1.1046304E+002,-1,-1
 1.1088392E+002,-1,-1
 1.1130006E+002,-1,-1
 1.1172375E+002,-1,-1
 1.1215671E+002,-1,-1
 1.1256579E+002,-1,-1
 1.1299757E+002,-1,-1
 1.1340240E+002,-1,-1
 1.1382184E+002,-1,-1
 1.1424825E+002,-1,-1
 1.1466656E+002,-1,-1
 1.1508794E+002,-1,-1
 1.1550903E+002,-1,-1
 1.1593231E+002,-1,-1
 1.1635282E+002,-1,-1
 1.1677608E+002,-1,-1
 1.1719780E+002,-1,-1
 1.1761261E+002,-1,-1
 1.1802918E+002,-1,-1
 1.1844294E+002,-1,-1
 1.1887653E+002,-1,-1
 1.1929295E+002,-1,-1
 1.1970650E+002,-1,-1
 1.2013644E+002,-1,-1
 1.2054806E+002,-1,-1
 1.2096080E+002,-1,-1
 1.2139178E+002,-1,-1
 1.2181139E+002,-1,-1
 1.2222063E+002,-1,-1
 1.2264816E+002,-1,-1
 1.2306146E+002,-1,-1
 1.2349643E+002,-1,-1
 1.2391048E+002,-1,-1
 1.2433134E+002,-1,-1
 1.2474765E+002,-1,-1
 1.2516397E+002,-1,-1
 1.2558369E+002,-1,-1
 1.2601173E+002,-1,-1
 1.2643147E+002,-1,-1
 1.2685416E+002,-1,-1
 1.2726158E+002,-1,-1
 1.2768841E+002,-1,-1
 1.2810812E+002,-1,-1
 1.2853069E+002,-1,-1
 1.2895323E+002,-1,-1
 1.2936014E+002,-1,-1
 1.2978270E+002,-1,-1
 1.3020148E+002,-1,-1
 1.3063231E+002,-1,-1
 1.3104774E+002,-1,-1
 1.3146320E+002,-1,-1
 1.3189403E+002,-1,-1
 1.3230948E+002,-1,-1
 1.3272491E+002,-1,-1
 1.3314191E+002,-1,-1
 1.3357419E+002,-1,-1
 1.3399121E+002,-1,-1
 1.3440993E+002,-1,-1
 1.3482811E+002,-1,-1
 1.3525389E+002,-1,-1
 1.3567503E+002,-1,-1
 1.3609541E+002,-1,-1
 1.3651094E+002,-1,-1
 1.3692200E+002,-1,-1
 1.3734724E+002,-1,-1
 1.3776907E+002,-1,-1
 1.3818326E+002,-1,-1
 1.3860153E+002,-1,-1
 1.3903474E+002,-1,-1
 1.3945085E+002,-1,-1
 1.3986528E+002,-1,-1
 1.4028268E+002,-1,-1
 1.4071136E+002,-1,-1
 1.4112302E+002,-1,-1
 1.4154514E+002,-1,-1
 1.4197298E+002,-1,-1
 1.4238579E+002,-1,-1
 1.4280417E+002,-1,-1
 1.4322510E+002,-1,-1
 1.4364420E+002,-1,-1
 1.4407301E+002,-1,-1
 1.4448651E+002,-1,-1
 1.4490230E+002,-1,-1
 1.4532957E+002,-1,-1
 1.4574478E+002,-1,-1
 1.4617229E+002,-1,-1
 1.4658691E+002,-1,-1
 1.4701160E+002,-1,-1
 1.4742136E+002,-1,-1
 1.4785298E+002,-1,-1
 1.4827368E+002,-1,-1
 1.4868782E+002,-1,-1
 1.4910632E+002,-1,-1
 1.4952483E+002,-1,-1
 1.4994331E+002,-1,-1
 1.5036182E+002,-1,-1
 1.5078032E+002,-1,-1
 1.5120959E+002,-1,-1
 1.5163116E+002,-1,-1
 1.5204543E+002,-1,-1
 1.5246236E+002,-1,-1
 1.5288777E+002,-1,-1
 1.5331180E+002,-1,-1
 1.5372156E+002,-1,-1
 1.5414471E+002,-1,-1
 1.5456715E+002,-1,-1
 1.5498654E+002,-1,-1
 1.5540764E+002,-1,-1
 1.5582317E+002,-1,-1
 1.5624225E+002,-1,-1
 1.5666475E+002,-1,-1
 1.5708124E+002,-1,-1
 1.5751196E+002,-1,-1
 1.5793034E+002,-1,-1
 1.5834244E+002,-1,-1
 1.5876244E+002,-1,-1
 1.5919159E+002,-1,-1
 1.5960117E+002,-1,-1
 1.6002634E+002,-1,-1
 1.6045010E+002,-1,-1
 1.6087207E+002,-1,-1
 1.6128453E+002,-1,-1
 1.6170375E+002,-1,-1
 1.6212724E+002,-1,-1
 1.6255035E+002,-1,-1
 1.6296402E+002,-1,-1
 1.6338586E+002,-1,-1
 1.6381129E+002,-1,-1
 1.6423094E+002,-1,-1
 1.6464699E+002,-1,-1
 1.6506371E+002,-1,-1
 1.6548392E+002,-1,-1
 1.6590927E+002,-1,-1
 1.6632330E+002,-1,-1
 1.6674945E+002,-1,-1
 1.6716409E+002,-1,-1
 1.6758102E+002,-1,-1
 1.6800728E+002,-1,-1
 1.6842177E+002,-1,-1
 1.6884731E+002,-1,-1
 1.6926332E+002,-1,-1
 1.6968840E+002,-1,-1
 1.7010776E+002,-1,-1
 1.7052808E+002,-1,-1
 1.7094211E+002,-1,-1
 1.7136562E+002,-1,-1
 1.7178462E+002,-1,-1
 1.7220612E+002,-1,-1
 1.7262268E+002,-1,-1
 1.7304391E+002,-1,-1
 1.7346393E+002,-1,-1
 1.7388210E+002,-1,-1
 1.7430762E+002,-1,-1
 1.7472183E+002,-1,-1
 1.7514467E+002,-1,-1
 1.7556560E+002,-1,-1
 1.7598782E+002,-1,-1
 1.7640057E+002,-1,-1
 1.7682228E+002,-1,-1
 1.7724510E+002,-1,-1
 1.7766182E+002,-1,-1
 1.7808571E+002,-1,-1
 1.7850537E+002,-1,-1
 1.7892583E+002,-1,-1
 1.7934438E+002,-1,-1
 1.7976707E+002,-1,-1
 1.8018573E+002,-1,-1
 1.8060049E+002,-1,-1
 1.8102498E+002,-1,-1
 1.8144931E+002,-1,-1
 1.8186832E+002,-1,-1
 1.8228400E+002,-1,-1
 1.8270120E+002,-1,-1
 1.8312054E+002,-1,-1
 1.8354567E+002,-1,-1
 1.8396211E+002,-1,-1
 1.8438202E+002,-1,-1
 1.8480194E+002,-1,-1
 1.8522812E+002,-1,-1
 1.8564133E+002,-1,-1
 1.8606827E+002,-1,-1
 1.8648453E+002,-1,-1
 1.8690710E+002,-1,-1
 1.8732416E+002,-1,-1
 1.8774657E+002,-1,-1
 1.8816898E+002,-1,-1
 1.8858971E+002,-1,-1
 1.8900183E+002,-1,-1
 1.8942281E+002,-1,-1
 1.8984660E+002,-1,-1
 1.9026196E+002,-1,-1
 1.9068079E+002,-1,-1
 1.9110406E+002,-1,-1
 1.9152176E+002,-1,-1
 1.9194054E+002,-1,-1
 1.9236848E+002,-1,-1
 1.9278293E+002,-1,-1
 1.9320747E+002,-1,-1
 1.9362939E+002,-1,-1
 1.9404376E+002,-1,-1
 1.9446132E+002,-1,-1
 1.9488651E+002,-1,-1
 1.9530122E+002,-1,-1
 1.9572887E+002,-1,-1
 1.9614102E+002,-1,-1
 1.9656383E+002,-1,-1
 1.9698764E+002,-1,-1
 1.9740338E+002,-1,-1
 1.9782359E+002,-1,-1
 1.9824178E+002,-1,-1
 1.9866753E+002,-1,-1
 1.9908746E+002,-1,-1
 1.9950800E+002,-1,-1
 1.9992358E+002,-1,-1
 2.0034430E+002,-1,-1
 2.0076019E+002,-1,-1
 2.0118352E+002,-1,-1
 2.0160091E+002,-1,-1
 2.0202171E+002,-1,-1
 2.0244751E+002,-1,-1
 2.0286375E+002,-1,-1
 2.0328734E+002,-1,-1
 2.0370685E+002,-1,-1
 2.0412872E+002,-1,-1
 2.0454308E+002,-1,-1
 2.0496614E+002,-1,-1
 2.0538226E+002,-1,-1
 2.0580421E+002,-1,-1
 2.0622859E+002,-1,-1
 2.0664290E+002,-1,-1
 2.0706668E+002,-1,-1
 2.0748332E+002,-1,-1
 2.0790880E+002,-1,-1
 2.0832651E+002,-1,-1
 2.0874161E+002,-1,-1
 2.0916647E+002,-1,-1
 2.0958232E+002,-1,-1
 2.1000650E+002,-1,-1
 2.1042480E+002,-1,-1
 2.1084584E+002,-1,-1
 2.1126843E+002,-1,-1
 2.1168089E+002,-1,-1
 2.1210323E+002,-1,-1
 2.1252736E+002,-1,-1
 2.1294612E+002,-1,-1
 2.1336591E+002,-1,-1
 2.1378036E+002,-1,-1
 2.1420329E+002,-1,-1
 2.1462253E+002,-1,-1
 2.1504663E+002,-1,-1
 2.1546419E+002,-1,-1
 2.1588370E+002,-1,-1
 2.1630623E+002,-1,-1
 2.1672241E+002,-1,-1
 2.1714798E+002,-1,-1
 2.1756355E+002,-1,-1
 2.1798032E+002,-1,-1
 2.1840778E+002,-1,-1
 2.1882484E+002,-1,-1
 2.1924013E+002,-1,-1
 2.1966008E+002,-1,-1
 2.2008678E+002,-1,-1
 2.2050468E+002,-1,-1
 2.2092023E+002,-1,-1
 2.2134386E+002,-1,-1
 2.2176605E+002,-1,-1
 2.2218065E+002,-1,-1
 2.2260054E+002,-1,-1
 2.2302042E+002,-1,-1
 2.2344427E+002,-1,-1
 2.2386380E+002,-1,-1
 2.2428525E+002,-1,-1
 2.2470609E+002,-1,-1
 2.2512103E+002,-1,-1
 2.2554115E+002,-1,-1
 2.2596022E+002,-1,-1
 2.2638370E+002,-1,-1
 2.2680222E+002,-1,-1
 2.2722636E+002, 1,-1
 2.2764233E+002, 1,-1
 2.2806212E+002, 1,-1
 2.2848589E+002, 1,-1
 2.2890321E+002, 1,-1
 2.2932370E+002, 1,-1
 2.2974501E+002, 1,-1
 2.3016376E+002, 1,-1
 2.3058162E+002, 1,-1
 2.3100526E+002, 1,-1
 2.3142491E+002, 1,-1
 2.3184430E+002, 1,-1
 2.3226369E+002, 1,-1
 2.3268401E+002, 1,-1
 2.3310521E+002, 1,-1
 2.3352414E+002, 1,-1
 2.3394075E+002, 1,-1
 2.3436665E+002, 1,-1
 2.3478413E+002, 1,-1
 2.3520732E+002, 1,-1
 2.3562639E+002, 1,-1
 2.3604649E+002, 1,-1
 2.3646173E+002, 1,-1
 2.3688271E+002, 1,-1
 2.3730434E+002, 1,-1
 2.3772455E+002, 1,-1
 2.3814212E+002, 1,-1
 2.3856483E+002, 1,-1
 2.3898576E+002, 1,-1
 2.3940265E+002, 1,-1
 2.3982610E+002, 1,-1
 2.4024467E+002, 1,-1
 2.4066240E+002, 1,-1
 2.4108496E+002, 1,-1
 2.4150786E+002, 1,-1
 2.4192305E+002, 1,-1
 2.4234079E+002, 1,-1
 2.4276151E+002, 1,-1
 2.4318246E+002, 1,-1
 2.4360350E+002, 1,-1
 2.4402560E+002, 1,-1
 2.4444313E+002, 1,-1
 2.4486386E+002, 1,-1
 2.4528334E+002, 1,-1
 2.4570476E+002, 1,-1
 2.4612732E+002, 1,-1
 2.4654723E+002, 1,-1
 2.4696548E+002, 1,-1
 2.4738373E+002, 1,-1
 2.4780751E+002, 1,-1
 2.4822604E+002, 1,-1
 2.4864204E+002, 1,-1
 2.4906078E+002, 1,-1
 2.4948424E+002, 1,-1
 2.4990506E+002, 1,-1
 2.5032036E+002, 1,-1
 2.5074115E+002, 1,-1
 2.5116731E+002, 1,-1
 2.5158788E+002, 1,-1
 2.5200018E+002, 1,-1
 2.5242259E+002, 1,-1
 2.5284026E+002, 1,-1
 2.5326358E+002, 1,-1
 2.5368524E+002, 1,-1
 2.5410413E+002, 1,-1
 2.5452106E+002, 1,-1
 2.5494435E+002, 1,-1
 2.5536073E+002, 1,-1
 2.5578409E+002, 1,-1
 2.5620114E+002, 1,-1
 2.5662372E+002, 1,-1
 2.5704077E+002, 1,-1
 2.5746497E+002, 1,-1
 2.5788095E+002, 1,-1
 2.5830008E+002, 1,-1
 2.5872519E+002, 1,-1
 2.5914664E+002, 1,-1
 2.5956561E+002, 1,-1
 2.5998306E+002, 1,-1
 2.6040872E+002, 1,-1
 2.6082578E+002, 1,-1
 2.6124844E+002, 1,-1
 2.6166592E+002, 1,-1
 2.6208578E+002, 1,-1
 2.6250571E+002, 1,-1
 2.6292117E+002, 1,-1
 2.6334607E+002, 1,-1
 2.6376334E+002, 1,-1
 2.6418454E+002, 1,-1
 2.6460175E+002, 1,-1
 2.6502542E+002, 1,-1
 2.6544226E+002, 1,-1
 2.6586667E+002, 1,-1
 2.6628021E+002, 1,-1
 2.6670483E+002, 1,-1
 2.6712537E+002, 1,-1
 2.6754776E+002, 1,-1
 2.6796790E+002, 1,-1
 2.6838571E+002, 1,-1
 2.6880313E+002, 1,-1
 2.6922626E+002, 1,-1
 2.6964508E+002, 1,-1
 2.7006351E+002, 1,-1
 2.7048294E+002, 1,-1
 2.7090582E+002, 1,-1
