s,status,status
Time,"Act1","Act2"
 0.0000000E+000,-1,-1
 4.0824831E-001,-1,-1
 7.4845523E-001,-1,-1
 1.0886621E+000,-1,-1
 1.4969105E+000,-1,-1
 1.8371173E+000,-1,-1
 2.1773243E+000,-1,-1
 2.5855725E+000,-1,-1
 2.9257793E+000,-1,-1
 3.2659864E+000,-1,-1
 3.6061933E+000,-1,-1
 4.0144415E+000,-1,-1
 4.3546486E+000,-1,-1
 4.6948552E+000,-1,-1
 5.1031036E+000,-1,-1
 5.4433107E+000,-1,-1
 5.7835174E+000,-1,-1
 6.1237245E+000,-1,-1
 6.5319729E+000,-1,-1
 6.8721795E+000,-1,-1
 7.2123866E+000,-1,-1
 7.6206346E+000,-1,-1
 7.9608417E+000,-1,-1
 8.3010483E+000,-1,-1
 8.6412554E+000,-1,-1
 9.0495033E+000,-1,-1
 9.3897104E+000,-1,-1
 9.7299175E+000,-1,-1
 1.0138165E+001,-1,-1
 1.0478373E+001,-1,-1
 1.0818580E+001,-1,-1
 1.1226828E+001,-1,-1
 1.1567035E+001,-1,-1
 1.1907242E+001,-1,-1
 1.2247449E+001,-1,-1
 1.2655697E+001,-1,-1
 1.2995904E+001,-1,-1
 1.3336111E+001,-1,-1
 1.3744359E+001,-1,-1
 1.4084566E+001,-1,-1
 1.4424773E+001,-1,-1
 1.4764979E+001,-1,-1
 1.5173228E+001,-1,-1
 1.5513435E+001,-1,-1
 1.5853642E+001,-1,-1
 1.6261890E+001,-1,-1
 1.6602097E+001,-1,-1
 1.6942305E+001,-1,-1
 1.7282511E+001,-1,-1
 1.7690760E+001,-1,-1
 1.8030966E+001,-1,-1
 1.8371174E+001,-1,-1
 1.8779421E+001,-1,-1
 1.9119629E+001,-1,-1
 1.9459835E+001,-1,-1
 1.9800041E+001,-1,-1
 2.0208290E+001,-1,-1
 2.0548498E+001,-1,-1
 2.0880762E+001,-1,-1
 2.1271599E+001,-1,-1
 2.1626860E+001,-1,-1
 2.1968237E+001,-1,-1
 2.2330050E+001,-1,-1
 2.2703629E+001,-1,-1
 2.3053415E+001,-1,-1
 2.3403202E+001,-1,-1
 2.3779894E+001,-1,-1
 2.4129143E+001,-1,-1
 2.4505007E+001,-1,-1
 2.4851959E+001,-1,-1
 2.5227825E+001,-1,-1
 2.5574776E+001,-1,-1
 2.5921728E+001,-1,-1
 2.6297594E+001,-1,-1
 2.6644547E+001,-1,-1
 2.7020411E+001,-1,-1
 2.7367363E+001,-1,-1
 2.7743227E+001,-1,-1
 2.8090179E+001,-1,-1
 2.8466045E+001,-1,-1
 2.8804323E+001,-1,-1
 2.9177948E+001,-1,-1
 2.9548252E+001,-1,-1
 2.9901466E+001,-1,-1
 3.0246136E+001,-1,-1
 3.0625883E+001,-1,-1
 3.0960505E+001,-1,-1
 3.1323009E+001,-1,-1
 3.1685514E+001,-1,-1
 3.2048019E+001,-1,-1
 3.2430042E+001,-1,-1
 3.2779285E+001,-1,-1
 3.3137218E+001,-1,-1
 3.3495152E+001,-1,-1
 3.3858593E+001,-1,-1
 3.4218716E+001,-1,-1
 3.4582218E+001,-1,-1
 3.4937641E+001,-1,-1
 3.5291836E+001,-1,-1
 3.5647575E+001,-1,-1
 3.6014244E+001,-1,-1
 3.6383198E+001,-1,-1
 3.6721405E+001,-1,-1
 3.7090363E+001,-1,-1
 3.7459316E+001,-1,-1
 3.7821140E+001,-1,-1
 3.8174496E+001,-1,-1
 3.8527851E+001,-1,-1
 3.8883926E+001,-1,-1
 3.9259659E+001,-1,-1
 3.9619591E+001,-1,-1
 3.9965679E+001,-1,-1
 4.0340611E+001,-1,-1
 4.0686699E+001,-1,-1
 4.1061630E+001,-1,-1
 4.1407719E+001,-1,-1
 4.1782650E+001,-1,-1
 4.2128738E+001,-1,-1
 4.2503670E+001,-1,-1
 4.2844173E+001,-1,-1
 4.3216980E+001,-1,-1
 4.3576164E+001,-1,-1
 4.3926456E+001,-1,-1
 4.4280987E+001,-1,-1
 4.4665520E+001,-1,-1
 4.5025505E+001,-1,-1
 4.5385490E+001,-1,-1
 4.5745476E+001,-1,-1
 4.6105461E+001,-1,-1
 4.6465446E+001,-1,-1
 4.6828434E+001,-1,-1
 4.7182766E+001,-1,-1
 4.7533310E+001,-1,-1
 4.7883858E+001,-1,-1
 4.8263615E+001,-1,-1
 4.8614159E+001,-1,-1
 4.8964703E+001,-1,-1
 4.9344460E+001,-1,-1
 4.9695007E+001,-1,-1
 5.0045551E+001,-1,-1
 5.0425308E+001,-1,-1
 5.0775852E+001,-1,-1
 5.1126400E+001,-1,-1
 5.1506157E+001,-1,-1
 5.1845016E+001,-1,-1
 5.2220490E+001,-1,-1
 5.2565578E+001,-1,-1
 5.2939423E+001,-1,-1
 5.3301769E+001,-1,-1
 5.3659115E+001,-1,-1
 5.4000572E+001,-1,-1
 5.4370487E+001,-1,-1
 5.4740398E+001,-1,-1
 5.5095699E+001,-1,-1
 5.5458614E+001,-1,-1
 5.5829906E+001,-1,-1
 5.6167694E+001,-1,-1
 5.6536194E+001,-1,-1
 5.6899906E+001,-1,-1
 5.7257160E+001,-1,-1
 5.7617165E+001,-1,-1
 5.7979919E+001,-1,-1
 5.8342670E+001,-1,-1
 5.8704163E+001,-1,-1
 5.9050789E+001,-1,-1
 5.9405270E+001,-1,-1
 5.9779270E+001,-1,-1
 6.0126389E+001,-1,-1
 6.0502438E+001,-1,-1
 6.0864017E+001,-1,-1
 6.1226715E+001,-1,-1
 6.1570274E+001,-1,-1
 6.1942463E+001,-1,-1
 6.2286018E+001,-1,-1
 6.2655346E+001,-1,-1
 6.3001766E+001,-1,-1
 6.3385921E+001,-1,-1
 6.3725960E+001,-1,-1
 6.4085831E+001,-1,-1
 6.4448875E+001,-1,-1
 6.4806427E+001,-1,-1
 6.5163979E+001,-1,-1
 6.5536385E+001,-1,-1
 6.5900558E+001,-1,-1
 6.6251694E+001,-1,-1
 6.6629066E+001,-1,-1
 6.6982346E+001,-1,-1
 6.7335625E+001,-1,-1
 6.7688904E+001,-1,-1
 6.8042183E+001,-1,-1
 6.8424904E+001,-1,-1
 6.8778183E+001,-1,-1
 6.9131462E+001,-1,-1
 6.9484741E+001,-1,-1
 6.9867462E+001,-1,-1
 7.0220741E+001,-1,-1
 7.0574028E+001,-1,-1
 7.0927307E+001,-1,-1
 7.1280586E+001,-1,-1
 7.1663307E+001,-1,-1
 7.2016586E+001,-1,-1
 7.2381638E+001,-1,-1
 7.2734795E+001,-1,-1
 7.3097687E+001,-1,-1
 7.3468353E+001,-1,-1
 7.3821915E+001,-1,-1
 7.4169479E+001,-1,-1
 7.4530403E+001,-1,-1
 7.4891335E+001,-1,-1
 7.5249481E+001,-1,-1
 7.5615959E+001,-1,-1
 7.5966751E+001,-1,-1
 7.6322990E+001,-1,-1
 7.6703888E+001,-1,-1
 7.7065605E+001,-1,-1
 7.7424080E+001,-1,-1
 7.7773819E+001,-1,-1
 7.8123550E+001,-1,-1
 7.8500160E+001,-1,-1
 7.8857552E+001,-1,-1
 7.9200615E+001,-1,-1
 7.9582764E+001,-1,-1
 7.9935013E+001,-1,-1
 8.0301186E+001,-1,-1
 8.0650421E+001,-1,-1
 8.1017616E+001,-1,-1
 8.1368561E+001,-1,-1
 8.1722282E+001,-1,-1
 8.2097145E+001,-1,-1
 8.2456833E+001,-1,-1
 8.2816101E+001,-1,-1
 8.3163376E+001,-1,-1
 8.3524590E+001,-1,-1
 8.3883446E+001,-1,-1
 8.4254921E+001,-1,-1
 8.4615471E+001,-1,-1
 8.4976013E+001,-1,-1
 8.5329231E+001,-1,-1
 8.5696823E+001,-1,-1
 8.6047119E+001,-1,-1
 8.6416809E+001,-1,-1
 8.6777039E+001,-1,-1
 8.7129105E+001,-1,-1
 8.7490402E+001,-1,-1
 8.7857414E+001,-1,-1
 8.8220108E+001,-1,-1
 8.8576836E+001,-1,-1
 8.8930321E+001,-1,-1
 8.9302849E+001,-1,-1
 8.9652100E+001,-1,-1
 9.0001350E+001,-1,-1
 9.0373878E+001,-1,-1
 9.0723129E+001,-1,-1
 9.1095657E+001,-1,-1
 9.1444908E+001,-1,-1
 9.1817436E+001,-1,-1
 9.2166687E+001,-1,-1
 9.2536674E+001,-1,-1
 9.2891350E+001,-1,-1
 9.3256401E+001,-1,-1
 9.3610733E+001,-1,-1
 9.3973221E+001,-1,-1
 9.4329865E+001,-1,-1
 9.4699944E+001,-1,-1
 9.5050240E+001,-1,-1
 9.5400536E+001,-1,-1
 9.5761772E+001,-1,-1
 9.6125870E+001,-1,-1
 9.6482880E+001,-1,-1
 9.6856888E+001,-1,-1
 9.7200241E+001,-1,-1
 9.7579384E+001,-1,-1
 9.7922546E+001,-1,-1
 9.8296974E+001,-1,-1
 9.8659050E+001,-1,-1
 9.9011162E+001,-1,-1
 9.9369095E+001,-1,-1
 9.9743134E+001,-1,-1
 1.0009263E+002,-1,-1
 1.0045313E+002,-1,-1
 1.0080854E+002,-1,-1
 1.0117506E+002,-1,-1
 1.0153663E+002,-1,-1
 1.0188011E+002,-1,-1
 1.0224775E+002,-1,-1
 1.0260242E+002,-1,-1
 1.0297747E+002,-1,-1
 1.0332159E+002,-1,-1
 1.0369369E+002,-1,-1
 1.0404988E+002,-1,-1
 1.0440653E+002,-1,-1
 1.0477310E+002,-1,-1
 1.0513010E+002,-1,-1
 1.0548708E+002,-1,-1
 1.0586105E+002,-1,-1
 1.0620952E+002,-1,-1
 1.0656010E+002,-1,-1
 1.0693258E+002,-1,-1
 1.0729735E+002,-1,-1
 1.0765847E+002,-1,-1
 1.0800834E+002,-1,-1
 1.0837362E+002,-1,-1
 1.0872816E+002,-1,-1
 1.0908892E+002,-1,-1
 1.0945890E+002,-1,-1
 1.0982188E+002,-1,-1
 1.1016443E+002,-1,-1
 1.1054095E+002,-1,-1
 1.1089532E+002,-1,-1
 1.1124968E+002,-1,-1
 1.1160405E+002,-1,-1
 1.1198057E+002,-1,-1
 1.1233494E+002,-1,-1
 1.1268930E+002,-1,-1
 1.1304367E+002,-1,-1
 1.1342019E+002,-1,-1
 1.1377456E+002,-1,-1
 1.1412892E+002,-1,-1
 1.1448329E+002,-1,-1
 1.1485981E+002,-1,-1
 1.1521418E+002,-1,-1
 1.1557210E+002,-1,-1
 1.1592178E+002,-1,-1
 1.1629333E+002,-1,-1
 1.1664520E+002,-1,-1
 1.1701004E+002,-1,-1
 1.1737878E+002,-1,-1
 1.1773458E+002,-1,-1
 1.1809332E+002,-1,-1
 1.1846082E+002,-1,-1
 1.1880932E+002,-1,-1
 1.1918105E+002,-1,-1
 1.1952955E+002,-1,-1
 1.1990128E+002,-1,-1
 1.2024978E+002,-1,-1
 1.2062151E+002,-1,-1
 1.2097001E+002,-1,-1
 1.2134174E+002,-1,-1
 1.2169023E+002,-1,-1
 1.2206197E+002,-1,-1
 1.2241046E+002,-1,-1
 1.2278220E+002,-1,-1
 1.2313069E+002,-1,-1
 1.2350243E+002,-1,-1
 1.2385092E+002,-1,-1
 1.2420620E+002,-1,-1
 1.2456108E+002,-1,-1
 1.2492439E+002,-1,-1
 1.2529860E+002,-1,-1
 1.2565827E+002,-1,-1
 1.2601794E+002,-1,-1
 1.2636269E+002,-1,-1
 1.2673933E+002,-1,-1
 1.2709472E+002,-1,-1
 1.2745773E+002,-1,-1
 1.2780163E+002,-1,-1
 1.2816846E+002,-1,-1
 1.2852203E+002,-1,-1
 1.2889235E+002,-1,-1
 1.2925465E+002,-1,-1
 1.2961237E+002,-1,-1
 1.2997697E+002,-1,-1
 1.3033212E+002,-1,-1
 1.3068414E+002,-1,-1
 1.3105034E+002,-1,-1
 1.3140129E+002,-1,-1
 1.3177219E+002,-1,-1
 1.3212811E+002,-1,-1
 1.3248314E+002,-1,-1
 1.3285602E+002,-1,-1
 1.3320332E+002,-1,-1
 1.3356992E+002,-1,-1
 1.3393651E+002,-1,-1
 1.3428380E+002,-1,-1
 1.3465039E+002,-1,-1
 1.3501698E+002,-1,-1
 1.3536429E+002,-1,-1
 1.3573474E+002,-1,-1
 1.3609555E+002,-1,-1
 1.3644716E+002,-1,-1
 1.3680594E+002,-1,-1
 1.3716229E+002,-1,-1
 1.3753082E+002,-1,-1
 1.3788260E+002,-1,-1
 1.3824275E+002,-1,-1
 1.3860091E+002,-1,-1
 1.3896072E+002,-1,-1
 1.3932387E+002,-1,-1
 1.3968700E+002,-1,-1
 1.4004187E+002,-1,-1
 1.4041437E+002,-1,-1
 1.4076100E+002,-1,-1
 1.4112001E+002,-1,-1
 1.4149780E+002,-1,-1
 1.4185510E+002,-1,-1
 1.4221239E+002,-1,-1
 1.4257481E+002,-1,-1
 1.4292870E+002,-1,-1
 1.4328256E+002,-1,-1
 1.4365331E+002,-1,-1
 1.4400887E+002,-1,-1
 1.4436845E+002,-1,-1
 1.4472975E+002,-1,-1
 1.4508530E+002,-1,-1
 1.4544742E+002,-1,-1
 1.4580954E+002,-1,-1
 1.4617377E+002,-1,-1
 1.4653291E+002,-1,-1
 1.4689458E+002,-1,-1
 1.4724011E+002,-1,-1
 1.4760220E+002,-1,-1
 1.4796687E+002,-1,-1
 1.4832582E+002,-1,-1
 1.4868265E+002,-1,-1
 1.4904477E+002,-1,-1
 1.4941606E+002,-1,-1
 1.4976115E+002,-1,-1
 1.5012447E+002,-1,-1
 1.5049338E+002,-1,-1
 1.5084229E+002,-1,-1
 1.5120534E+002,-1,-1
 1.5157018E+002,-1,-1
 1.5192157E+002,-1,-1
 1.5228970E+002,-1,-1
 1.5264110E+002,-1,-1
 1.5300923E+002,-1,-1
 1.5336432E+002,-1,-1
 1.5372827E+002,-1,-1
 1.5408395E+002,-1,-1
 1.5444295E+002,-1,-1
 1.5480650E+002,-1,-1
 1.5517419E+002,-1,-1
 1.5552438E+002,-1,-1
 1.5589209E+002,-1,-1
 1.5624228E+002,-1,-1
 1.5660999E+002,-1,-1
 1.5696017E+002,-1,-1
 1.5732788E+002,-1,-1
 1.5769557E+002,-1,-1
 1.5804576E+002,-1,-1
 1.5841347E+002,-1,-1
 1.5876366E+002,-1,-1
 1.5913136E+002,-1,-1
 1.5948155E+002,-1,-1
 1.5984924E+002,-1,-1
 1.6021695E+002,-1,-1
 1.6056322E+002,-1,-1
 1.6092169E+002,-1,-1
 1.6128490E+002,-1,-1
 1.6164810E+002,-1,-1
 1.6201131E+002,-1,-1
 1.6236159E+002,-1,-1
 1.6273604E+002,-1,-1
 1.6309348E+002,-1,-1
 1.6345091E+002,-1,-1
 1.6381129E+002,-1,-1
 1.6416191E+002,-1,-1
 1.6452287E+002,-1,-1
 1.6488040E+002,-1,-1
 1.6525630E+002,-1,-1
 1.6561118E+002,-1,-1
 1.6596049E+002,-1,-1
 1.6633383E+002,-1,-1
 1.6668779E+002,-1,-1
 1.6704175E+002,-1,-1
 1.6741075E+002,-1,-1
 1.6777272E+002,-1,-1
 1.6812251E+002,-1,-1
 1.6849152E+002,-1,-1
 1.6885245E+002,-1,-1
 1.6920607E+002,-1,-1
 1.6957578E+002,-1,-1
 1.6992940E+002,-1,-1
 1.7028624E+002,-1,-1
 1.7064966E+002,-1,-1
 1.7100957E+002,-1,-1
 1.7136311E+002,-1,-1
 1.7172722E+002,-1,-1
 1.7208611E+002,-1,-1
 1.7244803E+002,-1,-1
 1.7281026E+002,-1,-1
 1.7316765E+002,-1,-1
 1.7352504E+002,-1,-1
 1.7388243E+002,-1,-1
 1.7425536E+002,-1,-1
 1.7460756E+002,-1,-1
 1.7496942E+002,-1,-1
 1.7532458E+002,-1,-1
 1.7569415E+002,-1,-1
 1.7604382E+002,-1,-1
 1.7640207E+002,-1,-1
 1.7676390E+002,-1,-1
 1.7713130E+002,-1,-1
 1.7748848E+002,-1,-1
 1.7784215E+002,-1,-1
 1.7820128E+002,-1,-1
 1.7856721E+002,-1,-1
 1.7892221E+002,-1,-1
 1.7929202E+002,-1,-1
 1.7964703E+002,-1,-1
 1.8001387E+002,-1,-1
 1.8036813E+002,-1,-1
 1.8072905E+002,-1,-1
 1.8108583E+002,-1,-1
 1.8144476E+002,-1,-1
 1.8180225E+002,-1,-1
 1.8216899E+002,-1,-1
 1.8252531E+002,-1,-1
 1.8288976E+002,-1,-1
 1.8325081E+002,-1,-1
 1.8361186E+002,-1,-1
 1.8397292E+002,-1,-1
 1.8432010E+002,-1,-1
 1.8468115E+002,-1,-1
 1.8504221E+002,-1,-1
 1.8541127E+002,-1,-1
 1.8577213E+002,-1,-1
 1.8612842E+002,-1,-1
 1.8648830E+002,-1,-1
 1.8685077E+002,-1,-1
 1.8720422E+002,-1,-1
 1.8756758E+002,-1,-1
 1.8793359E+002,-1,-1
 1.8828317E+002,-1,-1
 1.8864008E+002,-1,-1
 1.8900328E+002,-1,-1
 1.8936110E+002,-1,-1
 1.8973351E+002,-1,-1
 1.9008911E+002,-1,-1
 1.9044635E+002,-1,-1
 1.9080258E+002,-1,-1
 1.9116173E+002,-1,-1
 1.9152736E+002,-1,-1
 1.9189201E+002,-1,-1
 1.9225169E+002,-1,-1
 1.9260402E+002,-1,-1
 1.9297060E+002,-1,-1
 1.9332607E+002,-1,-1
 1.9368343E+002,-1,-1
 1.9404774E+002,-1,-1
 1.9440640E+002,-1,-1
 1.9476360E+002,-1,-1
 1.9512582E+002,-1,-1
 1.9548727E+002,-1,-1
 1.9584428E+002,-1,-1
 1.9621016E+002,-1,-1
 1.9656386E+002,-1,-1
 1.9692094E+002,-1,-1
 1.9729019E+002,-1,-1
 1.9764754E+002,-1,-1
 1.9800488E+002,-1,-1
 1.9836131E+002,-1,-1
 1.9872630E+002,-1,-1
 1.9908086E+002,-1,-1
 1.9944514E+002,-1,-1
 1.9980943E+002,-1,-1
 2.0016866E+002,-1,-1
 2.0052919E+002,-1,-1
 2.0088972E+002,-1,-1
 2.0125026E+002,-1,-1
 2.0160168E+002,-1,-1
 2.0197037E+002,-1,-1
 2.0232715E+002,-1,-1
 2.0268393E+002,-1,-1
 2.0304071E+002,-1,-1
 2.0341295E+002,-1,-1
 2.0376900E+002,-1,-1
 2.0412344E+002,-1,-1
 2.0448238E+002,-1,-1
 2.0484877E+002,-1,-1
 2.0520921E+002,-1,-1
 2.0556775E+002,-1,-1
 2.0592816E+002,-1,-1
 2.0628856E+002,-1,-1
 2.0664467E+002,-1,-1
 2.0700044E+002,-1,-1
 2.0736850E+002,-1,-1
 2.0772015E+002,-1,-1
 2.0808380E+002,-1,-1
 2.0844743E+002,-1,-1
 2.0881107E+002,-1,-1
 2.0917227E+002,-1,-1
 2.0952797E+002,-1,-1
 2.0988403E+002,-1,-1
 2.1024306E+002,-1,-1
 2.1060210E+002,-1,-1
 2.1096458E+002,-1,-1
 2.1132181E+002,-1,-1
 2.1168724E+002,-1,-1
 2.1204735E+002,-1,-1
 2.1240056E+002,-1,-1
 2.1276227E+002,-1,-1
 2.1312469E+002,-1,-1
 2.1348601E+002,-1,-1
 2.1385019E+002,-1,-1
 2.1420279E+002,-1,-1
 2.1456824E+002,-1,-1
 2.1492189E+002,-1,-1
 2.1528841E+002,-1,-1
 2.1564607E+002,-1,-1
 2.1600150E+002,-1,-1
 2.1636461E+002,-1,-1
 2.1672049E+002,-1,-1
 2.1708434E+002,-1,-1
 2.1744237E+002,-1,-1
 2.1780261E+002,-1,-1
 2.1816525E+002,-1,-1
 2.1852510E+002,-1,-1
 2.1888849E+002,-1,-1
 2.1924562E+002,-1,-1
 2.1960986E+002,-1,-1
 2.1996632E+002,-1,-1
 2.2032817E+002,-1,-1
 2.2068590E+002,-1,-1
 2.2104839E+002,-1,-1
 2.2140674E+002,-1,-1
 2.2176042E+002,-1,-1
 2.2212874E+002,-1,-1
 2.2248555E+002,-1,-1
 2.2284018E+002,-1,-1
 2.2320831E+002,-1,-1
 2.2356024E+002,-1,-1
 2.2392393E+002,-1,-1
 2.2428322E+002,-1,-1
 2.2465114E+002,-1,-1
 2.2500890E+002,-1,-1
 2.2536240E+002,-1,-1
 2.2573149E+002,-1,-1
 2.2608905E+002,-1,-1
 2.2644279E+002,-1,-1
 2.2680867E+002,-1,-1
 2.2716966E+002,-1,-1
 2.2752626E+002,-1,-1
 2.2788164E+002,-1,-1
 2.2825102E+002,-1,-1
 2.2860641E+002,-1,-1
 2.2896179E+002,-1,-1
 2.2932680E+002,-1,-1
 2.2968608E+002,-1,-1
 2.3004326E+002,-1,-1
 2.3040361E+002,-1,-1
 2.3076628E+002,-1,-1
 2.3112276E+002,-1,-1
 2.3148358E+002,-1,-1
 2.3184668E+002,-1,-1
 2.3220699E+002,-1,-1
