s,kW/m2,kW/m2,kW/m2
Time,"rad40","rad70","rad100"
 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.0059048E-001, 8.0508052E+000, 1.1733139E+000, 1.5750690E-001
 1.0017046E+000, 8.5031720E+001, 2.4730740E+001, 8.2609010E+000
 1.5026185E+000, 9.1470991E+001, 2.8127054E+001, 1.5233548E+001
 2.0007371E+000, 6.9721537E+001, 2.3182168E+001, 1.0522801E+001
 2.5067697E+000, 5.2204576E+001, 2.0323824E+001, 7.8438430E+000
 3.0011940E+000, 4.5605423E+001, 2.0394779E+001, 7.9949329E+000
 3.5051974E+000, 3.9032523E+001, 2.0423017E+001, 9.4610033E+000
 4.0008391E+000, 2.8324263E+001, 1.6967048E+001, 9.4636239E+000
 4.5057692E+000, 1.9236137E+001, 1.3310998E+001, 7.6722304E+000
 5.0068072E+000, 1.4968050E+001, 1.1224556E+001, 6.2716078E+000
 5.5042757E+000, 1.2014991E+001, 9.7915747E+000, 5.7760723E+000
 6.0058942E+000, 8.9053487E+000, 7.6393814E+000, 4.8924130E+000
 6.5042100E+000, 6.2154363E+000, 5.6745850E+000, 3.8752837E+000
 7.0031036E+000, 3.9606967E+000, 3.9278891E+000, 3.0785978E+000
 7.5027587E+000, 2.2356327E+000, 2.3550487E+000, 2.1495409E+000
 8.0036038E+000, 1.0659764E+000, 1.2132149E+000, 1.2083454E+000
 8.5046425E+000, 4.5419022E-001, 5.3867749E-001, 5.5982375E-001
 9.0030835E+000, 2.0388827E-001, 2.4495038E-001, 2.4812035E-001
 9.5020703E+000, 1.1960378E-001, 1.3533495E-001, 1.3346842E-001
 1.0000000E+001, 6.9838185E-002, 7.7894984E-002, 7.6194288E-002
