s,C,C
Time,"Cable Temp","Shroud Temp"
 0.000E+00, 2.400E+01, 2.400E+01
 1.503E+01, 2.402E+01, 7.279E+01
 3.001E+01, 2.457E+01, 1.692E+02
 4.501E+01, 2.683E+01, 2.657E+02
 6.001E+01, 3.230E+01, 3.624E+02
 7.501E+01, 4.301E+01, 4.536E+02
 9.001E+01, 6.025E+01, 4.750E+02
 1.050E+02, 8.000E+01, 4.750E+02
 1.200E+02, 9.872E+01, 4.750E+02
 1.350E+02, 1.159E+02, 4.750E+02
 1.500E+02, 1.316E+02, 4.750E+02
 1.650E+02, 1.460E+02, 4.750E+02
 1.800E+02, 1.594E+02, 4.750E+02
 1.950E+02, 1.720E+02, 4.750E+02
 2.100E+02, 1.837E+02, 4.750E+02
 2.250E+02, 1.945E+02, 4.750E+02
 2.400E+02, 2.047E+02, 4.750E+02
 2.550E+02, 2.144E+02, 4.750E+02
 2.700E+02, 2.238E+02, 4.750E+02
 2.850E+02, 2.326E+02, 4.750E+02
 3.000E+02, 2.409E+02, 4.750E+02
 3.150E+02, 2.490E+02, 4.750E+02
 3.300E+02, 2.567E+02, 4.750E+02
 3.450E+02, 2.640E+02, 4.750E+02
 3.600E+02, 2.709E+02, 4.750E+02
 3.750E+02, 2.776E+02, 4.750E+02
 3.900E+02, 2.841E+02, 4.750E+02
 4.050E+02, 2.904E+02, 4.750E+02
 4.200E+02, 2.963E+02, 4.750E+02
 4.350E+02, 3.018E+02, 4.750E+02
 4.500E+02, 3.069E+02, 4.750E+02
 4.650E+02, 3.121E+02, 4.750E+02
 4.800E+02, 3.172E+02, 4.750E+02
 4.950E+02, 3.219E+02, 4.750E+02
 5.100E+02, 3.264E+02, 4.750E+02
 5.250E+02, 3.307E+02, 4.750E+02
 5.400E+02, 3.348E+02, 4.750E+02
 5.550E+02, 3.387E+02, 4.750E+02
 5.700E+02, 3.422E+02, 4.750E+02
 5.850E+02, 3.457E+02, 4.750E+02
 6.000E+02, 3.492E+02, 4.750E+02
 6.150E+02, 3.525E+02, 4.750E+02
 6.300E+02, 3.558E+02, 4.750E+02
 6.450E+02, 3.590E+02, 4.750E+02
 6.600E+02, 3.617E+02, 4.750E+02
 6.750E+02, 3.640E+02, 4.750E+02
 6.900E+02, 3.665E+02, 4.750E+02
 7.050E+02, 3.690E+02, 4.750E+02
 7.200E+02, 3.716E+02, 4.750E+02
 7.350E+02, 3.738E+02, 4.750E+02
 7.500E+02, 3.755E+02, 4.750E+02
 7.650E+02, 3.774E+02, 4.750E+02
 7.800E+02, 3.797E+02, 4.750E+02
 7.950E+02, 3.818E+02, 4.750E+02
 8.100E+02, 3.839E+02, 4.750E+02
 8.250E+02, 3.859E+02, 4.750E+02
 8.400E+02, 3.878E+02, 4.750E+02
 8.550E+02, 3.894E+02, 4.750E+02
 8.700E+02, 3.908E+02, 4.750E+02
 8.850E+02, 3.922E+02, 4.750E+02
 9.000E+02, 3.935E+02, 4.750E+02
 9.150E+02, 3.949E+02, 4.750E+02
 9.300E+02, 3.963E+02, 4.750E+02
 9.450E+02, 3.974E+02, 4.750E+02
 9.600E+02, 3.986E+02, 4.750E+02
 9.750E+02, 3.996E+02, 4.750E+02
 9.900E+02, 4.005E+02, 4.750E+02
 1.005E+03, 4.013E+02, 4.750E+02
 1.020E+03, 4.023E+02, 4.750E+02
 1.035E+03, 4.032E+02, 4.750E+02
 1.050E+03, 4.040E+02, 4.750E+02
 1.065E+03, 4.047E+02, 4.750E+02
 1.080E+03, 4.055E+02, 4.750E+02
 1.095E+03, 4.062E+02, 4.750E+02
 1.110E+03, 4.069E+02, 4.750E+02
 1.125E+03, 4.077E+02, 4.750E+02
