s,C,C
Time,"Cable Temp","Shroud Temp"
 0.000E+00, 2.800E+01, 2.800E+01
 1.500E+01, 2.801E+01, 6.188E+01
 3.003E+01, 2.832E+01, 1.289E+02
 4.500E+01, 2.971E+01, 1.959E+02
 6.005E+01, 3.293E+01, 2.629E+02
 7.500E+01, 3.867E+01, 3.300E+02
 9.001E+01, 4.779E+01, 3.969E+02
 1.050E+02, 6.152E+01, 4.602E+02
 1.200E+02, 8.013E+01, 4.750E+02
 1.350E+02, 1.001E+02, 4.750E+02
 1.500E+02, 1.188E+02, 4.750E+02
 1.650E+02, 1.359E+02, 4.750E+02
 1.800E+02, 1.516E+02, 4.750E+02
 1.950E+02, 1.660E+02, 4.750E+02
 2.100E+02, 1.793E+02, 4.750E+02
 2.250E+02, 1.917E+02, 4.750E+02
 2.400E+02, 2.033E+02, 4.750E+02
 2.550E+02, 2.142E+02, 4.750E+02
 2.700E+02, 2.245E+02, 4.750E+02
 2.850E+02, 2.343E+02, 4.750E+02
 3.000E+02, 2.435E+02, 4.750E+02
 3.150E+02, 2.524E+02, 4.750E+02
 3.300E+02, 2.608E+02, 4.750E+02
 3.450E+02, 2.688E+02, 4.750E+02
 3.600E+02, 2.764E+02, 4.750E+02
 3.750E+02, 2.837E+02, 4.750E+02
 3.900E+02, 2.906E+02, 4.750E+02
 4.050E+02, 2.974E+02, 4.750E+02
 4.200E+02, 3.038E+02, 4.750E+02
 4.350E+02, 3.098E+02, 4.750E+02
 4.500E+02, 3.155E+02, 4.750E+02
 4.650E+02, 3.209E+02, 4.750E+02
 4.800E+02, 3.262E+02, 4.750E+02
 4.950E+02, 3.314E+02, 4.750E+02
 5.100E+02, 3.363E+02, 4.750E+02
 5.250E+02, 3.408E+02, 4.750E+02
 5.400E+02, 3.450E+02, 4.750E+02
 5.550E+02, 3.493E+02, 4.750E+02
 5.700E+02, 3.535E+02, 4.750E+02
 5.850E+02, 3.574E+02, 4.750E+02
 6.000E+02, 3.607E+02, 4.750E+02
 6.150E+02, 3.641E+02, 4.750E+02
 6.300E+02, 3.674E+02, 4.750E+02
 6.450E+02, 3.705E+02, 4.750E+02
 6.600E+02, 3.735E+02, 4.750E+02
 6.750E+02, 3.764E+02, 4.750E+02
 6.900E+02, 3.792E+02, 4.750E+02
 7.050E+02, 3.819E+02, 4.750E+02
 7.200E+02, 3.842E+02, 4.750E+02
 7.350E+02, 3.864E+02, 4.750E+02
 7.500E+02, 3.885E+02, 4.750E+02
 7.650E+02, 3.907E+02, 4.750E+02
 7.800E+02, 3.927E+02, 4.750E+02
 7.950E+02, 3.946E+02, 4.750E+02
 8.100E+02, 3.964E+02, 4.750E+02
 8.250E+02, 3.981E+02, 4.750E+02
 8.400E+02, 3.999E+02, 4.750E+02
 8.550E+02, 4.016E+02, 4.750E+02
 8.700E+02, 4.032E+02, 4.750E+02
 8.850E+02, 4.046E+02, 4.750E+02
 9.000E+02, 4.060E+02, 4.750E+02
 9.150E+02, 4.072E+02, 4.750E+02
 9.300E+02, 4.085E+02, 4.750E+02
 9.450E+02, 4.098E+02, 4.750E+02
 9.600E+02, 4.110E+02, 4.750E+02
 9.750E+02, 4.120E+02, 4.750E+02
 9.900E+02, 4.131E+02, 4.750E+02
 1.005E+03, 4.141E+02, 4.750E+02
 1.020E+03, 4.151E+02, 4.750E+02
 1.035E+03, 4.159E+02, 4.750E+02
 1.050E+03, 4.169E+02, 4.750E+02
 1.065E+03, 4.178E+02, 4.750E+02
 1.080E+03, 4.187E+02, 4.750E+02
 1.095E+03, 4.196E+02, 4.750E+02
 1.110E+03, 4.203E+02, 4.750E+02
 1.125E+03, 4.208E+02, 4.750E+02
 1.140E+03, 4.213E+02, 4.750E+02
 1.155E+03, 4.219E+02, 4.750E+02
 1.170E+03, 4.225E+02, 4.750E+02
