s,C,C
Time,"Cable Temp","Shroud Temp"
 0.000E+00, 2.400E+01, 2.400E+01
 1.501E+01, 2.401E+01, 7.343E+01
 3.005E+01, 2.435E+01, 1.710E+02
 4.504E+01, 2.607E+01, 2.688E+02
 6.004E+01, 3.056E+01, 3.664E+02
 7.501E+01, 3.952E+01, 4.585E+02
 9.002E+01, 5.442E+01, 4.800E+02
 1.050E+02, 7.257E+01, 4.800E+02
 1.200E+02, 9.060E+01, 4.800E+02
 1.350E+02, 1.075E+02, 4.800E+02
 1.500E+02, 1.231E+02, 4.800E+02
 1.650E+02, 1.375E+02, 4.800E+02
 1.800E+02, 1.508E+02, 4.800E+02
 1.950E+02, 1.633E+02, 4.800E+02
 2.100E+02, 1.749E+02, 4.800E+02
 2.250E+02, 1.858E+02, 4.800E+02
 2.400E+02, 1.962E+02, 4.800E+02
 2.550E+02, 2.059E+02, 4.800E+02
 2.700E+02, 2.151E+02, 4.800E+02
 2.850E+02, 2.239E+02, 4.800E+02
 3.000E+02, 2.323E+02, 4.800E+02
 3.150E+02, 2.403E+02, 4.800E+02
 3.300E+02, 2.480E+02, 4.800E+02
 3.450E+02, 2.554E+02, 4.800E+02
 3.600E+02, 2.624E+02, 4.800E+02
 3.750E+02, 2.691E+02, 4.800E+02
 3.900E+02, 2.756E+02, 4.800E+02
 4.050E+02, 2.818E+02, 4.800E+02
 4.200E+02, 2.877E+02, 4.800E+02
 4.350E+02, 2.935E+02, 4.800E+02
 4.500E+02, 2.991E+02, 4.800E+02
 4.650E+02, 3.045E+02, 4.800E+02
 4.800E+02, 3.094E+02, 4.800E+02
 4.950E+02, 3.142E+02, 4.800E+02
 5.100E+02, 3.189E+02, 4.800E+02
 5.250E+02, 3.234E+02, 4.800E+02
 5.400E+02, 3.278E+02, 4.800E+02
 5.550E+02, 3.320E+02, 4.800E+02
 5.700E+02, 3.361E+02, 4.800E+02
 5.850E+02, 3.400E+02, 4.800E+02
 6.000E+02, 3.439E+02, 4.800E+02
 6.150E+02, 3.476E+02, 4.800E+02
 6.300E+02, 3.512E+02, 4.800E+02
 6.450E+02, 3.545E+02, 4.800E+02
 6.600E+02, 3.578E+02, 4.800E+02
 6.750E+02, 3.609E+02, 4.800E+02
 6.900E+02, 3.641E+02, 4.800E+02
 7.050E+02, 3.670E+02, 4.800E+02
 7.200E+02, 3.698E+02, 4.800E+02
 7.350E+02, 3.724E+02, 4.800E+02
 7.500E+02, 3.749E+02, 4.800E+02
 7.650E+02, 3.774E+02, 4.800E+02
 7.800E+02, 3.798E+02, 4.800E+02
 7.950E+02, 3.821E+02, 4.772E+02
 8.100E+02, 3.842E+02, 4.715E+02
 8.250E+02, 3.859E+02, 4.659E+02
 8.400E+02, 3.871E+02, 4.602E+02
 8.550E+02, 3.879E+02, 4.546E+02
 8.700E+02, 3.884E+02, 4.489E+02
 8.850E+02, 3.884E+02, 4.433E+02
 9.000E+02, 3.882E+02, 4.376E+02
 9.150E+02, 3.877E+02, 4.320E+02
 9.300E+02, 3.870E+02, 4.263E+02
 9.450E+02, 3.861E+02, 4.207E+02
 9.600E+02, 3.850E+02, 4.150E+02
 9.750E+02, 3.836E+02, 4.094E+02
 9.900E+02, 3.820E+02, 4.037E+02
 1.005E+03, 3.804E+02, 3.980E+02
 1.020E+03, 3.789E+02, 3.924E+02
 1.035E+03, 3.773E+02, 3.868E+02
 1.050E+03, 3.754E+02, 3.811E+02
 1.065E+03, 3.734E+02, 3.754E+02
 1.080E+03, 3.713E+02, 3.698E+02
 1.095E+03, 3.690E+02, 3.641E+02
 1.110E+03, 3.667E+02, 3.585E+02
 1.125E+03, 3.644E+02, 3.528E+02
