s,C,C
Time,"Cable Temp","Shroud Temp"
 0.000E+00, 3.400E+01, 3.400E+01
 1.506E+01, 3.411E+01, 7.536E+01
 3.000E+01, 3.611E+01, 1.569E+02
 4.503E+01, 4.291E+01, 2.361E+02
 6.000E+01, 5.670E+01, 3.092E+02
 7.505E+01, 7.741E+01, 3.396E+02
 9.001E+01, 9.984E+01, 3.460E+02
 1.050E+02, 1.207E+02, 3.416E+02
 1.200E+02, 1.392E+02, 3.371E+02
 1.350E+02, 1.552E+02, 3.326E+02
 1.500E+02, 1.690E+02, 3.281E+02
 1.650E+02, 1.808E+02, 3.251E+02
 1.800E+02, 1.912E+02, 3.250E+02
 1.950E+02, 2.006E+02, 3.250E+02
 2.100E+02, 2.088E+02, 3.250E+02
 2.250E+02, 2.162E+02, 3.250E+02
 2.400E+02, 2.224E+02, 3.250E+02
 2.550E+02, 2.281E+02, 3.250E+02
 2.701E+02, 2.334E+02, 3.250E+02
 2.850E+02, 2.383E+02, 3.250E+02
 3.000E+02, 2.420E+02, 3.250E+02
 3.150E+02, 2.452E+02, 3.250E+02
 3.300E+02, 2.484E+02, 3.250E+02
 3.450E+02, 2.510E+02, 3.250E+02
 3.600E+02, 2.535E+02, 3.250E+02
 3.750E+02, 2.558E+02, 3.250E+02
 3.901E+02, 2.578E+02, 3.250E+02
 4.050E+02, 2.591E+02, 3.250E+02
 4.200E+02, 2.601E+02, 3.250E+02
 4.350E+02, 2.613E+02, 3.250E+02
 4.500E+02, 2.624E+02, 3.250E+02
 4.650E+02, 2.633E+02, 3.250E+02
 4.800E+02, 2.642E+02, 3.250E+02
 4.950E+02, 2.649E+02, 3.250E+02
 5.100E+02, 2.656E+02, 3.250E+02
 5.250E+02, 2.659E+02, 3.250E+02
 5.400E+02, 2.661E+02, 3.250E+02
 5.550E+02, 2.667E+02, 3.248E+02
 5.700E+02, 2.673E+02, 3.206E+02
 5.850E+02, 2.669E+02, 3.149E+02
 6.000E+02, 2.663E+02, 3.092E+02
 6.150E+02, 2.646E+02, 3.034E+02
 6.300E+02, 2.626E+02, 2.977E+02
 6.450E+02, 2.598E+02, 2.920E+02
 6.600E+02, 2.568E+02, 2.863E+02
 6.750E+02, 2.539E+02, 2.805E+02
 6.900E+02, 2.507E+02, 2.748E+02
 7.050E+02, 2.471E+02, 2.691E+02
 7.200E+02, 2.434E+02, 2.634E+02
 7.350E+02, 2.396E+02, 2.577E+02
 7.500E+02, 2.360E+02, 2.519E+02
 7.650E+02, 2.320E+02, 2.462E+02
 7.800E+02, 2.276E+02, 2.405E+02
 7.950E+02, 2.239E+02, 2.348E+02
 8.101E+02, 2.200E+02, 2.290E+02
 8.250E+02, 2.158E+02, 2.239E+02
 8.401E+02, 2.118E+02, 2.232E+02
 8.550E+02, 2.075E+02, 2.231E+02
 8.700E+02, 2.040E+02, 2.231E+02
 8.850E+02, 2.011E+02, 2.232E+02
 9.000E+02, 1.984E+02, 2.232E+02
