m,kW/m2,m,kW/m2,m,kW/m2
 6.050E+00, 1.460E+00, 6.050E+00, 7.054E-02, 6.050E+00, 1.222E+00
 6.150E+00, 1.384E+00, 6.150E+00, 8.253E-02, 6.150E+00, 1.161E+00
 6.250E+00, 1.314E+00, 6.250E+00, 9.474E-02, 6.250E+00, 1.104E+00
 6.350E+00, 1.250E+00, 6.350E+00, 1.070E-01, 6.350E+00, 1.051E+00
 6.450E+00, 1.191E+00, 6.450E+00, 1.191E-01, 6.450E+00, 1.001E+00
 6.550E+00, 1.135E+00, 6.550E+00, 1.299E-01, 6.550E+00, 9.542E-01
 6.650E+00, 1.082E+00, 6.650E+00, 1.396E-01, 6.650E+00, 9.106E-01
 6.750E+00, 1.033E+00, 6.750E+00, 1.498E-01, 6.750E+00, 8.696E-01
 6.850E+00, 9.888E-01, 6.850E+00, 1.606E-01, 6.850E+00, 8.310E-01
 6.950E+00, 9.475E-01, 6.950E+00, 1.717E-01, 6.950E+00, 7.944E-01
 7.050E+00, 9.078E-01, 7.050E+00, 1.819E-01, 7.050E+00, 7.598E-01
 7.150E+00, 8.695E-01, 7.150E+00, 1.909E-01, 7.150E+00, 7.269E-01
 7.250E+00, 8.332E-01, 7.250E+00, 1.992E-01, 7.250E+00, 6.958E-01
 7.350E+00, 7.979E-01, 7.350E+00, 2.063E-01, 7.350E+00, 6.665E-01
 7.450E+00, 7.657E-01, 7.450E+00, 2.141E-01, 7.450E+00, 6.388E-01
 7.550E+00, 7.370E-01, 7.550E+00, 2.230E-01, 7.550E+00, 6.126E-01
 7.650E+00, 7.121E-01, 7.650E+00, 2.338E-01, 7.650E+00, 5.877E-01
 7.750E+00, 6.907E-01, 7.750E+00, 2.461E-01, 7.750E+00, 5.641E-01
 7.850E+00, 6.720E-01, 7.850E+00, 2.597E-01, 7.850E+00, 5.416E-01
 7.950E+00, 6.546E-01, 7.950E+00, 2.732E-01, 7.950E+00, 5.202E-01
 8.050E+00, 6.355E-01, 8.050E+00, 2.841E-01, 8.050E+00, 5.002E-01
 8.150E+00, 6.156E-01, 8.150E+00, 2.929E-01, 8.150E+00, 4.812E-01
 8.250E+00, 5.974E-01, 8.250E+00, 3.019E-01, 8.250E+00, 4.629E-01
 8.350E+00, 5.800E-01, 8.350E+00, 3.103E-01, 8.350E+00, 4.453E-01
 8.450E+00, 5.635E-01, 8.450E+00, 3.185E-01, 8.450E+00, 4.284E-01
 8.550E+00, 5.483E-01, 8.550E+00, 3.271E-01, 8.550E+00, 4.121E-01
 8.650E+00, 5.351E-01, 8.650E+00, 3.368E-01, 8.650E+00, 3.962E-01
 8.750E+00, 5.231E-01, 8.750E+00, 3.468E-01, 8.750E+00, 3.808E-01
 8.850E+00, 5.107E-01, 8.850E+00, 3.561E-01, 8.850E+00, 3.660E-01
 8.950E+00, 4.991E-01, 8.950E+00, 3.660E-01, 8.950E+00, 3.515E-01
 9.050E+00, 4.892E-01, 9.050E+00, 3.766E-01, 9.050E+00, 3.375E-01
 9.150E+00, 4.797E-01, 9.150E+00, 3.873E-01, 9.150E+00, 3.238E-01
 9.250E+00, 4.698E-01, 9.250E+00, 3.966E-01, 9.250E+00, 3.104E-01
 9.350E+00, 4.587E-01, 9.350E+00, 4.045E-01, 9.350E+00, 2.975E-01
 9.450E+00, 4.469E-01, 9.450E+00, 4.109E-01, 9.450E+00, 2.849E-01
 9.550E+00, 4.351E-01, 9.550E+00, 4.169E-01, 9.550E+00, 2.725E-01
 9.650E+00, 4.228E-01, 9.650E+00, 4.222E-01, 9.650E+00, 2.605E-01
 9.750E+00, 4.105E-01, 9.750E+00, 4.270E-01, 9.750E+00, 2.486E-01
 9.850E+00, 3.967E-01, 9.850E+00, 4.307E-01, 9.850E+00, 2.368E-01
 9.950E+00, 3.813E-01, 9.950E+00, 4.327E-01, 9.950E+00, 2.250E-01
 1.005E+01, 3.648E-01, 1.005E+01, 4.348E-01, 1.005E+01, 2.126E-01
 1.015E+01, 3.457E-01, 1.015E+01, 4.350E-01, 1.015E+01, 1.999E-01
 1.025E+01, 3.355E-01, 1.025E+01, 4.437E-01, 1.025E+01, 1.851E-01
