m,kW/m2,m,kW/m2,m,kW/m2
 8.150E+00, 3.051E+01, 8.150E+00, 3.106E+00, 8.150E+00, 1.219E+01
 8.250E+00, 2.936E+01, 8.250E+00, 3.123E+00, 8.250E+00, 1.176E+01
 8.350E+00, 2.827E+01, 8.350E+00, 3.141E+00, 8.350E+00, 1.133E+01
 8.450E+00, 2.721E+01, 8.450E+00, 3.161E+00, 8.450E+00, 1.090E+01
 8.550E+00, 2.618E+01, 8.550E+00, 3.179E+00, 8.550E+00, 1.047E+01
 8.650E+00, 2.518E+01, 8.650E+00, 3.196E+00, 8.650E+00, 1.005E+01
 8.750E+00, 2.422E+01, 8.750E+00, 3.205E+00, 8.750E+00, 9.643E+00
 8.850E+00, 2.329E+01, 8.850E+00, 3.212E+00, 8.850E+00, 9.245E+00
 8.950E+00, 2.239E+01, 8.950E+00, 3.207E+00, 8.950E+00, 8.860E+00
 9.050E+00, 2.152E+01, 9.050E+00, 3.199E+00, 9.050E+00, 8.486E+00
 9.150E+00, 2.067E+01, 9.150E+00, 3.184E+00, 9.150E+00, 8.116E+00
 9.250E+00, 1.985E+01, 9.250E+00, 3.172E+00, 9.250E+00, 7.753E+00
 9.350E+00, 1.904E+01, 9.350E+00, 3.157E+00, 9.350E+00, 7.394E+00
 9.450E+00, 1.828E+01, 9.450E+00, 3.149E+00, 9.450E+00, 7.044E+00
 9.550E+00, 1.754E+01, 9.550E+00, 3.136E+00, 9.550E+00, 6.704E+00
 9.650E+00, 1.684E+01, 9.650E+00, 3.130E+00, 9.650E+00, 6.377E+00
 9.750E+00, 1.615E+01, 9.750E+00, 3.119E+00, 9.750E+00, 6.058E+00
 9.850E+00, 1.549E+01, 9.850E+00, 3.115E+00, 9.850E+00, 5.743E+00
 9.950E+00, 1.483E+01, 9.950E+00, 3.109E+00, 9.950E+00, 5.427E+00
 1.005E+01, 1.418E+01, 1.005E+01, 3.106E+00, 1.005E+01, 5.112E+00
 1.015E+01, 1.348E+01, 1.015E+01, 3.088E+00, 1.015E+01, 4.792E+00
 1.025E+01, 1.283E+01, 1.025E+01, 3.125E+00, 1.025E+01, 4.448E+00
