s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 6.003E-01, 7.546E+01,-1.845E+01,-2.363E+01,-6.756E+00, 3.886E-02, 0.000E+00, 0.000E+00, 0.000E+00, 2.658E+01, 2.666E+01, 2.713E-03, 2.713E-03
 6.204E-01, 8.011E+01,-1.954E+01,-2.076E+01,-6.942E+00, 4.114E-02, 0.000E+00, 0.000E+00, 0.000E+00, 3.288E+01, 3.291E+01, 2.786E-03, 2.786E-03
 6.401E-01, 8.634E+01,-2.103E+01,-2.393E+01,-7.089E+00, 4.344E-02, 0.000E+00, 0.000E+00, 0.000E+00, 3.440E+01, 3.434E+01, 2.857E-03, 2.857E-03
 6.600E-01, 9.531E+01,-2.215E+01,-3.065E+01,-7.094E+00, 4.579E-02, 0.000E+00, 0.000E+00, 0.000E+00, 3.541E+01, 3.547E+01, 2.926E-03, 2.926E-03
 6.801E-01, 1.043E+02,-2.347E+01,-3.509E+01,-7.341E+00, 4.814E-02, 0.000E+00, 0.000E+00, 0.000E+00, 3.837E+01, 3.843E+01, 2.994E-03, 2.994E-03
 7.003E-01, 1.111E+02,-2.448E+01,-3.700E+01,-7.720E+00, 5.038E-02, 0.000E+00, 0.000E+00, 0.000E+00, 4.199E+01, 4.190E+01, 3.061E-03, 3.061E-03
 7.203E-01, 1.183E+02,-2.521E+01,-4.147E+01,-7.956E+00, 5.271E-02, 0.000E+00, 0.000E+00, 0.000E+00, 4.363E+01, 4.373E+01, 3.126E-03, 3.126E-03
 7.403E-01, 1.276E+02,-2.626E+01,-5.708E+01,-8.322E+00, 5.482E-02, 0.000E+00, 0.000E+00, 0.000E+00, 3.626E+01, 3.598E+01, 3.189E-03, 3.189E-03
 7.603E-01, 1.255E+02,-2.681E+01,-6.881E+01,-8.592E+00, 5.674E-02, 0.000E+00, 0.000E+00, 0.000E+00, 2.190E+01, 2.136E+01, 3.251E-03, 3.251E-03
 7.803E-01, 1.146E+02,-2.606E+01,-7.635E+01,-8.823E+00, 5.853E-02, 0.000E+00, 0.000E+00, 0.000E+00, 3.822E+00, 3.478E+00, 3.311E-03, 3.311E-03
 8.002E-01, 1.093E+02,-2.476E+01,-7.643E+01,-8.916E+00, 6.019E-02, 0.000E+00, 0.000E+00, 0.000E+00,-5.877E-01,-7.609E-01, 3.370E-03, 3.370E-03
 8.202E-01, 1.088E+02,-2.446E+01,-7.557E+01,-8.979E+00, 6.201E-02, 0.000E+00, 0.000E+00, 0.000E+00, 3.774E-03,-1.979E-01, 3.427E-03, 3.427E-03
 8.401E-01, 1.062E+02,-2.512E+01,-6.779E+01,-9.057E+00, 6.420E-02, 0.000E+00, 0.000E+00, 0.000E+00, 4.451E+00, 4.337E+00, 3.483E-03, 3.483E-03
 8.600E-01, 1.050E+02,-2.590E+01,-6.124E+01,-9.117E+00, 6.616E-02, 0.000E+00, 0.000E+00, 0.000E+00, 8.907E+00, 8.774E+00, 3.536E-03, 3.536E-03
 8.800E-01, 1.062E+02,-2.635E+01,-5.757E+01,-9.298E+00, 6.781E-02, 0.000E+00, 0.000E+00, 0.000E+00, 1.322E+01, 1.308E+01, 3.589E-03, 3.589E-03
 9.004E-01, 1.109E+02,-2.759E+01,-5.769E+01,-9.618E+00, 6.951E-02, 0.000E+00, 0.000E+00, 0.000E+00, 1.621E+01, 1.605E+01, 3.641E-03, 3.641E-03
 9.203E-01, 1.122E+02,-2.886E+01,-5.978E+01,-9.962E+00, 7.112E-02, 0.000E+00, 0.000E+00, 0.000E+00, 1.394E+01, 1.367E+01, 3.691E-03, 3.691E-03
 9.403E-01, 1.134E+02,-2.920E+01,-6.114E+01,-1.011E+01, 7.275E-02, 0.000E+00, 0.000E+00, 0.000E+00, 1.327E+01, 1.306E+01, 3.739E-03, 3.739E-03
 9.603E-01, 1.193E+02,-2.950E+01,-7.335E+01,-1.049E+01, 7.472E-02, 0.000E+00, 0.000E+00, 0.000E+00, 6.436E+00, 6.062E+00, 3.786E-03, 3.786E-03
 9.800E-01, 1.244E+02,-2.910E+01,-9.359E+01,-1.059E+01, 7.669E-02, 0.000E+00, 0.000E+00, 0.000E+00,-8.287E+00,-8.765E+00, 3.831E-03, 3.831E-03
 1.000E+00, 1.280E+02,-2.828E+01,-1.079E+02,-1.063E+01, 7.870E-02, 0.000E+00, 0.000E+00, 0.000E+00,-1.836E+01,-1.873E+01, 3.876E-03, 3.876E-03
 1.020E+00, 1.293E+02,-2.825E+01,-1.106E+02,-1.047E+01, 8.054E-02, 0.000E+00, 0.000E+00, 0.000E+00,-1.932E+01,-1.992E+01, 3.919E-03, 3.919E-03
 1.040E+00, 1.247E+02,-2.776E+01,-1.052E+02,-9.949E+00, 8.172E-02, 0.000E+00, 0.000E+00, 0.000E+00,-1.792E+01,-1.815E+01, 3.960E-03, 3.960E-03
 1.060E+00, 1.244E+02,-2.735E+01,-9.865E+01,-9.529E+00, 8.279E-02, 0.000E+00, 0.000E+00, 0.000E+00,-1.098E+01,-1.102E+01, 4.001E-03, 4.001E-03
 1.080E+00, 1.269E+02,-2.722E+01,-8.272E+01,-9.264E+00, 8.418E-02, 0.000E+00, 0.000E+00, 0.000E+00, 7.664E+00, 7.805E+00, 4.040E-03, 4.040E-03
 1.100E+00, 1.322E+02,-2.844E+01,-7.114E+01,-9.295E+00, 8.503E-02, 0.000E+00, 0.000E+00, 0.000E+00, 2.352E+01, 2.342E+01, 4.078E-03, 4.078E-03
 1.120E+00, 1.332E+02,-3.009E+01,-6.745E+01,-9.435E+00, 8.600E-02, 0.000E+00, 0.000E+00, 0.000E+00, 2.655E+01, 2.635E+01, 4.114E-03, 4.114E-03
 1.140E+00, 1.365E+02,-3.126E+01,-7.062E+01,-9.652E+00, 8.735E-02, 0.000E+00, 0.000E+00, 0.000E+00, 2.523E+01, 2.503E+01, 4.150E-03, 4.150E-03
 1.160E+00, 1.375E+02,-3.286E+01,-7.707E+01,-1.009E+01, 8.924E-02, 0.000E+00, 0.000E+00, 0.000E+00, 1.785E+01, 1.755E+01, 4.184E-03, 4.184E-03
 1.180E+00, 1.319E+02,-3.309E+01,-8.418E+01,-1.044E+01, 9.136E-02, 0.000E+00, 0.000E+00, 0.000E+00, 4.580E+00, 4.303E+00, 4.218E-03, 4.218E-03
 1.200E+00, 1.318E+02,-3.225E+01,-8.873E+01,-1.048E+01, 9.362E-02, 0.000E+00, 0.000E+00, 0.000E+00, 5.858E-01, 4.580E-01, 4.250E-03, 4.250E-03
 1.220E+00, 1.394E+02,-3.268E+01,-8.694E+01,-1.073E+01, 9.580E-02, 0.000E+00, 0.000E+00, 0.000E+00, 9.414E+00, 9.140E+00, 4.282E-03, 4.282E-03
 1.240E+00, 1.451E+02,-3.296E+01,-9.234E+01,-1.107E+01, 9.717E-02, 0.000E+00, 0.000E+00, 0.000E+00, 9.034E+00, 8.799E+00, 4.312E-03, 4.312E-03
 1.260E+00, 1.427E+02,-3.301E+01,-1.058E+02,-1.146E+01, 9.728E-02, 0.000E+00, 0.000E+00, 0.000E+00,-7.403E+00,-7.486E+00, 4.341E-03, 4.341E-03
 1.280E+00, 1.344E+02,-3.247E+01,-1.061E+02,-1.137E+01, 9.722E-02, 0.000E+00, 0.000E+00, 0.000E+00,-1.550E+01,-1.543E+01, 4.369E-03, 4.369E-03
 1.300E+00, 1.292E+02,-3.187E+01,-1.046E+02,-1.080E+01, 9.727E-02, 0.000E+00, 0.000E+00, 0.000E+00,-1.791E+01,-1.803E+01, 4.396E-03, 4.396E-03
 1.320E+00, 1.298E+02,-3.137E+01,-9.968E+01,-1.017E+01, 9.791E-02, 0.000E+00, 0.000E+00, 0.000E+00,-1.162E+01,-1.137E+01, 4.422E-03, 4.422E-03
 1.340E+00, 1.297E+02,-3.132E+01,-9.488E+01,-9.808E+00, 9.892E-02, 0.000E+00, 0.000E+00, 0.000E+00,-6.287E+00,-6.194E+00, 4.448E-03, 4.448E-03
 1.360E+00, 1.263E+02,-3.089E+01,-9.595E+01,-9.417E+00, 1.000E-01, 0.000E+00, 0.000E+00, 0.000E+00,-9.950E+00,-9.897E+00, 4.472E-03, 4.472E-03
 1.380E+00, 1.259E+02,-3.023E+01,-9.518E+01,-9.366E+00, 1.013E-01, 0.000E+00, 0.000E+00, 0.000E+00,-8.520E+00,-8.778E+00, 4.496E-03, 4.496E-03
 1.400E+00, 1.265E+02,-2.984E+01,-8.733E+01,-9.348E+00, 1.028E-01, 0.000E+00, 0.000E+00, 0.000E+00, 7.528E-03, 7.837E-02, 4.519E-03, 4.519E-03
 1.420E+00, 1.277E+02,-3.045E+01,-7.028E+01,-9.437E+00, 1.048E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.734E+01, 1.761E+01, 4.541E-03, 4.541E-03
 1.440E+00, 1.261E+02,-3.271E+01,-6.055E+01,-9.726E+00, 1.069E-01, 0.000E+00, 0.000E+00, 0.000E+00, 2.269E+01, 2.318E+01, 4.563E-03, 4.563E-03
 1.460E+00, 1.246E+02,-3.353E+01,-6.171E+01,-9.929E+00, 1.087E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.865E+01, 1.957E+01, 4.583E-03, 4.583E-03
 1.480E+00, 1.269E+02,-3.397E+01,-6.568E+01,-9.880E+00, 1.098E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.686E+01, 1.751E+01, 4.603E-03, 4.603E-03
 1.500E+00, 1.358E+02,-3.371E+01,-7.776E+01,-1.003E+01, 1.096E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.413E+01, 1.445E+01, 4.622E-03, 4.622E-03
 1.520E+00, 1.428E+02,-3.386E+01,-9.031E+01,-1.046E+01, 1.090E-01, 0.000E+00, 0.000E+00, 0.000E+00, 8.114E+00, 8.295E+00, 4.641E-03, 4.641E-03
 1.540E+00, 1.384E+02,-3.317E+01,-1.110E+02,-1.068E+01, 1.086E-01, 0.000E+00, 0.000E+00, 0.000E+00,-1.659E+01,-1.630E+01, 4.658E-03, 4.658E-03
 1.560E+00, 1.393E+02,-3.196E+01,-1.157E+02,-1.050E+01, 1.080E-01, 0.000E+00, 0.000E+00, 0.000E+00,-1.873E+01,-1.878E+01, 4.675E-03, 4.675E-03
 1.580E+00, 1.349E+02,-3.088E+01,-1.191E+02,-1.025E+01, 1.077E-01, 0.000E+00, 0.000E+00, 0.000E+00,-2.481E+01,-2.524E+01, 4.692E-03, 4.692E-03
 1.600E+00, 1.321E+02,-2.937E+01,-1.179E+02,-9.913E+00, 1.079E-01, 0.000E+00, 0.000E+00, 0.000E+00,-2.482E+01,-2.503E+01, 4.708E-03, 4.708E-03
 1.620E+00, 1.303E+02,-2.885E+01,-1.055E+02,-9.693E+00, 1.090E-01, 0.000E+00, 0.000E+00, 0.000E+00,-1.366E+01,-1.361E+01, 4.723E-03, 4.723E-03
 1.640E+00, 1.277E+02,-2.945E+01,-8.380E+01,-9.511E+00, 1.105E-01, 0.000E+00, 0.000E+00, 0.000E+00, 5.111E+00, 5.097E+00, 4.738E-03, 4.738E-03
 1.660E+00, 1.239E+02,-3.065E+01,-6.321E+01,-9.743E+00, 1.122E-01, 0.000E+00, 0.000E+00, 0.000E+00, 2.032E+01, 2.045E+01, 4.753E-03, 4.753E-03
 1.680E+00, 1.249E+02,-3.215E+01,-4.910E+01,-1.014E+01, 1.138E-01, 0.000E+00, 0.000E+00, 0.000E+00, 3.362E+01, 3.362E+01, 4.766E-03, 4.766E-03
 1.700E+00, 1.258E+02,-3.306E+01,-5.485E+01,-1.049E+01, 1.152E-01, 0.000E+00, 0.000E+00, 0.000E+00, 2.761E+01, 2.755E+01, 4.780E-03, 4.780E-03
 1.720E+00, 1.349E+02,-3.455E+01,-7.175E+01,-1.065E+01, 1.174E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.807E+01, 1.802E+01, 4.792E-03, 4.792E-03
 1.740E+00, 1.374E+02,-3.543E+01,-8.149E+01,-1.097E+01, 1.192E-01, 0.000E+00, 0.000E+00, 0.000E+00, 9.364E+00, 9.680E+00, 4.805E-03, 4.805E-03
 1.760E+00, 1.382E+02,-3.519E+01,-9.755E+01,-1.120E+01, 1.196E-01, 0.000E+00, 0.000E+00, 0.000E+00,-5.746E+00,-5.655E+00, 4.817E-03, 4.817E-03
 1.780E+00, 1.417E+02,-3.417E+01,-1.083E+02,-1.116E+01, 1.194E-01, 0.000E+00, 0.000E+00, 0.000E+00,-1.199E+01,-1.187E+01, 4.828E-03, 4.828E-03
 1.800E+00, 1.459E+02,-3.291E+01,-1.131E+02,-1.086E+01, 1.191E-01, 0.000E+00, 0.000E+00, 0.000E+00,-1.071E+01,-1.088E+01, 4.839E-03, 4.839E-03
 1.820E+00, 1.427E+02,-3.172E+01,-1.141E+02,-1.070E+01, 1.188E-01, 0.000E+00, 0.000E+00, 0.000E+00,-1.338E+01,-1.372E+01, 4.850E-03, 4.850E-03
 1.840E+00, 1.379E+02,-3.039E+01,-1.093E+02,-1.053E+01, 1.181E-01, 0.000E+00, 0.000E+00, 0.000E+00,-1.206E+01,-1.217E+01, 4.860E-03, 4.860E-03
 1.860E+00, 1.363E+02,-3.018E+01,-1.016E+02,-1.034E+01, 1.176E-01, 0.000E+00, 0.000E+00, 0.000E+00,-5.422E+00,-5.723E+00, 4.870E-03, 4.870E-03
 1.880E+00, 1.279E+02,-2.944E+01,-9.450E+01,-9.939E+00, 1.170E-01, 0.000E+00, 0.000E+00, 0.000E+00,-6.183E+00,-5.903E+00, 4.879E-03, 4.879E-03
 1.900E+00, 1.287E+02,-2.888E+01,-9.163E+01,-9.394E+00, 1.171E-01, 0.000E+00, 0.000E+00, 0.000E+00,-1.570E+00,-1.065E+00, 4.888E-03, 4.888E-03
 1.920E+00, 1.310E+02,-2.935E+01,-8.400E+01,-8.953E+00, 1.174E-01, 0.000E+00, 0.000E+00, 0.000E+00, 8.393E+00, 8.818E+00, 4.897E-03, 4.897E-03
 1.940E+00, 1.315E+02,-3.012E+01,-7.979E+01,-8.998E+00, 1.171E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.279E+01, 1.270E+01, 4.905E-03, 4.905E-03
 1.960E+00, 1.306E+02,-3.109E+01,-8.320E+01,-9.226E+00, 1.173E-01, 0.000E+00, 0.000E+00, 0.000E+00, 7.133E+00, 7.188E+00, 4.913E-03, 4.913E-03
 1.980E+00, 1.351E+02,-3.187E+01,-8.758E+01,-9.433E+00, 1.179E-01, 0.000E+00, 0.000E+00, 0.000E+00, 6.374E+00, 6.387E+00, 4.921E-03, 4.921E-03
 2.000E+00, 1.389E+02,-3.312E+01,-7.811E+01,-9.814E+00, 1.193E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.804E+01, 1.801E+01, 4.929E-03, 4.929E-03
 2.020E+00, 1.400E+02,-3.400E+01,-9.392E+01,-9.944E+00, 1.211E-01, 0.000E+00, 0.000E+00, 0.000E+00, 3.034E+00, 2.241E+00, 4.936E-03, 4.936E-03
 2.040E+00, 1.392E+02,-3.406E+01,-1.042E+02,-1.007E+01, 1.224E-01, 0.000E+00, 0.000E+00, 0.000E+00,-8.632E+00,-8.994E+00, 4.943E-03, 4.943E-03
 2.060E+00, 1.423E+02,-3.393E+01,-1.058E+02,-1.021E+01, 1.234E-01, 0.000E+00, 0.000E+00, 0.000E+00,-7.455E+00,-7.458E+00, 4.950E-03, 4.950E-03
 2.080E+00, 1.442E+02,-3.410E+01,-1.010E+02,-1.030E+01, 1.243E-01, 0.000E+00, 0.000E+00, 0.000E+00,-9.312E-01,-1.051E+00, 4.956E-03, 4.956E-03
 2.100E+00, 1.482E+02,-3.392E+01,-1.079E+02,-1.053E+01, 1.249E-01, 0.000E+00, 0.000E+00, 0.000E+00,-3.919E+00,-3.961E+00, 4.962E-03, 4.962E-03
 2.120E+00, 1.539E+02,-3.377E+01,-1.089E+02,-1.089E+01, 1.249E-01, 0.000E+00, 0.000E+00, 0.000E+00, 4.376E-01, 4.706E-01, 4.968E-03, 4.968E-03
 2.140E+00, 1.615E+02,-3.415E+01,-1.096E+02,-1.112E+01, 1.241E-01, 0.000E+00, 0.000E+00, 0.000E+00, 6.486E+00, 6.784E+00, 4.974E-03, 4.974E-03
 2.160E+00, 1.587E+02,-3.442E+01,-1.036E+02,-1.121E+01, 1.234E-01, 0.000E+00, 0.000E+00, 0.000E+00, 9.372E+00, 9.615E+00, 4.979E-03, 4.979E-03
 2.180E+00, 1.491E+02,-3.456E+01,-1.072E+02,-1.156E+01, 1.237E-01, 0.000E+00, 0.000E+00, 0.000E+00,-4.749E+00,-4.146E+00, 4.985E-03, 4.985E-03
 2.200E+00, 1.482E+02,-3.308E+01,-1.089E+02,-1.131E+01, 1.236E-01, 0.000E+00, 0.000E+00, 0.000E+00,-5.717E+00,-4.965E+00, 4.990E-03, 4.990E-03
 2.220E+00, 1.458E+02,-3.153E+01,-1.051E+02,-1.106E+01, 1.235E-01, 0.000E+00, 0.000E+00, 0.000E+00,-1.911E+00,-1.732E+00, 4.995E-03, 4.995E-03
 2.240E+00, 1.427E+02,-3.102E+01,-9.661E+01,-1.098E+01, 1.235E-01, 0.000E+00, 0.000E+00, 0.000E+00, 4.010E+00, 4.261E+00, 4.999E-03, 4.999E-03
 2.260E+00, 1.435E+02,-3.095E+01,-1.012E+02,-1.085E+01, 1.236E-01, 0.000E+00, 0.000E+00, 0.000E+00, 7.177E-01, 6.515E-01, 5.004E-03, 5.004E-03
 2.280E+00, 1.404E+02,-3.077E+01,-9.511E+01,-1.093E+01, 1.240E-01, 0.000E+00, 0.000E+00, 0.000E+00, 3.550E+00, 3.721E+00, 5.008E-03, 5.008E-03
 2.300E+00, 1.367E+02,-3.086E+01,-8.971E+01,-1.147E+01, 1.242E-01, 0.000E+00, 0.000E+00, 0.000E+00, 4.072E+00, 4.749E+00, 5.013E-03, 5.013E-03
 2.320E+00, 1.358E+02,-3.120E+01,-8.464E+01,-1.137E+01, 1.238E-01, 0.000E+00, 0.000E+00, 0.000E+00, 8.255E+00, 8.721E+00, 5.017E-03, 5.017E-03
 2.340E+00, 1.370E+02,-3.207E+01,-8.557E+01,-1.152E+01, 1.238E-01, 0.000E+00, 0.000E+00, 0.000E+00, 7.605E+00, 7.930E+00, 5.020E-03, 5.020E-03
 2.360E+00, 1.380E+02,-3.301E+01,-8.081E+01,-1.179E+01, 1.246E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.164E+01, 1.251E+01, 5.024E-03, 5.024E-03
 2.380E+00, 1.406E+02,-3.416E+01,-8.533E+01,-1.189E+01, 1.254E-01, 0.000E+00, 0.000E+00, 0.000E+00, 8.469E+00, 9.335E+00, 5.028E-03, 5.028E-03
 2.400E+00, 1.371E+02,-3.406E+01,-8.856E+01,-1.184E+01, 1.259E-01, 0.000E+00, 0.000E+00, 0.000E+00, 2.146E+00, 2.812E+00, 5.031E-03, 5.031E-03
 2.420E+00, 1.351E+02,-3.268E+01,-9.871E+01,-1.142E+01, 1.253E-01, 0.000E+00, 0.000E+00, 0.000E+00,-8.386E+00,-7.600E+00, 5.034E-03, 5.034E-03
 2.440E+00, 1.480E+02,-3.207E+01,-1.017E+02,-1.091E+01, 1.244E-01, 0.000E+00, 0.000E+00, 0.000E+00, 2.606E+00, 3.374E+00, 5.038E-03, 5.038E-03
 2.460E+00, 1.564E+02,-3.294E+01,-1.065E+02,-1.085E+01, 1.250E-01, 0.000E+00, 0.000E+00, 0.000E+00, 5.535E+00, 6.205E+00, 5.041E-03, 5.041E-03
 2.480E+00, 1.602E+02,-3.402E+01,-1.063E+02,-1.024E+01, 1.259E-01, 0.000E+00, 0.000E+00, 0.000E+00, 9.452E+00, 9.787E+00, 5.044E-03, 5.044E-03
 2.500E+00, 1.662E+02,-3.571E+01,-1.034E+02,-1.025E+01, 1.268E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.656E+01, 1.693E+01, 5.047E-03, 5.047E-03
 2.520E+00, 1.682E+02,-3.715E+01,-1.093E+02,-1.074E+01, 1.276E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.043E+01, 1.117E+01, 5.049E-03, 5.049E-03
 2.540E+00, 1.640E+02,-3.755E+01,-1.135E+02,-1.109E+01, 1.276E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.157E+00, 1.995E+00, 5.052E-03, 5.052E-03
 2.560E+00, 1.566E+02,-3.697E+01,-1.208E+02,-1.132E+01, 1.275E-01, 0.000E+00, 0.000E+00, 0.000E+00,-1.288E+01,-1.239E+01, 5.054E-03, 5.054E-03
 2.580E+00, 1.471E+02,-3.529E+01,-1.206E+02,-1.144E+01, 1.278E-01, 0.000E+00, 0.000E+00, 0.000E+00,-2.106E+01,-2.012E+01, 5.057E-03, 5.057E-03
 2.600E+00, 1.513E+02,-3.490E+01,-1.101E+02,-1.140E+01, 1.285E-01, 0.000E+00, 0.000E+00, 0.000E+00,-5.636E+00,-4.934E+00, 5.059E-03, 5.059E-03
 2.620E+00, 1.582E+02,-3.493E+01,-1.206E+02,-1.121E+01, 1.281E-01, 0.000E+00, 0.000E+00, 0.000E+00,-8.641E+00,-8.421E+00, 5.061E-03, 5.061E-03
