s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kW/m2/sr,kW/m2/sr,kW/m2/sr,kW/m2/sr,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"HF-1","HF-2","HF-3","HF-4","HF-5","HF-6","HF-7","HF-8","HF-9","HF-10","HF-11","HF-12","HF-13","HF-14","HF-15","HF-16","HF-17","HF-18","HF-19","HF-20","HF-21","HF-22","HF-23","HF-24","HF-25","HF-26","HF-27","HF-28","HF-29","HF-30","HF-31","HF-32","HF-33","HF-34","HF-35","HF-36","HF-37","HF-38","HF-39","HF-40","T_TC-1","T_TC-2","T_TC-3","T_TC-4","T_TC-5","T_TC-6","T_TC-7","T_TC-8","T_TC-9","T_TC-10","T_TC-11","T_TC-12","T_TC-13","T_TC-14","T_TC-15","T_TC-16","T_TC-17","T_TC-18","T_TC-19","T_TC-20","T_TC-21","T_TC-22","T_TC-23","T_TC-24","T_TC-25","T_TC-26","T_TC-27","T_TC-28","T_TC-29","T_TC-30","T_TC-31","T_TC-32","T_TC-33","T_TC-34","T_TC-35","T_TC-36","T_TC-37","T_TC-38","T_TC-39","T_TC-40","T_TC-41","T_TC-42","T_TC-43","T_TC-44","T_TC-45","T_TC-46","T_TC-47","T_TC-48","T_TC-49","T_TC-50","soot_0365-1","soot_0365-2","soot_0365-3","soot_0365-4","soot_0365-5","soot_0365-6","soot_0365-7","soot_0365-8","soot_0365-9","soot_0365-10","soot_0365-11","soot_0365-12","soot_0365-13","soot_0365-14","soot_0365-15","soot_0365-16","soot_0365-17","soot_0365-18","soot_0365-19","soot_0365-20","soot_0365-21","soot_0365-22","soot_0365-23","soot_0365-24","soot_0365-25","soot_0365-26","soot_0365-27","soot_0365-28","soot_0365-29","soot_0365-30","soot_0365-31","soot_0365-32","soot_0365-33","soot_0365-34","soot_0365-35","soot_0365-36","soot_0365-37","soot_0365-38","soot_0365-39","soot_0365-40","soot_0365-41","soot_0365-42","soot_0365-43","soot_0365-44","soot_0365-45","soot_0365-46","soot_0365-47","soot_0365-48","soot_0365-49","soot_0365-50","soot_0527-1","soot_0527-2","soot_0527-3","soot_0527-4","soot_0527-5","soot_0527-6","soot_0527-7","soot_0527-8","soot_0527-9","soot_0527-10","soot_0527-11","soot_0527-12","soot_0527-13","soot_0527-14","soot_0527-15","soot_0527-16","soot_0527-17","soot_0527-18","soot_0527-19","soot_0527-20","soot_0527-21","soot_0527-22","soot_0527-23","soot_0527-24","soot_0527-25","soot_0527-26","soot_0527-27","soot_0527-28","soot_0527-29","soot_0527-30","soot_0527-31","soot_0527-32","soot_0527-33","soot_0527-34","soot_0527-35","soot_0527-36","soot_0527-37","soot_0527-38","soot_0527-39","soot_0527-40","soot_0527-41","soot_0527-42","soot_0527-43","soot_0527-44","soot_0527-45","soot_0527-46","soot_0527-47","soot_0527-48","soot_0527-49","soot_0527-50","soot_0771-1","soot_0771-2","soot_0771-3","soot_0771-4","soot_0771-5","soot_0771-6","soot_0771-7","soot_0771-8","soot_0771-9","soot_0771-10","soot_0771-11","soot_0771-12","soot_0771-13","soot_0771-14","soot_0771-15","soot_0771-16","soot_0771-17","soot_0771-18","soot_0771-19","soot_0771-20","soot_0771-21","soot_0771-22","soot_0771-23","soot_0771-24","soot_0771-25","soot_0771-26","soot_0771-27","soot_0771-28","soot_0771-29","soot_0771-30","soot_0771-31","soot_0771-32","soot_0771-33","soot_0771-34","soot_0771-35","soot_0771-36","soot_0771-37","soot_0771-38","soot_0771-39","soot_0771-40","soot_0771-41","soot_0771-42","soot_0771-43","soot_0771-44","soot_0771-45","soot_0771-46","soot_0771-47","soot_0771-48","soot_0771-49","soot_0771-50","soot_1022-1","soot_1022-2","soot_1022-3","soot_1022-4","soot_1022-5","soot_1022-6","soot_1022-7","soot_1022-8","soot_1022-9","soot_1022-10","soot_1022-11","soot_1022-12","soot_1022-13","soot_1022-14","soot_1022-15","soot_1022-16","soot_1022-17","soot_1022-18","soot_1022-19","soot_1022-20","soot_1022-21","soot_1022-22","soot_1022-23","soot_1022-24","soot_1022-25","soot_1022-26","soot_1022-27","soot_1022-28","soot_1022-29","soot_1022-30","soot_1022-31","soot_1022-32","soot_1022-33","soot_1022-34","soot_1022-35","soot_1022-36","soot_1022-37","soot_1022-38","soot_1022-39","soot_1022-40","soot_1022-41","soot_1022-42","soot_1022-43","soot_1022-44","soot_1022-45","soot_1022-46","soot_1022-47","soot_1022-48","soot_1022-49","soot_1022-50","soot_1317-1","soot_1317-2","soot_1317-3","soot_1317-4","soot_1317-5","soot_1317-6","soot_1317-7","soot_1317-8","soot_1317-9","soot_1317-10","soot_1317-11","soot_1317-12","soot_1317-13","soot_1317-14","soot_1317-15","soot_1317-16","soot_1317-17","soot_1317-18","soot_1317-19","soot_1317-20","soot_1317-21","soot_1317-22","soot_1317-23","soot_1317-24","soot_1317-25","soot_1317-26","soot_1317-27","soot_1317-28","soot_1317-29","soot_1317-30","soot_1317-31","soot_1317-32","soot_1317-33","soot_1317-34","soot_1317-35","soot_1317-36","soot_1317-37","soot_1317-38","soot_1317-39","soot_1317-40","soot_1317-41","soot_1317-42","soot_1317-43","soot_1317-44","soot_1317-45","soot_1317-46","soot_1317-47","soot_1317-48","soot_1317-49","soot_1317-50","rad_066","rad_330","rad_594","rad_990","T_gas-1","T_gas-2","T_gas-3","T_gas-4","T_gas-5","T_gas-6","T_gas-7","T_gas-8","T_gas-9","T_gas-10","T_gas-11","T_gas-12","T_gas-13","T_gas-14","T_gas-15","T_gas-16","T_gas-17","T_gas-18","T_gas-19","T_gas-20","T_gas-21","T_gas-22","T_gas-23","T_gas-24","T_gas-25","T_gas-26","T_gas-27","T_gas-28","T_gas-29","T_gas-30","T_gas-31","T_gas-32","T_gas-33","T_gas-34","T_gas-35","T_gas-36","T_gas-37","T_gas-38","T_gas-39","T_gas-40","T_gas-41","T_gas-42","T_gas-43","T_gas-44","T_gas-45","T_gas-46","T_gas-47","T_gas-48","T_gas-49","T_gas-50"
 0.000E+00,-5.342E-04,-1.086E-03,-1.424E-03,-2.336E-03,-2.210E-03,-1.961E-03,-2.112E-03,-2.750E-03,-2.165E-03,-1.916E-03,-2.121E-03,-2.681E-03,-2.165E-03,-1.916E-03,-2.112E-03,-2.750E-03,-2.165E-03,-1.961E-03,-2.112E-03,-2.750E-03,-2.210E-03,-1.916E-03,-2.112E-03,-2.750E-03,-2.210E-03,-1.916E-03,-2.121E-03,-2.681E-03,-2.210E-03,-1.916E-03,-2.112E-03,-2.681E-03,-2.210E-03,-1.916E-03,-2.112E-03,-2.681E-03,-1.733E-03,-9.128E-04,-7.080E-04,-4.298E-04, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.333E-01, 1.333E-01, 1.333E-01, 1.333E-01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01
 2.000E+00, 7.342E+00, 1.544E+01, 1.402E+01, 1.244E+01, 1.151E+01, 1.067E+01, 1.019E+01, 1.062E+01, 1.189E+01, 1.280E+01, 1.347E+01, 1.358E+01, 1.372E+01, 1.363E+01, 1.273E+01, 1.272E+01, 1.293E+01, 1.307E+01, 1.243E+01, 1.281E+01, 1.335E+01, 1.315E+01, 1.287E+01, 1.279E+01, 1.247E+01, 1.248E+01, 1.297E+01, 8.995E+00, 6.308E+00, 4.475E+00, 3.180E+00, 2.361E+00, 1.852E+00, 1.537E+00, 1.196E+00, 1.021E+00, 8.495E-01, 7.936E-01, 6.626E-01, 5.496E-01, 1.781E+02, 1.781E+02, 1.463E+02, 1.093E+02, 1.093E+02, 7.940E+01, 7.940E+01, 6.027E+01, 4.897E+01, 4.897E+01, 4.334E+01, 4.334E+01, 3.909E+01, 3.520E+01, 3.520E+01, 3.272E+01, 3.272E+01, 3.050E+01, 2.840E+01, 2.840E+01, 2.712E+01, 2.712E+01, 2.637E+01, 2.575E+01, 2.575E+01, 2.485E+01, 2.485E+01, 2.375E+01, 2.287E+01, 2.287E+01, 2.226E+01, 2.226E+01, 2.153E+01, 2.127E+01, 2.127E+01, 2.113E+01, 2.113E+01, 2.102E+01, 2.093E+01, 2.093E+01, 2.085E+01, 2.085E+01, 2.074E+01, 2.064E+01, 2.064E+01, 2.054E+01, 2.054E+01, 2.048E+01, 2.046E+01, 2.046E+01, 3.515E-03, 3.515E-03, 2.040E-03, 9.274E-04, 9.274E-04, 4.436E-04, 4.436E-04, 2.619E-04, 1.650E-04, 1.650E-04, 9.227E-05, 9.227E-05, 2.823E-05, 3.966E-06, 3.966E-06, 3.665E-07, 3.665E-07, 2.495E-08, 1.297E-09, 1.297E-09, 4.980E-11, 4.980E-11, 1.427E-12, 3.850E-14, 3.850E-14, 1.283E-15, 1.283E-15, 5.384E-17, 2.839E-18, 2.839E-18, 2.669E-19, 2.669E-19, 2.367E-20, 2.204E-21, 2.204E-21, 2.027E-22, 2.027E-22, 1.819E-23, 1.568E-24, 1.568E-24, 1.303E-25, 1.303E-25, 1.061E-26, 8.490E-28, 8.490E-28, 6.659E-29, 6.659E-29, 5.140E-30, 3.583E-31, 3.583E-31, 3.625E-03, 3.625E-03, 2.561E-03, 1.588E-03, 1.588E-03, 9.489E-04, 9.489E-04, 6.155E-04, 4.450E-04, 4.450E-04, 3.451E-04, 3.451E-04, 2.796E-04, 2.249E-04, 2.249E-04, 1.531E-04, 1.531E-04, 9.122E-05, 4.603E-05, 4.603E-05, 1.420E-05, 1.420E-05, 1.946E-06, 1.370E-07, 1.370E-07, 9.668E-09, 9.668E-09, 9.705E-10, 9.609E-11, 9.609E-11, 8.005E-12, 8.005E-12, 5.528E-13, 3.183E-14, 3.183E-14, 1.537E-15, 1.537E-15, 6.246E-17, 2.190E-18, 2.190E-18, 1.076E-19, 1.076E-19, 4.519E-21, 1.674E-22, 1.674E-22, 5.791E-24, 5.791E-24, 1.947E-25, 6.484E-27, 6.484E-27, 3.044E-03, 3.044E-03, 2.429E-03, 1.818E-03, 1.818E-03, 1.254E-03, 1.254E-03, 8.753E-04, 6.536E-04, 6.536E-04, 5.338E-04, 5.338E-04, 4.309E-04, 3.554E-04, 3.554E-04, 3.048E-04, 3.048E-04, 2.614E-04, 2.179E-04, 2.179E-04, 1.894E-04, 1.894E-04, 1.683E-04, 1.503E-04, 1.503E-04, 1.263E-04, 1.263E-04, 9.732E-05, 7.601E-05, 7.601E-05, 6.104E-05, 6.104E-05, 4.070E-05, 3.053E-05, 3.053E-05, 2.631E-05, 2.631E-05, 2.245E-05, 2.006E-05, 2.006E-05, 1.762E-05, 1.762E-05, 1.392E-05, 9.431E-06, 9.431E-06, 3.512E-06, 3.512E-06, 5.103E-07, 3.286E-08, 3.286E-08, 2.840E-03, 2.840E-03, 2.277E-03, 1.791E-03, 1.791E-03, 1.414E-03, 1.414E-03, 1.119E-03, 9.106E-04, 9.106E-04, 7.571E-04, 7.571E-04, 6.295E-04, 5.356E-04, 5.356E-04, 4.627E-04, 4.627E-04, 3.966E-04, 3.400E-04, 3.400E-04, 3.026E-04, 3.026E-04, 2.822E-04, 2.637E-04, 2.637E-04, 2.453E-04, 2.453E-04, 2.302E-04, 2.198E-04, 2.198E-04, 2.060E-04, 2.060E-04, 1.947E-04, 1.880E-04, 1.880E-04, 1.803E-04, 1.803E-04, 1.716E-04, 1.573E-04, 1.573E-04, 1.343E-04, 1.343E-04, 1.164E-04, 1.083E-04, 1.083E-04, 1.001E-04, 1.001E-04, 8.902E-05, 6.743E-05, 6.743E-05, 2.683E-03, 2.683E-03, 2.058E-03, 1.532E-03, 1.532E-03, 1.208E-03, 1.208E-03, 1.002E-03, 8.361E-04, 8.361E-04, 7.193E-04, 7.193E-04, 6.405E-04, 5.805E-04, 5.805E-04, 5.211E-04, 5.211E-04, 4.677E-04, 4.173E-04, 4.173E-04, 3.766E-04, 3.766E-04, 3.500E-04, 3.223E-04, 3.223E-04, 2.912E-04, 2.912E-04, 2.578E-04, 2.185E-04, 2.185E-04, 1.945E-04, 1.945E-04, 1.779E-04, 1.605E-04, 1.605E-04, 1.292E-04, 1.292E-04, 1.100E-04, 9.757E-05, 9.757E-05, 8.708E-05, 8.708E-05, 7.755E-05, 7.312E-05, 7.312E-05, 6.444E-05, 6.444E-05, 5.018E-05, 3.990E-05, 3.990E-05, 5.569E-01, 4.855E-01, 8.306E-01, 6.756E-01, 6.054E+02, 6.054E+02, 5.279E+02, 4.307E+02, 4.307E+02, 3.239E+02, 3.239E+02, 2.413E+02, 1.900E+02, 1.900E+02, 1.614E+02, 1.614E+02, 1.355E+02, 1.157E+02, 1.157E+02, 1.023E+02, 1.023E+02, 9.037E+01, 7.888E+01, 7.888E+01, 7.158E+01, 7.158E+01, 6.613E+01, 6.146E+01, 6.146E+01, 5.509E+01, 5.509E+01, 4.716E+01, 4.128E+01, 4.128E+01, 3.715E+01, 3.715E+01, 3.143E+01, 2.857E+01, 2.857E+01, 2.738E+01, 2.738E+01, 2.629E+01, 2.561E+01, 2.561E+01, 2.494E+01, 2.494E+01, 2.392E+01, 2.268E+01, 2.268E+01, 2.103E+01, 2.103E+01, 2.018E+01, 2.003E+01, 2.003E+01
