s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 6.003E-01, 8.107E+01,-1.710E+01,-2.699E+01,-6.926E+00, 6.394E-02, 0.000E+00, 0.000E+00, 0.000E+00, 3.007E+01, 3.011E+01, 2.819E-03, 2.819E-03
 6.203E-01, 8.750E+01,-1.810E+01,-2.935E+01,-7.204E+00, 6.762E-02, 0.000E+00, 0.000E+00, 0.000E+00, 3.303E+01, 3.292E+01, 2.895E-03, 2.895E-03
 6.403E-01, 9.711E+01,-1.889E+01,-3.297E+01,-7.569E+00, 7.119E-02, 0.000E+00, 0.000E+00, 0.000E+00, 3.812E+01, 3.775E+01, 2.969E-03, 2.969E-03
 6.604E-01, 1.061E+02,-1.962E+01,-3.842E+01,-7.862E+00, 7.483E-02, 0.000E+00, 0.000E+00, 0.000E+00, 4.021E+01, 4.024E+01, 3.041E-03, 3.041E-03
 6.800E-01, 1.200E+02,-2.044E+01,-4.604E+01,-8.336E+00, 7.824E-02, 0.000E+00, 0.000E+00, 0.000E+00, 4.549E+01, 4.529E+01, 3.112E-03, 3.112E-03
 7.003E-01, 1.240E+02,-2.131E+01,-7.069E+01,-8.865E+00, 8.184E-02, 0.000E+00, 0.000E+00, 0.000E+00, 2.354E+01, 2.323E+01, 3.181E-03, 3.181E-03
 7.201E-01, 1.281E+02,-2.162E+01,-8.767E+01,-9.327E+00, 8.575E-02, 0.000E+00, 0.000E+00, 0.000E+00, 9.707E+00, 9.529E+00, 3.248E-03, 3.248E-03
 7.404E-01, 1.289E+02,-2.206E+01,-9.440E+01,-9.988E+00, 8.967E-02, 0.000E+00, 0.000E+00, 0.000E+00, 2.827E+00, 2.572E+00, 3.314E-03, 3.314E-03
 7.601E-01, 1.295E+02,-2.134E+01,-9.710E+01,-1.059E+01, 9.321E-02, 0.000E+00, 0.000E+00, 0.000E+00, 5.987E-01, 5.826E-01, 3.378E-03, 3.378E-03
 7.801E-01, 1.307E+02,-2.096E+01,-9.455E+01,-1.066E+01, 9.653E-02, 0.000E+00, 0.000E+00, 0.000E+00, 4.669E+00, 4.637E+00, 3.441E-03, 3.441E-03
 8.001E-01, 1.255E+02,-2.107E+01,-8.764E+01,-1.072E+01, 9.966E-02, 0.000E+00, 0.000E+00, 0.000E+00, 6.248E+00, 6.201E+00, 3.502E-03, 3.502E-03
 8.200E-01, 1.265E+02,-2.163E+01,-8.040E+01,-1.076E+01, 1.026E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.370E+01, 1.378E+01, 3.561E-03, 3.561E-03
 8.401E-01, 1.247E+02,-2.257E+01,-7.129E+01,-1.085E+01, 1.054E-01, 0.000E+00, 0.000E+00, 0.000E+00, 2.014E+01, 2.009E+01, 3.619E-03, 3.619E-03
 8.602E-01, 1.243E+02,-2.252E+01,-6.882E+01,-1.085E+01, 1.077E-01, 0.000E+00, 0.000E+00, 0.000E+00, 2.230E+01, 2.225E+01, 3.675E-03, 3.675E-03
 8.803E-01, 1.249E+02,-2.304E+01,-6.768E+01,-1.113E+01, 1.102E-01, 0.000E+00, 0.000E+00, 0.000E+00, 2.342E+01, 2.320E+01, 3.730E-03, 3.730E-03
 9.004E-01, 1.253E+02,-2.332E+01,-7.761E+01,-1.130E+01, 1.128E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.341E+01, 1.317E+01, 3.784E-03, 3.784E-03
 9.200E-01, 1.262E+02,-2.296E+01,-9.020E+01,-1.139E+01, 1.155E-01, 0.000E+00, 0.000E+00, 0.000E+00, 2.069E+00, 1.796E+00, 3.835E-03, 3.835E-03
 9.401E-01, 1.285E+02,-2.255E+01,-1.018E+02,-1.125E+01, 1.183E-01, 0.000E+00, 0.000E+00, 0.000E+00,-6.648E+00,-7.036E+00, 3.885E-03, 3.885E-03
 9.603E-01, 1.295E+02,-2.214E+01,-1.086E+02,-1.079E+01, 1.211E-01, 0.000E+00, 0.000E+00, 0.000E+00,-1.159E+01,-1.190E+01, 3.934E-03, 3.934E-03
 9.804E-01, 1.240E+02,-2.237E+01,-1.036E+02,-1.046E+01, 1.241E-01, 0.000E+00, 0.000E+00, 0.000E+00,-1.189E+01,-1.226E+01, 3.982E-03, 3.982E-03
 1.000E+00, 1.250E+02,-2.209E+01,-1.066E+02,-1.009E+01, 1.272E-01, 0.000E+00, 0.000E+00, 0.000E+00,-1.354E+01,-1.363E+01, 4.028E-03, 4.028E-03
 1.020E+00, 1.278E+02,-2.245E+01,-1.038E+02,-9.956E+00, 1.302E-01, 0.000E+00, 0.000E+00, 0.000E+00,-8.126E+00,-8.273E+00, 4.072E-03, 4.072E-03
 1.040E+00, 1.263E+02,-2.282E+01,-9.485E+01,-9.775E+00, 1.323E-01, 0.000E+00, 0.000E+00, 0.000E+00,-1.010E+00,-1.016E+00, 4.115E-03, 4.115E-03
 1.060E+00, 1.252E+02,-2.354E+01,-8.464E+01,-9.733E+00, 1.339E-01, 0.000E+00, 0.000E+00, 0.000E+00, 7.253E+00, 7.382E+00, 4.158E-03, 4.158E-03
 1.080E+00, 1.216E+02,-2.442E+01,-7.423E+01,-9.786E+00, 1.357E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.319E+01, 1.329E+01, 4.199E-03, 4.199E-03
 1.100E+00, 1.250E+02,-2.444E+01,-6.993E+01,-9.758E+00, 1.369E-01, 0.000E+00, 0.000E+00, 0.000E+00, 2.076E+01, 2.100E+01, 4.238E-03, 4.238E-03
 1.120E+00, 1.333E+02,-2.491E+01,-6.852E+01,-9.908E+00, 1.383E-01, 0.000E+00, 0.000E+00, 0.000E+00, 2.980E+01, 3.005E+01, 4.276E-03, 4.276E-03
 1.140E+00, 1.433E+02,-2.555E+01,-7.145E+01,-1.009E+01, 1.400E-01, 0.000E+00, 0.000E+00, 0.000E+00, 3.588E+01, 3.633E+01, 4.313E-03, 4.313E-03
 1.160E+00, 1.556E+02,-2.708E+01,-8.175E+01,-1.047E+01, 1.426E-01, 0.000E+00, 0.000E+00, 0.000E+00, 3.637E+01, 3.647E+01, 4.349E-03, 4.349E-03
 1.180E+00, 1.543E+02,-2.824E+01,-9.535E+01,-1.083E+01, 1.456E-01, 0.000E+00, 0.000E+00, 0.000E+00, 2.011E+01, 2.004E+01, 4.383E-03, 4.383E-03
 1.200E+00, 1.476E+02,-2.886E+01,-1.072E+02,-1.128E+01, 1.490E-01, 0.000E+00, 0.000E+00, 0.000E+00, 3.945E-01, 4.554E-01, 4.417E-03, 4.417E-03
 1.220E+00, 1.511E+02,-2.784E+01,-1.138E+02,-1.141E+01, 1.526E-01, 0.000E+00, 0.000E+00, 0.000E+00,-2.359E+00,-1.820E+00, 4.449E-03, 4.449E-03
 1.240E+00, 1.506E+02,-2.807E+01,-1.103E+02,-1.152E+01, 1.550E-01, 0.000E+00, 0.000E+00, 0.000E+00, 2.677E-01, 8.937E-01, 4.481E-03, 4.481E-03
 1.260E+00, 1.481E+02,-2.792E+01,-1.149E+02,-1.158E+01, 1.549E-01, 0.000E+00, 0.000E+00, 0.000E+00,-6.591E+00,-6.112E+00, 4.511E-03, 4.511E-03
 1.280E+00, 1.409E+02,-2.738E+01,-1.150E+02,-1.136E+01, 1.540E-01, 0.000E+00, 0.000E+00, 0.000E+00,-1.264E+01,-1.274E+01, 4.540E-03, 4.540E-03
 1.300E+00, 1.293E+02,-2.616E+01,-1.150E+02,-1.130E+01, 1.534E-01, 0.000E+00, 0.000E+00, 0.000E+00,-2.304E+01,-2.305E+01, 4.569E-03, 4.569E-03
 1.320E+00, 1.227E+02,-2.473E+01,-1.112E+02,-1.046E+01, 1.532E-01, 0.000E+00, 0.000E+00, 0.000E+00,-2.332E+01,-2.349E+01, 4.596E-03, 4.596E-03
 1.340E+00, 1.189E+02,-2.337E+01,-1.117E+02,-9.688E+00, 1.534E-01, 0.000E+00, 0.000E+00, 0.000E+00,-2.561E+01,-2.570E+01, 4.622E-03, 4.622E-03
 1.360E+00, 1.250E+02,-2.255E+01,-1.098E+02,-9.020E+00, 1.542E-01, 0.000E+00, 0.000E+00, 0.000E+00,-1.563E+01,-1.628E+01, 4.648E-03, 4.648E-03
 1.380E+00, 1.256E+02,-2.261E+01,-1.022E+02,-8.797E+00, 1.561E-01, 0.000E+00, 0.000E+00, 0.000E+00,-6.646E+00,-7.805E+00, 4.672E-03, 4.672E-03
 1.400E+00, 1.260E+02,-2.353E+01,-8.943E+01,-8.668E+00, 1.586E-01, 0.000E+00, 0.000E+00, 0.000E+00, 4.794E+00, 4.555E+00, 4.696E-03, 4.696E-03
 1.420E+00, 1.281E+02,-2.408E+01,-8.882E+01,-8.584E+00, 1.619E-01, 0.000E+00, 0.000E+00, 0.000E+00, 6.874E+00, 6.803E+00, 4.719E-03, 4.719E-03
 1.440E+00, 1.339E+02,-2.498E+01,-8.467E+01,-8.825E+00, 1.662E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.506E+01, 1.560E+01, 4.741E-03, 4.741E-03
 1.460E+00, 1.466E+02,-2.632E+01,-8.454E+01,-9.177E+00, 1.706E-01, 0.000E+00, 0.000E+00, 0.000E+00, 2.642E+01, 2.671E+01, 4.763E-03, 4.763E-03
 1.480E+00, 1.510E+02,-2.759E+01,-9.828E+01,-9.799E+00, 1.742E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.574E+01, 1.552E+01, 4.783E-03, 4.783E-03
 1.500E+00, 1.495E+02,-2.730E+01,-1.016E+02,-1.014E+01, 1.744E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.093E+01, 1.067E+01, 4.803E-03, 4.803E-03
 1.520E+00, 1.542E+02,-2.681E+01,-1.119E+02,-1.042E+01, 1.730E-01, 0.000E+00, 0.000E+00, 0.000E+00, 5.412E+00, 5.302E+00, 4.822E-03, 4.822E-03
 1.540E+00, 1.494E+02,-2.663E+01,-1.128E+02,-1.080E+01, 1.713E-01, 0.000E+00, 0.000E+00, 0.000E+00, 7.404E-01,-6.539E-01, 4.841E-03, 4.841E-03
 1.560E+00, 1.450E+02,-2.624E+01,-1.140E+02,-1.099E+01, 1.694E-01, 0.000E+00, 0.000E+00, 0.000E+00,-6.051E+00,-6.019E+00, 4.859E-03, 4.859E-03
 1.580E+00, 1.430E+02,-2.568E+01,-1.202E+02,-1.102E+01, 1.686E-01, 0.000E+00, 0.000E+00, 0.000E+00,-1.377E+01,-1.373E+01, 4.876E-03, 4.876E-03
 1.600E+00, 1.425E+02,-2.464E+01,-1.211E+02,-1.063E+01, 1.684E-01, 0.000E+00, 0.000E+00, 0.000E+00,-1.362E+01,-1.367E+01, 4.893E-03, 4.893E-03
 1.620E+00, 1.427E+02,-2.384E+01,-1.137E+02,-1.015E+01, 1.689E-01, 0.000E+00, 0.000E+00, 0.000E+00,-4.555E+00,-4.887E+00, 4.909E-03, 4.909E-03
 1.640E+00, 1.413E+02,-2.324E+01,-1.083E+02,-1.004E+01, 1.699E-01, 0.000E+00, 0.000E+00, 0.000E+00,-5.141E-02,-1.222E-01, 4.924E-03, 4.924E-03
 1.660E+00, 1.435E+02,-2.375E+01,-9.637E+01,-9.831E+00, 1.713E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.377E+01, 1.370E+01, 4.939E-03, 4.939E-03
 1.680E+00, 1.443E+02,-2.522E+01,-8.474E+01,-9.885E+00, 1.724E-01, 0.000E+00, 0.000E+00, 0.000E+00, 2.435E+01, 2.465E+01, 4.953E-03, 4.953E-03
 1.700E+00, 1.470E+02,-2.713E+01,-7.961E+01,-1.040E+01, 1.741E-01, 0.000E+00, 0.000E+00, 0.000E+00, 2.914E+01, 3.001E+01, 4.967E-03, 4.967E-03
 1.720E+00, 1.462E+02,-2.918E+01,-7.532E+01,-1.101E+01, 1.765E-01, 0.000E+00, 0.000E+00, 0.000E+00, 2.926E+01, 3.092E+01, 4.980E-03, 4.980E-03
 1.740E+00, 1.497E+02,-3.085E+01,-8.753E+01,-1.150E+01, 1.801E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.838E+01, 2.000E+01, 4.993E-03, 4.993E-03
 1.760E+00, 1.494E+02,-3.152E+01,-1.069E+02,-1.211E+01, 1.842E-01, 0.000E+00, 0.000E+00, 0.000E+00,-2.970E+00,-9.781E-01, 5.006E-03, 5.006E-03
 1.780E+00, 1.430E+02,-3.150E+01,-1.159E+02,-1.204E+01, 1.877E-01, 0.000E+00, 0.000E+00, 0.000E+00,-1.802E+01,-1.627E+01, 5.017E-03, 5.017E-03
 1.800E+00, 1.406E+02,-3.001E+01,-1.268E+02,-1.154E+01, 1.880E-01, 0.000E+00, 0.000E+00, 0.000E+00,-2.892E+01,-2.751E+01, 5.029E-03, 5.029E-03
 1.820E+00, 1.463E+02,-2.806E+01,-1.336E+02,-1.123E+01, 1.858E-01, 0.000E+00, 0.000E+00, 0.000E+00,-2.730E+01,-2.646E+01, 5.040E-03, 5.040E-03
 1.840E+00, 1.480E+02,-2.677E+01,-1.339E+02,-1.094E+01, 1.831E-01, 0.000E+00, 0.000E+00, 0.000E+00,-2.350E+01,-2.339E+01, 5.050E-03, 5.050E-03
 1.860E+00, 1.439E+02,-2.534E+01,-1.293E+02,-1.076E+01, 1.803E-01, 0.000E+00, 0.000E+00, 0.000E+00,-2.146E+01,-2.139E+01, 5.061E-03, 5.061E-03
 1.880E+00, 1.379E+02,-2.443E+01,-1.213E+02,-1.020E+01, 1.774E-01, 0.000E+00, 0.000E+00, 0.000E+00,-1.760E+01,-1.788E+01, 5.070E-03, 5.070E-03
 1.900E+00, 1.335E+02,-2.346E+01,-1.090E+02,-9.770E+00, 1.747E-01, 0.000E+00, 0.000E+00, 0.000E+00,-8.427E+00,-8.555E+00, 5.080E-03, 5.080E-03
 1.920E+00, 1.244E+02,-2.321E+01,-8.993E+01,-9.563E+00, 1.734E-01, 0.000E+00, 0.000E+00, 0.000E+00, 2.006E+00, 1.906E+00, 5.089E-03, 5.089E-03
 1.940E+00, 1.228E+02,-2.388E+01,-7.391E+01,-9.282E+00, 1.736E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.713E+01, 1.588E+01, 5.098E-03, 5.098E-03
 1.960E+00, 1.269E+02,-2.516E+01,-6.673E+01,-9.556E+00, 1.756E-01, 0.000E+00, 0.000E+00, 0.000E+00, 2.536E+01, 2.566E+01, 5.106E-03, 5.106E-03
 1.980E+00, 1.310E+02,-2.650E+01,-6.095E+01,-9.888E+00, 1.782E-01, 0.000E+00, 0.000E+00, 0.000E+00, 3.403E+01, 3.389E+01, 5.114E-03, 5.114E-03
 2.000E+00, 1.400E+02,-2.745E+01,-7.153E+01,-1.022E+01, 1.805E-01, 0.000E+00, 0.000E+00, 0.000E+00, 3.082E+01, 3.102E+01, 5.122E-03, 5.122E-03
 2.020E+00, 1.483E+02,-2.855E+01,-9.312E+01,-1.070E+01, 1.838E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.585E+01, 1.612E+01, 5.130E-03, 5.130E-03
 2.040E+00, 1.522E+02,-2.924E+01,-1.104E+02,-1.111E+01, 1.874E-01, 0.000E+00, 0.000E+00, 0.000E+00, 7.746E-01, 1.624E+00, 5.137E-03, 5.137E-03
 2.060E+00, 1.592E+02,-2.942E+01,-1.178E+02,-1.154E+01, 1.912E-01, 0.000E+00, 0.000E+00, 0.000E+00,-5.720E-01, 5.848E-01, 5.144E-03, 5.144E-03
 2.080E+00, 1.669E+02,-2.997E+01,-1.191E+02,-1.196E+01, 1.948E-01, 0.000E+00, 0.000E+00, 0.000E+00, 4.973E+00, 6.096E+00, 5.150E-03, 5.150E-03
 2.100E+00, 1.652E+02,-3.070E+01,-1.233E+02,-1.231E+01, 1.976E-01, 0.000E+00, 0.000E+00, 0.000E+00,-2.584E+00,-9.252E-01, 5.157E-03, 5.157E-03
 2.120E+00, 1.654E+02,-3.061E+01,-1.250E+02,-1.223E+01, 1.968E-01, 0.000E+00, 0.000E+00, 0.000E+00,-3.596E+00,-2.263E+00, 5.163E-03, 5.163E-03
 2.140E+00, 1.591E+02,-2.938E+01,-1.300E+02,-1.165E+01, 1.922E-01, 0.000E+00, 0.000E+00, 0.000E+00,-1.206E+01,-1.175E+01, 5.169E-03, 5.169E-03
 2.160E+00, 1.416E+02,-2.780E+01,-1.309E+02,-1.134E+01, 1.886E-01, 0.000E+00, 0.000E+00, 0.000E+00,-2.838E+01,-2.830E+01, 5.175E-03, 5.175E-03
 2.180E+00, 1.292E+02,-2.561E+01,-1.281E+02,-1.065E+01, 1.865E-01, 0.000E+00, 0.000E+00, 0.000E+00,-3.541E+01,-3.490E+01, 5.180E-03, 5.180E-03
 2.200E+00, 1.266E+02,-2.376E+01,-1.246E+02,-1.013E+01, 1.860E-01, 0.000E+00, 0.000E+00, 0.000E+00,-3.212E+01,-3.167E+01, 5.186E-03, 5.186E-03
 2.220E+00, 1.282E+02,-2.231E+01,-1.158E+02,-9.714E+00, 1.858E-01, 0.000E+00, 0.000E+00, 0.000E+00,-1.959E+01,-1.935E+01, 5.191E-03, 5.191E-03
 2.240E+00, 1.271E+02,-2.256E+01,-9.856E+01,-9.567E+00, 1.852E-01, 0.000E+00, 0.000E+00, 0.000E+00,-3.792E+00,-3.361E+00, 5.195E-03, 5.195E-03
 2.260E+00, 1.255E+02,-2.351E+01,-8.507E+01,-9.553E+00, 1.852E-01, 0.000E+00, 0.000E+00, 0.000E+00, 7.081E+00, 7.585E+00, 5.200E-03, 5.200E-03
 2.280E+00, 1.258E+02,-2.502E+01,-7.179E+01,-9.760E+00, 1.865E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.877E+01, 1.946E+01, 5.205E-03, 5.205E-03
 2.300E+00, 1.300E+02,-2.663E+01,-6.991E+01,-9.719E+00, 1.892E-01, 0.000E+00, 0.000E+00, 0.000E+00, 2.318E+01, 2.396E+01, 5.209E-03, 5.209E-03
 2.320E+00, 1.347E+02,-2.767E+01,-7.706E+01,-9.649E+00, 1.924E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.991E+01, 2.047E+01, 5.213E-03, 5.213E-03
 2.340E+00, 1.453E+02,-2.850E+01,-8.777E+01,-9.856E+00, 1.962E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.833E+01, 1.933E+01, 5.217E-03, 5.217E-03
 2.360E+00, 1.541E+02,-2.979E+01,-9.113E+01,-1.034E+01, 2.005E-01, 0.000E+00, 0.000E+00, 0.000E+00, 2.200E+01, 2.300E+01, 5.221E-03, 5.221E-03
 2.380E+00, 1.537E+02,-3.070E+01,-1.047E+02,-1.099E+01, 2.034E-01, 0.000E+00, 0.000E+00, 0.000E+00, 6.545E+00, 7.517E+00, 5.225E-03, 5.225E-03
 2.400E+00, 1.524E+02,-3.034E+01,-1.141E+02,-1.168E+01, 2.031E-01, 0.000E+00, 0.000E+00, 0.000E+00,-5.288E+00,-3.538E+00, 5.228E-03, 5.228E-03
 2.420E+00, 1.524E+02,-2.991E+01,-1.274E+02,-1.180E+01, 2.018E-01, 0.000E+00, 0.000E+00, 0.000E+00,-1.776E+01,-1.655E+01, 5.232E-03, 5.232E-03
 2.440E+00, 1.472E+02,-2.897E+01,-1.313E+02,-1.144E+01, 2.002E-01, 0.000E+00, 0.000E+00, 0.000E+00,-2.479E+01,-2.433E+01, 5.235E-03, 5.235E-03
 2.460E+00, 1.432E+02,-2.738E+01,-1.290E+02,-1.090E+01, 1.977E-01, 0.000E+00, 0.000E+00, 0.000E+00,-2.402E+01,-2.389E+01, 5.238E-03, 5.238E-03
 2.480E+00, 1.409E+02,-2.542E+01,-1.210E+02,-1.068E+01, 1.941E-01, 0.000E+00, 0.000E+00, 0.000E+00,-1.589E+01,-1.595E+01, 5.241E-03, 5.241E-03
 2.500E+00, 1.328E+02,-2.404E+01,-1.037E+02,-1.031E+01, 1.916E-01, 0.000E+00, 0.000E+00, 0.000E+00,-5.019E+00,-5.064E+00, 5.244E-03, 5.244E-03
 2.520E+00, 1.241E+02,-2.346E+01,-8.609E+01,-1.007E+01, 1.898E-01, 0.000E+00, 0.000E+00, 0.000E+00, 4.874E+00, 4.652E+00, 5.247E-03, 5.247E-03
 2.540E+00, 1.199E+02,-2.336E+01,-7.169E+01,-1.012E+01, 1.882E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.473E+01, 1.491E+01, 5.250E-03, 5.250E-03
 2.560E+00, 1.291E+02,-2.387E+01,-7.390E+01,-1.029E+01, 1.868E-01, 0.000E+00, 0.000E+00, 0.000E+00, 2.145E+01, 2.127E+01, 5.253E-03, 5.253E-03
 2.580E+00, 1.371E+02,-2.488E+01,-7.575E+01,-1.065E+01, 1.871E-01, 0.000E+00, 0.000E+00, 0.000E+00, 2.635E+01, 2.603E+01, 5.255E-03, 5.255E-03
 2.600E+00, 1.359E+02,-2.575E+01,-8.692E+01,-1.110E+01, 1.881E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.247E+01, 1.236E+01, 5.257E-03, 5.257E-03
 2.620E+00, 1.361E+02,-2.609E+01,-9.035E+01,-1.097E+01, 1.898E-01, 0.000E+00, 0.000E+00, 0.000E+00, 8.853E+00, 8.895E+00, 5.260E-03, 5.260E-03
