s,kW/m2,kW/m2,Pa,kg/m3
Time,Q1-0,Q2-0,p0,rho
 0.0000000E+000,-8.8950235E-003, 8.9560068E-003, 1.0132500E+005, 1.1794096E+000
 1.0041237E+001,-1.0331615E-002, 1.0326487E-002, 1.0132500E+005, 1.1794096E+000
 2.0026689E+001,-9.6253655E-003, 1.0422030E-002, 1.0132497E+005, 1.1794093E+000
 3.0012140E+001,-1.0688845E-002, 8.6857711E-003, 1.0132498E+005, 1.1794094E+000
 4.0053377E+001,-7.9151710E-003, 1.1459323E-002, 1.0132498E+005, 1.1794094E+000
 5.0038829E+001,-1.2104435E-002, 7.9831858E-003, 1.0132487E+005, 1.1794085E+000
 6.0024281E+001,-8.3763445E-003, 1.2970601E-002, 1.0132509E+005, 1.1794103E+000
 7.0009733E+001,-1.3569974E-002, 9.4152619E-003, 1.0132463E+005, 1.1794065E+000
 8.0050969E+001,-1.1145546E-002, 1.4396241E-002, 1.0132524E+005, 1.1794116E+000
 9.0036421E+001,-1.5659661E-002, 1.3301274E-002, 1.0132451E+005, 1.1794055E+000
 1.0002187E+002,-1.5765382E-002, 1.6325532E-002, 1.0132518E+005, 1.1794111E+000
 1.1000733E+002,-1.7146407E-002, 1.7929335E-002, 1.0132451E+005, 1.1794055E+000
 1.2004856E+002,-1.9520866E-002, 1.7953688E-002, 1.0132508E+005, 1.1794103E+000
 1.3003401E+002,-1.9150435E-002, 2.1647641E-002, 1.0132453E+005, 1.1794057E+000
 1.4001947E+002,-2.2995369E-002, 2.0141880E-002, 1.0132497E+005, 1.1794093E+000
 1.5000492E+002,-2.0643678E-002, 2.4404989E-002, 1.0132454E+005, 1.1794057E+000
 1.6004615E+002,-2.4939601E-002, 2.1297384E-002, 1.0132485E+005, 1.1794083E+000
 1.7003161E+002,-2.0779461E-002, 2.5571646E-002, 1.0132457E+005, 1.1794060E+000
 1.8001706E+002,-2.5076137E-002, 2.0386722E-002, 1.0132476E+005, 1.1794076E+000
 1.9000251E+002,-1.9790008E-002, 2.5308502E-002, 1.0132459E+005, 1.1794061E+000
 2.0004375E+002,-2.5152286E-002, 2.0216681E-002, 1.0132464E+005, 1.1794066E+000
 2.1002920E+002,-2.0259813E-002, 2.5429224E-002, 1.0132463E+005, 1.1794065E+000
 2.2001465E+002,-2.5479063E-002, 2.0440049E-002, 1.0132460E+005, 1.1794063E+000
 2.3000010E+002,-2.0333258E-002, 2.5481444E-002, 1.0132480E+005, 1.1794080E+000
 2.4004134E+002,-2.4381796E-002, 2.0234744E-002, 1.0132465E+005, 1.1794067E+000
 2.5002679E+002,-2.0497089E-002, 2.3277934E-002, 1.0132492E+005, 1.1794089E+000
 2.6001224E+002,-2.3182593E-002, 1.9495673E-002, 1.0132471E+005, 1.1794072E+000
 2.7005348E+002,-1.9476669E-002, 2.1687036E-002, 1.0132525E+005, 1.1794116E+000
 2.8003893E+002,-2.2938977E-002, 2.0046174E-002, 1.0132516E+005, 1.1794109E+000
 2.9002438E+002,-1.8297625E-002, 2.0833726E-002, 1.0132586E+005, 1.1794167E+000
 3.0000984E+002,-1.8477527E-002, 2.0785000E-002, 1.0132571E+005, 1.1794154E+000
 3.1005107E+002,-1.7442703E-002, 1.8151623E-002, 1.0132631E+005, 1.1794204E+000
 3.2003652E+002,-1.7547902E-002, 1.7090656E-002, 1.0132601E+005, 1.1794180E+000
 3.3002198E+002,-1.5572430E-002, 1.4031799E-002, 1.0132647E+005, 1.1794218E+000
 3.4000743E+002,-1.4623226E-002, 1.6781931E-002, 1.0132616E+005, 1.1794192E+000
 3.5004866E+002,-1.4193824E-002, 1.3455919E-002, 1.0132650E+005, 1.1794220E+000
 3.6003412E+002,-9.1224334E-003, 1.3677393E-002, 1.0132625E+005, 1.1794200E+000
 3.7001957E+002,-1.4054806E-002, 1.1057160E-002, 1.0132647E+005, 1.1794217E+000
 3.8000502E+002,-1.2968997E-002, 1.6900154E-002, 1.0132630E+005, 1.1797089E+000
 3.9004626E+002,-2.0285579E-002, 1.4148992E-002, 1.0132639E+005, 1.1799892E+000
 4.0003171E+002,-1.4606538E-002, 1.7306482E-002, 1.0132634E+005, 1.1799680E+000
 4.1001716E+002,-1.7927211E-002, 1.5133647E-002, 1.0132635E+005, 1.1796714E+000
 4.2000261E+002,-1.2990790E-002, 1.7331889E-002, 1.0132644E+005, 1.1797329E+000
 4.3004385E+002,-1.7020523E-002, 1.4254365E-002, 1.0132638E+005, 1.1796946E+000
 4.4002930E+002,-1.2271925E-002, 1.8311467E-002, 1.0132658E+005, 1.1796877E+000
 4.5001475E+002,-1.5217575E-002, 1.2317000E-002, 1.0132646E+005, 1.1795753E+000
 4.6000020E+002,-1.1802332E-002, 1.5741705E-002, 1.0132675E+005, 1.1795307E+000
 4.7004144E+002,-1.6133431E-002, 1.3631932E-002, 1.0132658E+005, 1.1795154E+000
 4.8002689E+002,-1.1571443E-002, 1.2971405E-002, 1.0132691E+005, 1.1794442E+000
 4.9001235E+002,-1.5016517E-002, 9.7548115E-003, 1.0132669E+005, 1.1793771E+000
 5.0005358E+002,-1.5279083E-002, 1.1911968E-002, 1.0132701E+005, 1.1792722E+000
 5.1003903E+002,-1.4290985E-002, 1.1205075E-002, 1.0132679E+005, 1.1793546E+000
 5.2002449E+002,-1.3463219E-002, 9.1582406E-003, 1.0132710E+005, 1.1793478E+000
 5.3000994E+002,-1.5477391E-002, 1.1473250E-002, 1.0132690E+005, 1.1792772E+000
 5.4005117E+002,-1.6139451E-002, 1.2338229E-002, 1.0132715E+005, 1.1792354E+000
 5.5003663E+002,-1.2721410E-002, 1.4749708E-002, 1.0132698E+005, 1.1792443E+000
 5.6002208E+002,-1.4254398E-002, 1.3568581E-002, 1.0132716E+005, 1.1791893E+000
 5.7000753E+002,-1.5917767E-002, 1.5584694E-002, 1.0132704E+005, 1.1791778E+000
 5.8004877E+002,-1.5490808E-002, 1.1084064E-002, 1.0132715E+005, 1.1791239E+000
 5.9003422E+002,-9.4785042E-003, 1.1868921E-002, 1.0132709E+005, 1.1791903E+000
 6.0001967E+002,-1.4613665E-002, 1.0026592E-002, 1.0132713E+005, 1.1793010E+000
 6.1000512E+002,-1.3130684E-002, 1.4326650E-002, 1.0132714E+005, 1.1793294E+000
 6.2004636E+002,-1.6767565E-002, 9.5154667E-003, 1.0132710E+005, 1.1793238E+000
 6.3003181E+002,-1.4388565E-002, 1.3245981E-002, 1.0132717E+005, 1.1793826E+000
 6.4001726E+002,-1.4084671E-002, 1.1842263E-002, 1.0132708E+005, 1.1795051E+000
 6.5000272E+002,-1.2630369E-002, 1.3655908E-002, 1.0132720E+005, 1.1795619E+000
