m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
Q1-1-x,Q1-1,YP1-1,ZP1-1,Q1-2-x,Q1-2,YP1-2,ZP1-2,Q1-3-x,Q1-3,YP1-3,ZP1-3,Q1-4-x,Q1-4,YP1-4,ZP1-4,Q1-5-x,Q1-5,YP1-5,ZP1-5,Q2-1-x,Q2-1,YP2-1,ZP2-1,Q2-2-x,Q2-2,YP2-2,ZP2-2,Q2-3-x,Q2-3,YP2-3,ZP2-3,Q2-4-x,Q2-4,YP2-4,ZP2-4,Q2-5-x,Q2-5,YP2-5,ZP2-5
-4.0000000E-001,-1.2484186E-003, 4.3081432E+000, 1.0000000E+000,-4.0000000E-001,-1.2596136E-003, 3.9155753E+000, 1.0000000E+000,-4.0000000E-001,-1.3029659E-003, 4.7017358E+000, 1.0000000E+000,-4.0000000E-001,-1.3332258E-003, 4.3838933E+000, 1.0000000E+000,-4.0000000E-001,-1.3639419E-003, 4.3037000E+000, 1.0000000E+000,-4.0000000E-001, 1.3848127E-003, 4.2918523E+000, 1.0000000E+000,-4.0000000E-001, 1.3422084E-003, 4.4917893E+000, 1.0000000E+000,-4.0000000E-001, 1.3115208E-003, 4.8326253E+000, 1.0000000E+000,-4.0000000E-001, 1.3005226E-003, 4.5034644E+000, 1.0000000E+000,-4.0000000E-001, 1.2737226E-003, 4.0923401E+000, 1.0000000E+000
-3.7241379E-001,-1.2409762E-003, 4.1338714E+000, 1.0000000E+000,-3.7241379E-001,-1.2475587E-003, 4.0741123E+000, 1.0000000E+000,-3.7241379E-001,-1.2786196E-003, 4.7262407E+000, 1.0000000E+000,-3.7241379E-001,-1.3055040E-003, 4.4239958E+000, 1.0000000E+000,-3.7241379E-001,-1.3574156E-003, 4.4742084E+000, 1.0000000E+000,-3.7241379E-001, 1.3801926E-003, 4.1549933E+000, 1.0000000E+000,-3.7241379E-001, 1.3759277E-003, 4.5395736E+000, 1.0000000E+000,-3.7241379E-001, 1.3392331E-003, 4.8244664E+000, 1.0000000E+000,-3.7241379E-001, 1.3260725E-003, 4.5962207E+000, 1.0000000E+000,-3.7241379E-001, 1.2921120E-003, 4.2499500E+000, 1.0000000E+000
-3.4482759E-001,-1.2293323E-003, 4.1532255E+000, 1.0000000E+000,-3.4482759E-001,-1.2340585E-003, 4.1713941E+000, 1.0000000E+000,-3.4482759E-001,-1.2537112E-003, 4.7161039E+000, 1.0000000E+000,-3.4482759E-001,-1.2838065E-003, 4.4657916E+000, 1.0000000E+000,-3.4482759E-001,-1.3609779E-003, 4.5179518E+000, 1.0000000E+000,-3.4482759E-001, 1.3699434E-003, 4.0658974E+000, 1.0000000E+000,-3.4482759E-001, 1.4084701E-003, 4.5698910E+000, 1.0000000E+000,-3.4482759E-001, 1.3635820E-003, 4.8636976E+000, 1.0000000E+000,-3.4482759E-001, 1.3430692E-003, 4.5178775E+000, 1.0000000E+000,-3.4482759E-001, 1.2963582E-003, 4.3856233E+000, 1.0000000E+000
-3.1724138E-001,-1.2135965E-003, 4.0946566E+000, 1.0000000E+000,-3.1724138E-001,-1.2198555E-003, 4.2631844E+000, 1.0000000E+000,-3.1724138E-001,-1.2300005E-003, 4.6826201E+000, 1.0000000E+000,-3.1724138E-001,-1.2677205E-003, 4.4499197E+000, 1.0000000E+000,-3.1724138E-001,-1.3610330E-003, 4.5077260E+000, 1.0000000E+000,-3.1724138E-001, 1.3794132E-003, 4.1509916E+000, 1.0000000E+000,-3.1724138E-001, 1.4376586E-003, 4.5879733E+000, 1.0000000E+000,-3.1724138E-001, 1.3847864E-003, 4.9004748E+000, 1.0000000E+000,-3.1724138E-001, 1.3508360E-003, 4.4486241E+000, 1.0000000E+000,-3.1724138E-001, 1.2893810E-003, 4.4292328E+000, 1.0000000E+000
-2.8965517E-001,-1.1890810E-003, 3.9623036E+000, 1.0000000E+000,-2.8965517E-001,-1.1969047E-003, 4.2729023E+000, 1.0000000E+000,-2.8965517E-001,-1.2125004E-003, 4.6533804E+000, 1.0000000E+000,-2.8965517E-001,-1.2502125E-003, 4.3517577E+000, 1.0000000E+000,-2.8965517E-001,-1.3620119E-003, 4.4967463E+000, 1.0000000E+000,-2.8965517E-001, 1.4066446E-003, 4.3356215E+000, 1.0000000E+000,-2.8965517E-001, 1.4664601E-003, 4.5775651E+000, 1.0000000E+000,-2.8965517E-001, 1.4100110E-003, 4.9333423E+000, 1.0000000E+000,-2.8965517E-001, 1.3610650E-003, 4.4202142E+000, 1.0000000E+000,-2.8965517E-001, 1.2815936E-003, 4.4226917E+000, 1.0000000E+000
-2.6206897E-001,-1.1703882E-003, 3.9225841E+000, 1.0000000E+000,-2.6206897E-001,-1.1715566E-003, 4.2643115E+000, 1.0000000E+000,-2.6206897E-001,-1.1985243E-003, 4.6821453E+000, 1.0000000E+000,-2.6206897E-001,-1.2340628E-003, 4.2155347E+000, 1.0000000E+000,-2.6206897E-001,-1.3482153E-003, 4.5015584E+000, 1.0000000E+000,-2.6206897E-001, 1.4255203E-003, 4.4456274E+000, 1.0000000E+000,-2.6206897E-001, 1.4963751E-003, 4.4999770E+000, 1.0000000E+000,-2.6206897E-001, 1.4340249E-003, 4.9248244E+000, 1.0000000E+000,-2.6206897E-001, 1.3677643E-003, 4.3960626E+000, 1.0000000E+000,-2.6206897E-001, 1.2743426E-003, 4.3539331E+000, 1.0000000E+000
-2.3448276E-001,-1.1643400E-003, 4.1297866E+000, 1.0000000E+000,-2.3448276E-001,-1.1403801E-003, 4.2030011E+000, 1.0000000E+000,-2.3448276E-001,-1.1812212E-003, 4.6346249E+000, 1.0000000E+000,-2.3448276E-001,-1.2203146E-003, 4.1986626E+000, 1.0000000E+000,-2.3448276E-001,-1.3299151E-003, 4.5162269E+000, 1.0000000E+000,-2.3448276E-001, 1.4378100E-003, 4.5019627E+000, 1.0000000E+000,-2.3448276E-001, 1.5186659E-003, 4.3225784E+000, 1.0000000E+000,-2.3448276E-001, 1.4533819E-003, 4.8630319E+000, 1.0000000E+000,-2.3448276E-001, 1.3855861E-003, 4.4100051E+000, 1.0000000E+000,-2.3448276E-001, 1.2796039E-003, 4.2288553E+000, 1.0000000E+000
-2.0689655E-001,-1.1608975E-003, 4.2469721E+000, 1.0000000E+000,-2.0689655E-001,-1.1121241E-003, 4.1653238E+000, 1.0000000E+000,-2.0689655E-001,-1.1630984E-003, 4.5516869E+000, 1.0000000E+000,-2.0689655E-001,-1.2042883E-003, 4.1880609E+000, 1.0000000E+000,-2.0689655E-001,-1.3226737E-003, 4.4752950E+000, 1.0000000E+000,-2.0689655E-001, 1.4541407E-003, 4.5284585E+000, 1.0000000E+000,-2.0689655E-001, 1.5306628E-003, 4.0545836E+000, 1.0000000E+000,-2.0689655E-001, 1.4761921E-003, 4.8366391E+000, 1.0000000E+000,-2.0689655E-001, 1.3996314E-003, 4.2697286E+000, 1.0000000E+000,-2.0689655E-001, 1.2814900E-003, 4.1792870E+000, 1.0000000E+000
-1.7931034E-001,-1.1579798E-003, 4.3363997E+000, 1.0000000E+000,-1.7931034E-001,-1.0871502E-003, 4.0458051E+000, 1.0000000E+000,-1.7931034E-001,-1.1426594E-003, 4.3785560E+000, 1.0000000E+000,-1.7931034E-001,-1.1841311E-003, 4.2366515E+000, 1.0000000E+000,-1.7931034E-001,-1.3217762E-003, 4.5348145E+000, 1.0000000E+000,-1.7931034E-001, 1.4655830E-003, 4.4930520E+000, 1.0000000E+000,-1.7931034E-001, 1.5389729E-003, 3.8508624E+000, 1.0000000E+000,-1.7931034E-001, 1.4967395E-003, 4.8008217E+000, 1.0000000E+000,-1.7931034E-001, 1.4078442E-003, 4.1042102E+000, 1.0000000E+000,-1.7931034E-001, 1.2793180E-003, 4.3954248E+000, 1.0000000E+000
-1.5172414E-001,-1.1495231E-003, 4.3741365E+000, 1.0000000E+000,-1.5172414E-001,-1.0640195E-003, 3.7699812E+000, 1.0000000E+000,-1.5172414E-001,-1.1120006E-003, 4.2081814E+000, 1.0000000E+000,-1.5172414E-001,-1.1776789E-003, 4.2772340E+000, 1.0000000E+000,-1.5172414E-001,-1.3357258E-003, 4.6245267E+000, 1.0000000E+000,-1.5172414E-001, 1.4782808E-003, 4.4875811E+000, 1.0000000E+000,-1.5172414E-001, 1.5502498E-003, 3.6693797E+000, 1.0000000E+000,-1.5172414E-001, 1.5149702E-003, 4.7172426E+000, 1.0000000E+000,-1.5172414E-001, 1.4138473E-003, 4.0991667E+000, 1.0000000E+000,-1.5172414E-001, 1.2932500E-003, 4.5492295E+000, 1.0000000E+000
