s,kW/m2,kW/m2,Pa,kg/m3
Time,"Q1-0","Q2-0","p0","rho"
 0.0000000E+000,-8.9768448E+001, 8.9185536E+001, 1.0132500E+005, 7.8816758E-001
 1.0005962E-002,-6.1673757E+000, 7.3831605E+000, 9.9636458E+004, 7.7398894E-001
 2.0009041E-002,-2.8468540E+000, 3.2334312E+000, 9.8412991E+004, 7.6212935E-001
 3.0012121E-002,-2.7303972E+000, 2.9239250E+000, 9.7845320E+004, 7.6231893E-001
 4.0015201E-002,-2.7558420E+000, 2.8487696E+000, 9.7567172E+004, 7.6328005E-001
 5.0002095E-002,-2.7761431E+000, 2.8202765E+000, 9.7434545E+004, 7.6382571E-001
 6.0005174E-002,-2.7865846E+000, 2.8075001E+000, 9.7371649E+004, 7.6409358E-001
 7.0008254E-002,-2.7916160E+000, 2.8015178E+000, 9.7341830E+004, 7.6422155E-001
 8.0011334E-002,-2.7940058E+000, 2.7986934E+000, 9.7327713E+004, 7.6428225E-001
 9.0014414E-002,-2.7951380E+000, 2.7973572E+000, 9.7321030E+004, 7.6431100E-001
 1.0000131E-001,-2.7956738E+000, 2.7967250E+000, 9.7317868E+004, 7.6432461E-001
 1.1000439E-001,-2.7959275E+000, 2.7964255E+000, 9.7316370E+004, 7.6433105E-001
 1.2000747E-001,-2.7960478E+000, 2.7962836E+000, 9.7315660E+004, 7.6433411E-001
 1.3001055E-001,-2.7961048E+000, 2.7962164E+000, 9.7315324E+004, 7.6433556E-001
 1.4001363E-001,-2.7961318E+000, 2.7961846E+000, 9.7315165E+004, 7.6433624E-001
 1.5000052E-001,-2.7961445E+000, 2.7961695E+000, 9.7315089E+004, 7.6433656E-001
 1.6000360E-001,-2.7961506E+000, 2.7961624E+000, 9.7315054E+004, 7.6433672E-001
 1.7000668E-001,-2.7961534E+000, 2.7961590E+000, 9.7315037E+004, 7.6433679E-001
 1.8000976E-001,-2.7961548E+000, 2.7961574E+000, 9.7315029E+004, 7.6433682E-001
 1.9001284E-001,-2.7961554E+000, 2.7961567E+000, 9.7315025E+004, 7.6433684E-001
 2.0000000E-001,-2.7961557E+000, 2.7961563E+000, 9.7315023E+004, 7.6433685E-001
