s,kW/m2,kW/m2,Pa,kg/m3
Time,Q1-0,Q2-0,p0,rho
 0.0000000E+000,-1.1107187E-003, 1.1122207E-003, 1.0132500E+005, 1.1954478E+000
 1.0041237E+001,-1.1054511E-003, 1.1069280E-003, 1.0132500E+005, 1.1954478E+000
 2.0082473E+001,-1.0950433E-003, 1.0963491E-003, 1.0132500E+005, 1.1954478E+000
 3.0012140E+001,-1.0850110E-003, 1.0860851E-003, 1.0132500E+005, 1.1954478E+000
 4.0053377E+001,-1.0753098E-003, 1.0759883E-003, 1.0132500E+005, 1.1954478E+000
 5.0094614E+001,-1.0656932E-003, 1.0661630E-003, 1.0132500E+005, 1.1954478E+000
 6.0024281E+001,-1.0565996E-003, 1.0565846E-003, 1.0132500E+005, 1.1954478E+000
 7.0065518E+001,-1.0470058E-003, 1.0473917E-003, 1.0132500E+005, 1.1954478E+000
 8.0106754E+001,-1.0379232E-003, 1.0384237E-003, 1.0132500E+005, 1.1954478E+000
 9.0036421E+001,-1.0283503E-003, 1.0298039E-003, 1.0132500E+005, 1.1954478E+000
 1.0007766E+002,-1.0198296E-003, 1.0214808E-003, 1.0132500E+005, 1.1954478E+000
 1.1000733E+002,-1.0122799E-003, 1.0136405E-003, 1.0132500E+005, 1.1954477E+000
 1.2004856E+002,-1.0055499E-003, 1.0066197E-003, 1.0132500E+005, 1.1954477E+000
 1.3008980E+002,-9.9896298E-004, 1.0006079E-003, 1.0132500E+005, 1.1954477E+000
 1.4001947E+002,-1.0106836E-003, 9.9507193E-004, 1.0132500E+005, 1.1954477E+000
 1.5006070E+002,-9.8848323E-004, 1.0374063E-003, 1.0132499E+005, 1.1954477E+000
 1.6010194E+002,-1.1261909E-003, 1.0038455E-003, 1.0132500E+005, 1.1954478E+000
 1.7003161E+002,-1.0511201E-003, 1.1617569E-003, 1.0132499E+005, 1.1954477E+000
 1.8007284E+002,-1.2614812E-003, 1.1029682E-003, 1.0132500E+005, 1.1954478E+000
 1.9000251E+002,-1.2315075E-003, 1.2935167E-003, 1.0132499E+005, 1.1954477E+000
 2.0004375E+002,-1.3472946E-003, 1.3250936E-003, 1.0132500E+005, 1.1954478E+000
 2.1008498E+002,-1.4057059E-003, 1.4258239E-003, 1.0132499E+005, 1.1954477E+000
 2.2001465E+002,-1.4972604E-003, 1.5204815E-003, 1.0132500E+005, 1.1954478E+000
 2.3005589E+002,-1.6076688E-003, 1.5369254E-003, 1.0132499E+005, 1.1954477E+000
 2.4009712E+002,-1.6300683E-003, 1.6244123E-003, 1.0132500E+005, 1.1954477E+000
 2.5002679E+002,-1.7760833E-003, 1.6169133E-003, 1.0132499E+005, 1.1954477E+000
 2.6006803E+002,-1.7176705E-003, 1.8236215E-003, 1.0132499E+005, 1.1954477E+000
 2.7010926E+002,-1.9276299E-003, 1.8358808E-003, 1.0132499E+005, 1.1954477E+000
 2.8003893E+002,-1.9394002E-003, 2.0140914E-003, 1.0132499E+005, 1.1954477E+000
 2.9008017E+002,-2.0868113E-003, 2.0260990E-003, 1.0132499E+005, 1.1954477E+000
 3.0000984E+002,-2.1011306E-003, 2.1996990E-003, 1.0132499E+005, 1.1954477E+000
 3.1005107E+002,-2.2816682E-003, 2.2036874E-003, 1.0132499E+005, 1.1954477E+000
 3.2009231E+002,-2.3163660E-003, 2.2976039E-003, 1.0132499E+005, 1.1954477E+000
 3.3002198E+002,-2.4099389E-003, 2.3510397E-003, 1.0132499E+005, 1.1954477E+000
 3.4006321E+002,-2.4703616E-003, 2.4355216E-003, 1.0132499E+005, 1.1954477E+000
 3.5010445E+002,-2.4582537E-003, 2.5041376E-003, 1.0132499E+005, 1.1954477E+000
 3.6003412E+002,-2.5018917E-003, 2.5841776E-003, 1.0132498E+005, 1.1954476E+000
 3.7007535E+002,-2.5718858E-003, 2.5721922E-003, 1.0132499E+005, 1.1954477E+000
 3.8000502E+002,-2.6393877E-003, 2.5200399E-003, 1.0132498E+005, 1.1954476E+000
 3.9004626E+002,-2.6071509E-003, 2.5705173E-003, 1.0132498E+005, 1.1954476E+000
 4.0008749E+002,-2.6308837E-003, 2.5071232E-003, 1.0132498E+005, 1.1954476E+000
 4.1001716E+002,-2.5843013E-003, 2.5426106E-003, 1.0132497E+005, 1.1954476E+000
 4.2005840E+002,-2.5829940E-003, 2.5182467E-003, 1.0132497E+005, 1.1954475E+000
 4.3009963E+002,-2.5372196E-003, 2.5452892E-003, 1.0132497E+005, 1.1954475E+000
 4.4002930E+002,-2.5411920E-003, 2.5217921E-003, 1.0132496E+005, 1.1954475E+000
 4.5007054E+002,-2.5045864E-003, 2.5434020E-003, 1.0132496E+005, 1.1954474E+000
 4.6000020E+002,-2.5049680E-003, 2.5233111E-003, 1.0132496E+005, 1.1954474E+000
 4.7004144E+002,-2.4677502E-003, 2.5300025E-003, 1.0132495E+005, 1.1954474E+000
 4.8008268E+002,-2.4823810E-003, 2.5579795E-003, 1.0132495E+005, 1.1954473E+000
 4.9001235E+002,-2.5597045E-003, 2.5774088E-003, 1.0132494E+005, 1.1954473E+000
 5.0005358E+002,-2.6235577E-003, 2.5972798E-003, 1.0132494E+005, 1.1954473E+000
 5.1009482E+002,-2.6556167E-003, 2.5804957E-003, 1.0132493E+005, 1.1954472E+000
 5.2002449E+002,-2.5578644E-003, 2.5615222E-003, 1.0132492E+005, 1.1954471E+000
 5.3006572E+002,-2.5548111E-003, 2.4617508E-003, 1.0132491E+005, 1.1954470E+000
 5.4010696E+002,-2.5060605E-003, 2.4026788E-003, 1.0132490E+005, 1.1954469E+000
 5.5003663E+002,-2.4513850E-003, 2.4225246E-003, 1.0132489E+005, 1.1954469E+000
 5.6007786E+002,-2.3859077E-003, 2.4682916E-003, 1.0132488E+005, 1.1954468E+000
 5.7000753E+002,-2.3384126E-003, 2.4198995E-003, 1.0132487E+005, 1.1954467E+000
 5.8004877E+002,-2.2561842E-003, 2.3855748E-003, 1.0132486E+005, 1.1954466E+000
 5.9009000E+002,-2.2188359E-003, 2.3253433E-003, 1.0132486E+005, 1.1954466E+000
 6.0001967E+002,-2.2147618E-003, 2.2850563E-003, 1.0132485E+005, 1.1954465E+000
 6.1006091E+002,-2.2235632E-003, 2.2347320E-003, 1.0132485E+005, 1.1954465E+000
 6.2010214E+002,-2.2154032E-003, 2.1798895E-003, 1.0132484E+005, 1.1954464E+000
 6.3003181E+002,-2.1783060E-003, 2.1476332E-003, 1.0132483E+005, 1.1954464E+000
 6.4007305E+002,-2.1350027E-003, 2.1294492E-003, 1.0132483E+005, 1.1954463E+000
 6.5000272E+002,-2.1077634E-003, 2.1363588E-003, 1.0132482E+005, 1.1954463E+000
 6.6004395E+002,-2.0754590E-003, 2.0857730E-003, 1.0132481E+005, 1.1954462E+000
 6.7008519E+002,-2.0286928E-003, 2.0353352E-003, 1.0132481E+005, 1.1954462E+000
 6.8001486E+002,-1.9800567E-003, 1.9784881E-003, 1.0132481E+005, 1.1954462E+000
 6.9005609E+002,-1.9328458E-003, 1.9353646E-003, 1.0132480E+005, 1.1954461E+000
 7.0009733E+002,-1.9131039E-003, 1.8633738E-003, 1.0132480E+005, 1.1954461E+000
 7.1002700E+002,-1.8929261E-003, 1.8118185E-003, 1.0132480E+005, 1.1954461E+000
 7.2006823E+002,-1.8415377E-003, 1.7556547E-003, 1.0132480E+005, 1.1954461E+000
 7.3010947E+002,-1.7563070E-003, 1.7004409E-003, 1.0132480E+005, 1.1954461E+000
 7.4003914E+002,-1.6728818E-003, 1.6858832E-003, 1.0132480E+005, 1.1954461E+000
 7.5008037E+002,-1.5991989E-003, 1.7135013E-003, 1.0132480E+005, 1.1954461E+000
 7.6001004E+002,-1.7370414E-003, 1.7495879E-003, 1.0132481E+005, 1.1954462E+000
 7.7005128E+002,-1.8298795E-003, 1.7098788E-003, 1.0132481E+005, 1.1954462E+000
 7.8009251E+002,-1.7615673E-003, 1.6402264E-003, 1.0132481E+005, 1.1954462E+000
 7.9002218E+002,-1.7269364E-003, 1.5260464E-003, 1.0132482E+005, 1.1954463E+000
 8.0006342E+002,-1.6662899E-003, 1.4351561E-003, 1.0132483E+005, 1.1954463E+000
 8.1010465E+002,-1.6249156E-003, 1.3939024E-003, 1.0132483E+005, 1.1954464E+000
 8.2003432E+002,-1.5757658E-003, 1.3971403E-003, 1.0132484E+005, 1.1954464E+000
 8.3007556E+002,-1.5279883E-003, 1.4340930E-003, 1.0132484E+005, 1.1954465E+000
 8.4000523E+002,-1.4636270E-003, 1.4535067E-003, 1.0132485E+005, 1.1954465E+000
 8.5004646E+002,-1.4261859E-003, 1.3182858E-003, 1.0132486E+005, 1.1954466E+000
 8.6008770E+002,-1.3606433E-003, 1.2870316E-003, 1.0132487E+005, 1.1954467E+000
 8.7001737E+002,-1.3709490E-003, 1.3723792E-003, 1.0132488E+005, 1.1954468E+000
 8.8005860E+002,-1.3924793E-003, 1.2061847E-003, 1.0132489E+005, 1.1954468E+000
 8.9009984E+002,-1.4961972E-003, 1.4309709E-003, 1.0132489E+005, 1.1954470E+000
 9.0002951E+002,-1.6026052E-003, 1.1605281E-003, 1.0132489E+005, 1.1954493E+000
 9.1007074E+002,-1.6372643E-003, 1.1753021E-003, 1.0132489E+005, 1.1954563E+000
 9.2000041E+002,-1.6546324E-003, 1.2672033E-003, 1.0132489E+005, 1.1954613E+000
 9.3004165E+002,-1.6386811E-003, 1.2203155E-003, 1.0132488E+005, 1.1954610E+000
 9.4008288E+002,-1.6112909E-003, 1.2230403E-003, 1.0132488E+005, 1.1954574E+000
 9.5001255E+002,-1.5625702E-003, 1.2709007E-003, 1.0132487E+005, 1.1954533E+000
 9.6005379E+002,-1.4955635E-003, 1.2934168E-003, 1.0132487E+005, 1.1954504E+000
 9.7009502E+002,-1.4139150E-003, 1.4481200E-003, 1.0132486E+005, 1.1954486E+000
 9.8002469E+002,-1.2776553E-003, 1.4968044E-003, 1.0132486E+005, 1.1954476E+000
 9.9006593E+002,-1.1120764E-003, 1.3707098E-003, 1.0132485E+005, 1.1954471E+000
 1.0001072E+003,-1.0070536E-003, 1.2137056E-003, 1.0132484E+005, 1.1954468E+000
 1.0100368E+003,-1.1483384E-003, 1.0452552E-003, 1.0132484E+005, 1.1954466E+000
 1.0200781E+003,-1.3306602E-003, 1.0974432E-003, 1.0132483E+005, 1.1954464E+000
 1.0300077E+003,-1.2346441E-003, 1.3155632E-003, 1.0132482E+005, 1.1954464E+000
 1.0400490E+003,-1.3130312E-003, 1.3831507E-003, 1.0132482E+005, 1.1954463E+000
 1.0500902E+003,-1.5410265E-003, 1.3384273E-003, 1.0132481E+005, 1.1954462E+000
 1.0600199E+003,-1.5556958E-003, 1.2750583E-003, 1.0132481E+005, 1.1954462E+000
 1.0700611E+003,-1.5418126E-003, 1.1648417E-003, 1.0132480E+005, 1.1954461E+000
 1.0801023E+003,-1.5140593E-003, 1.1090740E-003, 1.0132480E+005, 1.1954461E+000
 1.0900320E+003,-1.4495453E-003, 1.0317788E-003, 1.0132479E+005, 1.1954460E+000
 1.1000733E+003,-1.4784718E-003, 1.0381075E-003, 1.0132479E+005, 1.1954460E+000
 1.1100029E+003,-1.4138913E-003, 1.0414755E-003, 1.0132478E+005, 1.1954460E+000
 1.1200442E+003,-1.3919920E-003, 1.0425093E-003, 1.0132478E+005, 1.1954459E+000
 1.1300854E+003,-1.3496963E-003, 1.0419658E-003, 1.0132478E+005, 1.1954459E+000
 1.1400151E+003,-1.3071953E-003, 1.0341232E-003, 1.0132477E+005, 1.1954459E+000
 1.1500563E+003,-1.2778348E-003, 1.1470662E-003, 1.0132477E+005, 1.1954459E+000
 1.1600975E+003,-1.2401526E-003, 1.3475986E-003, 1.0132477E+005, 1.1954459E+000
