m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
 1.7448276E+001,-9.1497433E-004, 2.4272028E+001, 2.8387108E+000, 1.7448276E+001,-9.0707800E-004, 2.3794199E+001, 2.8163250E+000, 1.7448276E+001,-9.1285385E-004, 2.3249878E+001, 2.8196147E+000, 1.7448276E+001,-9.0635829E-004, 2.3850752E+001, 2.8397288E+000, 1.7448276E+001,-9.2035499E-004, 2.2777049E+001, 2.8341427E+000, 1.7448276E+001, 9.6382232E-004, 2.4593377E+001, 2.8113303E+000, 1.7448276E+001, 9.6198564E-004, 2.4194897E+001, 2.8204705E+000, 1.7448276E+001, 9.5775534E-004, 2.4920623E+001, 2.8272091E+000, 1.7448276E+001, 9.5860648E-004, 2.3965218E+001, 2.8032763E+000, 1.7448276E+001, 9.6071854E-004, 2.5055051E+001, 2.8764555E+000
 1.8413793E+001,-8.9993023E-004, 2.3727095E+001, 2.7939093E+000, 1.8413793E+001,-8.9028646E-004, 2.3563407E+001, 2.8024323E+000, 1.8413793E+001,-8.9642021E-004, 2.2691876E+001, 2.7998892E+000, 1.8413793E+001,-8.9041483E-004, 2.3674294E+001, 2.8311029E+000, 1.8413793E+001,-9.0415919E-004, 2.2448239E+001, 2.8191320E+000, 1.8413793E+001, 9.7900089E-004, 2.4510198E+001, 2.8183339E+000, 1.8413793E+001, 9.7360181E-004, 2.4476859E+001, 2.8209589E+000, 1.8413793E+001, 9.6604803E-004, 2.5488255E+001, 2.8235239E+000, 1.8413793E+001, 9.7953654E-004, 2.3721414E+001, 2.7938731E+000, 1.8413793E+001, 9.7578094E-004, 2.5016389E+001, 2.8451400E+000
 1.9379310E+001,-8.7956776E-004, 2.3338850E+001, 2.7917250E+000, 1.9379310E+001,-8.7407337E-004, 2.3168470E+001, 2.7875961E+000, 1.9379310E+001,-8.8035510E-004, 2.2077466E+001, 2.7791994E+000, 1.9379310E+001,-8.7148018E-004, 2.3197238E+001, 2.8131666E+000, 1.9379310E+001,-8.8538150E-004, 2.2111324E+001, 2.7823336E+000, 1.9379310E+001, 9.9387070E-004, 2.4648747E+001, 2.8086533E+000, 1.9379310E+001, 9.8774130E-004, 2.4583209E+001, 2.7936761E+000, 1.9379310E+001, 9.8523212E-004, 2.5320892E+001, 2.8127699E+000, 1.9379310E+001, 9.9851019E-004, 2.3828042E+001, 2.8049226E+000, 1.9379310E+001, 9.9022050E-004, 2.5167152E+001, 2.8347180E+000
 2.0344828E+001,-8.6075047E-004, 2.2822411E+001, 2.7783616E+000, 2.0344828E+001,-8.5810478E-004, 2.2603230E+001, 2.7911493E+000, 2.0344828E+001,-8.6681937E-004, 2.1165225E+001, 2.7630098E+000, 2.0344828E+001,-8.5723191E-004, 2.2647226E+001, 2.8020245E+000, 2.0344828E+001,-8.6938699E-004, 2.1827800E+001, 2.7688018E+000, 2.0344828E+001, 1.0121585E-003, 2.4477520E+001, 2.7933234E+000, 2.0344828E+001, 1.0052292E-003, 2.4265161E+001, 2.8063992E+000, 2.0344828E+001, 1.0060281E-003, 2.4806293E+001, 2.7938532E+000, 2.0344828E+001, 1.0090057E-003, 2.3977209E+001, 2.8168589E+000, 2.0344828E+001, 1.0045100E-003, 2.5270413E+001, 2.8246863E+000
 2.1310345E+001,-8.4414851E-004, 2.2076790E+001, 2.7761583E+000, 2.1310345E+001,-8.4308795E-004, 2.2002602E+001, 2.7661053E+000, 2.1310345E+001,-8.4780620E-004, 2.0621726E+001, 2.7653646E+000, 2.1310345E+001,-8.4104987E-004, 2.2040850E+001, 2.7783787E+000, 2.1310345E+001,-8.4826021E-004, 2.1374811E+001, 2.7607758E+000, 2.1310345E+001, 1.0279706E-003, 2.4371135E+001, 2.7933595E+000, 2.1310345E+001, 1.0222267E-003, 2.4187047E+001, 2.7961755E+000, 2.1310345E+001, 1.0232640E-003, 2.4574595E+001, 2.7911310E+000, 2.1310345E+001, 1.0223261E-003, 2.4096470E+001, 2.7996965E+000, 2.1310345E+001, 1.0186133E-003, 2.5116283E+001, 2.8039968E+000
 2.2275862E+001,-8.2791143E-004, 2.1290011E+001, 2.7547600E+000, 2.2275862E+001,-8.2350904E-004, 2.1451774E+001, 2.7543836E+000, 2.2275862E+001,-8.2745249E-004, 2.0212419E+001, 2.7526695E+000, 2.2275862E+001,-8.2165504E-004, 2.1362492E+001, 2.7556507E+000, 2.2275862E+001,-8.2609646E-004, 2.0766249E+001, 2.7515955E+000, 2.2275862E+001, 1.0439911E-003, 2.4164435E+001, 2.7924185E+000, 2.2275862E+001, 1.0385859E-003, 2.4186590E+001, 2.7911309E+000, 2.2275862E+001, 1.0395043E-003, 2.4382856E+001, 2.7923347E+000, 2.2275862E+001, 1.0412192E-003, 2.3857505E+001, 2.7961929E+000, 2.2275862E+001, 1.0360177E-003, 2.4869512E+001, 2.7925912E+000
 2.3241379E+001,-8.0411400E-004, 2.0846337E+001, 2.7477774E+000, 2.3241379E+001,-8.0851726E-004, 2.0901231E+001, 2.7471026E+000, 2.3241379E+001,-8.1225970E-004, 1.9523878E+001, 2.7441458E+000, 2.3241379E+001,-8.0148721E-004, 2.0533517E+001, 2.7518156E+000, 2.3241379E+001,-8.0325604E-004, 2.0605965E+001, 2.7442056E+000, 2.3241379E+001, 1.0663549E-003, 2.3581339E+001, 2.7965962E+000, 2.3241379E+001, 1.0564012E-003, 2.3888475E+001, 2.7904004E+000, 2.3241379E+001, 1.0586060E-003, 2.4048183E+001, 2.7896528E+000, 2.3241379E+001, 1.0606881E-003, 2.3614200E+001, 2.7920306E+000, 2.3241379E+001, 1.0582186E-003, 2.4243146E+001, 2.7933827E+000
 2.4206897E+001,-7.8054855E-004, 2.0325042E+001, 2.7400279E+000, 2.4206897E+001,-7.8745258E-004, 2.0255903E+001, 2.7417722E+000, 2.4206897E+001,-7.8844421E-004, 1.9649317E+001, 2.7418005E+000, 2.4206897E+001,-7.8415979E-004, 1.9900378E+001, 2.7451052E+000, 2.4206897E+001,-7.8160701E-004, 1.9808817E+001, 2.7479002E+000, 2.4206897E+001, 1.0862624E-003, 2.3284370E+001, 2.7913528E+000, 2.4206897E+001, 1.0847461E-003, 2.3303101E+001, 2.7916109E+000, 2.4206897E+001, 1.0791400E-003, 2.3700888E+001, 2.7902952E+000, 2.4206897E+001, 1.0821282E-003, 2.3267709E+001, 2.7938338E+000, 2.4206897E+001, 1.0804563E-003, 2.3702157E+001, 2.7917813E+000
 2.5172414E+001,-7.6125642E-004, 1.9528770E+001, 2.7430275E+000, 2.5172414E+001,-7.6762595E-004, 1.9282930E+001, 2.7369614E+000, 2.5172414E+001,-7.6979809E-004, 1.8907828E+001, 2.7385761E+000, 2.5172414E+001,-7.6647561E-004, 1.9356907E+001, 2.7373076E+000, 2.5172414E+001,-7.6234611E-004, 1.9370030E+001, 2.7406423E+000, 2.5172414E+001, 1.1034560E-003, 2.3048443E+001, 2.7938699E+000, 2.5172414E+001, 1.1037853E-003, 2.3147880E+001, 2.7939001E+000, 2.5172414E+001, 1.1012544E-003, 2.3295132E+001, 2.7935543E+000, 2.5172414E+001, 1.1062262E-003, 2.2746050E+001, 2.7942662E+000, 2.5172414E+001, 1.1055781E-003, 2.3115410E+001, 2.7941663E+000
 2.6137931E+001,-7.3829597E-004, 1.8962084E+001, 2.7315913E+000, 2.6137931E+001,-7.4222692E-004, 1.8485333E+001, 2.7328870E+000, 2.6137931E+001,-7.4016899E-004, 1.8365088E+001, 2.7295790E+000, 2.6137931E+001,-7.4033981E-004, 1.8837853E+001, 2.7321531E+000, 2.6137931E+001,-7.3579430E-004, 1.8978004E+001, 2.7285968E+000, 2.6137931E+001, 1.1275390E-003, 2.2417403E+001, 2.7983963E+000, 2.6137931E+001, 1.1321724E-003, 2.2349709E+001, 2.7979593E+000, 2.6137931E+001, 1.1286312E-003, 2.2653268E+001, 2.7975024E+000, 2.6137931E+001, 1.1328261E-003, 2.2117926E+001, 2.7980840E+000, 2.6137931E+001, 1.1327192E-003, 2.2344301E+001, 2.7980642E+000
 2.7103448E+001,-7.1565976E-004, 1.8226774E+001, 2.7242757E+000, 2.7103448E+001,-7.1799544E-004, 1.7876544E+001, 2.7263477E+000, 2.7103448E+001,-7.1455549E-004, 1.8093858E+001, 2.7240565E+000, 2.7103448E+001,-7.1392893E-004, 1.7872507E+001, 2.7238851E+000, 2.7103448E+001,-7.1448885E-004, 1.8463266E+001, 2.7240158E+000, 2.7103448E+001, 1.1577443E-003, 2.1671097E+001, 2.8015793E+000, 2.7103448E+001, 1.1630069E-003, 2.1424799E+001, 2.8022788E+000, 2.7103448E+001, 1.1613115E-003, 2.1609390E+001, 2.8020711E+000, 2.7103448E+001, 1.1660298E-003, 2.1111294E+001, 2.8027103E+000, 2.7103448E+001, 1.1595662E-003, 2.1722963E+001, 2.8018348E+000
 2.8068966E+001,-6.8861702E-004, 1.7172122E+001, 2.7182967E+000, 2.8068966E+001,-6.9126926E-004, 1.7060670E+001, 2.7217868E+000, 2.8068966E+001,-6.8650015E-004, 1.7149391E+001, 2.7178141E+000, 2.8068966E+001,-6.8699043E-004, 1.7119588E+001, 2.7179384E+000, 2.8068966E+001,-6.8778800E-004, 1.7350295E+001, 2.7180868E+000, 2.8068966E+001, 1.1954176E-003, 2.0500300E+001, 2.8067203E+000, 2.8068966E+001, 1.1984251E-003, 2.0323404E+001, 2.8071194E+000, 2.8068966E+001, 1.1983858E-003, 2.0543249E+001, 2.8071161E+000, 2.8068966E+001, 1.2026212E-003, 2.0018813E+001, 2.8076716E+000, 2.8068966E+001, 1.1968476E-003, 2.0532877E+001, 2.8069081E+000
 2.9034483E+001,-6.5660649E-004, 1.6027290E+001, 2.7109028E+000, 2.9034483E+001,-6.5970125E-004, 1.6014766E+001, 2.7116345E+000, 2.9034483E+001,-6.5355569E-004, 1.6297086E+001, 2.7101984E+000, 2.9034483E+001,-6.5265241E-004, 1.6193007E+001, 2.7099792E+000, 2.9034483E+001,-6.5905925E-004, 1.6424043E+001, 2.7114892E+000, 2.9034483E+001, 1.2392571E-003, 1.8926868E+001, 2.8125048E+000, 2.9034483E+001, 1.2442287E-003, 1.8700769E+001, 2.8131425E+000, 2.9034483E+001, 1.2385702E-003, 1.9145044E+001, 2.8124217E+000, 2.9034483E+001, 1.2447273E-003, 1.8676748E+001, 2.8132169E+000, 2.9034483E+001, 1.2437469E-003, 1.8638182E+001, 2.8130976E+000
 2.9999375E+001,-6.2238943E-004, 1.5025958E+001, 2.7026239E+000, 2.9999375E+001,-6.2218384E-004, 1.5065049E+001, 2.7025715E+000, 2.9999375E+001,-6.2091164E-004, 1.5211928E+001, 2.7022295E+000, 2.9999375E+001,-6.2135979E-004, 1.5339111E+001, 2.7023563E+000, 2.9999375E+001,-6.2159717E-004, 1.5538494E+001, 2.7024461E+000, 2.9999375E+001, 1.3023362E-003, 1.6679588E+001, 2.8205165E+000, 2.9999375E+001, 1.3057761E-003, 1.6491912E+001, 2.8209456E+000, 2.9999375E+001, 1.2988688E-003, 1.7103366E+001, 2.8200914E+000, 2.9999375E+001, 1.3039023E-003, 1.6805050E+001, 2.8207268E+000, 2.9999375E+001, 1.3128042E-003, 1.6232545E+001, 2.8218062E+000
