s,Pa,kg/m3,kW,kW
 1.0700825E+003, 1.0993607E+005, 1.0059354E+000,-1.4253529E+004, 7.9628121E+003
 1.0800876E+003, 1.0998805E+005, 1.0055306E+000,-1.4335484E+004, 7.6343432E+003
 1.0900805E+003, 1.1004047E+005, 1.0173690E+000,-1.4147722E+004, 7.7132100E+003
 1.1000619E+003, 1.1009160E+005, 1.0234741E+000,-1.3976743E+004, 7.5637098E+003
 1.1100845E+003, 1.1014198E+005, 1.0260208E+000,-1.3751523E+004, 7.5408740E+003
 1.1200463E+003, 1.1019018E+005, 1.0310096E+000,-1.3592396E+004, 7.6275500E+003
 1.1300150E+003, 1.1023733E+005, 1.0283332E+000,-1.3537103E+004, 7.6522239E+003
 1.1400543E+003, 1.1028387E+005, 1.0200715E+000,-1.3550845E+004, 7.7408892E+003
 1.1500732E+003, 1.1033106E+005, 1.0239960E+000,-1.3633290E+004, 7.7090883E+003
 1.1600333E+003, 1.1037833E+005, 1.0189170E+000,-1.3647098E+004, 7.7930361E+003
 1.1700980E+003, 1.1042524E+005, 1.0290350E+000,-1.3744779E+004, 7.8518557E+003
 1.1800275E+003, 1.1047340E+005, 9.9625990E-001,-1.3825985E+004, 7.7829441E+003
 1.1900229E+003, 1.1052022E+005, 1.0125141E+000,-1.3802139E+004, 8.0043438E+003
 1.2001008E+003, 1.1056560E+005, 1.0131731E+000,-1.3797730E+004, 8.1537348E+003
 1.2100629E+003, 1.1061063E+005, 1.0009280E+000,-1.3881655E+004, 8.2403192E+003
 1.2201060E+003, 1.1065638E+005, 1.0099846E+000,-1.4103995E+004, 8.2229165E+003
 1.2300449E+003, 1.1070314E+005, 1.0070751E+000,-1.4132880E+004, 8.2958267E+003
 1.2400384E+003, 1.1074930E+005, 1.0188542E+000,-1.4097502E+004, 8.2828505E+003
 1.2500002E+003, 1.1079568E+005, 1.0281062E+000,-1.4003304E+004, 8.1971471E+003
 1.2600129E+003, 1.1084088E+005, 1.0351033E+000,-1.3867952E+004, 8.2659477E+003
 1.2700098E+003, 1.1088516E+005, 1.0317514E+000,-1.3907582E+004, 8.3653923E+003
 1.2800833E+003, 1.1092869E+005, 1.0313144E+000,-1.3848639E+004, 8.5035839E+003
 1.2901038E+003, 1.1097083E+005, 1.0317119E+000,-1.3792762E+004, 8.5277173E+003
 1.3000666E+003, 1.1101256E+005, 1.0322984E+000,-1.3829098E+004, 8.4915808E+003
 1.3100177E+003, 1.1105675E+005, 1.0307480E+000,-1.4172221E+004, 8.3206010E+003
 1.3200155E+003, 1.1110460E+005, 1.0060240E+000,-1.4158611E+004, 8.1306782E+003
 1.3300798E+003, 1.1115161E+005, 1.0180981E+000,-1.3980452E+004, 8.2683421E+003
 1.3400745E+003, 1.1119453E+005, 1.0318651E+000,-1.3703667E+004, 8.6916722E+003
 1.3500540E+003, 1.1123342E+005, 1.0415553E+000,-1.3518831E+004, 8.6469798E+003
 1.3600511E+003, 1.1127328E+005, 1.0402254E+000,-1.3463274E+004, 8.3289292E+003
 1.3700794E+003, 1.1131334E+005, 1.0322101E+000,-1.3301004E+004, 8.4249192E+003
 1.3801126E+003, 1.1135178E+005, 1.0317992E+000,-1.3248920E+004, 8.4201443E+003
 1.3900336E+003, 1.1139018E+005, 1.0349075E+000,-1.3230000E+004, 8.4087400E+003
 1.4000570E+003, 1.1142888E+005, 1.0324499E+000,-1.3223437E+004, 8.3714666E+003
 1.4100059E+003, 1.1146686E+005, 1.0326440E+000,-1.3205603E+004, 8.4914078E+003
 1.4200081E+003, 1.1150421E+005, 1.0202702E+000,-1.3213638E+004, 8.5193239E+003
 1.4300470E+003, 1.1154176E+005, 1.0154353E+000,-1.3118302E+004, 8.4821402E+003
 1.4400442E+003, 1.1157790E+005, 1.0174956E+000,-1.3063778E+004, 8.5335455E+003
 1.4500413E+003, 1.1161392E+005, 1.0178839E+000,-1.3116121E+004, 8.6275738E+003
 1.4600385E+003, 1.1164888E+005, 1.0366588E+000,-1.3081874E+004, 8.7933764E+003
 1.4700558E+003, 1.1168163E+005, 1.0394127E+000,-1.3130541E+004, 9.0931686E+003
 1.4800741E+003, 1.1171350E+005, 1.0407277E+000,-1.3387869E+004, 9.3112350E+003
 1.4900016E+003, 1.1174861E+005, 1.0253763E+000,-1.4010768E+004, 9.1910758E+003
 1.5000635E+003, 1.1178948E+005, 1.0273862E+000,-1.4474186E+004, 9.0505145E+003
 1.5100380E+003, 1.1183332E+005, 1.0217171E+000,-1.4657660E+004, 9.0304754E+003
 1.5200710E+003, 1.1187805E+005, 1.0123633E+000,-1.4566221E+004, 9.0083491E+003
 1.5300567E+003, 1.1192179E+005, 1.0156716E+000,-1.4199450E+004, 8.8408211E+003
 1.5400386E+003, 1.1196292E+005, 1.0213763E+000,-1.3755939E+004, 8.8209088E+003
 1.5501067E+003, 1.1200048E+005, 1.0168999E+000,-1.3263954E+004, 8.7914972E+003
 1.5600528E+003, 1.1203559E+005, 1.0241204E+000,-1.3010292E+004, 8.5466484E+003
 1.5700426E+003, 1.1207142E+005, 1.0338041E+000,-1.2858048E+004, 8.2671720E+003
 1.5800258E+003, 1.1210767E+005, 1.0364458E+000,-1.2736871E+004, 8.2346543E+003
 1.5900636E+003, 1.1214270E+005, 1.0334966E+000,-1.2652460E+004, 8.3740579E+003
 1.6001071E+003, 1.1217578E+005, 1.0355408E+000,-1.2643577E+004, 8.6295608E+003
 1.6101105E+003, 1.1220786E+005, 1.0329045E+000,-1.2687976E+004, 8.6831820E+003
 1.6200866E+003, 1.1223988E+005, 1.0360430E+000,-1.2666141E+004, 8.6237752E+003
 1.6300648E+003, 1.1227216E+005, 1.0294190E+000,-1.2714533E+004, 8.6427975E+003
 1.6400801E+003, 1.1230491E+005, 1.0269878E+000,-1.2729788E+004, 8.6172462E+003
 1.6500533E+003, 1.1233823E+005, 1.0278562E+000,-1.2760154E+004, 8.6372820E+003
 1.6600213E+003, 1.1236972E+005, 1.0307540E+000,-1.2819714E+004, 8.9945629E+003
 1.6700996E+003, 1.1240158E+005, 1.0142906E+000,-1.3120662E+004, 8.9728905E+003
 1.6800760E+003, 1.1243472E+005, 1.0042502E+000,-1.3143909E+004, 9.1552772E+003
 1.6900097E+003, 1.1246599E+005, 1.0204680E+000,-1.3242856E+004, 9.2236016E+003
 1.7001140E+003, 1.1249978E+005, 1.0290587E+000,-1.3311116E+004, 8.9845724E+003
 1.7100330E+003, 1.1253328E+005, 1.0172896E+000,-1.3047074E+004, 8.9433124E+003
 1.7200031E+003, 1.1256546E+005, 1.0173635E+000,-1.2929151E+004, 8.8873648E+003
 1.7300661E+003, 1.1259731E+005, 1.0220217E+000,-1.2905528E+004, 8.9631878E+003
 1.7400222E+003, 1.1262798E+005, 1.0183438E+000,-1.2875624E+004, 9.0907943E+003
 1.7500732E+003, 1.1265823E+005, 1.0283595E+000,-1.2899426E+004, 9.1477722E+003
 1.7601259E+003, 1.1268859E+005, 1.0357946E+000,-1.2833713E+004, 9.0657848E+003
 1.7701216E+003, 1.1271891E+005, 1.0380290E+000,-1.2683989E+004, 8.8272247E+003
 1.7800354E+003, 1.1274993E+005, 1.0381772E+000,-1.2638816E+004, 8.7154153E+003
 1.7900497E+003, 1.1278051E+005, 1.0362995E+000,-1.2636797E+004, 8.9039138E+003
 1.8001117E+003, 1.1280931E+005, 1.0372304E+000,-1.2743623E+004, 9.2205805E+003
 1.8100544E+003, 1.1283838E+005, 1.0317645E+000,-1.2948218E+004, 9.1727160E+003
 1.8200927E+003, 1.1286909E+005, 1.0356358E+000,-1.3027481E+004, 9.2351986E+003
 1.8300301E+003, 1.1289956E+005, 1.0388896E+000,-1.3046584E+004, 9.2862566E+003
 1.8400627E+003, 1.1292929E+005, 1.0382127E+000,-1.2982812E+004, 9.4334321E+003
 1.8500832E+003, 1.1295581E+005, 1.0381051E+000,-1.2890584E+004, 9.7370394E+003
 1.8600249E+003, 1.1298154E+005, 1.0376966E+000,-1.2838308E+004, 9.6097834E+003
 1.8700860E+003, 1.1300794E+005, 1.0364873E+000,-1.2597893E+004, 9.3155414E+003
 1.8801056E+003, 1.1303391E+005, 1.0334731E+000,-1.2490817E+004, 9.3310213E+003
 1.8901107E+003, 1.1306003E+005, 1.0301733E+000,-1.2708281E+004, 9.3445810E+003
 1.9000743E+003, 1.1308843E+005, 1.0254305E+000,-1.3032181E+004, 9.2945652E+003
 1.9100622E+003, 1.1311800E+005, 1.0267390E+000,-1.2958422E+004, 9.3959579E+003
 1.9200006E+003, 1.1314449E+005, 1.0296899E+000,-1.2864437E+004, 9.7240388E+003
 1.9300004E+003, 1.1316862E+005, 1.0244216E+000,-1.3143283E+004, 9.9953520E+003
 1.9400550E+003, 1.1319685E+005, 1.0225953E+000,-1.3469196E+004, 9.7988276E+003
 1.9500164E+003, 1.1322532E+005, 1.0242778E+000,-1.3366415E+004, 9.8149638E+003
 1.9600424E+003, 1.1325470E+005, 1.0227306E+000,-1.3324975E+004, 9.6232315E+003
 1.9700613E+003, 1.1328332E+005, 1.0293771E+000,-1.3010833E+004, 9.5249155E+003
 1.9800440E+003, 1.1331115E+005, 1.0137010E+000,-1.2915293E+004, 9.3972293E+003
 1.9900735E+003, 1.1333957E+005, 1.0258250E+000,-1.2788401E+004, 9.2736223E+003
 2.0000238E+003, 1.1336650E+005, 1.0342731E+000,-1.2558183E+004, 9.3112452E+003
 2.0100077E+003, 1.1339213E+005, 1.0245566E+000,-1.2468151E+004, 9.2259229E+003
 2.0200555E+003, 1.1341735E+005, 1.0384381E+000,-1.2364724E+004, 9.2835295E+003
 2.0300230E+003, 1.1344137E+005, 1.0380391E+000,-1.2291047E+004, 9.2951625E+003
 2.0401205E+003, 1.1346566E+005, 1.0320519E+000,-1.2358356E+004, 9.2487725E+003
 2.0500366E+003, 1.1348984E+005, 1.0274152E+000,-1.2355922E+004, 9.4204149E+003
 2.0600519E+003, 1.1351258E+005, 1.0321826E+000,-1.2350072E+004, 9.5720258E+003
 2.0700373E+003, 1.1353453E+005, 1.0310868E+000,-1.2460793E+004, 9.7576002E+003
 2.0800320E+003, 1.1355726E+005, 1.0293504E+000,-1.2869343E+004, 9.8618856E+003
 2.0900608E+003, 1.1358250E+005, 1.0375124E+000,-1.3042198E+004, 9.9186322E+003
 2.1000551E+003, 1.1360692E+005, 1.0377471E+000,-1.3048366E+004, 9.9350015E+003
 2.1100852E+003, 1.1363402E+005, 1.0207684E+000,-1.2991283E+004, 9.4531922E+003
 2.1200708E+003, 1.1366240E+005, 1.0234955E+000,-1.2612929E+004, 9.1926193E+003
 2.1301152E+003, 1.1368789E+005, 1.0300348E+000,-1.2155710E+004, 9.2476500E+003
 2.1400360E+003, 1.1370962E+005, 1.0230766E+000,-1.2091843E+004, 9.5610792E+003
 2.1500278E+003, 1.1372959E+005, 1.0103401E+000,-1.2237450E+004, 9.6740063E+003
 2.1600994E+003, 1.1375083E+005, 1.0231445E+000,-1.2392549E+004, 9.7943523E+003
 2.1701115E+003, 1.1377057E+005, 1.0065395E+000,-1.2408262E+004, 9.9857125E+003
 2.1800084E+003, 1.1379079E+005, 9.9211364E-001,-1.2506233E+004, 9.8634838E+003
 2.1900549E+003, 1.1381244E+005, 1.0112939E+000,-1.2487941E+004, 9.7383035E+003
 2.2000345E+003, 1.1383467E+005, 1.0303893E+000,-1.2445458E+004, 9.5057254E+003
 2.2100076E+003, 1.1385920E+005, 1.0197446E+000,-1.2403719E+004, 9.2743243E+003
 2.2201139E+003, 1.1388338E+005, 1.0225973E+000,-1.2224672E+004, 9.3298173E+003
 2.2300877E+003, 1.1390650E+005, 1.0361054E+000,-1.2105914E+004, 9.2974207E+003
 2.2400107E+003, 1.1392845E+005, 1.0371856E+000,-1.2047397E+004, 9.4045368E+003
 2.2500407E+003, 1.1394870E+005, 1.0360305E+000,-1.1913175E+004, 9.4612308E+003
 2.2600708E+003, 1.1396780E+005, 1.0345707E+000,-1.1835718E+004, 9.5041819E+003
 2.2700847E+003, 1.1398622E+005, 1.0122515E+000,-1.1850659E+004, 9.5648171E+003
 2.2800837E+003, 1.1400430E+005, 1.0181859E+000,-1.1981212E+004, 9.7259851E+003
 2.2900256E+003, 1.1402319E+005, 1.0357245E+000,-1.2262531E+004, 9.7842820E+003
 2.3000635E+003, 1.1404230E+005, 1.0342768E+000,-1.2295360E+004, 1.0005651E+004
 2.3100099E+003, 1.1406094E+005, 1.0273983E+000,-1.2390077E+004, 1.0006406E+004
 2.3200474E+003, 1.1407994E+005, 1.0225998E+000,-1.2284446E+004, 9.9766502E+003
 2.3300955E+003, 1.1409790E+005, 9.9536451E-001,-1.2292790E+004, 1.0114152E+004
 2.3400268E+003, 1.1411573E+005, 1.0174572E+000,-1.2376493E+004, 1.0047045E+004
 2.3500749E+003, 1.1413445E+005, 1.0009342E+000,-1.2312368E+004, 1.0007173E+004
 2.3600061E+003, 1.1415175E+005, 1.0056797E+000,-1.2195185E+004, 1.0250902E+004
 2.3700468E+003, 1.1416700E+005, 1.0249450E+000,-1.2276489E+004, 1.0292576E+004
 2.3800844E+003, 1.1418536E+005, 1.0276124E+000,-1.2629470E+004, 9.9440557E+003
 2.3900632E+003, 1.1420801E+005, 1.0279280E+000,-1.2739531E+004, 9.8584791E+003
 2.4000356E+003, 1.1423162E+005, 1.0235584E+000,-1.2668610E+004, 9.6737203E+003
 2.4101027E+003, 1.1425455E+005, 1.0229443E+000,-1.2435168E+004, 9.7367003E+003
 2.4200705E+003, 1.1427467E+005, 1.0279741E+000,-1.2218406E+004, 9.9307435E+003
 2.4300934E+003, 1.1429255E+005, 1.0317698E+000,-1.2184263E+004, 1.0035783E+004
 2.4400842E+003, 1.1430930E+005, 1.0326350E+000,-1.2218857E+004, 1.0129776E+004
 2.4500327E+003, 1.1432704E+005, 1.0094304E+000,-1.2247029E+004, 9.9696438E+003
 2.4600144E+003, 1.1434539E+005, 1.0235142E+000,-1.2301748E+004, 1.0049516E+004
 2.4700710E+003, 1.1436312E+005, 1.0106773E+000,-1.2233941E+004, 1.0072922E+004
 2.4800580E+003, 1.1438070E+005, 1.0158297E+000,-1.2293450E+004, 1.0186213E+004
 2.4900277E+003, 1.1439784E+005, 1.0243639E+000,-1.2399280E+004, 1.0161137E+004
 2.5000198E+003, 1.1441532E+005, 1.0438176E+000,-1.2248209E+004, 1.0175617E+004
 2.5101037E+003, 1.1443116E+005, 1.0413402E+000,-1.2002476E+004, 1.0082587E+004
 2.5200418E+003, 1.1444630E+005, 1.0235926E+000,-1.1835570E+004, 9.9435136E+003
 2.5300637E+003, 1.1446157E+005, 1.0076217E+000,-1.1716011E+004, 9.8387997E+003
 2.5401078E+003, 1.1447591E+005, 1.0110303E+000,-1.1665815E+004, 9.9368874E+003
 2.5500878E+003, 1.1448906E+005, 1.0065078E+000,-1.1783614E+004, 1.0180824E+004
 2.5600381E+003, 1.1450171E+005, 1.0348270E+000,-1.1973215E+004, 1.0399885E+004
 2.5700601E+003, 1.1451580E+005, 1.0244118E+000,-1.2230233E+004, 1.0281669E+004
 2.5800289E+003, 1.1453404E+005, 1.0235057E+000,-1.2616198E+004, 1.0032380E+004
 2.5901124E+003, 1.1455490E+005, 1.0352584E+000,-1.2607737E+004, 1.0051538E+004
 2.6000046E+003, 1.1457380E+005, 1.0342303E+000,-1.2431096E+004, 1.0229355E+004
 2.6100837E+003, 1.1459036E+005, 1.0307461E+000,-1.2420020E+004, 1.0404098E+004
 2.6200682E+003, 1.1460692E+005, 1.0284924E+000,-1.2763082E+004, 1.0608798E+004
 2.6300699E+003, 1.1462859E+005, 1.0239202E+000,-1.3609804E+004, 1.0363206E+004
 2.6400899E+003, 1.1465586E+005, 1.0317977E+000,-1.3419002E+004, 1.0091996E+004
 2.6500132E+003, 1.1467996E+005, 1.0299607E+000,-1.2520565E+004, 9.7765197E+003
 2.6600623E+003, 1.1469983E+005, 1.0283216E+000,-1.1951008E+004, 9.7182786E+003
 2.6700558E+003, 1.1471626E+005, 1.0177120E+000,-1.1699859E+004, 9.7254840E+003
 2.6800896E+003, 1.1473227E+005, 1.0088966E+000,-1.1638806E+004, 9.6216219E+003
 2.6900632E+003, 1.1474753E+005, 9.9783788E-001,-1.1545778E+004, 9.7899363E+003
 2.7000608E+003, 1.1476159E+005, 1.0210785E+000,-1.1593799E+004, 9.7018729E+003
 2.7100484E+003, 1.1477711E+005, 1.0292530E+000,-1.1673340E+004, 9.6929474E+003
 2.7201316E+003, 1.1479244E+005, 1.0316113E+000,-1.1586051E+004, 9.7282727E+003
 2.7300413E+003, 1.1480728E+005, 1.0323899E+000,-1.1523624E+004, 9.6356067E+003
 2.7400839E+003, 1.1482250E+005, 1.0362727E+000,-1.1590452E+004, 9.7335797E+003
 2.7500441E+003, 1.1483740E+005, 1.0323888E+000,-1.1591340E+004, 9.7872645E+003
 2.7600545E+003, 1.1485255E+005, 1.0396733E+000,-1.1583578E+004, 9.6761873E+003
 2.7700622E+003, 1.1486795E+005, 1.0379240E+000,-1.1621263E+004, 9.6921816E+003
