m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
Q1-1-x,Q1-1,YP1-1,ZP1-1,Q1-2-x,Q1-2,YP1-2,ZP1-2,Q1-3-x,Q1-3,YP1-3,ZP1-3,Q1-4-x,Q1-4,YP1-4,ZP1-4,Q1-5-x,Q1-5,YP1-5,ZP1-5,Q2-1-x,Q2-1,YP2-1,ZP2-1,Q2-2-x,Q2-2,YP2-2,ZP2-2,Q2-3-x,Q2-3,YP2-3,ZP2-3,Q2-4-x,Q2-4,YP2-4,ZP2-4,Q2-5-x,Q2-5,YP2-5,ZP2-5
-4.0000000E-002,-1.8611936E-002, 8.4207521E-001, 1.0000000E+000,-4.0000000E-002,-1.6733267E-002, 9.1529334E-001, 1.0000000E+000,-4.0000000E-002,-1.2660249E-002, 8.3544290E-001, 1.0000000E+000,-4.0000000E-002,-3.0781377E-002, 8.2780828E-001, 1.0000000E+000,-4.0000000E-002,-2.1846149E-002, 1.0822397E+000, 1.0000000E+000,-4.0000000E-002, 3.3604836E-002, 9.1809950E-001, 1.0000000E+000,-4.0000000E-002, 3.4116177E-002, 1.0255753E+000, 1.0000000E+000,-4.0000000E-002, 4.0662535E-002, 1.0489617E+000, 1.0000000E+000,-4.0000000E-002, 2.3841232E-002, 9.9035059E-001, 1.0000000E+000,-4.0000000E-002, 3.1182849E-002, 1.2696931E+000, 1.0000000E+000
-3.7241379E-002,-2.2141435E-002, 9.3673045E-001, 1.0000000E+000,-3.7241379E-002,-1.9970004E-002, 9.9959460E-001, 1.0000000E+000,-3.7241379E-002,-1.3531360E-002, 8.6480156E-001, 1.0000000E+000,-3.7241379E-002,-2.6485963E-002, 8.3124653E-001, 1.0000000E+000,-3.7241379E-002,-1.8075135E-002, 1.0032063E+000, 1.0000000E+000,-3.7241379E-002, 3.0440208E-002, 9.8009012E-001, 1.0000000E+000,-3.7241379E-002, 3.0646280E-002, 1.0569137E+000, 1.0000000E+000,-3.7241379E-002, 4.0742995E-002, 1.0693602E+000, 1.0000000E+000,-3.7241379E-002, 3.0110228E-002, 1.0676876E+000, 1.0000000E+000,-3.7241379E-002, 3.6327370E-002, 1.2868470E+000, 1.0000000E+000
-3.4482759E-002,-2.6326090E-002, 1.0657911E+000, 1.0000000E+000,-3.4482759E-002,-2.3279780E-002, 1.0555978E+000, 1.0000000E+000,-3.4482759E-002,-1.4363750E-002, 8.8707550E-001, 1.0000000E+000,-3.4482759E-002,-2.2426970E-002, 7.9537009E-001, 1.0000000E+000,-3.4482759E-002,-1.4526292E-002, 9.0123614E-001, 1.0000000E+000,-3.4482759E-002, 2.6752236E-002, 1.0376831E+000, 1.0000000E+000,-3.4482759E-002, 2.7306428E-002, 1.0628925E+000, 1.0000000E+000,-3.4482759E-002, 3.9819048E-002, 1.0688212E+000, 1.0000000E+000,-3.4482759E-002, 3.5445100E-002, 1.0945721E+000, 1.0000000E+000,-3.4482759E-002, 4.1768181E-002, 1.2582637E+000, 1.0000000E+000
-3.1724138E-002,-3.0296875E-002, 1.1442379E+000, 1.0000000E+000,-3.1724138E-002,-2.6426379E-002, 1.0863905E+000, 1.0000000E+000,-3.1724138E-002,-1.5539645E-002, 9.1229580E-001, 1.0000000E+000,-3.1724138E-002,-1.9228479E-002, 7.5256621E-001, 1.0000000E+000,-3.1724138E-002,-1.1327383E-002, 7.7869008E-001, 1.0000000E+000,-3.1724138E-002, 2.2998513E-002, 1.0489926E+000, 1.0000000E+000,-3.1724138E-002, 2.4307170E-002, 1.0487888E+000, 1.0000000E+000,-3.1724138E-002, 3.7838464E-002, 1.0513700E+000, 1.0000000E+000,-3.1724138E-002, 3.9164763E-002, 1.0844652E+000, 1.0000000E+000,-3.1724138E-002, 4.6769220E-002, 1.1814133E+000, 1.0000000E+000
-2.8965517E-002,-3.3758175E-002, 1.1821479E+000, 1.0000000E+000,-2.8965517E-002,-2.9348410E-002, 1.0920466E+000, 1.0000000E+000,-2.8965517E-002,-1.7527238E-002, 9.5802352E-001, 1.0000000E+000,-2.8965517E-002,-1.7376865E-002, 7.1543674E-001, 1.0000000E+000,-2.8965517E-002,-8.6288344E-003, 6.5879055E-001, 1.0000000E+000,-2.8965517E-002, 1.9515764E-002, 1.0234793E+000, 1.0000000E+000,-2.8965517E-002, 2.1717840E-002, 1.0202729E+000, 1.0000000E+000,-2.8965517E-002, 3.5109707E-002, 1.0405932E+000, 1.0000000E+000,-2.8965517E-002, 4.0268753E-002, 1.0732231E+000, 1.0000000E+000,-2.8965517E-002, 5.0996493E-002, 1.0673533E+000, 1.0000000E+000
-2.6206897E-002,-3.6939907E-002, 1.1882446E+000, 1.0000000E+000,-2.6206897E-002,-3.1919739E-002, 1.0720120E+000, 1.0000000E+000,-2.6206897E-002,-2.0401300E-002, 1.0144709E+000, 1.0000000E+000,-2.6206897E-002,-1.7488428E-002, 7.1074165E-001, 1.0000000E+000,-2.6206897E-002,-6.6192982E-003, 5.5420047E-001, 1.0000000E+000,-2.6206897E-002, 1.6514377E-002, 9.7466355E-001, 1.0000000E+000,-2.6206897E-002, 1.9576828E-002, 9.8249860E-001, 1.0000000E+000,-2.6206897E-002, 3.2094105E-002, 1.0300683E+000, 1.0000000E+000,-2.6206897E-002, 3.8894017E-002, 1.0728574E+000, 1.0000000E+000,-2.6206897E-002, 5.4061903E-002, 9.2795507E-001, 1.0000000E+000
-2.3448276E-002,-3.9957897E-002, 1.1644989E+000, 1.0000000E+000,-2.3448276E-002,-3.4081878E-002, 1.0396313E+000, 1.0000000E+000,-2.3448276E-002,-2.3761317E-002, 1.0574554E+000, 1.0000000E+000,-2.3448276E-002,-1.9824851E-002, 8.2334645E-001, 1.0000000E+000,-2.3448276E-002,-5.6442546E-003, 4.4827563E-001, 1.0000000E+000,-2.3448276E-002, 1.3818966E-002, 9.1042224E-001, 1.0000000E+000,-2.3448276E-002, 1.8002627E-002, 9.4581627E-001, 1.0000000E+000,-2.3448276E-002, 2.9277124E-002, 1.0090669E+000, 1.0000000E+000,-2.3448276E-002, 3.5735488E-002, 1.1085449E+000, 1.0000000E+000,-2.3448276E-002, 5.5604789E-002, 7.4289582E-001, 1.0000000E+000
-2.0689655E-002,-4.2813154E-002, 1.1066746E+000, 1.0000000E+000,-2.0689655E-002,-3.5718671E-002, 1.0807102E+000, 1.0000000E+000,-2.0689655E-002,-2.7228034E-002, 1.0780738E+000, 1.0000000E+000,-2.0689655E-002,-2.3156298E-002, 9.5460611E-001, 1.0000000E+000,-2.0689655E-002,-6.1106829E-003, 4.0670355E-001, 1.0000000E+000,-2.0689655E-002, 1.1348887E-002, 8.3349050E-001, 1.0000000E+000,-2.0689655E-002, 1.7076677E-002, 9.2585534E-001, 1.0000000E+000,-2.0689655E-002, 2.6836580E-002, 9.7338166E-001, 1.0000000E+000,-2.0689655E-002, 3.1623616E-002, 1.1505049E+000, 1.0000000E+000,-2.0689655E-002, 5.5530290E-002, 5.9958447E-001, 1.0000000E+000
-1.7931034E-002,-4.5450246E-002, 1.0045206E+000, 1.0000000E+000,-1.7931034E-002,-3.6834560E-002, 1.1296482E+000, 1.0000000E+000,-1.7931034E-002,-3.0606814E-002, 1.0761553E+000, 1.0000000E+000,-1.7931034E-002,-2.6262320E-002, 1.0394486E+000, 1.0000000E+000,-1.7931034E-002,-8.0008497E-003, 5.8929730E-001, 1.0000000E+000,-1.7931034E-002, 9.2936507E-003, 7.5145874E-001, 1.0000000E+000,-1.7931034E-002, 1.6729404E-002, 9.1999869E-001, 1.0000000E+000,-1.7931034E-002, 2.4676316E-002, 9.2294505E-001, 1.0000000E+000,-1.7931034E-002, 2.7402711E-002, 1.1621493E+000, 1.0000000E+000,-1.7931034E-002, 5.3766500E-002, 9.2083700E-001, 1.0000000E+000
