m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
Q1-1-z,Q1-1,YP1-1,ZP1-1,Q1-2-z,Q1-2,YP1-2,ZP1-2,Q1-3-z,Q1-3,YP1-3,ZP1-3,Q1-4-z,Q1-4,YP1-4,ZP1-4,Q1-5-z,Q1-5,YP1-5,ZP1-5,Q2-1-z,Q2-1,YP2-1,ZP2-1,Q2-2-z,Q2-2,YP2-2,ZP2-2,Q2-3-z,Q2-3,YP2-3,ZP2-3,Q2-4-z,Q2-4,YP2-4,ZP2-4,Q2-5-z,Q2-5,YP2-5,ZP2-5
 1.9993750E-001,-2.2836050E-002, 4.9304278E+000, 1.0000000E+000, 1.9993750E-001,-2.2353820E-002, 4.9905145E+000, 1.0000000E+000, 1.9993750E-001,-2.3098852E-002, 4.8837383E+000, 1.0000000E+000, 1.9993750E-001,-2.2494701E-002, 4.9616013E+000, 1.0000000E+000, 1.9993750E-001,-2.2808260E-002, 4.9203446E+000, 1.0000000E+000, 1.9993750E-001, 3.5633464E-003, 3.1057253E+000, 1.0000000E+000, 1.9993750E-001, 3.6985477E-003, 3.0599154E+000, 1.0000000E+000, 1.9993750E-001, 3.7684280E-003, 3.0383402E+000, 1.0000000E+000, 1.9993750E-001, 3.4766154E-003, 3.0931621E+000, 1.0000000E+000, 1.9993750E-001, 3.9635739E-003, 2.9668743E+000, 1.0000000E+000
 2.9655172E-001,-1.9522107E-002, 5.3643134E+000, 1.0000000E+000, 2.9655172E-001,-1.9231726E-002, 5.4170907E+000, 1.0000000E+000, 2.9655172E-001,-1.9694832E-002, 5.3299266E+000, 1.0000000E+000, 2.9655172E-001,-1.9370307E-002, 5.3954064E+000, 1.0000000E+000, 2.9655172E-001,-1.9590505E-002, 5.3393458E+000, 1.0000000E+000, 2.9655172E-001, 4.3523903E-003, 3.2879386E+000, 1.0000000E+000, 2.9655172E-001, 4.4673190E-003, 3.2876187E+000, 1.0000000E+000, 2.9655172E-001, 4.3732642E-003, 3.2413021E+000, 1.0000000E+000, 2.9655172E-001, 4.1784959E-003, 3.3017303E+000, 1.0000000E+000, 2.9655172E-001, 4.4369618E-003, 3.3072903E+000, 1.0000000E+000
 3.9310345E-001,-1.7621838E-002, 5.6358920E+000, 1.0000000E+000, 3.9310345E-001,-1.7315921E-002, 5.6903376E+000, 1.0000000E+000, 3.9310345E-001,-1.7702674E-002, 5.6145378E+000, 1.0000000E+000, 3.9310345E-001,-1.7536802E-002, 5.6624314E+000, 1.0000000E+000, 3.9310345E-001,-1.7680340E-002, 5.6113120E+000, 1.0000000E+000, 3.9310345E-001, 4.9816318E-003, 3.4549768E+000, 1.0000000E+000, 3.9310345E-001, 5.0190345E-003, 3.4387441E+000, 1.0000000E+000, 3.9310345E-001, 5.1590711E-003, 3.3401470E+000, 1.0000000E+000, 3.9310345E-001, 5.1952762E-003, 3.4368115E+000, 1.0000000E+000, 3.9310345E-001, 5.3637036E-003, 3.4013355E+000, 1.0000000E+000
 4.8965517E-001,-1.6326020E-002, 5.8370601E+000, 1.0000000E+000, 4.8965517E-001,-1.6248553E-002, 5.8852466E+000, 1.0000000E+000, 4.8965517E-001,-1.6250553E-002, 5.8327806E+000, 1.0000000E+000, 4.8965517E-001,-1.6229845E-002, 5.8556326E+000, 1.0000000E+000, 4.8965517E-001,-1.6357527E-002, 5.8107297E+000, 1.0000000E+000, 4.8965517E-001, 5.7209441E-003, 3.5723966E+000, 1.0000000E+000, 4.8965517E-001, 5.7925999E-003, 3.6057744E+000, 1.0000000E+000, 4.8965517E-001, 6.2281603E-003, 3.4978649E+000, 1.0000000E+000, 4.8965517E-001, 5.7186467E-003, 3.5765692E+000, 1.0000000E+000, 4.8965517E-001, 5.9953596E-003, 3.6212846E+000, 1.0000000E+000
 5.8620690E-001,-1.5389258E-002, 5.9615158E+000, 1.0000000E+000, 5.8620690E-001,-1.5446439E-002, 5.9967372E+000, 1.0000000E+000, 5.8620690E-001,-1.5224625E-002, 5.9774346E+000, 1.0000000E+000, 5.8620690E-001,-1.5412050E-002, 5.9744202E+000, 1.0000000E+000, 5.8620690E-001,-1.5540810E-002, 5.9414838E+000, 1.0000000E+000, 5.8620690E-001, 6.4748978E-003, 3.6945578E+000, 1.0000000E+000, 5.8620690E-001, 6.4371661E-003, 3.7168650E+000, 1.0000000E+000, 5.8620690E-001, 6.9912743E-003, 3.6614641E+000, 1.0000000E+000, 5.8620690E-001, 6.3925887E-003, 3.7622868E+000, 1.0000000E+000, 5.8620690E-001, 6.6385896E-003, 3.8194615E+000, 1.0000000E+000
 6.8275862E-001,-1.4687563E-002, 6.0603372E+000, 1.0000000E+000, 6.8275862E-001,-1.4713936E-002, 6.0822222E+000, 1.0000000E+000, 6.8275862E-001,-1.4622633E-002, 6.0813990E+000, 1.0000000E+000, 6.8275862E-001,-1.4792738E-002, 6.0597305E+000, 1.0000000E+000, 6.8275862E-001,-1.4940316E-002, 6.0294600E+000, 1.0000000E+000, 6.8275862E-001, 7.3105138E-003, 3.8148108E+000, 1.0000000E+000, 6.8275862E-001, 7.2497784E-003, 3.8586215E+000, 1.0000000E+000, 6.8275862E-001, 7.8156504E-003, 3.8579499E+000, 1.0000000E+000, 6.8275862E-001, 7.2034500E-003, 3.8859661E+000, 1.0000000E+000, 6.8275862E-001, 7.1862916E-003, 3.9051872E+000, 1.0000000E+000
 7.7931034E-001,-1.4229360E-002, 6.1183620E+000, 1.0000000E+000, 7.7931034E-001,-1.4230553E-002, 6.1393264E+000, 1.0000000E+000, 7.7931034E-001,-1.4251462E-002, 6.1279033E+000, 1.0000000E+000, 7.7931034E-001,-1.4408378E-002, 6.1072436E+000, 1.0000000E+000, 7.7931034E-001,-1.4509418E-002, 6.0912585E+000, 1.0000000E+000, 7.7931034E-001, 7.9631000E-003, 3.9545001E+000, 1.0000000E+000, 7.7931034E-001, 8.2014870E-003, 4.0086336E+000, 1.0000000E+000, 7.7931034E-001, 8.4419305E-003, 4.0872114E+000, 1.0000000E+000, 7.7931034E-001, 8.3387339E-003, 3.9642425E+000, 1.0000000E+000, 7.7931034E-001, 8.0667589E-003, 3.9705204E+000, 1.0000000E+000
 8.7586207E-001,-1.3884232E-002, 6.1458070E+000, 1.0000000E+000, 8.7586207E-001,-1.3820715E-002, 6.1679869E+000, 1.0000000E+000, 8.7586207E-001,-1.3892662E-002, 6.1574559E+000, 1.0000000E+000, 8.7586207E-001,-1.4099715E-002, 6.1126038E+000, 1.0000000E+000, 8.7586207E-001,-1.4151482E-002, 6.1285314E+000, 1.0000000E+000, 8.7586207E-001, 8.6977348E-003, 4.0881552E+000, 1.0000000E+000, 8.7586207E-001, 9.1072899E-003, 4.0822599E+000, 1.0000000E+000, 8.7586207E-001, 8.7768377E-003, 4.1373335E+000, 1.0000000E+000, 8.7586207E-001, 9.1463870E-003, 4.0884073E+000, 1.0000000E+000, 8.7586207E-001, 9.0326372E-003, 4.0625721E+000, 1.0000000E+000
 9.7241379E-001,-1.3712200E-002, 6.1572017E+000, 1.0000000E+000, 9.7241379E-001,-1.3508881E-002, 6.1824022E+000, 1.0000000E+000, 9.7241379E-001,-1.3682646E-002, 6.1631208E+000, 1.0000000E+000, 9.7241379E-001,-1.3881831E-002, 6.1104810E+000, 1.0000000E+000, 9.7241379E-001,-1.3993227E-002, 6.1333380E+000, 1.0000000E+000, 9.7241379E-001, 9.7878053E-003, 4.1203135E+000, 1.0000000E+000, 9.7241379E-001, 9.9409556E-003, 4.2206655E+000, 1.0000000E+000, 9.7241379E-001, 9.7559370E-003, 4.2186037E+000, 1.0000000E+000, 9.7241379E-001, 1.0026294E-002, 4.2117460E+000, 1.0000000E+000, 9.7241379E-001, 9.9842314E-003, 4.1718868E+000, 1.0000000E+000
